match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12514008,home,Rio Ave,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,184,239,M,930273,EUR,986428800,F,80,80,False,12.0,8.0,1.0,1.0,0.0,5.0,6.0,4.0,8.0,,1.0,,2.0,,,,70.0,22.0,6.6,8.0,0.0325578,1,,80,2.0,,3.0,,1.0,,,1.0,,,,,0.0248,,,1.0,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,
12514008,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,2.0,,,,,,20.0,12.0,6.6,3.0,0.0675154,1,,11,,,3.0,,,,,1.0,1.0,1.0,1.0,,0.0243,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
12514008,home,Rio Ave,João Tomé,joao-tome,J. Tomé,D,183,171,M,1173124,EUR,1045008000,D,20,20,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,,,,14.0,9.0,6.7,,0.00088806,0,,20,,,3.0,,,,,2.0,,,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
12514008,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,,2.0,,,,,13.0,5.0,7.0,1.0,0.0109413,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
12514008,home,Rio Ave,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,180,927,M,1020203,EUR,1056758400,M,16,16,True,6.0,3.0,1.0,,0.0,,1.0,3.0,5.0,,2.0,,1.0,,,,12.0,9.0,6.6,4.0,0.00111206,0,,10,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514008,home,Rio Ave,Cezary Miszta,cezary-miszta,C. Miszta,G,192,662,M,938292,EUR,1004400000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,home,Rio Ave,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,171,86,M,1082948,EUR,816566400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,home,Rio Ave,Tobias Medina,medina-tobias,T. Medina,F,170,106,M,1485103,EUR,1078272000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,27,,,,,,,,,,,,,,,,,Tobias Medina,,,,,,,,,,,,,,,,,,,
12514008,home,Rio Ave,Karem Zoabi,karem-zoabi,K. Zoabi,F,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,Karem Zoabi,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Nico Mantl,nico-mantl,N. Mantl,G,193,162,M,888592,EUR,949795200,G,58,58,False,20.0,16.0,6.0,3.0,0.0,16.0,17.0,,3.0,,,2.0,9.0,3.0,4.0,1.0,90.0,32.0,7.1,4.0,7.965e-05,0,0.4175,58,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
12514008,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,175,68,M,863637,EUR,807235200,D,28,28,False,56.0,43.0,9.0,2.0,0.0,27.0,32.0,17.0,25.0,,2.0,3.0,4.0,,,,90.0,75.0,6.4,20.0,0.0243543,0,,28,1.0,,4.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
12514008,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,183,65,M,1083250,EUR,982022400,D,4,4,False,77.0,70.0,4.0,2.0,0.0,61.0,65.0,9.0,12.0,3.0,4.0,2.0,8.0,,,,90.0,88.0,7.0,8.0,0.00490173,2,,4,,2.0,2.0,,,,,1.0,1.0,,,,0.0948,,,,,,,2.0,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Chico Lamba,lamba-chico,C. Lamba,D,187,378,M,1153110,EUR,1047254400,D,73,73,False,72.0,64.0,6.0,2.0,0.0,48.0,53.0,16.0,19.0,3.0,10.0,,6.0,,,,90.0,88.0,6.7,8.0,0.0323616,1,,15,,2.0,9.0,,1.0,1.0,,1.0,1.0,,6.0,6.0,0.2008,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Weverson,weverson,Weverson,D,185,168,M,905452,EUR,962755200,D,26,26,False,24.0,19.0,1.0,,0.0,9.0,10.0,11.0,16.0,,2.0,,2.0,,,,65.0,38.0,7.2,8.0,0.179194,0,,36,2.0,,2.0,,,1.0,,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,3.0,1.0,,,,,1.0,,,,,
12514008,away,FC Arouca,Taichi Fukui,taichi-fukui,T. Fukui,M,177,1092,M,1105857,EUR,1089849600,M,21,21,False,48.0,44.0,2.0,2.0,0.0,28.0,30.0,16.0,18.0,,2.0,2.0,9.0,,,,90.0,60.0,7.1,5.0,0.0207161,1,,21,,,5.0,,1.0,3.0,,2.0,2.0,,,2.0,0.0497,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
12514008,away,FC Arouca,David Simão,david-simao,D. Simão,M,183,75,M,54672,EUR,642729600,M,5,5,False,54.0,48.0,4.0,3.0,0.0,26.0,29.0,25.0,30.0,,2.0,,4.0,,,,86.0,68.0,7.1,10.0,0.365377,0,,8,5.0,,3.0,,,,,,,,2.0,1.0,,,True,,,,1.0,,1.0,1.0,,,3.0,3.0,,,,,,,,,,
12514008,away,FC Arouca,Jason,jason,Jason,M,179,253,M,330677,EUR,773452800,M,10,10,False,14.0,11.0,1.0,,0.0,2.0,2.0,10.0,17.0,,,1.0,1.0,,,,77.0,28.0,6.8,9.0,0.0715676,1,,23,5.0,,2.0,,,3.0,,,,1.0,,1.0,0.1912,,,,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,
12514008,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,180,344,M,592100,EUR,877651200,M,23,23,False,22.0,14.0,1.0,,0.0,3.0,4.0,11.0,20.0,,3.0,1.0,,,,,90.0,39.0,6.4,16.0,0.0639653,0,,33,2.0,1.0,6.0,,,,,1.0,,3.0,1.0,1.0,,,,,,,1.0,,1.0,3.0,1.0,,1.0,,,,,,,,,,,
12514008,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,170,6425,M,822492,EUR,901497600,M,2,2,False,23.0,19.0,3.0,2.0,0.0,7.0,7.0,13.0,21.0,,4.0,,4.0,,,,90.0,42.0,7.1,8.0,0.0752221,5,,2,5.0,,3.0,2.0,,,,2.0,2.0,,1.0,1.0,0.232,0.1926,,2.0,,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,morlayesylla2
12514008,away,FC Arouca,Henrique Araújo,henrique-araujo,H. Araújo,F,183,1642,M,998870,EUR,1011398400,F,39,39,False,12.0,9.0,1.0,,0.0,5.0,5.0,4.0,7.0,,2.0,,2.0,,,,77.0,21.0,6.8,7.0,0.0176192,3,,39,,3.0,6.0,1.0,,,,,,1.0,1.0,,0.1429,0.0232,,,,,,2.0,2.0,2.0,1.0,,1.0,,,,,2.0,,,,,,
12514008,away,FC Arouca,Ivo Rodrigues,ivo-rodrigues,I. Rodrigues,M,182,202,M,190171,EUR,796521600,F,7,7,True,20.0,13.0,4.0,1.0,0.0,6.0,6.0,7.0,14.0,1.0,7.0,,5.0,,,,25.0,34.0,6.8,12.0,0.0327799,0,,7,,,5.0,,,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,
12514008,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,166,267,M,973517,EUR,930009600,F,19,19,True,5.0,4.0,1.0,,0.0,,1.0,4.0,8.0,,,,2.0,,,,13.0,12.0,6.6,6.0,0.00147583,0,,19,4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12514008,away,FC Arouca,Vladislav Morozov,vladislav-morozov,V. Morozov,F,188,174,M,1009460,EUR,971308800,F,9,9,True,,,,,0.0,,,,,,,,,,,,13.0,1.0,6.5,,,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,183,49,M,1014259,EUR,971308800,M,89,89,True,14.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,8.0,,2.0,,,,,,12.0,18.0,6.8,2.0,0.00369085,1,,89,1.0,,1.0,,,,,1.0,1.0,,1.0,,0.0089,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,João Valido,joao-valido,J. Valido,G,185,54,M,973352,EUR,952041600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Amadou Dante,amadou-dante,A. Dante,D,179,1391,M,982610,EUR,970876800,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Alex Pinto,pinto-alex,A. Pinto,D,187,68,M,1034711,EUR,899856000,D,78,78,True,,,,,,,,,,,,,,,,,,,,,,0,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,170,61,M,996932,EUR,988588800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514008,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,180,48,M,1000680,EUR,988588800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
