match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoalsOnTarget,stat_aerialLost,stat_accurateCross,stat_bigChanceMissed,stat_goals,captain,stat_bigChanceCreated,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_clearanceOffLine
12504387,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,25.0,15.0,13.0,3.0,0.0,12.0,14.0,3.0,11.0,5.0,1.0,1.0,2.0,90.0,31.0,7.0,10.0,0.00042566,0,0.9722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504387,home,Juventus,Timothy Weah,,,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,D,22,22,False,35.0,32.0,3.0,1.0,0.0,19.0,20.0,13.0,18.0,2.0,,,,90.0,59.0,7.5,9.0,0.0121043,1,,3.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,0.0146,1.0,,,,,,,,,,,,,,,,,,,,
12504387,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,40.0,35.0,3.0,1.0,0.0,24.0,26.0,11.0,14.0,7.0,,,,90.0,57.0,7.1,8.0,0.0698745,1,,,3.0,2.0,1.0,,,4.0,,1.0,1.0,,,0.0644,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12504387,home,Juventus,Renato Veiga,,,renato-veiga,R. Veiga,D,12,190,11718,M,renatoveiga95,1087359,EUR,1059436800,D,12,12,False,47.0,41.0,6.0,3.0,0.0,27.0,29.0,14.0,18.0,3.0,,,,90.0,63.0,7.6,7.0,0.0468419,1,,,2.0,2.0,,,,7.0,,1.0,1.0,1.0,,0.0232,,,,,3.0,,2.0,1.0,1.0,0.0457,,,,,,,,,,,
12504387,home,Juventus,Nicolò Savona,,,nicolo-savona,N. Savona,D,37,192,2582,M,,1010220,EUR,1048032000,D,37,37,False,30.0,25.0,4.0,,0.0,15.0,17.0,10.0,14.0,1.0,,,,59.0,45.0,6.5,7.0,0.00564077,0,,1.0,6.0,4.0,,,,,,2.0,,,,,,1.0,,,,,1.0,,1.0,,5.0,,,,,,,,,,
12504387,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,False,22.0,20.0,1.0,1.0,0.0,8.0,8.0,13.0,19.0,,,,,90.0,45.0,7.0,10.0,0.126551,3,,5.0,6.0,4.0,1.0,1.0,1.0,3.0,2.0,,,1.0,3.0,0.1512,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
12504387,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,36.0,30.0,,,0.0,19.0,19.0,11.0,17.0,2.0,,,,77.0,50.0,6.7,9.0,0.0144828,0,,,3.0,5.0,4.0,1.0,,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,
12504387,home,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19864,M,FConceicao_7,979222,EUR,1039824000,M,7,7,False,23.0,19.0,1.0,1.0,0.0,7.0,8.0,14.0,20.0,6.0,,,,81.0,44.0,7.3,13.0,0.189649,3,,5.0,9.0,3.0,2.0,,,1.0,,1.0,,1.0,2.0,0.2193,2.0,,3.0,,,,2.0,3.0,2.0,0.7961,,2.0,,1.0,,,,,,,
12504387,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,23.0,16.0,,,0.0,6.0,8.0,10.0,15.0,4.0,,,,90.0,37.0,7.2,11.0,0.0799145,1,,,11.0,2.0,,,1.0,4.0,2.0,,,1.0,2.0,0.1127,5.0,2.0,3.0,,,,,,,,6.0,,,,True,1.0,,,,,
12504387,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,M,11,11,False,17.0,13.0,2.0,1.0,0.0,6.0,7.0,7.0,12.0,2.0,,,,90.0,33.0,6.5,12.0,0.0187713,2,,2.0,9.0,3.0,3.0,,,4.0,,,,3.0,3.0,0.1344,,2.0,,1.0,,,1.0,1.0,1.0,0.0218,2.0,,,,,,,,,,
