match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_totalOffside
10388253,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,31.0,22.0,13.0,4.0,19.0,22.0,3.0,9.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,90.0,41.0,6.5,9.0,0.0,0.0,0.00083357,0,-0.1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,,800951,EUR,879724800,D,26,26,False,50.0,40.0,4.0,,22.0,27.0,18.0,28.0,3.0,12.0,5.0,4.0,4.0,,,,90.0,86.0,6.9,18.0,0.0,0.0,0.0294047,0,,5.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,68.0,62.0,4.0,3.0,39.0,41.0,23.0,27.0,4.0,6.0,2.0,6.0,,,,,90.0,76.0,6.6,7.0,0.1766,0.0,0.0286895,2,,,,3.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,aussenrist15,16632,EUR,598233600,D,15,15,False,82.0,71.0,8.0,4.0,47.0,49.0,24.0,33.0,5.0,9.0,6.0,3.0,1.0,,,,90.0,101.0,7.3,13.0,0.1741,0.0,0.0142941,1,,,3.0,3.0,,,,3.0,,,,,1.0,,True,1.0,3.0,1.0,1.0,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,13,13,False,84.0,75.0,2.0,1.0,28.0,33.0,49.0,57.0,,3.0,1.0,7.0,1.0,,,,90.0,105.0,8.1,15.0,0.0595,0.0,1.30956,1,,6.0,,3.0,1.0,1.0,,2.0,1.0,,,,1.0,,,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,,,,,,,,
10388253,home,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,JudeBell,991011,EUR,1056844800,M,22,22,False,76.0,66.0,5.0,4.0,27.0,28.0,39.0,49.0,1.0,8.0,1.0,6.0,,,,,90.0,92.0,6.8,15.0,0.0754,0.0,0.328206,2,,1.0,1.0,10.0,2.0,6.0,5.0,2.0,3.0,,,3.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,emrecan23,138156,EUR,758332800,M,23,23,False,59.0,48.0,6.0,5.0,31.0,38.0,17.0,22.0,2.0,8.0,1.0,6.0,1.0,,,,90.0,73.0,7.3,13.0,0.0,0.0,0.0193928,0,,1.0,2.0,3.0,1.0,2.0,2.0,3.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,julianbrandt,226978,EUR,830995200,M,19,19,False,48.0,46.0,7.0,7.0,23.0,23.0,26.0,31.0,,5.0,,7.0,,,,,84.0,70.0,7.5,11.0,0.0297,0.0,0.426595,1,,6.0,,5.0,1.0,5.0,3.0,2.0,,,,2.0,,1.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,
10388253,home,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,donyellmalen,803039,EUR,916704000,F,21,21,False,25.0,20.0,3.0,2.0,2.0,4.0,19.0,23.0,,3.0,,3.0,1.0,,,,74.0,42.0,7.4,13.0,0.9914,0.9384,0.109907,3,,2.0,2.0,4.0,,4.0,2.0,,,,,,2.0,,,,,5.0,1.0,,1.0,,,1.0,1.0,,,,,,
10388253,home,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,SebHaller,149731,EUR,772243200,F,9,9,False,14.0,10.0,1.0,,,1.0,10.0,13.0,5.0,7.0,2.0,1.0,1.0,,,,74.0,28.0,6.6,10.0,0.5284,0.7892,0.0162997,3,,,5.0,9.0,,,,1.0,,,,4.0,,,,,1.0,2.0,,,,,,3.0,,1.0,,,,,
10388253,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,26.0,20.0,1.0,,5.0,6.0,15.0,20.0,,5.0,,1.0,1.0,,,,69.0,43.0,6.3,14.0,0.0,0.0,0.0294322,0,,,,7.0,2.0,8.0,4.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,jbgittens,1140599,EUR,1091923200,F,43,43,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,21.0,6.0,6.7,1.0,0.2038,0.3913,0.00016383,1,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
10388253,home,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,Reus11,37092,EUR,612576000,M,11,11,True,11.0,7.0,1.0,,4.0,4.0,3.0,7.0,2.0,4.0,,2.0,,,,,16.0,17.0,6.3,7.0,0.0,0.0,0.00082614,0,,,,4.0,,,,2.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,youssoufa_10,997006,EUR,1100908800,F,18,18,True,4.0,3.0,,,,,3.0,4.0,,1.0,,2.0,,,,,16.0,10.0,7.3,4.0,0.3956,0.8319,0.00461266,1,,,,2.0,,1.0,1.0,,,,,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,
10388253,home,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,,795005,EUR,884476800,M,6,6,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,,11.0,3.0,6.5,,0.0,0.0,0.00112677,0,,,2.0,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,,128587,EUR,684633600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,,341589,EUR,820454400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,home,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,AModeste27,21931,EUR,576979200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388253,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,,137692,EUR,712886400,G,1,1,False,41.0,30.0,19.0,8.0,25.0,27.0,5.0,14.0,2.0,2.0,1.0,9.0,,2.0,4.0,,90.0,54.0,7.0,11.0,0.0,0.0,0.0175341,0,0.9508,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,
10388253,away,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,,856668,EUR,901065600,D,3,3,False,30.0,23.0,6.0,3.0,17.0,20.0,6.0,10.0,2.0,7.0,2.0,4.0,,,,,90.0,43.0,6.7,8.0,0.0,0.0,0.00979269,0,,,3.0,6.0,2.0,1.0,1.0,4.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,,,2.0,
10388253,away,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,,130433,EUR,706492800,D,31,31,False,37.0,29.0,10.0,7.0,21.0,24.0,9.0,14.0,3.0,6.0,4.0,8.0,,,,,84.0,51.0,7.0,9.0,0.0,0.0,0.525616,0,,1.0,2.0,2.0,,,,3.0,,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,
10388253,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,,830803,EUR,899164800,D,5,5,False,39.0,33.0,4.0,1.0,20.0,22.0,13.0,17.0,2.0,5.0,5.0,7.0,,,,,90.0,51.0,6.7,6.0,0.0,0.0,0.0118893,0,,,4.0,4.0,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10388253,away,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,,791642,EUR,808531200,M,18,18,False,21.0,15.0,2.0,,9.0,10.0,7.0,15.0,,1.0,2.0,6.0,,,,,90.0,41.0,6.4,13.0,0.0,0.0,0.0497419,0,,4.0,,4.0,4.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,
10388253,away,1. FC Union Berlin,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,709,M,,280991,EUR,831254400,M,2,2,False,11.0,5.0,,,,1.0,5.0,10.0,1.0,5.0,,1.0,1.0,,,,61.0,18.0,6.6,8.0,0.0,0.0,0.0308611,0,,,1.0,5.0,1.0,,,3.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
10388253,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,,149479,EUR,759628800,M,8,8,False,33.0,27.0,6.0,2.0,14.0,16.0,13.0,17.0,,5.0,3.0,3.0,,,,,90.0,48.0,6.7,9.0,0.0255,0.0,0.0235069,1,,,2.0,6.0,2.0,5.0,3.0,2.0,,,,,1.0,,True,1.0,2.0,,,,,,,,,,,,,,
10388253,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,,168985,EUR,765244800,M,19,19,False,25.0,19.0,2.0,1.0,10.0,13.0,9.0,12.0,,6.0,,3.0,2.0,,,,84.0,43.0,6.0,13.0,0.0,0.0,0.0181271,0,,,1.0,11.0,4.0,3.0,2.0,2.0,1.0,,,4.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,
10388253,away,1. FC Union Berlin,Niko Giesselmann,niko-giesselmann,N. Giesselmann,D,,179,73,M,,123915,EUR,685843200,M,23,23,False,34.0,27.0,5.0,3.0,13.0,15.0,15.0,22.0,1.0,7.0,2.0,3.0,3.0,,,,90.0,65.0,6.8,16.0,0.0319,0.0,0.0555846,1,,3.0,1.0,7.0,3.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
10388253,away,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,,164171,EUR,665539200,F,17,17,False,9.0,5.0,,,2.0,3.0,3.0,6.0,1.0,3.0,1.0,1.0,,,,,61.0,22.0,6.9,7.0,0.3415,0.8124,0.0357278,1,,,4.0,11.0,2.0,2.0,,2.0,3.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,2.0
10388253,away,1. FC Union Berlin,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1505,M,,352544,EUR,792288000,F,27,27,False,17.0,12.0,1.0,,4.0,6.0,10.0,13.0,,5.0,,6.0,1.0,,,,74.0,31.0,7.2,11.0,0.0344,0.0,0.170172,1,,2.0,1.0,5.0,2.0,3.0,2.0,2.0,1.0,,,,1.0,,,,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,1.0
10388253,away,1. FC Union Berlin,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,,990201,EUR,983145600,F,40,40,True,7.0,3.0,,,1.0,1.0,2.0,6.0,,,,2.0,,,,,29.0,14.0,6.4,8.0,0.0177,0.0314,0.0016378,1,,,1.0,5.0,,3.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,
10388253,away,1. FC Union Berlin,Paul Seguin,paul-seguin,P. Seguin,M,30,186,138,M,,253687,EUR,796435200,M,14,14,True,10.0,6.0,2.0,1.0,2.0,2.0,4.0,8.0,1.0,3.0,,1.0,,,,,29.0,17.0,6.9,5.0,0.0437,0.0,0.024859,2,,,,,,,,2.0,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
