match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot,stat_totalOffside
10382021,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,15.0,7.0,,,,2.0,7.0,13.0,2.0,,,76.0,27.0,7.3,10.0,2,,4.0,4.0,,,,,2.0,1.0,,,1.0,2.0,2.0,,1.0,,2.0,2.0,,1.0,,,1.0,,,,,,1.0,,,,
10382021,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,21,21,True,9.0,7.0,1.0,1.0,3.0,4.0,4.0,5.0,,,,21.0,9.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,True,14.0,12.0,1.0,1.0,2.0,3.0,10.0,11.0,3.0,,,21.0,17.0,6.3,2.0,1,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
10382021,home,FC Twente,Manfred Ugalde,manfred-ugalde,M. Ugalde,F,9,171,2754,M,993560,EUR,1022284800,F,27,27,True,3.0,2.0,,,,1.0,2.0,3.0,1.0,,,14.0,7.0,6.8,2.0,3,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10382021,home,FC Twente,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,F,7,7,True,8.0,7.0,1.0,1.0,,,7.0,8.0,1.0,,,11.0,10.0,6.7,2.0,0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,
10382021,home,FC Twente,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,19,19,True,3.0,1.0,1.0,,,,1.0,3.0,,,,11.0,7.0,6.4,4.0,0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,absolute_christostzolis,,,,,,
10382021,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,meeshilgerss,,,,,,
10382021,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,,,,,,
10382021,home,FC Twente,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,home,FC Twente,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,7,179,62,M,971006,EUR,1007769600,F,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,False,42.0,24.0,31.0,13.0,15.0,19.0,9.0,23.0,14.0,3.0,4.0,90.0,53.0,6.4,18.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
10382021,away,Fortuna Sittard,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,D,25,25,False,10.0,8.0,2.0,1.0,6.0,7.0,3.0,5.0,3.0,,,45.0,36.0,6.8,9.0,0,2.0,4.0,3.0,,1.0,,,,,2.0,,1.0,3.0,2.0,,1.0,,1.0,,3.0,2.0,,,,,,1.0,,1.0,,,,,
10382021,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,44.0,34.0,10.0,4.0,27.0,28.0,7.0,16.0,8.0,,,90.0,56.0,6.7,10.0,0,,3.0,2.0,,,,,,,7.0,1.0,3.0,,,,,,2.0,2.0,,1.0,Rodrigo,Guth,,,,,,,,,,,
10382021,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,False,47.0,34.0,10.0,3.0,27.0,31.0,7.0,16.0,8.0,,,82.0,65.0,6.7,17.0,0,,4.0,2.0,3.0,,,,,,7.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,,Dimitrios,Siovas,,,,,,,,,1.0,1.0,
10382021,away,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171,91,M,920556,EUR,884736000,D,5,5,False,20.0,13.0,7.0,2.0,5.0,6.0,8.0,15.0,5.0,,,90.0,47.0,6.5,15.0,1,1.0,4.0,5.0,,,,1.0,,,2.0,,2.0,3.0,1.0,2.0,,,3.0,,2.0,,George,Cox,1.0,,,,,,,,,,
10382021,away,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,False,33.0,22.0,4.0,2.0,11.0,13.0,12.0,21.0,6.0,,,82.0,42.0,6.8,11.0,0,1.0,,3.0,,,,,,,3.0,,2.0,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,
10382021,away,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,False,19.0,14.0,3.0,2.0,5.0,7.0,9.0,12.0,2.0,,,90.0,28.0,6.6,6.0,0,,2.0,5.0,,,,,,,,,1.0,2.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,M,77,77,False,11.0,6.0,2.0,1.0,4.0,5.0,2.0,7.0,2.0,,,45.0,18.0,6.4,7.0,1,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,
10382021,away,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,False,5.0,3.0,,,1.0,1.0,2.0,4.0,2.0,,,45.0,15.0,6.5,5.0,0,,4.0,4.0,1.0,4.0,3.0,,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,10,10,False,24.0,16.0,6.0,3.0,6.0,7.0,10.0,19.0,2.0,,,90.0,40.0,6.3,16.0,0,2.0,7.0,5.0,2.0,1.0,1.0,,,,,,2.0,3.0,3.0,1.0,,True,,,1.0,4.0,,,2.0,,,,,,,,,,
10382021,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,False,21.0,10.0,1.0,,5.0,7.0,5.0,14.0,3.0,,,90.0,29.0,6.7,15.0,1,,11.0,11.0,1.0,,,,1.0,,,,,1.0,3.0,2.0,,,7.0,8.0,,2.0,,,1.0,,,,,,,,,,
10382021,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,True,10.0,8.0,,,2.0,4.0,6.0,8.0,5.0,,,45.0,25.0,6.9,7.0,0,2.0,1.0,2.0,,,,,,,4.0,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,True,7.0,4.0,,,2.0,2.0,2.0,7.0,2.0,,,45.0,12.0,6.5,6.0,0,2.0,3.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,,,,1.0
10382021,away,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,True,9.0,6.0,,,,,6.0,9.0,,,,45.0,14.0,6.5,4.0,2,,3.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,1.0
10382021,away,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,8.0,8.0,6.6,2.0,0,,,2.0,,,,,,,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,
10382021,away,Fortuna Sittard,Vasilios Sourlis,vasilios-sourlis,V. Sourlis,M,90,182,132,M,983032,EUR,1037232000,F,90,90,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,8.0,6.0,6.5,2.0,0,,,,,,,,,,1.0,,,,1.0,,,,,,,,Vasilios,Sourlis,,,,,,,,,,,
10382021,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187,669,M,943212,EUR,953942400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382021,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
