match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,player_lastName,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_expectedGoals,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
12450920,home,RC Strasbourg,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194.0,8562,M,dj.petrovic12,882604,EUR,939340800,G,1,1,False,42.0,38.0,13.0,9.0,0.0,33.0,33.0,5.0,9.0,1.0,7.0,2.0,3.0,1.0,90.0,51.0,7.7,4.0,0.0027843,0,0.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Guéla Doué,guela-doue,G. Doué,D,22,187.0,10608,M,,1002033,EUR,1034812800,D,22,22,False,65.0,52.0,9.0,3.0,0.0,25.0,27.0,28.0,42.0,6.0,3.0,,,,90.0,87.0,7.3,20.0,0.0598205,0,,4.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Mamadou Sarr,sarr-mamadou,M. Sarr,D,19,194.0,21849,M,,1154657,EUR,1125273600,D,23,23,False,64.0,63.0,3.0,3.0,0.0,53.0,54.0,10.0,10.0,4.0,4.0,,,,90.0,79.0,7.5,4.0,0.0051562,0,,,,1.0,1.0,5.0,5.0,4.0,3.0,1.0,,Mamadou Sarr,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183.0,1100,M,,1049517,EUR,1059004800,D,29,29,False,56.0,50.0,6.0,3.0,0.0,43.0,47.0,7.0,9.0,3.0,2.0,,,,90.0,71.0,7.5,8.0,0.0285295,0,,,,1.0,1.0,4.0,6.0,4.0,2.0,2.0,2.0,Ismael Doukoure,,1.0,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,
12450920,home,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,diegzyyy,1142233,EUR,1091750400,D,7,7,False,30.0,20.0,2.0,,0.0,14.0,16.0,7.0,16.0,3.0,8.0,,,,90.0,63.0,7.0,21.0,0.0502812,2,,2.0,1.0,2.0,1.0,5.0,7.0,2.0,2.0,9.0,,Diego,1.0,,,,2.0,Moreira,1.0,2.0,2.0,1.0,1.0,2.0,0.1173,,,,,,,
12450920,home,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179.0,12696,M,,1128532,EUR,1073088000,M,19,19,False,50.0,44.0,2.0,1.0,0.0,23.0,25.0,22.0,27.0,5.0,4.0,,,,90.0,68.0,7.2,11.0,0.278801,1,,2.0,1.0,,,4.0,1.0,,,1.0,1.0,Habib,,2.0,1.0,,,Diarra,1.0,4.0,1.0,,,,0.0264,True,1.0,1.0,0.0917,,,
12450920,home,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180.0,27949,M,andreysantos_5,1105779,EUR,1083542400,M,8,8,False,41.0,35.0,2.0,2.0,0.0,20.0,21.0,15.0,20.0,1.0,9.0,,,,90.0,55.0,7.4,7.0,0.0231479,0,,,,3.0,,3.0,7.0,3.0,3.0,1.0,,Andrey Santos,,,,,1.0,,,1.0,1.0,,,3.0,,,,,,,,
12450920,home,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179.0,2042,M,,963298,EUR,1030320000,M,26,26,False,33.0,29.0,5.0,4.0,0.0,8.0,9.0,21.0,28.0,,5.0,,,,90.0,53.0,6.6,14.0,0.062505,2,,4.0,,,,6.0,5.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,2.0,3.0,,1.0,,4.0,0.178,,,1.0,0.0129,1.0,,
12450920,home,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195.0,9578,M,,1048333,EUR,1044230400,M,10,10,False,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,1.0,,,,,73.0,17.0,6.6,7.0,0.00355218,0,,,,,2.0,3.0,3.0,,,4.0,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,,
12450920,home,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178.0,2778,M,,962068,EUR,1021507200,M,15,15,False,30.0,21.0,3.0,2.0,0.0,10.0,11.0,11.0,21.0,,7.0,,,,90.0,43.0,7.1,14.0,0.225705,0,,2.0,,1.0,,6.0,4.0,1.0,1.0,,2.0,Sebastian Nanasi,2.0,,1.0,,2.0,,,3.0,2.0,,,1.0,,,1.0,,,,,
12450920,home,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184.0,963,M,,1047484,EUR,1027987200,F,14,14,False,22.0,16.0,1.0,,0.0,5.0,6.0,11.0,17.0,,2.0,,,,73.0,33.0,6.7,9.0,0.264988,1,,1.0,,4.0,,6.0,2.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,0.0787,,,,,,,
12450920,home,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,,1930811,EUR,1129939200,M,42,42,True,4.0,3.0,,,0.0,,,3.0,4.0,,2.0,,,,17.0,6.0,6.7,1.0,0.0109703,0,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187.0,144,M,,1498433,EUR,1050278400,F,40,40,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,17.0,7.0,6.3,4.0,2.245e-05,1,,,,,2.0,3.0,3.0,1.0,1.0,,,Jeremy Sebas,1.0,,,,2.0,,,,,1.0,,,0.4027,,,,,1.0,1.0,
12450920,home,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187.0,304,M,,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Saïdou Sow,saidou-sow,S. Sow,D,4,185.0,2742,M,,1063237,EUR,1025740800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Saïdou,,,,,,Sow,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186.0,579,M,,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179.0,213,M,,1087805,EUR,980640000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Marvin Senaya,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184.0,472,M,,1197153,EUR,1052611200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193.0,841,M,,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Pape Diong,,,,,,,,,,,,,,,,,,,,
12450920,home,RC Strasbourg,Óscar Perea,oscar-perea,Ó. Perea,F,14,174.0,1176,M,,1185986,EUR,1127779200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Óscar,,,,,,Perea,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Yehvann Diouf,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,,845183,EUR,942710400,G,94,94,False,32.0,21.0,14.0,3.0,0.0,19.0,26.0,2.0,6.0,,5.0,,2.0,,90.0,37.0,6.9,11.0,0.00031305,0,0.1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Aurélio Buta,aurelio-buta,A. Buta,D,17,169.0,489,M,,357752,EUR,855532800,D,23,23,False,61.0,56.0,5.0,4.0,0.0,30.0,32.0,26.0,32.0,4.0,6.0,,,,90.0,88.0,7.2,10.0,0.0259019,0,,3.0,,1.0,,4.0,3.0,1.0,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,
12450920,away,Stade de Reims,Emmanuel Agbadou,emmanuel-agbadou,E. Agbadou,D,12,192.0,3192,M,,1013842,EUR,866505600,D,5,5,False,77.0,64.0,15.0,8.0,0.0,45.0,49.0,19.0,28.0,6.0,9.0,,,,90.0,94.0,7.6,14.0,0.00889528,0,,,,2.0,1.0,4.0,4.0,2.0,2.0,,,,,,4.0,1.0,3.0,,,,,,,1.0,,True,,,,,,
12450920,away,Stade de Reims,Cédric Kipré,cedric-kipre,C. Kipré,D,4,196.0,670,M,,886802,EUR,850089600,D,21,21,False,67.0,59.0,7.0,5.0,0.0,46.0,49.0,13.0,18.0,8.0,4.0,,,,90.0,77.0,7.2,8.0,0.00578634,0,,,,1.0,4.0,2.0,5.0,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,
12450920,away,Stade de Reims,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175.0,293,M,,827942,EUR,882230400,D,18,18,False,23.0,19.0,3.0,1.0,0.0,16.0,18.0,5.0,7.0,,3.0,,,,90.0,39.0,7.2,7.0,0.456699,0,,2.0,2.0,,,4.0,3.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,
12450920,away,Stade de Reims,Valentin Atangana Edoa,atangana-edoa-valentin,V. A. Edoa,M,6,173.0,1036,M,,1154611,EUR,1124928000,M,6,6,False,37.0,34.0,3.0,1.0,0.0,23.0,24.0,11.0,15.0,1.0,4.0,,,,71.0,54.0,6.9,11.0,0.00744936,0,,2.0,,,2.0,3.0,4.0,2.0,2.0,4.0,,Valentin Atangana Edoa,1.0,1.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,
12450920,away,Stade de Reims,Amadou Koné,kone-amadou,A. Kone,M,72,178.0,751,M,,1586875,EUR,1116028800,M,72,72,False,52.0,48.0,4.0,2.0,0.0,33.0,34.0,15.0,18.0,2.0,2.0,,,,90.0,64.0,7.1,6.0,0.0170159,1,,,,1.0,,3.0,5.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,2.0,2.0,,1.0,2.0,0.019,,,,,,,
12450920,away,Stade de Reims,Junya Ito,junya-ito,J. Ito,M,10,176.0,4867,M,ItouJky,783278,EUR,731635200,M,7,7,False,46.0,37.0,4.0,2.0,0.0,13.0,14.0,27.0,45.0,1.0,4.0,,,,90.0,75.0,6.9,26.0,0.409818,2,,13.0,3.0,,1.0,4.0,5.0,2.0,1.0,5.0,2.0,,1.0,,,,,,2.0,2.0,1.0,1.0,,1.0,0.5976,,,1.0,0.1819,2.0,,2.0
12450920,away,Stade de Reims,Marshall Munetsi,marshall-munetsi,M. Munetsi,M,18,187.0,1937,M,,894733,EUR,835401600,M,15,15,False,17.0,11.0,1.0,1.0,0.0,7.0,8.0,4.0,10.0,,4.0,,,,90.0,25.0,6.8,8.0,0.31815,2,,1.0,,1.0,4.0,5.0,6.0,1.0,,,1.0,,,,,,3.0,,1.0,1.0,,1.0,,1.0,0.109,,,1.0,0.0645,,,
12450920,away,Stade de Reims,Keito Nakamura,keito-nakamura,K. Nakamura,M,17,180.0,3846,M,,905352,EUR,964742400,M,17,17,False,25.0,21.0,1.0,1.0,0.0,13.0,15.0,9.0,12.0,,6.0,,,,86.0,35.0,6.9,9.0,0.624358,3,,2.0,1.0,2.0,,5.0,1.0,1.0,,2.0,1.0,,2.0,,,,1.0,,,,,1.0,1.0,,0.0995,,1.0,1.0,0.3626,,,
12450920,away,Stade de Reims,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8439,M,cheick_diakite,1188191,EUR,1071878400,F,22,22,False,23.0,21.0,1.0,,0.0,6.0,7.0,15.0,16.0,,3.0,,,,79.0,46.0,6.6,12.0,0.0178066,2,,,,2.0,1.0,11.0,8.0,2.0,1.0,2.0,,,3.0,,,,1.0,,1.0,7.0,3.0,,2.0,2.0,0.2826,,,,,,,
12450920,away,Stade de Reims,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185.0,5068,M,gabrielmoscardo,1485309,EUR,1127865600,M,19,19,True,10.0,9.0,1.0,1.0,0.0,7.0,7.0,2.0,3.0,,1.0,,,,19.0,13.0,6.6,2.0,0.0417989,0,,,,,1.0,2.0,2.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12450920,away,Stade de Reims,Amine Salama,amine-salama,A. Salama,F,19,192.0,769,M,,1175856,EUR,963878400,F,11,11,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,,,,,11.0,5.0,6.4,2.0,0.00527346,0,,,,,,1.0,,,,,,Salama,1.0,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180.0,1701,M,,1495876,EUR,1127347200,F,67,67,True,1.0,,,,0.0,,,,1.0,,1.0,,,,8.0,3.0,6.6,2.0,,0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12450920,away,Stade de Reims,Alexandre Olliero,olliero-alexandre,A. Olliero,G,20,193.0,64,M,,814358,EUR,824342400,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Mohamed Ali Diadié,mohamed-ali-diadie,M. A. Diadié,D,93,181.0,43,M,,1893086,EUR,1098403200,M,64,64,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Thibault De Smet,thibault-de-smet,T. D. Smet,D,28,182.0,215,M,,844744,EUR,897004800,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Nhoa Sangui,nhoa-sangui,N. Sangui,D,19,178.0,286,M,,1426221,EUR,1140998400,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Yaya Fofana,yaya-fofana,Y. Fofana,M,8,180.0,448,M,,1401006,EUR,1086998400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Yaya Fofana,,,,,,,,,,,,,,,,,,,,
12450920,away,Stade de Reims,Niama Pape Sissoko,niama-pape-sissoko,N. P. Sissoko,F,9,,133,M,,1901842,EUR,1134691200,F,74,74,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Niama,,,,,,Pape Sissoko,,,,,,,,,,,,,,
