match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_dispossessed,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_punches
12421139,home,KV Mechelen,Ortwin De Wolf,,,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,1,1,False,31.0,26.0,13.0,8.0,0.0,22.0,25.0,4.0,6.0,10.0,1.0,3.0,3.0,90.0,39.0,7.4,5.0,0.00073643,0,0.3729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421139,home,KV Mechelen,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4979,M,856216,EUR,889747200,D,6,6,False,39.0,30.0,6.0,3.0,0.0,22.0,27.0,8.0,12.0,2.0,,,,90.0,53.0,7.5,12.0,0.00255868,2,,Toubaahmed59,1.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,0.1525,0.4597,,,,,,,,,,,,,,,,
12421139,home,KV Mechelen,Zinho Vanheusden,,,zinho-vanheusden,Z. Vanheusden,D,,187,690,M,881024,EUR,933206400,D,13,13,False,42.0,36.0,9.0,5.0,0.0,28.0,29.0,8.0,13.0,4.0,,,,69.0,54.0,7.1,7.0,0.00668696,1,,,1.0,1.0,2.0,2.0,,,,,5.0,,,,,0.0724,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
12421139,home,KV Mechelen,José Marsà,,,jose-marsa,J. Martinez,D,3,181,217,M,962625,EUR,1015200000,D,3,3,False,31.0,24.0,5.0,3.0,0.0,18.0,22.0,6.0,9.0,2.0,,,,90.0,46.0,6.9,11.0,0.00532819,0,,,3.0,1.0,4.0,2.0,,1.0,,,4.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
12421139,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,M,17,17,False,25.0,18.0,3.0,1.0,0.0,11.0,15.0,7.0,10.0,2.0,,,,69.0,46.0,6.9,11.0,0.0124183,1,,,,,4.0,4.0,2.0,4.0,,,3.0,1.0,,,1.0,0.1065,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,
12421139,home,KV Mechelen,Kerim Mrabti,,,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,29.0,25.0,2.0,2.0,0.0,6.0,8.0,19.0,21.0,2.0,,,,90.0,42.0,6.9,9.0,0.0423888,1,,,,,4.0,3.0,,1.0,1.0,,,2.0,,,1.0,0.0247,0.0457,,1.0,,1.0,1.0,,,,,2.0,,,,,,
12421139,home,KV Mechelen,Rob Schoofs,,,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,M,16,16,False,47.0,38.0,8.0,5.0,1.0,19.0,21.0,20.0,28.0,6.0,,,,90.0,71.0,7.9,16.0,0.117255,2,,,1.0,,7.0,8.0,1.0,1.0,,,1.0,5.0,4.0,,3.0,0.0517,,2.0,1.0,,2.0,2.0,1.0,,,4.0,3.0,True,2.0,1.0,1.0,,
12421139,home,KV Mechelen,Daam Foulon,,,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,M,23,23,False,19.0,11.0,3.0,1.0,0.0,5.0,8.0,9.0,16.0,3.0,,,,90.0,50.0,7.5,12.0,0.192112,1,,,,,4.0,13.0,3.0,4.0,,,3.0,8.0,2.0,,,0.0203,,,,1.0,2.0,,3.0,,1.0,3.0,,,5.0,3.0,2.0,,
12421139,home,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,F,35,35,False,15.0,11.0,1.0,1.0,0.0,5.0,7.0,6.0,11.0,7.0,,,,56.0,28.0,6.5,11.0,0.0418367,0,,,,,5.0,2.0,1.0,,,,,1.0,,,2.0,,,,,1.0,1.0,2.0,,,,,2.0,,3.0,,,,
12421139,home,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,20.0,17.0,4.0,4.0,0.0,4.0,5.0,13.0,15.0,2.0,,,,76.0,29.0,7.2,6.0,0.197603,3,,,,,3.0,2.0,2.0,2.0,2.0,,1.0,1.0,,,2.0,0.1053,0.2635,1.0,,,,,1.0,,,1.0,,,,,1.0,,
