match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_wasFouled,captain,stat_errorLeadToAShot,stat_totalCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_ownGoals,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_accurateCross,stat_hitWoodwork,player_sofascoreId,stat_totalOffside
12448277,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193.0,4345,M,249859,EUR,727401600,G,1,1,False,46.0,43.0,8.0,5.0,0.0,41.0,41.0,2.0,5.0,,9.0,1.0,,,90.0,47.0,6.6,3.0,0.00257765,0,-0.1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175.0,944,M,985176,EUR,968198400,D,37,37,False,97.0,92.0,7.0,5.0,0.0,43.0,43.0,49.0,56.0,,5.0,,,,88.0,116.0,7.9,7.0,0.17157,0,,4.0,9.0,1.0,,4.0,2.0,1.0,,1.0,4.0,3.0,1.0,,,,,2.0,,,2.0,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186.0,1614,M,1046960,EUR,1041292800,D,6,6,False,127.0,116.0,16.0,12.0,1.0,53.0,59.0,63.0,68.0,2.0,7.0,,,,90.0,139.0,8.6,11.0,0.368844,2,,2.0,5.0,,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,,,Ryan Flamingo,,,,,,,1.0,0.0905,1.0,,,,,1.0,1.0,,,,,
12448277,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181.0,1043,M,788784,EUR,879811200,D,18,18,False,74.0,65.0,18.0,12.0,0.0,32.0,32.0,33.0,43.0,2.0,5.0,,,,90.0,85.0,7.4,12.0,0.0267703,1,,2.0,2.0,,1.0,2.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,0.0637,1.0,1.0,,0.1115,,,,,,,,
12448277,away,PSV Eindhoven,Fredrik Oppegård,fredrik-oppegard,F. Oppegård,D,22,175.0,200,M,1005648,EUR,1028678400,D,35,35,False,27.0,23.0,3.0,2.0,0.0,12.0,14.0,11.0,13.0,,2.0,,,,73.0,36.0,6.8,6.0,0.417401,0,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,
12448277,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183.0,2263,M,845798,EUR,882748800,M,20,20,False,33.0,29.0,2.0,1.0,0.0,9.0,10.0,20.0,24.0,,4.0,,,,90.0,49.0,7.4,9.0,0.0859804,4,,4.0,3.0,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,,2.0,1.0,,,1.0,,0.9563,,4.0,1.0,1.8571,,,,1.0,,,,
12448277,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185.0,3780,M,850816,EUR,911433600,M,23,23,False,73.0,62.0,8.0,5.0,2.0,24.0,25.0,44.0,59.0,1.0,2.0,,,,90.0,92.0,9.4,18.0,1.06478,1,,3.0,3.0,,,,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,11.0,,0.1406,6.0,,,,,2.0,1.0,,6.0,1.0,,
12448277,away,PSV Eindhoven,Malik Tillman,malik-tillman,M. Tillman,M,10,186.0,5864,M,975798,EUR,1022544000,M,7,7,False,49.0,40.0,7.0,3.0,0.0,17.0,18.0,23.0,32.0,2.0,7.0,,,,90.0,73.0,8.1,14.0,0.0968726,2,,4.0,11.0,6.0,,1.0,5.0,3.0,,,1.0,1.0,5.0,1.0,,,2.0,,,,1.0,,0.9366,2.0,1.0,1.0,0.3251,,,1.0,1.0,,,MalikTillman8,
12448277,away,PSV Eindhoven,Hirving Lozano,hirving-lozano,H. Lozano,F,11,175.0,6578,M,385320,EUR,807062400,F,27,27,False,45.0,39.0,1.0,1.0,1.0,11.0,11.0,28.0,37.0,,5.0,,,,90.0,75.0,8.8,17.0,0.171899,3,,7.0,10.0,3.0,,,4.0,3.0,2.0,1.0,1.0,,2.0,4.0,,,3.0,3.0,,,3.0,,0.6355,1.0,2.0,1.0,1.0304,,,1.0,,,,hirvinglozano,2.0
12448277,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188.0,8572,M,40878,EUR,651715200,F,9,9,False,32.0,23.0,1.0,1.0,0.0,5.0,5.0,18.0,27.0,1.0,2.0,,,,73.0,44.0,7.9,12.0,0.134328,3,,7.0,4.0,1.0,,1.0,1.0,1.0,,5.0,2.0,,,1.0,,,1.0,1.0,True,,,,0.1633,2.0,1.0,1.0,0.1976,,,2.0,,,1.0,luukdejong9,
12448277,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173.0,15023,M,875136,EUR,929577600,F,10,10,False,18.0,11.0,2.0,1.0,1.0,1.0,1.0,10.0,19.0,,3.0,,,,62.0,29.0,7.8,12.0,0.250336,2,,2.0,4.0,1.0,,,3.0,3.0,1.0,,,,,2.0,,,,1.0,,,2.0,1.0,0.1463,2.0,,,,,1.0,1.0,,,,noano,
12448277,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175.0,4625,M,1047395,EUR,1019001600,F,21,21,True,4.0,4.0,,,1.0,1.0,1.0,4.0,5.0,,1.0,,,,28.0,8.0,8.2,2.0,0.270797,1,,4.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,2.0,,0.059,1.0,1.0,1.0,0.6181,,1.0,,,1.0,,,
12448277,away,PSV Eindhoven,Matteo Dams,matteo-dams,M. Dams,D,32,184.0,819,M,1162305,EUR,1078790400,D,32,32,True,13.0,8.0,2.0,,0.0,2.0,5.0,6.0,8.0,,2.0,,,,17.0,15.0,6.5,5.0,0.00431745,0,,,1.0,,,,1.0,,,,,,,,Matteo Dams,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185.0,3729,M,986395,EUR,1042070400,F,14,14,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,17.0,11.0,7.4,4.0,0.0183667,1,,1.0,1.0,2.0,,,,,,,,,1.0,2.0,,,,,,,,,0.196,1.0,1.0,1.0,0.9382,,,,,,,,
12448277,away,PSV Eindhoven,Michael Bresser,michael-bresser,M. Bresser,D,33,187.0,97,M,1586632,EUR,1177372800,D,33,33,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,2.0,2.0,,,0.0001672,0,,,,,,,,,,,,,,,Michael Bresser,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188.0,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189.0,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Emmanuel van de Blaak,emmanuel-van-de-blaak,E. v. d. Blaak,D,22,184.0,100,M,1119291,EUR,1108425600,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Emmanuel van de Blaak,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179.0,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180.0,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448277,away,PSV Eindhoven,Jesper Uneken,uneken-jesper,J. Uneken,F,9,180.0,217,M,1475512,EUR,1092009600,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Jesper Uneken,,,,,,,,,,,,,,,,,,,,
