match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_lastManTackle,stat_errorLeadToAShot,stat_errorLeadToAGoal
12436986,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,F,7,7,False,23.0,22.0,,,1.0,3.0,3.0,21.0,24.0,,,1.0,,,,68.0,37.0,8.1,10.0,0.241407,1,,3.0,,,,,,,5.0,1.0,,1.0,,0.0643,1.0,4.0,1.0,1.0,,0.0989,,,2.0,,,2.0,,,1.0,,,
12436986,home,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,kdh_8,861970,EUR,905040000,M,22,22,True,18.0,17.0,,,0.0,4.0,4.0,13.0,14.0,,2.0,1.0,,,,22.0,20.0,6.7,1.0,0.00440926,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,home,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,,1403061,EUR,1139011200,F,32,32,True,12.0,12.0,,,1.0,2.0,2.0,10.0,10.0,,,,,,,22.0,13.0,7.1,,0.131036,1,,1.0,,,,,,,,,1.0,1.0,1.0,0.0711,3.0,,,,,,Tyrique George,,,,,,,1.0,,,,
12436986,home,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,joshkofi2,1403050,EUR,1146787200,D,34,34,True,10.0,10.0,,,0.0,5.0,5.0,5.0,5.0,,,,,,,12.0,11.0,6.6,,0.00290715,0,,,,,,,,,,,,,,,,,,,,,Josh Acheampong,,,,,,,,,,,
12436986,home,Chelsea,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177,3772,M,,1426224,EUR,1137542400,M,39,39,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,2.0,,,,12.0,10.0,6.5,1.0,0.00408342,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,home,Chelsea,Shumaira Mheuka,shumaira-mheuka,S. Mheuka,F,62,183,4045,M,,1402787,EUR,1192838400,F,76,76,True,,,,,0.0,,,,,1.0,1.0,,,,,1.0,2.0,,,,1,,,,,,,,,,,,,,0.0562,,,1.0,,,0.2307,Shumaira Mheuka,,,,,,,,,,,
12436986,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,home,Chelsea,Wesley Fofana,wesley-fofana,W. Fofana,D,29,186,14604,M,wesley_fofana3,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,home,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,ReeceJ,885908,EUR,944611200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,home,Chelsea,Ishé Samuels-Smith,ishe-samuels-smith,I. Samuels-Smith,D,16,186,1185,M,,1196791,EUR,1149465600,D,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ishé Samuels-Smith,,,,,,,,,,,
12436986,away,Southampton,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,30,30,False,32.0,17.0,21.0,6.0,0.0,14.0,17.0,3.0,15.0,,,7.0,,3.0,6.0,90.0,41.0,6.9,15.0,0.0011673,0,-0.9079,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
12436986,away,Southampton,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,,905347,EUR,962150400,D,16,16,False,33.0,27.0,1.0,,0.0,18.0,21.0,9.0,12.0,1.0,2.0,1.0,,,,89.0,46.0,5.8,9.0,0.00708559,0,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,
12436986,away,Southampton,James Bree,james-bree,J. Bree,D,14,178,148,M,,555406,EUR,881798400,D,14,14,False,19.0,18.0,,,0.0,15.0,15.0,4.0,7.0,,,3.0,,,,45.0,24.0,6.1,4.0,0.0630485,0,,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,,1.0,,,,,,
12436986,away,Southampton,Armel Bella-Kotchap,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,,976025,EUR,1008028800,D,37,37,False,47.0,45.0,3.0,1.0,0.0,42.0,42.0,3.0,5.0,,3.0,5.0,,,,90.0,55.0,6.1,3.0,0.00065787,1,,2.0,1.0,,2.0,,3.0,3.0,1.0,1.0,,,1.0,0.3199,,,,,,,,,,,,,,1.0,,,,
12436986,away,Southampton,Joe Aribo,joe-aribo,J. Aribo,M,18,183,1387,M,,818073,EUR,837907200,D,7,7,False,57.0,50.0,3.0,2.0,0.0,34.0,38.0,17.0,20.0,1.0,4.0,7.0,,,,90.0,69.0,6.2,11.0,0.0149249,0,,4.0,,1.0,3.0,,3.0,1.0,2.0,,2.0,,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,
12436986,away,Southampton,Kyle Walker-Peters,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,,823085,EUR,860889600,D,2,2,False,15.0,14.0,,,0.0,7.0,7.0,7.0,8.0,,1.0,2.0,,,,59.0,23.0,6.2,3.0,0.00303929,0,,3.0,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
12436986,away,Southampton,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,,1142562,EUR,1089417600,M,18,18,False,39.0,34.0,3.0,3.0,0.0,20.0,22.0,14.0,17.0,,3.0,6.0,3.0,,,90.0,55.0,6.4,8.0,0.0198249,1,,2.0,,,,2.0,,,1.0,,,,,0.0224,,,,,,,,,2.0,,,,1.0,,,,1.0,
12436986,away,Southampton,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,4,4,False,38.0,31.0,1.0,1.0,0.0,21.0,25.0,10.0,13.0,,2.0,4.0,,,,83.0,47.0,5.9,8.0,0.00451393,0,,5.0,1.0,1.0,1.0,4.0,2.0,1.0,,2.0,1.0,,,,,,,,,,Flynn,Downes,,,,,,,,,,1.0
12436986,away,Southampton,Will Smallbone,will-smallbone,W. Smallbone,M,39,173,484,M,,970435,EUR,951091200,M,8,8,False,46.0,40.0,4.0,2.0,0.0,23.0,24.0,18.0,26.0,,1.0,3.0,,,,90.0,55.0,6.5,9.0,0.043989,0,,5.0,2.0,,1.0,,,,,2.0,1.0,,,,3.0,4.0,,,,,,,1.0,1.0,,1.0,,,,,,
12436986,away,Southampton,Kamaldeen Sulemana,kamaldeen-sulemana,K. Sulemana,F,7,174,8299,M,kamaldeenho10,1019442,EUR,1013731200,M,20,20,False,16.0,15.0,,,0.0,1.0,1.0,15.0,17.0,,6.0,2.0,,,,90.0,32.0,6.9,8.0,0.155509,0,,5.0,,,,,3.0,2.0,3.0,,2.0,1.0,,,2.0,2.0,,,,,,,6.0,3.0,,1.0,,,,,,
12436986,away,Southampton,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,,295123,EUR,770083200,F,32,32,False,14.0,8.0,3.0,1.0,0.0,2.0,4.0,6.0,10.0,5.0,7.0,,1.0,,,59.0,25.0,6.4,11.0,0.00447792,3,,8.0,1.0,2.0,,,1.0,,3.0,2.0,4.0,,1.0,0.2301,,,2.0,,,0.6621,,,,,,,,1.0,,,,
12436986,away,Southampton,Taylor Harwood-Bellis,taylor-harwood-bellis,T. Harwood-Bellis,D,6,185,1654,M,,980637,EUR,1012348800,D,6,6,True,33.0,27.0,3.0,1.0,0.0,24.0,27.0,3.0,6.0,1.0,2.0,1.0,,,,45.0,39.0,6.9,6.0,0.00837194,0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12436986,away,Southampton,Ryan Manning,ryan-manning,R. Manning,D,3,172,451,M,,328701,EUR,834710400,D,3,3,True,19.0,19.0,1.0,1.0,0.0,10.0,10.0,9.0,9.0,,2.0,1.0,1.0,,,31.0,27.0,6.9,,0.153184,2,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,0.1507,1.0,,,,,,Ryan,Manning,,,,,2.0,,,,,
12436986,away,Southampton,Tyler Dibling,tyler-dibling,T. Dibling,M,20,178,2847,M,,1174472,EUR,1140134400,M,33,33,True,3.0,2.0,,,0.0,2.0,3.0,,,,,,,,,31.0,9.0,6.1,4.0,9.01e-06,0,,5.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,Tyler,Dibling,2.0,,,,,,,,,
12436986,away,Southampton,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,F,19,19,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,,,,,,12.0,4.0,6.5,1.0,0.00017238,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,away,Southampton,Welington,welington,Welington,M,34,170,939,M,,1009920,EUR,982540800,D,34,34,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193,297,M,,45502,EUR,628646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,away,Southampton,Jack Stephens,jack-stephens,J. Stephens,D,5,185,213,M,,134361,EUR,759628800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Jack,Stephens,,,,,,,,,,
12436986,away,Southampton,Nathan Wood,nathan-wood,N. Wood,D,15,188,204,M,,944200,EUR,1022803200,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436986,away,Southampton,Albert Grønbæk,albert-gronbaek,A. Grønbæk,M,11,176,1696,M,,1000263,EUR,990576000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
