match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot
12437815,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,20.0,16.0,19.0,15.0,0.0,8.0,8.0,8.0,12.0,2.0,7.0,5.0,6.0,1.0,1.0,90.0,33.0,8.1,4.0,0.00960109,0,1.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437815,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,10.0,6.0,1.0,,0.0,1.0,1.0,5.0,10.0,2.0,1.0,,,,,45.0,24.0,6.2,7.0,0.0104582,0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437815,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188,4060,M,1101232,EUR,921024000,D,5,5,False,10.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,6.0,1.0,,,,,,67.0,15.0,6.2,3.0,0.0107563,1,,,5.0,1.0,,,,,2.0,,1.0,abdel.abqar,2.0,1.0,1.0,1.0,3.0,0.0711,,,,,,,,,,,,,,,,
12437815,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186,2593,M,1468046,EUR,1013558400,D,12,12,False,20.0,14.0,5.0,2.0,0.0,9.0,12.0,5.0,8.0,1.0,5.0,,,,,90.0,32.0,6.2,8.0,0.00386024,0,,,1.0,4.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,
12437815,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,3,3,False,28.0,21.0,4.0,2.0,0.0,12.0,14.0,10.0,17.0,2.0,3.0,,,,,90.0,52.0,6.3,16.0,0.0868986,1,,3.0,7.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,0.025,,,1.0,,,1.0,1.0,2.0,,,,,,,,
12437815,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180,265,M,891931,EUR,868233600,M,6,6,False,25.0,19.0,5.0,2.0,0.0,12.0,12.0,7.0,13.0,3.0,4.0,,,,,90.0,35.0,6.6,8.0,0.0134203,1,,,5.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.0596,,,,,,,,,True,1.0,,,,,,
12437815,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,19.0,13.0,3.0,,0.0,8.0,10.0,5.0,10.0,,5.0,,,,,78.0,36.0,6.8,14.0,0.0119004,2,,1.0,3.0,5.0,,3.0,3.0,1.0,,,1.0,,1.0,1.0,2.0,,1.0,0.0964,,,,,4.0,,2.0,1.0,,,,,,,,
12437815,home,Deportivo Alavés,Carlos Vicente,vicente-carlos,C. Vicente,M,23,179,1926,M,1084399,EUR,924825600,M,7,7,False,22.0,17.0,2.0,,0.0,7.0,9.0,14.0,22.0,2.0,3.0,,,,,90.0,48.0,6.3,18.0,0.166362,1,,9.0,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,0.0785,,,4.0,,2.0,4.0,1.0,,,,,,,,,
12437815,home,Deportivo Alavés,Stoichkov,stoichkov,Stoichkov,F,22,178,370,M,566894,EUR,752457600,M,19,19,False,19.0,13.0,2.0,1.0,0.0,7.0,9.0,6.0,11.0,,5.0,,,,,57.0,29.0,6.5,9.0,0.0233075,1,,1.0,4.0,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,0.0624,,,2.0,2.0,,,,,,,,,,,,
12437815,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,1082968,EUR,902793600,M,21,21,False,20.0,12.0,2.0,1.0,0.0,5.0,6.0,7.0,16.0,1.0,5.0,,,,,90.0,39.0,6.1,20.0,0.105264,0,,2.0,8.0,3.0,2.0,,,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,3.0,,4.0,,,,,,,,,,,
