match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_blockedScoringAttempt,stat_fouls,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_errorLeadToAGoal,stat_hitWoodwork
10909918,home,Blackpool,Jake Beesley,,,jake-beesley,J. Beesley,F,185.0,78,M,551236,EUR,849484800.0,F,18,18,False,,8.0,3.0,,,1.0,3.0,2.0,5.0,,,,59.0,17.0,6.6,8.0,0,9,7.0,8.0,3.0,1.0,,,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10909918,home,Blackpool,Jerry Yates,,,jerry-yates,J. Yates,F,175.0,341,M,785799,EUR,847584000.0,F,9,9,True,,6.0,5.0,,,3.0,4.0,2.0,2.0,2.0,,,31.0,11.0,7.7,2.0,2,12,1.0,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,
10909918,home,Blackpool,Kenny Dougall,,,kenny-dougall,K. Dougall,D,182.0,59,M,587018,EUR,736732800.0,M,12,12,True,,8.0,7.0,1.0,,2.0,2.0,5.0,6.0,3.0,,,22.0,11.0,6.8,2.0,1,16,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,
10909918,home,Blackpool,Morgan Rogers,,,morgan-rogers,M. Rogers,M,187.0,13680,M,948261,EUR,1027641600.0,F,25,25,True,,2.0,,1.0,,,,,3.0,2.0,,,12.0,10.0,6.4,4.0,0,27,1.0,3.0,2.0,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,mrogers,,,
10909918,home,Blackpool,Dominic Thompson,,,dominic-thompson,D. Thompson,M,183.0,52,M,970366,EUR,964569600.0,D,23,23,True,,,,,,,,,,,,,1.0,1.0,,1.0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,home,Blackpool,Daniel Grimshaw,,,grimshaw-daniel,D. Grimshaw,G,185.0,82,M,851096,EUR,884908800.0,G,32,32,True,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,home,Blackpool,Rhys Williams,,,williams-rhys,R. Williams,D,197.0,4807,M,902091,EUR,981158400.0,D,15,15,True,,,,,,,,,,,,,,,,,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,home,Blackpool,Will Squires,Will Squires,,will-squires,W. Squires,D,,1,M,1461656,EUR,,D,44,44,True,,,,,,,,,,,,,,,,,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,home,Blackpool,Jack Moore,Jack Moore,,jack-moore,J. Moore,D,178.0,2,M,1214334,EUR,1069200000.0,D,41,41,True,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,home,Blackpool,Tayt-Lemar Trusty,Tayt-Lemar Trusty,,tayt-lemar-trusty,T. Trusty,M,184.0,9,M,1416063,EUR,1069545600.0,M,42,42,True,,,,,,,,,,,,,,,,,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Wayne Hennessey,,,wayne-hennessey,W. Hennessey,G,198.0,245,M,16620,EUR,538444800.0,G,13,13,False,,29.0,24.0,10.0,5.0,20.0,21.0,4.0,8.0,11.0,1.0,1.0,90.0,40.0,5.8,5.0,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,
10909918,away,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,183.0,3207,M,927356,EUR,987120000.0,D,7,7,False,,39.0,29.0,5.0,2.0,16.0,21.0,14.0,19.0,8.0,,,79.0,70.0,5.6,19.0,2,3,1.0,6.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,1.0,
10909918,away,Nottingham Forest,Steve Cook,,,steve-cook,S. Cook,D,185.0,128,M,42707,EUR,672019200.0,D,3,3,False,True,65.0,54.0,13.0,8.0,39.0,41.0,15.0,24.0,5.0,,,90.0,75.0,6.3,11.0,0,5,1.0,3.0,6.0,,2.0,1.0,2.0,1.0,,,4.0,,,,,2.0,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,188.0,986,M,358108,EUR,847756800.0,D,26,26,False,,57.0,43.0,9.0,6.0,28.0,32.0,15.0,25.0,4.0,,,90.0,69.0,6.6,15.0,0,26,,1.0,5.0,,4.0,1.0,,,,1.0,4.0,,,3.0,,,,,,,,,1.0,,,,,,,,
10909918,away,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,183.0,335,M,358218,EUR,808790400.0,D,15,15,False,,48.0,34.0,4.0,,17.0,24.0,19.0,31.0,2.0,,,90.0,94.0,6.4,24.0,0,15,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,3.0,7.0,,,2.0,2.0,1.0,1.0,1.0,,,,,
10909918,away,Nottingham Forest,Billy Fewster,,,billy-fewster,B. Fewster,M,178.0,14,M,1137234,EUR,1059609600.0,M,45,45,False,,31.0,21.0,2.0,,11.0,13.0,10.0,18.0,3.0,,,65.0,41.0,6.5,13.0,1,22,3.0,6.0,6.0,2.0,,3.0,1.0,,,,5.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10909918,away,Nottingham Forest,Jack Colback,Jack,Colback,jack-colback,J. Colback,M,176.0,95,M,40686,EUR,625190400.0,M,8,8,False,,34.0,32.0,1.0,1.0,20.0,21.0,12.0,14.0,8.0,,,90.0,42.0,6.7,5.0,0,,,1.0,2.0,,,2.0,2.0,1.0,2.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,
10909918,away,Nottingham Forest,Lewis O'Brien,,,lewis-obrien,L. O'Brien,M,173.0,303,M,920936,EUR,908323200.0,M,14,14,False,,45.0,35.0,2.0,1.0,14.0,15.0,21.0,30.0,4.0,,,68.0,65.0,6.6,15.0,2,27,1.0,6.0,5.0,3.0,1.0,,3.0,2.0,2.0,,1.0,,,,,,1.0,4.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,
10909918,away,Nottingham Forest,Gustavo Scarpa,,,gustavo-scarpa,G. Scarpa,M,177.0,5525,M,559036,EUR,757728000.0,M,31,31,False,,38.0,30.0,5.0,3.0,9.0,11.0,23.0,36.0,9.0,,,90.0,71.0,7.8,19.0,6,10,4.0,8.0,9.0,1.0,,2.0,2.0,1.0,2.0,2.0,3.0,1.0,,,,2.0,1.0,3.0,9.0,4.0,,2.0,3.0,2.0,,2.0,,gustavoscarpa10,,,
10909918,away,Nottingham Forest,Sam Surridge,,,sam-surridge,S. Surridge,F,191.0,1646,M,817567,EUR,901584000.0,F,16,16,False,,21.0,10.0,2.0,1.0,2.0,3.0,8.0,18.0,2.0,,,90.0,36.0,6.1,17.0,4,9,2.0,4.0,3.0,2.0,2.0,,,,4.0,,1.0,1.0,,,,,3.0,1.0,,,,,2.0,2.0,,,3.0,,,,
10909918,away,Nottingham Forest,Emmanuel Dennis,,,emmanuel-dennis,E. B. Dennis,F,174.0,1396,M,844424,EUR,879552000.0,F,25,25,False,,25.0,18.0,1.0,1.0,6.0,7.0,12.0,19.0,3.0,,,90.0,49.0,6.0,16.0,3,17,1.0,15.0,7.0,2.0,,,,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,7.0,,10.0,5.0,,1.0,1.0,,,,1.0
10909918,away,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,190.0,884,M,846252,EUR,880070400.0,M,22,22,True,,15.0,13.0,2.0,2.0,7.0,8.0,6.0,7.0,2.0,,,25.0,18.0,7.1,3.0,1,22,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Brennan Johnson,,,brennan-johnson,B. Johnson,F,186.0,10644,M,1085180,EUR,990576000.0,F,20,20,True,,3.0,3.0,,,,,3.0,4.0,,,,22.0,7.0,6.3,3.0,1,11,,3.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,brenjohnson_,,,
10909918,away,Nottingham Forest,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,186.0,287,M,904992,EUR,992390400.0,D,6,6,True,,6.0,5.0,,,2.0,3.0,3.0,3.0,1.0,,,11.0,12.0,6.4,4.0,0,4,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
10909918,away,Nottingham Forest,Dean Henderson,,,dean-henderson,D. Henderson,G,188.0,5014,M,788134,EUR,858124800.0,G,1,1,True,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,deanhenderson,,,
10909918,away,Nottingham Forest,Renan Lodi,,,renan-lodi,R. Lodi,D,173.0,4256,M,851150,EUR,891993600.0,D,32,32,True,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,renan_lodi,,,
10909918,away,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,193.0,315,M,838399,EUR,852854400.0,D,4,4,True,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Oliver Hammond,Oliver Hammond,,oliver-hammond,O. Hammond,M,179.0,49,M,1133427,EUR,1037145600.0,M,41,41,True,,,,,,,,,,,,,,,,,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,178.0,1578,M,793988,EUR,890179200.0,M,5,5,True,,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909918,away,Nottingham Forest,Detlef Esapa Osong,,,osong-detlef-esapa,D. E. Osong,F,,63,M,1176429,EUR,1095724800.0,F,49,49,True,,,,,,,,,,,,,,,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
