match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wasFouled,stat_fouls,stat_totalOffside,stat_goalAssist,stat_interceptionWon,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_wonTackle,stat_penaltyWon,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_penaltyConceded
10411563,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,29.0,23.0,3.0,3.0,4.0,4.0,19.0,25.0,1.0,2.0,,,90.0,37.0,7.1,8.0,0.9315,1.1159,0.074458,2,,,,2.0,,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,
10411563,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,32,32,True,14.0,14.0,,,10.0,10.0,4.0,4.0,,1.0,,,19.0,20.0,7.1,,0.0,0.0,0.0108956,0,,,,2.0,4.0,,,,,4.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,4.0,,,,,,,,
10411563,home,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,90,90,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,1.0,,,18.0,13.0,6.9,1.0,0.0785,0.0,0.00633181,1,,,,1.0,4.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,2.0,,,,,2.0,1.0,,,,,,,,
10411563,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,D,25,25,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,,,12.0,8.0,6.4,1.0,0.0,0.0,0.00110563,0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10411563,home,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,12.0,9.0,7.1,3.0,0.0576,0.0,0.0583053,1,,,,2.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,3.0,,,,,1.0,,,,,1.0,,,,
10411563,home,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,4.0,4.0,1.0,1.0,4.0,4.0,,,,,,,1.0,4.0,,,0.0,0.0,6.17e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,,44453,EUR,508291200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1108,M,,989371,EUR,1033689600,M,40,40,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,home,Milan,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,divockorigi,190399,EUR,798163200,F,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,17.0,7.0,17.0,7.0,1.0,1.0,6.0,16.0,,7.0,,,90.0,23.0,5.7,12.0,0.0,0.0,0.00089921,0,-0.2963,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
10411563,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,False,12.0,8.0,6.0,2.0,6.0,6.0,2.0,6.0,6.0,3.0,,,90.0,21.0,6.1,5.0,0.0,0.0,0.002053,0,,,,2.0,2.0,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,,1157713,EUR,916185600,D,6,6,False,6.0,4.0,,,4.0,5.0,,1.0,3.0,4.0,,,90.0,20.0,7.0,2.0,0.0,0.0,0.00010486,0,,,,,5.0,,,,2.0,3.0,,,1.0,,1.0,,,,3.0,,,,,,,,3.0,,,,,,,,
10411563,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,D,32,32,False,14.0,11.0,2.0,,6.0,7.0,5.0,7.0,2.0,4.0,,,85.0,24.0,6.4,3.0,0.0,0.0,0.00223404,0,,,,5.0,3.0,,,,,1.0,,1.0,2.0,2.0,,2.0,,,3.0,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,M,5,5,False,18.0,11.0,4.0,1.0,6.0,9.0,5.0,10.0,1.0,4.0,,,90.0,41.0,6.8,13.0,0.604,0.9918,0.0240917,1,,,1.0,7.0,2.0,,,1.0,1.0,2.0,,2.0,,1.0,,3.0,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,,
10411563,away,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,M,61,61,False,20.0,14.0,,,6.0,12.0,8.0,8.0,2.0,7.0,,,90.0,39.0,6.6,12.0,0.0306,0.0,0.0550125,1,,,,4.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,,2.0,,3.0,,1.0,,,1.0,2.0,,,,,,,,
10411563,away,Hellas Verona,Miguel Veloso,miguel-veloso,M. Veloso,M,,180,198,M,,6557,EUR,516153600,M,4,4,False,16.0,8.0,5.0,1.0,4.0,5.0,4.0,12.0,,3.0,,,59.0,23.0,6.8,9.0,0.0538,0.0,0.0029882,1,,True,1.0,1.0,4.0,,1.0,,,4.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,
10411563,away,Hellas Verona,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,,105905,EUR,1053561600,M,77,77,False,10.0,5.0,2.0,,2.0,4.0,3.0,6.0,1.0,5.0,,,85.0,22.0,6.5,8.0,0.0,0.0,0.0047028,0,,,,5.0,3.0,2.0,,,,1.0,1.0,,2.0,,,3.0,,,3.0,,,,1.0,,,,,,,,,,,,
10411563,away,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,,830288,EUR,861840000,M,29,29,False,9.0,4.0,2.0,1.0,,2.0,4.0,8.0,2.0,5.0,,,90.0,28.0,6.3,12.0,0.0,0.0,0.00538159,0,,,1.0,7.0,4.0,2.0,,,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,,,,1.0,,,,1.0,,,,,,,,
10411563,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,F,26,26,False,11.0,4.0,,,2.0,4.0,2.0,9.0,,2.0,,,78.0,25.0,6.4,13.0,0.1139,0.0,0.00116099,2,,,2.0,5.0,4.0,1.0,1.0,,,,,1.0,1.0,,1.0,3.0,1.0,,,,2.0,1.0,3.0,,,2.0,,,,,,,,,1.0
10411563,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,,76132,EUR,643334400,F,19,19,False,15.0,6.0,3.0,,1.0,5.0,5.0,10.0,2.0,2.0,,,59.0,22.0,6.5,9.0,0.0,0.0,0.0172274,0,,,,4.0,5.0,,,,,,,4.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,True,11.0,9.0,,,4.0,5.0,5.0,6.0,,2.0,,,31.0,16.0,6.8,3.0,0.0,0.0,0.522118,0,,,,1.0,,,,,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,
10411563,away,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,,98058,EUR,710899200,M,7,7,True,9.0,7.0,2.0,2.0,5.0,5.0,2.0,5.0,,1.0,,,31.0,21.0,6.4,9.0,0.0,0.0,0.00059019,0,,,1.0,4.0,5.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,4.0,,3.0,,,3.0,,,,,,,,,
10411563,away,Hellas Verona,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,833,M,,940692,EUR,919987200,F,38,38,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,12.0,3.0,6.5,1.0,0.0153,0.0,1.753e-05,1,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,,288321,EUR,800928000,D,27,27,True,5.0,3.0,2.0,,1.0,1.0,2.0,4.0,,,,,11.0,7.0,6.0,2.0,0.0,0.0,0.00062672,0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,
10411563,away,Hellas Verona,Oliver Abildgaard,oliver-abildgaard,O. Abildgaard,M,28,190,213,M,,798664,EUR,834364800,M,28,28,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,11.0,3.0,6.2,1.0,0.0,0.0,9.8e-07,0,,,,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,,1034303,EUR,1044662400,M,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,,989276,EUR,1021680000,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,,139410,EUR,705542400,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Deyovaisio Zeefuik,deyovaisio-zeefuik,D. Zeefuik,D,42,185,212,M,,843156,EUR,889574400,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Ajdin Hrustić,ajdin-hrustic,A. Hrustić,M,70,183,347,M,,788284,EUR,836524800,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Jayden Braaf,jayden-braaf,J. Braaf,F,,179,344,M,,961688,EUR,1030752000,F,25,25,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411563,away,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,,967510,EUR,993859200,F,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
