match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_ownGoals,stat_totalOffside,stat_goals
10411761,home,Fiorentina,Pietro Terracciano,pietro-terracciano,P. Terracciano,G,1,193,1591,M,136856,EUR,636854400,G,1,1,False,28.0,23.0,7.0,3.0,21.0,22.0,2.0,6.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,90.0,39.0,6.5,5.0,0.0,0.0,0.00105223,0,-0.0901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411761,home,Fiorentina,Dodô,dodo,Dodô,D,2,166,3348,M,822518,EUR,911260800,D,2,2,False,43.0,29.0,4.0,,10.0,15.0,20.0,33.0,3.0,,1.0,10.0,,,,90.0,79.0,6.8,22.0,0.0091,0.0,0.121015,1,,,,5.0,1.0,1.0,8.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
10411761,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,795297,EUR,831686400,D,28,28,False,90.0,76.0,13.0,5.0,44.0,48.0,35.0,45.0,5.0,1.0,3.0,7.0,,,,90.0,112.0,7.4,16.0,0.1096,0.0351,0.094594,3,,,,3.0,3.0,,8.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,,chinomartinezquarta96,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10411761,home,Fiorentina,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,98,98,False,50.0,42.0,3.0,1.0,26.0,30.0,16.0,20.0,5.0,1.0,2.0,2.0,,,,90.0,62.0,6.8,8.0,0.0541,0.0,0.00736078,1,,,,,,3.0,8.0,,,,1.0,,3.0,2.0,,,3.0,,1.0,,1.0,,,,,,,,,,,
10411761,home,Fiorentina,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,122848,EUR,715305600,D,3,3,False,36.0,27.0,5.0,,7.0,10.0,22.0,40.0,3.0,1.0,2.0,5.0,,,,90.0,81.0,7.7,27.0,0.0754,0.2701,0.257146,2,,,,14.0,2.0,1.0,4.0,,2.0,1.0,1.0,2.0,,2.0,4.0,,,1.0,,,1.0,True,,,,,,,,,,
10411761,home,Fiorentina,Gaetano Castrovilli,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,587628,EUR,856137600,M,10,10,False,16.0,14.0,1.0,1.0,7.0,8.0,7.0,8.0,5.0,1.0,,1.0,,,,71.0,27.0,6.3,5.0,0.1308,0.0,0.0710103,2,,,,,,1.0,3.0,,2.0,,,1.0,,2.0,,,2.0,,,1.0,,,2.0,,,,,,,,,
10411761,home,Fiorentina,Rolando Mandragora,rolando-mandragora,R. Mandragora,M,8,183,2103,M,548178,EUR,867542400,M,38,38,False,51.0,43.0,8.0,4.0,13.0,13.0,31.0,42.0,6.0,3.0,,4.0,,,,80.0,65.0,6.8,12.0,0.0,0.0,0.222673,0,,,,4.0,1.0,,4.0,1.0,,,,1.0,3.0,1.0,2.0,,,,1.0,,2.0,,,,,,,,,,,
10411761,home,Fiorentina,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,11,11,False,18.0,14.0,2.0,,2.0,3.0,12.0,16.0,5.0,2.0,,1.0,,,,60.0,34.0,6.8,8.0,0.1855,0.0,0.121392,3,,,,1.0,,1.0,9.0,2.0,3.0,3.0,1.0,,2.0,3.0,1.0,,,,1.0,1.0,1.0,,2.0,,,,,,,,,
10411761,home,Fiorentina,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180,1099,M,36784,EUR,619747200,M,5,5,False,31.0,27.0,1.0,,8.0,8.0,20.0,27.0,8.0,,,3.0,,,,90.0,46.0,6.6,12.0,0.0,0.0,0.180559,0,,,,4.0,1.0,,5.0,3.0,2.0,1.0,,,1.0,3.0,2.0,,2.0,,1.0,,2.0,,,,,,,,,,,
10411761,home,Fiorentina,Riccardo Sottil,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,M,33,33,False,14.0,11.0,1.0,,1.0,1.0,10.0,16.0,,,,2.0,,,,60.0,26.0,6.6,9.0,0.0461,0.0,0.0285625,1,,,,3.0,,,4.0,,1.0,1.0,,,,3.0,,,,,,3.0,,,1.0,,,,,,,,,
