match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_wonContest,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAGoal
14572629,away,FC Midtjylland,Elías Ólafsson,elias-olafsson,E. Ólafsson,G,16,201,368,M,879183,EUR,952732800,G,16,16,False,38.0,25.0,15.0,4.0,0.0,22.0,26.0,3.0,12.0,,,6.0,,,4.0,,,90.0,46.0,7.1,13.0,0.00035951,62.114833715067,9.0,-41.685,5.04,0.679,0,0.1045,0.03,0.02,-0.22,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
14572629,away,FC Midtjylland,Ousmane Diao,diao-ousmane,O. Diao,D,4,187,1563,M,1465159,EUR,1086652800,D,4,4,False,47.0,37.0,9.0,3.0,0.0,27.0,31.0,10.0,16.0,3.0,3.0,5.0,,,,,,90.0,54.0,5.8,11.0,0.0781973,118.60541621332,13.0,-7.455,6.93,,1,,-0.17,-0.08,-0.31,,,,5.0,,,4.0,,1.0,,,3.0,,,2.0,,0.1765,-0.52,,,,,,,,,,1.0,,,,,,
14572629,away,FC Midtjylland,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1965,M,789234,EUR,885600000,D,6,6,False,39.0,32.0,4.0,1.0,0.0,24.0,25.0,8.0,14.0,3.0,3.0,5.0,,,,,,90.0,45.0,5.9,7.0,0.0272689,81.503300626521,11.0,6.72,7.77,,0,,0.01,0.01,-0.36,,,,6.0,,,3.0,,2.0,,,4.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,
14572629,away,FC Midtjylland,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,283,M,1006409,EUR,915667200,D,22,22,False,43.0,31.0,10.0,3.0,0.0,24.0,30.0,7.0,13.0,2.0,5.0,3.0,,,,,,90.0,63.0,6.5,15.0,0.0053858,78.224186718243,13.0,2.835,7.245,,1,,-0.29,0.21,-0.04,,,,5.0,,,6.0,2.0,1.0,3.0,2.0,2.0,,,3.0,1.0,0.0205,-0.03,,,,,,,,,,,True,,,,,
14572629,away,FC Midtjylland,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,780,M,227900,EUR,798249600,M,43,43,False,19.0,11.0,1.0,,0.0,10.0,12.0,1.0,7.0,1.0,7.0,4.0,2.0,,,,,90.0,56.0,6.9,20.0,0.0148896,90.397080626063,5.0,-69.825,3.78,,2,,-0.11,0.16,0.45,,,,4.0,,3.0,1.0,,2.0,3.0,2.0,1.0,,2.0,1.0,1.0,0.0904,-0.31,7.0,1.0,,,,,1.0,,,1.0,,,,,1.0,
14572629,away,FC Midtjylland,Pedro Bravo,pedro-bravo,P. Bravo,M,19,190,581,M,1116573,EUR,1101427200,M,19,19,False,14.0,12.0,,,0.0,9.0,10.0,3.0,4.0,1.0,3.0,2.0,,,,,,45.0,20.0,6.6,3.0,0.00133547,59.114201822136,8.0,-9.975,3.675,,0,,0.02,0.03,-0.03,,Pedro Bravo,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14572629,away,FC Midtjylland,Philip Billing,philip-billing,P. Billing,M,8,193,1783,M,548660,EUR,834451200,M,8,8,False,36.0,30.0,3.0,2.0,0.0,17.0,19.0,13.0,17.0,1.0,3.0,5.0,1.0,,,,,90.0,55.0,6.8,12.0,0.0347477,104.88561286688,12.0,-34.965,6.93,,1,,0.17,0.1,0.26,,,,4.0,,1.0,5.0,,1.0,,,,,2.0,1.0,1.0,0.0462,-0.05,1.0,,,,,3.0,1.0,,1.0,,,,,,,
14572629,away,FC Midtjylland,Victor Bak Jensen,victor-bak-jensen,V. B. Jensen,D,55,175,174,M,1002057,EUR,1065139200,M,55,55,False,21.0,14.0,1.0,,0.0,6.0,8.0,8.0,13.0,,2.0,5.0,1.0,,,,,67.0,36.0,6.3,10.0,0.00470023,55.789020018868,5.0,-37.17,-1.155,,0,,0.07,0.07,-0.1,,,,5.0,2.0,,2.0,,4.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,
14572629,away,FC Midtjylland,Denil Castillo,castillo-denil,D. Castillo,M,21,187,1350,M,1145126,EUR,1080086400,F,21,21,False,17.0,15.0,1.0,1.0,0.0,10.0,11.0,5.0,6.0,2.0,4.0,3.0,2.0,,,,,60.0,27.0,6.5,7.0,0.00188213,67.134488172432,10.0,7.455,11.655,,1,,-0.08,0.12,-0.05,,,,6.0,1.0,1.0,,,,,,1.0,,3.0,2.0,1.0,0.0545,-0.3,,,,,,1.0,,,,,,,,,,
14572629,away,FC Midtjylland,Franculino Djú,franculino-dju,F. Djú,F,7,182,4849,M,1146009,EUR,1088380800,F,7,7,False,19.0,14.0,1.0,1.0,0.0,6.0,9.0,8.0,10.0,,6.0,4.0,2.0,,,,,75.0,36.0,6.8,12.0,0.104179,120.03522015103,14.0,-54.705,5.565,,2,,-0.06,0.34,0.26,,Franculino,,6.0,,2.0,,,,3.0,2.0,,,2.0,2.0,1.0,0.0651,-0.29,1.0,,,,2.0,3.0,1.0,,,1.0,,,,,,
14572629,away,FC Midtjylland,Mikel Gogorza,mikel-gogorza,M. Gogorza,F,41,175,706,M,1146549,EUR,1159315200,F,41,41,False,3.0,1.0,,,0.0,1.0,1.0,,2.0,,2.0,,2.0,,,,,45.0,13.0,6.4,9.0,7.12e-06,18.298035596905,2.0,-16.695,-3.045,,0,,-0.06,0.01,-0.02,,,,4.0,,1.0,,,,,,,,4.0,1.0,,,,,,,,,2.0,,,,,,,,,,
14572629,away,FC Midtjylland,Darío Osorio,dario-osorio,D. Osorio,M,11,182,7928,M,1106824,EUR,1074902400,M,11,11,True,20.0,13.0,,,0.0,5.0,5.0,8.0,15.0,,3.0,4.0,1.0,,,,,45.0,31.0,6.8,9.0,0.270487,112.80876857012,14.0,-39.69,9.87,,2,,0.36,0.17,-0.06,,Darío Osorio,,4.0,,1.0,,,,1.0,1.0,3.0,daariioo24,1.0,1.0,,0.039,0.0,2.0,1.0,1.0,0.152,2.0,,1.0,,,1.0,,,,,,
14572629,away,FC Midtjylland,Júnior Brumado,junior-brumado,J. Brumado,F,74,190,623,M,888376,EUR,926726400,F,74,74,True,14.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,12.0,1.0,6.0,3.0,1.0,,,,,45.0,30.0,6.7,10.0,0.138724,90.101181922934,10.0,-40.53,10.92,,1,,0.08,0.12,0.0,,,,8.0,,8.0,,,,,,1.0,,2.0,3.0,1.0,0.1009,0.0,1.0,,,,,,4.0,,1.0,,,,,,,
14572629,away,FC Midtjylland,Valdemar Byskov,valdemar-byskov,V. Byskov,M,20,180,403,M,1146404,EUR,1106611200,M,20,20,True,17.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,10.0,,1.0,2.0,1.0,,,,,30.0,26.0,5.9,5.0,0.0313096,8.0042516399444,2.0,1.995,3.675,,0,,-0.02,0.01,-0.39,,Valdemar Byskov,,3.0,,,,,,,,2.0,,,,,,,5.0,2.0,,,1.0,1.0,,,,,,,,,,1.0
14572629,away,FC Midtjylland,Paulinho,paulinho,Paulinho,D,29,178,197,M,944458,EUR,789091200,D,29,29,True,15.0,13.0,1.0,1.0,0.0,6.0,7.0,7.0,8.0,,1.0,2.0,,,,,,23.0,23.0,7.4,4.0,0.0147638,22.085609599023,4.0,-16.59,-1.05,,1,,0.07,0.02,-0.17,,,,,,,,,,1.0,,,,,,,0.1383,0.51,2.0,,1.0,0.6912,,,,1.0,,,,,,,,
14572629,away,FC Midtjylland,Aral Şimşir,aral-simsir,A. Şimşir,M,58,167,1868,M,999186,EUR,1024444800,M,58,58,True,12.0,10.0,1.0,1.0,1.0,3.0,4.0,7.0,8.0,,4.0,3.0,,,,,,15.0,16.0,7.2,2.0,0.220614,68.938908602949,5.0,-26.67,0.52500000000001,,0,,0.25,0.05,-0.06,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,
14572629,away,FC Midtjylland,Mark Nnamdi Ugboh,mark-nnamdi-ugboh,M. N. Ugboh,G,60,191,58,M,1391226,EUR,1072915200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Jonas Lössl,jonas-lossl,J. Lössl,G,1,195,205,M,37514,EUR,602294400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Han-Beom Lee,han-beom-lee,H. Lee,D,3,188,933,M,1002448,EUR,1024272000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Dani Silva,daniel-silva,D. Silva,M,80,180,232,M,974863,EUR,955411200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Alamara Djabi,alamara-djabi,A. Djabi,M,33,172,96,M,1536753,EUR,1159315200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Alamara Djabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Friday Etim,friday-etim,F. Etim,F,25,186,186,M,1172464,EUR,1021939200,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Friday Etim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572629,away,FC Midtjylland,Gue-sung Cho,gue-sung-cho,G. Cho,F,10,188,2291,M,1014281,EUR,885686400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
