match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10462552,home,Bologna,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175,263,M,,862373,EUR,967075200,M,55,55,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,,,,,,8.0,8.0,6.7,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,Emanuel,Vignato,,,,,,
10462552,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,128,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188,64,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Mattia Motolese,motolese-mattia,M. Motolese,D,39,188,38,M,,1068248,EUR,1081814400,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Wisdom Amey,wisdom-amey,W. Amey,D,6,187,161,M,,1118232,EUR,1123718400,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Wisdom Amey,,,,,,,
10462552,home,Bologna,Matteo Angeli,matteo-angeli,M. Angeli,D,4,175,54,M,,1069034,EUR,1041206400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Riccardo Stivanello,riccardo-stivanello,R. Stivanello,D,31,188,111,M,,1107477,EUR,1082764800,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Denso Kasius,denso-kasius,D. Kasius,D,30,186,390,M,,1008111,EUR,1033862400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Ibrahima Mbaye,ibrahima-mbaye,I. Mbaye,D,20,188,231,M,,249627,EUR,785203200,D,92,92,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5797,M,,793645,EUR,854064000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5337,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,home,Bologna,Antonio Raimondo,antonio-raimondo,A. Raimondo,F,9,185,364,M,,1121578,EUR,1079568000,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Antonio Raimondo,,,,,,,
10462552,away,Cosenza,Kristjan Matošević,kristjan-matosevic,K. Matošević,G,1,192,41,M,,804932,EUR,865468800,G,31,31,False,23.0,10.0,17.0,4.0,7.0,9.0,3.0,14.0,1.0,1.0,,10.0,1.0,,90.0,43.0,8.6,0,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,1.0,1.0,
10462552,away,Cosenza,Andrea Rispoli,andrea-rispoli,A. Rispoli,D,,188,36,M,,43910,EUR,591494400,D,3,3,False,35.0,23.0,6.0,1.0,11.0,16.0,12.0,22.0,,3.0,5.0,7.0,,,66.0,62.0,7.0,0,1.0,2.0,3.0,2.0,,21.0,1.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Michele Rigione,michele-rigione,M. Rigione,D,,186,38,M,,122079,EUR,668304000,D,5,5,False,29.0,23.0,7.0,4.0,19.0,21.0,4.0,8.0,1.0,3.0,3.0,3.0,,,90.0,42.0,6.8,0,3.0,3.0,1.0,1.0,1.0,9.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Sauli Väisänen,sauli-vaisanen,S. Väisänen,D,5,188,66,M,,579042,EUR,770774400,D,15,15,False,24.0,21.0,1.0,,10.0,11.0,11.0,13.0,2.0,3.0,8.0,1.0,,,90.0,37.0,6.9,0,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10462552,away,Cosenza,Ciro Panico,ciro-panico,C. Panico,D,14,170,19,M,,917788,EUR,933638400,D,14,14,False,13.0,11.0,,,5.0,6.0,6.0,10.0,,2.0,,2.0,,,90.0,36.0,6.5,1,2.0,,1.0,1.0,1.0,10.0,,1.0,1.0,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Aldo Florenzi,aldo-florenzi,A. Florenzi,M,34,167,121,M,,1069547,EUR,1017705600,M,34,34,False,26.0,17.0,,,5.0,9.0,12.0,21.0,1.0,7.0,,5.0,,,90.0,43.0,6.9,1,3.0,1.0,3.0,1.0,1.0,16.0,,,3.0,4.0,1.0,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,
10462552,away,Cosenza,Idriz Voca,idriz-voca,I. Voca,M,15,181,75,M,,873491,EUR,863654400,M,42,42,False,34.0,27.0,4.0,2.0,17.0,21.0,10.0,13.0,,1.0,,6.0,,,90.0,48.0,7.2,0,3.0,6.0,1.0,1.0,,7.0,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10462552,away,Cosenza,Andrea Vallocchia,andrea-vallocchia,A. Vallocchia,M,4,178,17,M,,769775,EUR,864259200,M,21,21,False,20.0,19.0,1.0,1.0,13.0,14.0,6.0,7.0,,2.0,,4.0,,,78.0,29.0,6.5,0,5.0,,2.0,2.0,,6.0,,3.0,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Enrico Brignola,brignola-enrico,E. Brignola,F,11,168,67,M,,849009,EUR,931392000,F,11,11,False,29.0,22.0,4.0,3.0,11.0,13.0,11.0,18.0,,1.0,2.0,5.0,,,84.0,40.0,6.7,1,2.0,2.0,,,,12.0,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,
10462552,away,Cosenza,Joaquín Larrivey,joaquin-larrivey,J. Larrivey,F,32,185,336,M,,28242,EUR,461808000,F,9,9,False,15.0,5.0,,,4.0,7.0,1.0,8.0,4.0,5.0,2.0,,,,66.0,21.0,6.6,0,7.0,1.0,1.0,1.0,2.0,10.0,,6.0,,,,,,,,,,,,True,,,,,Joaquín,Larrivey,,,,,,1.0
10462552,away,Cosenza,Christian D'Urso,christian-durso,C. D'Urso,M,10,178,24,M,,792307,EUR,869875200,F,10,10,False,25.0,22.0,2.0,2.0,12.0,12.0,10.0,19.0,,5.0,,3.0,,,79.0,39.0,7.0,0,2.0,,1.0,1.0,,11.0,,,1.0,6.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Pietro Martino,pietro-martino,P. Martino,D,,178,13,M,,916246,EUR,870652800,D,27,27,True,3.0,2.0,,,2.0,3.0,,1.0,1.0,3.0,2.0,1.0,,,24.0,9.0,6.8,0,1.0,1.0,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Karlo Butić,karlo-butic,K. Butić,F,7,187,159,M,,808557,EUR,903657600,F,32,32,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,1.0,,,,24.0,10.0,6.6,1,1.0,,,,,3.0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0
10462552,away,Cosenza,Massimo Zilli,massimo-zilli,M. Zilli,F,28,195,50,M,,1009693,EUR,1026864000,F,40,40,True,1.0,1.0,,,1.0,1.0,,,,,,,,,12.0,1.0,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Michael Venturi,michael-venturi,M. Venturi,D,16,193,41,M,,916355,EUR,917049600,D,23,23,True,2.0,1.0,,,,,1.0,2.0,,1.0,3.0,,,,11.0,8.0,6.7,0,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Thomas Prestianni,thomas-prestianni,T. Prestianni,M,,174,9,M,,1134324,EUR,1010448000,M,67,67,True,1.0,1.0,,,,,1.0,1.0,,,,,,,10.0,2.0,6.5,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,Thomas Prestianni,,,,,,,
10462552,away,Cosenza,Christian Sibilano,sibilano-christian,C. Sibilano,G,,188,4,M,,1394831,EUR,1121385600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Christian Sibilano,,,,,,,
10462552,away,Cosenza,Alessandro Lai,alessandro-lai,A. Lai,G,,186,9,M,,973167,EUR,946684800,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Andrea Meroni,andrea-meroni,A. Meroni,D,13,188,41,M,,848566,EUR,852768000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Andrea Hristov,andrea-hristov,A. Hristov,D,55,193,106,M,,842354,EUR,920246400,D,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Salvatore Dario La Vardera,salvatore-dario-la-vardera,S. D. L. Vardera,D,33,176,12,M,,1068707,EUR,1015459200,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Salvatore Dario La Vardera,,,,,,,
10462552,away,Cosenza,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1128,M,,928800,EUR,948326400,M,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Rodney Kongolo,kongolo-rodney,R. Kongolo,M,25,187,61,M,,792319,EUR,884304000,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10462552,away,Cosenza,Alessandro Arioli,alessandro-arioli,A. Arioli,F,29,186,10,M,,1134323,EUR,1053734400,F,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alessandro Arioli,,,,,,,
