match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_dispossessed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented
10389862,home,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,F,17,17,False,20.0,13.0,1.0,1.0,2.0,4.0,11.0,16.0,,,,78.0,28.0,8.1,9.0,0.6267,1.1042,0.0497792,2,,,karltokoekambi,,,5.0,1.0,7.0,2.0,,,2.0,,,,,,,1.0,,1.0,2.0,,2.0,,,1.0,,,,1.0,,,,
10389862,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,,,13.0,8.0,6.2,1.0,0.2085,0.0,0.00397446,1,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,
10389862,home,Stade Rennais,Ibrahim Salah,ibrahim-salah,I. Salah,F,21,185,2215,M,1386639,EUR,999129600,F,34,34,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,12.0,5.0,6.6,1.0,0.0,0.0,0.00401251,0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10389862,home,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,D,22,22,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,9.0,8.0,6.5,1.0,0.0,0.0,0.00184876,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10389862,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,3.0,6.0,,1.0,0.0,0.0,0.00134287,0,,,l.ugochukwu8,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10389862,home,Stade Rennais,Alan Do Marcolino,do-marcolino-alan,A. D. Marcolino,F,,194,170,M,1381229,EUR,1016496000,F,41,41,True,,,,,,,,,,,,2.0,1.0,,1.0,0.0,0.0,0.0,0,Alan Do Marcolino,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
10389862,home,Stade Rennais,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192,620,M,947874,EUR,1035849600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,home,Stade Rennais,Elias Damergy,damergy-elias,E. Damergy,G,,187,190,M,991829,EUR,1034812800,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,home,Stade Rennais,Guéla Doué,guela-doue,G. Doué,D,22,187,10608,M,1002033,EUR,1034812800,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,28.0,11.0,19.0,3.0,9.0,14.0,2.0,14.0,6.0,,1.0,90.0,40.0,6.5,17.0,0.0,0.0,0.00024092,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,-1.3533
10389862,away,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,False,24.0,21.0,1.0,,19.0,20.0,2.0,4.0,7.0,,,81.0,36.0,6.2,6.0,0.0,0.0,0.00151982,0,Tanguy Zoukrou,,,,,,,4.0,6.0,,,,,3.0,4.0,4.0,1.0,,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,
10389862,away,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,34.0,28.0,4.0,2.0,23.0,27.0,5.0,7.0,6.0,,,90.0,50.0,6.7,8.0,0.0,0.0,0.00416817,0,,,,True,,,2.0,2.0,3.0,1.0,,,,5.0,1.0,,2.0,,,,1.0,,,,3.0,1.0,,,,,,,,,
10389862,away,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,32.0,25.0,6.0,4.0,17.0,20.0,8.0,12.0,2.0,,,90.0,38.0,6.0,7.0,0.0,0.0,0.00339666,0,,,,,,,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,M,19,19,False,19.0,13.0,1.0,,11.0,15.0,2.0,9.0,4.0,,,90.0,38.0,6.1,12.0,0.1578,0.0,0.00110414,1,,,,,5.0,,,2.0,,1.0,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,
10389862,away,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,32.0,30.0,2.0,2.0,23.0,23.0,7.0,9.0,5.0,,,90.0,39.0,5.9,3.0,0.0,0.0,0.00547441,0,,,,,,3.0,3.0,4.0,5.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,
10389862,away,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,27.0,22.0,2.0,,15.0,16.0,7.0,11.0,4.0,,,90.0,41.0,6.3,8.0,0.0598,0.0,0.00701708,1,,,,,,,,5.0,2.0,3.0,1.0,,,1.0,2.0,2.0,1.0,,,,3.0,,,,,1.0,,,,,1.0,,,,
10389862,away,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,15.0,8.0,3.0,1.0,5.0,6.0,3.0,11.0,1.0,,,69.0,28.0,6.3,12.0,0.0,0.0,0.254665,0,Yasser,Larouci,larouci.yasseroff,,2.0,,2.0,3.0,2.0,1.0,,,,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,
10389862,away,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,23.0,21.0,1.0,1.0,11.0,12.0,10.0,12.0,1.0,,,90.0,33.0,6.6,9.0,0.1336,0.0,0.24443,1,,,,,1.0,1.0,,6.0,1.0,1.0,,,1.0,,,,3.0,1.0,2.0,1.0,,,,,,1.0,,,,,2.0,,,,
10389862,away,Troyes,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,False,21.0,16.0,2.0,2.0,6.0,9.0,10.0,13.0,1.0,,,90.0,38.0,6.2,18.0,0.0,0.0,0.054504,0,,,,,1.0,4.0,1.0,11.0,3.0,2.0,,,,,1.0,,7.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,2.0,,,,
10389862,away,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,29,29,False,18.0,12.0,2.0,2.0,2.0,5.0,10.0,13.0,4.0,,,81.0,29.0,6.5,13.0,0.0,0.0,0.0514124,0,,,,,,1.0,,2.0,1.0,,,,,,,,6.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
10389862,away,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,D,12,12,True,7.0,6.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,,,21.0,11.0,6.3,1.0,0.0,0.0,0.0522149,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
10389862,away,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,True,,,,,,,,,,,,9.0,9.0,7.0,1.0,0.047,0.0,0.0,1,,,,,,,,,4.0,,,,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,,
10389862,away,Troyes,Kyliane Dong,kyliane-dong,K. Dong,M,9,178,121,M,1394004,EUR,1096243200,M,27,27,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,9.0,5.0,6.7,,0.0,0.0,0.00055077,0,Kyliane Dong,,,,,,,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,,,,,,,,
10389862,away,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Rudy Kohon,rudy-kohon,R. Kohon,D,36,187,60,M,1133521,EUR,1085270400,D,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,Rudy Kohon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Ryan Fage,fage-ryan,R. Fage,M,12,169,20,M,1099750,EUR,1067558400,M,36,36,True,,,,,,,,,,,,,,,,,0.0,,0,Ryan,Fage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Ante Palaversa,ante-palaversa,A. Palaversa,M,18,187,626,M,897598,EUR,954979200,M,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389862,away,Troyes,Papa Ndiaga Yade,papa-ndiaga-yade,P. N. Yade,F,90,186,615,M,991359,EUR,947030400,F,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
