match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_accurateCross,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,player_sofascoreId,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_penaltyWon
12117214,home,Grêmio,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1568,M,47339,EUR,574473600,G,1,1,False,26.0,15.0,23.0,12.0,0.0,4.0,5.0,11.0,21.0,1.0,1.0,3.0,1.0,5.0,2.0,10.0,90.0,38.0,8.7,11.0,0.00195886,0,0.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117214,home,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,605528,EUR,848016000,D,18,18,False,12.0,8.0,1.0,,0.0,4.0,5.0,4.0,8.0,2.0,7.0,2.0,1.0,,,,90.0,31.0,6.2,9.0,0.0134801,0,,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
12117214,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,False,4.0,2.0,2.0,,0.0,2.0,3.0,,1.0,,2.0,,,,,,20.0,7.0,3.1,3.0,5.202e-05,0,,,,2.0,,,,,,,2.0,1.0,,2.0,Gustavo Martins,,,,,,,,,,,,,,,,,,,
12117214,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,21.0,18.0,4.0,2.0,1.0,10.0,12.0,8.0,9.0,2.0,4.0,3.0,,,,,90.0,37.0,7.2,3.0,0.0023717,2,,,2.0,4.0,,1.0,1.0,8.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0596,0.0772,1.0,,,,,,,,,,
12117214,home,Grêmio,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,6,6,False,20.0,17.0,2.0,,0.0,9.0,9.0,8.0,15.0,,3.0,3.0,1.0,,,,90.0,39.0,6.6,11.0,0.0186901,0,,4.0,,1.0,,2.0,2.0,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12117214,home,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,28.0,18.0,6.0,3.0,0.0,7.0,10.0,11.0,19.0,,4.0,5.0,1.0,,,,90.0,49.0,6.6,16.0,0.0127811,0,,1.0,1.0,3.0,1.0,2.0,1.0,7.0,,1.0,2.0,3.0,,1.0,,,,,,,1.0,,,,True,,,,,,,,,
12117214,home,Grêmio,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,False,17.0,13.0,3.0,,0.0,5.0,7.0,8.0,10.0,1.0,9.0,6.0,4.0,,,,89.0,32.0,7.3,4.0,0.00883252,0,,,,1.0,,,,1.0,1.0,2.0,4.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,
12117214,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,False,22.0,19.0,1.0,1.0,0.0,6.0,7.0,15.0,18.0,1.0,4.0,5.0,2.0,,,,74.0,35.0,7.9,6.0,0.109174,2,,3.0,,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.8992,0.9831,1.0,,2.0,1.0,1.0,,,,,,
12117214,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,False,13.0,10.0,,,0.0,7.0,8.0,3.0,5.0,,4.0,4.0,1.0,,,,59.0,23.0,6.3,6.0,0.0382884,2,,,2.0,3.0,,2.0,1.0,1.0,,,2.0,2.0,,1.0,Miguel Monsalve,,,,1.0,1.0,1.0,0.352,0.2717,1.0,,,,,2.0,,,,,
12117214,home,Grêmio,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,7,7,False,24.0,20.0,,,0.0,4.0,7.0,18.0,20.0,,5.0,1.0,1.0,,,,90.0,45.0,7.0,14.0,0.334882,0,,3.0,1.0,9.0,4.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,5.0,,2.0,,,,yefersonsoteldo1006,,,,
