match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_penaltyConceded,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_bigChanceCreated,stat_goals
12436931,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,42,42,False,15.0,8.0,12.0,5.0,0.0,4.0,6.0,4.0,9.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,90.0,23.0,7.0,7.0,0.00054992,0,0.1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436931,home,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,False,9.0,5.0,3.0,1.0,0.0,2.0,5.0,3.0,5.0,3.0,4.0,,,,,,75.0,26.0,6.7,6.0,0.00475873,0,,True,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436931,home,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,27.0,21.0,7.0,3.0,0.0,15.0,15.0,6.0,12.0,3.0,8.0,,,,,,90.0,32.0,6.7,6.0,0.00699674,0,,,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,IlliaZabarnyi,1.0,,,,,,,,,,,,,,,,,,,,,,,
12436931,home,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,5,5,False,39.0,26.0,14.0,7.0,0.0,17.0,18.0,9.0,21.0,2.0,2.0,,,,,,90.0,54.0,6.6,16.0,0.01252,0,,,,,7.0,3.0,2.0,1.0,,1.0,3.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12436931,home,Bournemouth,Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,180,25853,M,1097425,EUR,1068163200,D,3,3,False,20.0,16.0,3.0,1.0,0.0,14.0,14.0,2.0,8.0,4.0,8.0,,,,,,90.0,42.0,6.9,10.0,0.00492675,2,,,2.0,,2.0,2.0,1.0,,,2.0,2.0,2.0,1.0,miloskerkez,,,,,1.0,1.0,1.0,0.0678,,,,,,,,,,,,,,,,
12436931,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,34.0,26.0,5.0,1.0,0.0,15.0,16.0,11.0,20.0,,8.0,,,,,,90.0,44.0,6.8,11.0,0.0137299,3,,,2.0,,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,4.0,2.0,,0.0343,1.0,0.0251,,,,,,,,,,,,,,
12436931,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,31.0,24.0,1.0,1.0,0.0,6.0,9.0,18.0,23.0,,6.0,,,,,,68.0,42.0,7.1,10.0,0.060461,1,,,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,2.0,1.0,,1.0,0.0798,,,1.0,1.0,1.0,,,,,,,,,,,
12436931,home,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,24,24,False,27.0,18.0,3.0,1.0,0.0,9.0,12.0,9.0,15.0,,7.0,,,,,,90.0,44.0,6.8,14.0,0.0288672,3,,,,6.0,11.0,11.0,1.0,3.0,2.0,,,,2.0,antoinesemenyo42,,6.0,1.0,,2.0,2.0,1.0,0.1021,,,,,3.0,,,,,,,,,,,
12436931,home,Bournemouth,Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,18.0,9.0,,,0.0,3.0,5.0,6.0,13.0,1.0,2.0,,,,,,75.0,33.0,7.1,15.0,0.0185368,2,,,,1.0,6.0,4.0,,3.0,2.0,2.0,1.0,1.0,3.0,justinkluivert,2.0,1.0,,,4.0,,,0.2945,2.0,1.4028,,,,1.0,,,,,,,,,,
12436931,home,Bournemouth,Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,178,1762,M,895576,EUR,922060800,M,16,16,False,20.0,15.0,1.0,1.0,0.0,3.0,3.0,15.0,25.0,1.0,5.0,,,,,,83.0,43.0,7.4,14.0,0.255623,2,,,8.0,1.0,4.0,5.0,1.0,2.0,2.0,,2.0,1.0,2.0,,2.0,,2.0,,1.0,1.0,,0.104,1.0,0.0507,1.0,,,2.0,3.0,,,,,,,,,
