match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,stat_bigChanceMissed,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,stat_hitWoodwork
14288995,home,Rio Ave,Nelson Abbey,nelson-abbey,N. Abbey,D,6,187.0,247,M,1064359,EUR,1062028800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nelson Abbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,home,Rio Ave,Francisco Petrasso,petrasso-francisco,F. Petrasso,D,23,191.0,153,M,1467139,EUR,1014854400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Francisco Petrasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,home,Rio Ave,João Tomé,joao-tome,J. Tomé,D,20,183.0,171,M,1173124,EUR,1045008000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,home,Rio Ave,Georgios Liavas,georgios-liavas,G. Liavas,M,54,175.0,143,M,946909,EUR,981849600,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,away,Moreirense,André Ferreira,andre-ferreira,A. Ferreira,G,13,193.0,223,M,788197,EUR,833328000,G,13,13,False,37.0,28.0,17.0,8.0,0.0,25.0,28.0,3.0,9.0,2.0,11.0,5.0,2.0,2.0,90.0,53.0,7.4,10.0,0.000548,44.841612373718,8.0,-5.3663477462141,0.0,0.457,0,-0.0306,0.12,-0.12,-0.26,0.4,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,,
14288995,away,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178.0,152,M,1160980,EUR,967075200,D,76,76,False,29.0,23.0,2.0,,0.0,17.0,19.0,6.0,10.0,6.0,1.0,,,,89.0,63.0,6.4,10.0,0.00376325,78.564841699732,8.0,33.26872540118,1.0,,0,,-0.07,0.17,-0.05,,Dinis Pinto,,True,,,2.0,7.0,8.0,1.0,2.0,2.0,,,,3.0,3.0,3.0,2.0,1.0,5.0,,,18.174549307173,18.950519148562,,,1.0,,,1.0,,1.0,,,,,,,
14288995,away,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185.0,133,M,1153099,EUR,1072656000,D,66,66,False,44.0,38.0,3.0,1.0,0.0,33.0,37.0,5.0,7.0,9.0,3.0,,,,90.0,60.0,7.0,6.0,0.00126321,135.53444464248,20.0,86.672067135494,0.0,,0,,0.06,0.06,0.48,,,,,,3.0,4.0,3.0,4.0,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,1.0,
14288995,away,Moreirense,Maracás,maracas,Maracás,D,26,184.0,120,M,931485,EUR,767404800,D,26,26,False,36.0,31.0,4.0,,0.0,30.0,31.0,1.0,5.0,11.0,1.0,,,,90.0,52.0,6.5,6.0,0.00021529,49.42921655622,8.0,34.033678290515,0.0,,0,,0.04,0.02,0.25,,,,,,1.0,2.0,3.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
14288995,away,Moreirense,Kiko,kiko,Kiko,D,27,180.0,149,M,1395583,EUR,1018915200,D,27,27,False,39.0,33.0,5.0,4.0,0.0,22.0,26.0,11.0,13.0,10.0,6.0,,,,90.0,75.0,6.7,11.0,0.00399241,81.579240683652,12.0,38.062346487181,0.0,,0,,0.21,0.08,0.17,,,,,,,1.0,7.0,7.0,,3.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,,3.0,,,,,,,,,
14288995,away,Moreirense,Mateja Stjepanović,mateja-stjepanovic,M. Stjepanović,M,8,185.0,318,M,1166006,EUR,1077235200,M,8,8,False,40.0,32.0,5.0,2.0,0.0,18.0,25.0,14.0,15.0,4.0,5.0,,,,90.0,52.0,7.4,9.0,0.00595367,55.221004060122,10.0,-3.6133406030213,0.0,,1,,0.16,0.12,-0.42,,Mateja Stjepanovic,,,,4.0,1.0,8.0,3.0,,,,,1.0,,2.0,1.0,,1.0,1.0,1.0,0.027,0.2271,,,0.51,,,,,3.0,,1.0,1.0,,,,,,
14288995,away,Moreirense,Rodrigo Alonso,rodrigo-alonso,R. Alonso,M,21,172.0,46,M,1142254,EUR,1041379200,M,21,21,False,19.0,15.0,1.0,,0.0,10.0,13.0,5.0,6.0,,6.0,,,,74.0,31.0,7.6,9.0,0.00108848,105.15097979562,8.0,-11.910149078317,0.0,,2,,-0.04,0.03,-0.03,,,,,,,,6.0,4.0,,1.0,,,1.0,1.0,1.0,3.0,1.0,4.0,1.0,6.0,0.0556,0.5331,,,0.51,,,,,,,,1.0,,,,,,
14288995,away,Moreirense,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175.0,530,M,1142578,EUR,1080691200,M,2,2,False,25.0,20.0,2.0,1.0,1.0,9.0,10.0,11.0,15.0,1.0,11.0,,,,89.0,45.0,6.8,15.0,0.0874492,173.89448391563,22.0,47.775864450899,2.0,,0,,0.1,0.28,-0.07,,,,,2.0,1.0,1.0,8.0,7.0,1.0,2.0,,,,,1.0,4.0,1.0,4.0,3.0,2.0,,,17.427948412765,33.134857898069,,,,2.0,,2.0,,,,,,,,,
14288995,away,Moreirense,Alan,alan,Alan,M,11,163.0,527,M,905455,EUR,952473600,M,11,11,False,29.0,23.0,2.0,2.0,0.0,12.0,14.0,11.0,15.0,,4.0,,,,73.0,41.0,6.3,12.0,0.158986,117.3255981803,14.0,32.785840268887,1.0,,0,,0.26,-0.17,-0.05,,,,,1.0,1.0,,5.0,2.0,1.0,3.0,,,,,,,,1.0,2.0,,,,29.595099095389,30.237959603783,,,1.0,,,,,,,,,,,,
14288995,away,Moreirense,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171.0,86,M,1082948,EUR,816566400,M,10,10,False,31.0,25.0,1.0,1.0,1.0,13.0,18.0,12.0,13.0,1.0,9.0,,,,82.0,44.0,6.7,13.0,0.015636,158.4372282154,15.0,122.34804180863,3.0,,0,,0.01,0.27,-0.08,,,,,,1.0,,7.0,3.0,2.0,2.0,,,,,,1.0,1.0,3.0,2.0,1.0,,,41.297899909528,81.262072618822,,,,1.0,,1.0,,,,,,,,,
14288995,away,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183.0,111,M,1188685,EUR,1031875200,F,99,99,False,24.0,16.0,3.0,3.0,0.0,9.0,10.0,7.0,14.0,,2.0,,,,90.0,39.0,6.8,16.0,0.00395832,89.126940010023,11.0,32.322899825023,2.0,,2,,-0.16,0.4,0.13,,Yan,,,1.0,1.0,5.0,5.0,9.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,5.0,3.0,2.0,0.4649,,19.199348154992,30.67762012209,-0.57,1.0,,,,,,,,,,,,,1.0
14288995,away,Moreirense,Nile John,nile-john,N. John,M,23,176.0,132,M,1001848,EUR,1046908800,M,23,23,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,17.0,11.0,6.4,1.0,0.0156718,26.932403679848,3.0,24.144882577148,0.0,,0,,0.05,0.07,-0.08,,,,,,1.0,,5.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,
14288995,away,Moreirense,Jimi Gower,jimi-gower,J. Gower,M,30,181.0,742,M,1411034,EUR,1096588800,M,30,30,True,10.0,8.0,,,0.0,1.0,2.0,7.0,8.0,,4.0,,,,16.0,11.0,6.5,2.0,0.00217544,50.345960522545,5.0,-6.0460681611006,0.0,,0,,-0.11,0.06,-0.01,,Jimi Gower,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
14288995,away,Moreirense,Landerson,landerson,Landerson,M,78,167.0,96,M,1471229,EUR,1165881600,F,78,78,True,3.0,2.0,1.0,,0.0,2.0,3.0,,,,1.0,,,,8.0,10.0,6.7,5.0,3.024e-05,24.929926614413,1.0,19.582970632461,1.0,,0,,-0.02,0.05,0.13,,Landerson,,,,,1.0,1.0,3.0,,,,,,,,1.0,,3.0,1.0,1.0,,,19.582970632461,24.929926614413,,,,,,,,,,,,,,,
14288995,away,Moreirense,Kevyn Monteiro,kevyn-monteiro,K. Monteiro,D,38,,31,M,1819304,EUR,1126569600,D,4,4,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,8.0,2.0,6.8,,2.345e-05,,,,,,0,,0.01,,0.14,,Kevyn Monteiro,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,away,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180.0,81,M,910033,EUR,1001894400,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,2.0,,,,1.0,5.0,,,0.184194,21.328376309508,1.0,19.658096810334,1.0,,1,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,0.0055,0.0157,19.658096810334,21.328376309508,,,,1.0,,,1.0,,,,,,,,
14288995,away,Moreirense,Mika,mika,Mika,G,16,195.0,32,M,107264,EUR,668390400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,away,Moreirense,Leandro Santos,leandro-santos,L. Santos,D,71,184.0,779,M,1489200,EUR,1127865600,D,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Leandro Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,away,Moreirense,Afonso Assis,afonso-assis,A. Assis,M,25,180.0,55,M,2030567,EUR,1152921600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288995,away,Moreirense,Luís Semedo,luis-semedo,L. Semedo,F,9,192.0,489,M,1115751,EUR,1060560000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
