match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_goals,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_penaltyWon
11396205,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,,15.0,12.0,,,5.0,5.0,8.0,12.0,14.0,5.0,,3.0,,,,,90.0,37.0,6.9,10.0,0.116545,3,,2.0,9.0,9.0,,,1.0,,,,4.0,1.0,,1.0,3.0,0.6646,,,,1.0,,7.0,4.0,2.0,2.0,,,,1.0,1.0,,
11396205,home,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,10.0,7.0,2.0,1.0,2.0,3.0,5.0,7.0,4.0,3.0,,,,,,,34.0,22.0,6.5,8.0,0.045882,1,,,3.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,,1.0,3.0,0.0315,,,,,,1.0,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,,4.0,2.0,1.0,,2.0,2.0,,2.0,1.0,1.0,,,,,,,26.0,10.0,6.5,3.0,2.008e-05,0,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,True,,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,17.0,4.0,6.5,2.0,0.00028488,0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Josuha Guilavogui,josuha-guilavogui,J. Guilavogui,D,,188,210,M,45686,EUR,653702400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Marco Richter,marco-richter,M. Richter,M,23,176,248,M,796027,EUR,880329600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Nelson Weiper,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,36.0,22.0,21.0,7.0,17.0,18.0,5.0,18.0,,9.0,,,,3.0,,3.0,90.0,40.0,6.8,14.0,0.00133562,0,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,False,,36.0,27.0,6.0,2.0,9.0,12.0,19.0,25.0,3.0,3.0,,1.0,,,,,90.0,59.0,7.1,11.0,0.325566,1,,1.0,2.0,4.0,,2.0,,,,,3.0,1.0,1.0,,,0.0651,0.1005,,,1.0,,1.0,1.0,,,,,,,,,
11396205,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,,49.0,39.0,4.0,1.0,23.0,27.0,17.0,23.0,7.0,4.0,,,,,,,90.0,61.0,7.1,10.0,0.199777,1,,1.0,4.0,6.0,3.0,3.0,2.0,,2.0,1.0,1.0,3.0,,,,0.0399,,,,1.0,,,,1.0,1.0,,,1.0,,,,
11396205,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,,62.0,53.0,9.0,5.0,40.0,44.0,13.0,18.0,9.0,4.0,,4.0,,,,,90.0,76.0,6.8,9.0,0.530847,1,,,2.0,7.0,3.0,5.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,0.0432,,,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,,41.0,27.0,9.0,3.0,10.0,14.0,18.0,33.0,5.0,6.0,,1.0,,,,,90.0,75.0,6.9,25.0,0.0370026,0,,6.0,1.0,11.0,,1.0,1.0,,3.0,1.0,4.0,4.0,,,1.0,,,Max Finkgräfe,,1.0,2.0,1.0,,1.0,,,,,,,,
11396205,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,46.0,38.0,2.0,1.0,21.0,24.0,17.0,22.0,6.0,2.0,,3.0,,,,,90.0,65.0,7.4,10.0,0.00715632,1,,,1.0,12.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,7.0,,,1.0,0.0468,,,,,1.0,,,1.0,1.0,,,,,,,
11396205,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,,28.0,23.0,1.0,,12.0,12.0,11.0,16.0,4.0,5.0,,2.0,,,,,72.0,44.0,7.1,9.0,0.00900332,2,,,,7.0,,,,,4.0,2.0,1.0,,1.0,,1.0,0.0533,0.0548,,,,,4.0,2.0,,1.0,,,,,,,
11396205,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,False,,18.0,14.0,,,2.0,2.0,12.0,17.0,1.0,1.0,,,,,,,62.0,28.0,6.7,8.0,0.0341072,1,,1.0,,1.0,,,,,1.0,,,,,1.0,2.0,0.078,,,,,1.0,,,2.0,,,,,,,,
11396205,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,M,9,9,False,,21.0,18.0,1.0,1.0,9.0,9.0,9.0,14.0,5.0,3.0,,,,,,,62.0,36.0,6.0,13.0,0.0283287,1,,2.0,,4.0,,,,,2.0,2.0,,1.0,,,3.0,0.7884,,,,,3.0,3.0,1.0,,1.0,,,,1.0,,1.0,
11396205,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,M,40,40,False,,19.0,8.0,5.0,1.0,,3.0,8.0,18.0,6.0,3.0,,,,,,,83.0,35.0,6.4,21.0,0.00362133,2,,2.0,1.0,3.0,,,,,,,2.0,,,2.0,2.0,0.0949,,,,,2.0,4.0,1.0,1.0,,,,,,,,1.0
11396205,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,False,,15.0,11.0,,,4.0,5.0,7.0,10.0,6.0,4.0,,1.0,,,,,62.0,25.0,7.0,6.0,0.0372651,1,,,3.0,7.0,1.0,4.0,1.0,,1.0,1.0,,6.0,,,1.0,0.0448,,,,,,1.0,,,1.0,,,,,1.0,,
11396205,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,,13.0,12.0,,,5.0,5.0,7.0,9.0,3.0,2.0,,,,,,,28.0,24.0,6.4,7.0,0.0611599,1,,1.0,,1.0,,,,,1.0,,,,,,2.0,0.0282,,,,,1.0,2.0,,,1.0,,,,,,,
11396205,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,F,13,13,True,,14.0,10.0,3.0,2.0,3.0,3.0,7.0,15.0,2.0,3.0,,1.0,,,,,28.0,26.0,6.7,10.0,0.00373141,2,,4.0,,2.0,,,,,,,2.0,,2.0,,1.0,0.3464,1.0593,,,,1.0,,,1.0,,,,,1.0,,,
11396205,away,1. FC Köln,Damion Downs,downs-damion,D. Downs,F,19,192,879,M,1146091,EUR,1089072000,F,42,42,True,,5.0,4.0,,,,,4.0,5.0,2.0,1.0,,,,,,,28.0,11.0,6.5,5.0,0.0152552,0,,,1.0,,,1.0,,,,,,,,,1.0,,,Damion Downs,,,1.0,,,,,,,,,,,
11396205,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,True,,11.0,10.0,2.0,1.0,3.0,3.0,9.0,12.0,1.0,,,,,,,,18.0,19.0,7.6,3.0,0.0792215,2,,4.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,0.8171,0.9821,,,2.0,,,,2.0,1.0,1.0,,,,,,
11396205,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,,4.0,2.0,,,,,2.0,4.0,2.0,1.0,,,,,,,21.0,9.0,7.1,3.0,0.00445368,1,,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,,0.1064,0.1182,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0
11396205,away,1. FC Köln,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396205,away,1. FC Köln,Jacob Christensen,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
