match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_keyPass,player_sofascoreId,stat_wonContest,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_goals,stat_hitWoodwork
12436623,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,39.0,25.0,17.0,4.0,0.0,22.0,25.0,3.0,14.0,3.0,4.0,2.0,3.0,3.0,90.0,45.0,6.2,14.0,0.00063615,0,-1.5692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,25,25,False,21.0,17.0,2.0,2.0,0.0,7.0,7.0,10.0,14.0,,4.0,,,,45.0,34.0,6.5,6.0,0.0109823,2,,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0445,0.0805,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,46.0,35.0,8.0,1.0,0.0,25.0,29.0,10.0,17.0,5.0,5.0,,,,90.0,60.0,6.5,12.0,0.00872018,0,,2.0,3.0,3.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,33.0,31.0,,,0.0,18.0,19.0,13.0,14.0,8.0,1.0,,,,83.0,52.0,6.1,5.0,0.0319795,0,,2.0,7.0,4.0,,,,2.0,,,2.0,2.0,,,3.0,,,3.0,1.0,,,,,,,,,,,,,,,
12436623,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,23.0,21.0,,,0.0,7.0,7.0,14.0,22.0,3.0,4.0,,,,90.0,45.0,6.4,9.0,0.0547902,0,,1.0,3.0,2.0,,,1.0,3.0,2.0,,,,,,,,,2.0,,6.0,,,,,,,,,,,,,,
12436623,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,29.0,23.0,2.0,1.0,0.0,9.0,12.0,14.0,19.0,2.0,3.0,,,,77.0,43.0,6.6,10.0,0.0314321,0,,1.0,4.0,4.0,,,,2.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,
12436623,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,48.0,44.0,1.0,,0.0,17.0,19.0,28.0,30.0,1.0,6.0,,,,90.0,58.0,6.6,6.0,0.0604069,0,,,2.0,3.0,,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
12436623,home,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,11.0,8.0,1.0,,0.0,5.0,5.0,3.0,9.0,3.0,,,,,45.0,20.0,6.1,6.0,0.00703276,0,,3.0,5.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,
12436623,home,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,False,48.0,37.0,3.0,2.0,0.0,9.0,12.0,28.0,39.0,,4.0,,,,90.0,62.0,6.9,20.0,0.250652,0,,2.0,7.0,3.0,,,,,1.0,1.0,1.0,,,,,Bilal,El Khannouss,,,3.0,,2.0,5.0,3.0,bilalekns_34,2.0,1.0,,,,,,,
12436623,home,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,18,18,False,15.0,13.0,,,0.0,3.0,3.0,12.0,18.0,1.0,3.0,,,,55.0,29.0,6.4,11.0,0.0783746,0,,2.0,3.0,2.0,,,,,,,4.0,,,,1.0,,,,2.0,6.0,2.0,,1.0,1.0,jordanayew9,,,,,,,,,
12436623,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,9.0,8.0,,,0.0,6.0,7.0,2.0,3.0,1.0,,,,,90.0,21.0,7.0,2.0,0.00321624,3,,3.0,4.0,8.0,1.0,2.0,,,1.0,1.0,,,0.3709,0.27,2.0,,,1.0,3.0,1.0,,,2.0,,Vardy7,2.0,,True,1.0,1.0,,,,
12436623,home,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,True,22.0,21.0,,,0.0,13.0,14.0,8.0,8.0,4.0,3.0,,,,45.0,29.0,6.8,1.0,0.0040096,0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,8.0,8.0,,,0.0,3.0,3.0,5.0,7.0,1.0,1.0,,,,45.0,18.0,6.4,6.0,0.00238769,0,,1.0,5.0,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,2.0,,2.0,,,,,,,,,,,,
12436623,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,True,19.0,13.0,2.0,,0.0,2.0,3.0,11.0,18.0,,,,,,35.0,28.0,6.6,8.0,0.00813669,3,,,1.0,2.0,1.0,,,1.0,,,,1.0,0.0962,,1.0,Facundo Buonanotte,,,,2.0,,,1.0,,facubuonanotte_,1.0,,,,,2.0,,,
12436623,home,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,5.0,,1.0,,,,13.0,8.0,6.4,2.0,0.00100031,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12436623,home,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,,,,,11.0,4.0,6.3,,0.00057534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194,1035,M,997830,EUR,977184000,G,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436623,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,patsondaka,,,,,,,,,
12436623,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,38.0,34.0,13.0,10.0,0.0,29.0,30.0,5.0,8.0,,6.0,3.0,3.0,,90.0,44.0,7.6,5.0,0.00614768,0,0.3505,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,
