match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_punches,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed
12448323,home,RKC Waalwijk,Richonell Margaret,richonell-margaret,R. Margaret,F,191,393,M,973716,EUR,968284800,F,19,19,False,25.0,21.0,,,0.0,3.0,3.0,18.0,25.0,7.0,,,77.0,56.0,7.1,19.0,0.0436322,1,,,,18,3.0,,2.0,8.0,11.0,,9.0,5.0,,,,3.0,2.0,4.0,0.1047,1.0,1.0,1.0,,,3.0,1.0,,0.1505,,,,,,
12448323,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,176,30,M,32386,EUR,562377600,D,28,28,True,10.0,5.0,4.0,,0.0,2.0,3.0,3.0,7.0,1.0,,,27.0,17.0,6.5,6.0,0.00442241,0,,Aaron,Meijers,14,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Patrick Vroegh,patrick-vroegh,P. Vroegh,M,175,12,M,991846,EUR,943833600,M,8,8,True,4.0,,3.0,,0.0,,2.0,,2.0,,,,13.0,6.0,6.2,4.0,,0,,Patrick,Vroegh,8,,3.0,,5.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,195,192,M,36781,EUR,597110400,F,29,29,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,2.0,,,13.0,12.0,6.7,3.0,0.00687519,0,,,,29,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Richard van der Venne,richard-van-der-venne,R. v. d. Venne,M,178,80,M,804489,EUR,705974400,M,23,23,True,6.0,4.0,1.0,,0.0,3.0,5.0,1.0,1.0,2.0,,,13.0,8.0,6.4,4.0,0.00068263,0,,,,10,,,,1.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,178,106,M,825849,EUR,935020800,M,24,24,True,1.0,,,,0.0,,1.0,,,,,,13.0,3.0,6.6,1.0,,0,,,,6,,1.0,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Luuk Vogels,luuk-vogels,L. Vogels,G,191,20,M,1593862,EUR,1057449600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,Luuk Vogels,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Joey Kesting,joey-kesting,J. Kesting,G,190,14,M,1166678,EUR,983923200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,Joey Kesting,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Alexander Jakobsen,alexander-jakobsen,A. Jakobsen,M,180,167,,340491,EUR,763948800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,175,140,M,1126518,EUR,1099785600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,184,93,M,807145,EUR,844041600,F,18,18,True,,,,,,,,,,,,,,,,,,0,,Silvester,van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,178,46,M,846202,EUR,796262400,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Thomas Didillon,thomas-didillon,T. Didillon,G,193,124,M,339809,EUR,817516800,G,1,1,False,29.0,16.0,22.0,9.0,0.0,9.0,16.0,7.0,13.0,4.0,1.0,2.0,90.0,37.0,6.5,13.0,0.00347021,0,-1.592,,,1,,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,2.0,,,
12448323,away,Willem II Tilburg,Mickael Tirpan,mickael-tirpan,M. Tirpan,D,177,59,M,800340,EUR,751334400,D,25,25,False,50.0,43.0,6.0,3.0,0.0,11.0,12.0,35.0,49.0,4.0,,,90.0,77.0,6.6,19.0,0.139302,0,,,,25,11.0,1.0,2.0,6.0,5.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,1.0,3.0,2.0,,3.0,,,,,,,,1.0,,
12448323,away,Willem II Tilburg,Raffael Behounek,behounek-raffael,R. Behounek,D,187,82,M,799723,EUR,861148800,D,30,30,False,61.0,55.0,3.0,3.0,0.0,40.0,44.0,15.0,17.0,7.0,,,90.0,70.0,6.2,7.0,0.22533,0,,,,30,,1.0,,6.0,3.0,4.0,1.0,,,3.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Tommy St. Jago,tommy-st-jago,T. S. Jago,D,186,182,M,876232,EUR,946857600,D,33,33,False,67.0,61.0,15.0,11.0,0.0,41.0,43.0,21.0,26.0,12.0,,,90.0,82.0,6.8,8.0,0.0450666,0,,,,33,2.0,5.0,1.0,7.0,4.0,,,,,2.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,
12448323,away,Willem II Tilburg,Rúnar Þór Sigurgeirsson,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,186,110,M,902229,EUR,946339200,D,5,5,False,44.0,27.0,5.0,1.0,0.0,15.0,20.0,12.0,26.0,10.0,,,90.0,88.0,7.0,33.0,0.021336,2,,,,21,2.0,,1.0,4.0,5.0,,3.0,,1.0,6.0,2.0,4.0,4.0,1.0,0.1285,,,,,,1.0,,,,1.0,,,,,
12448323,away,Willem II Tilburg,Boris Lambert,lambert-boris,B. Lambert,M,187,94,M,936240,EUR,955324800,M,6,6,False,30.0,29.0,,,0.0,12.0,13.0,17.0,17.0,8.0,,,72.0,44.0,6.8,5.0,0.0275877,1,,,,35,,1.0,,6.0,2.0,3.0,1.0,,,,2.0,2.0,1.0,2.0,0.034,,,,1.0,,1.0,,,,1.0,,,,,
12448323,away,Willem II Tilburg,Nick Doodeman,nick-doodeman,N. Doodeman,M,173,115,M,822166,EUR,845942400,M,7,7,False,16.0,12.0,,,0.0,5.0,6.0,7.0,14.0,4.0,,,45.0,23.0,6.6,9.0,0.0116349,0,,,,7,4.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Jesse Bosch,jesse-bosch,J. Bosch,M,176,81,M,989859,EUR,949363200,M,8,8,False,35.0,30.0,1.0,1.0,0.0,5.0,6.0,25.0,29.0,3.0,,,90.0,45.0,6.8,5.0,0.0435376,1,,,,5,,1.0,,4.0,2.0,2.0,,,,3.0,,1.0,1.0,,0.2473,1.0,1.0,1.0,,,,,,,1.0,True,,,,1.0
12448323,away,Willem II Tilburg,Ringo Meerveld,ringo-meerveld,R. Meerveld,M,177,424,M,992018,EUR,1040428800,M,16,16,False,33.0,26.0,3.0,1.0,0.0,7.0,7.0,19.0,29.0,1.0,,,90.0,54.0,6.8,14.0,0.0574884,3,,,,10,3.0,,,5.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,,0.0654,2.0,,,1.0,,2.0,1.0,,0.0424,,,,,,
12448323,away,Willem II Tilburg,Patrick Joosten,patrick-joosten,P. Joosten,M,188,46,M,787568,EUR,829440000,M,17,17,False,10.0,7.0,,,0.0,,1.0,8.0,10.0,3.0,,,61.0,20.0,6.3,5.0,0.0968586,1,,,,,1.0,,,4.0,2.0,1.0,1.0,,,,1.0,,,1.0,0.0177,2.0,2.0,3.0,,1.0,,1.0,,0.0891,,,,,,
12448323,away,Willem II Tilburg,Jeremy Bokila,jeremy-bokila,J. Bokila,F,188,210,M,32497,EUR,595468800,F,18,18,False,22.0,16.0,,,0.0,6.0,7.0,10.0,15.0,2.0,,,82.0,35.0,6.2,13.0,0.0140322,1,,,,18,,1.0,6.0,9.0,7.0,,1.0,,,1.0,,,,1.0,0.082,1.0,2.0,,,,5.0,1.0,,0.1705,,,,,,
12448323,away,Willem II Tilburg,Cisse Sandra,cisse-sandra,C. Sandra,M,183,563,M,1004449,EUR,1071532800,M,14,14,True,17.0,14.0,,,0.0,6.0,6.0,8.0,11.0,3.0,,,45.0,25.0,6.7,5.0,0.0168469,0,,,,11,,,2.0,2.0,3.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Amar Fatah,amar-ahmed,A. Ahmed,F,180,323,M,1157829,EUR,1077148800,F,21,21,True,8.0,7.0,,,0.0,2.0,2.0,5.0,8.0,2.0,,,29.0,17.0,6.8,5.0,0.0399292,0,,,,17,2.0,,1.0,3.0,4.0,,4.0,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Youssuf Sylla,youssuf-sylla,Y. Sylla,F,191,197,M,1099220,EUR,1040256000,F,19,19,True,9.0,3.0,,,0.0,,,3.0,10.0,1.0,,,18.0,16.0,6.8,9.0,0.0067266,0,,,,17,1.0,,4.0,1.0,6.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,190,139,M,997827,EUR,987120000,F,9,9,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,8.0,4.0,6.6,2.0,0.00738781,0,,,,17,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Connor van den Berg,connor-van-den-berg,C. van den Berg,G,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Maarten Schut,maarten-schut,M. Schut,G,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Erik Schouten,erik-schouten,E. Schouten,D,183,29,M,116945,EUR,682300800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Miodrag Pivas,miodrag-pivas,M. Pivas,D,188,200,M,1129829,EUR,1116288000,D,15,15,True,,,,,,,,,,,,,,,,,,0,,Miodrag Pivas,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Jens Mathijsen,jens-mathijsen,J. Mathijsen,D,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,0,,Jens,Mathijsen,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Rob Nizet,rob-nizet,R. Nizet,D,177,74,M,964758,EUR,1018742400,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Dennis Kaygın,kaygin-dennis,D. Kaygın,M,186,105,M,1410129,EUR,1080864000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448323,away,Willem II Tilburg,Emilio Kehrer,emilio-kehrer,E. Kehrer,F,177,82,M,1064079,EUR,1016582400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
