match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_goals,stat_errorLeadToAGoal,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork
10385731,home,Southampton,Dominic Ballard,,,dominic-ballard,D. Ballard,F,32,178,384,M,1398557,EUR,1112313600,F,53,53,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,12.0,7.0,6.2,5.0,0.00019149,0,,5.0,1.0,1.0,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,
10385731,home,Southampton,Samuel Amo-Ameyaw,,,amo-ameyaw-samuel,S. Amo-Ameyaw,M,27,174,1482,M,1407484,EUR,1153180800,F,75,75,True,6.0,5.0,,,1.0,1.0,4.0,5.0,,3.0,,,1.0,,,,,,11.0,11.0,6.8,2.0,0.00304225,0,,3.0,,4.0,3.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
10385731,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,home,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,home,Southampton,Kami Doyle,,,doyle-kami,K. Doyle,M,29,177,125,M,1104981,EUR,1122854400,M,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,827362,EUR,911779200,G,62,62,False,17.0,16.0,4.0,3.0,14.0,15.0,2.0,2.0,,,,,7.0,,3.0,6.0,,,90.0,31.0,6.7,1.0,0.00082883,0,-0.5859,,,,,,,,,,,caoimhinkelleher98,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,74.0,61.0,14.0,9.0,21.0,24.0,46.0,64.0,2.0,6.0,,,4.0,,,,,,90.0,104.0,7.0,23.0,0.649518,3,,4.0,,1.0,1.0,,3.0,3.0,2.0,0.1516,,TrentAA,,,1.0,,4.0,,,4.0,,,,14.0,6.0,1.0,,3.0,,
10385731,away,Liverpool,Joël Matip,,,joel-matip,J. Matip,D,,195,3362,M,51501,EUR,681609600,D,32,32,False,69.0,61.0,2.0,,38.0,40.0,23.0,29.0,2.0,2.0,,4.0,2.0,,,,,,90.0,78.0,6.1,10.0,0.0192119,1,,5.0,,,,,,,2.0,0.0412,,joelmatip,1.0,,,4.0,,,1.0,1.0,,,,,,,,,,
10385731,away,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14125,M,318927,EUR,864345600,D,2,2,False,86.0,80.0,6.0,5.0,49.0,50.0,31.0,36.0,3.0,3.0,1.0,2.0,5.0,,,,,,90.0,94.0,6.3,8.0,0.0264792,1,,4.0,1.0,,,1.0,,,1.0,0.0268,0.3029,joegomez5,,,,3.0,,,,,,,,,,,,,,
10385731,away,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,786259,EUR,831859200,D,21,21,False,40.0,38.0,1.0,,18.0,18.0,21.0,28.0,,,,3.0,6.0,,,,,,57.0,60.0,6.4,9.0,0.178879,0,,2.0,,,,,,,2.0,,,TK21,,,,,,,2.0,1.0,,,,6.0,1.0,,,,,
10385731,away,Liverpool,James Milner,,,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,7,7,False,64.0,54.0,5.0,4.0,26.0,28.0,28.0,37.0,1.0,6.0,,,7.0,,,,,,90.0,84.0,6.5,15.0,0.052562,1,,7.0,2.0,1.0,,,2.0,2.0,1.0,0.0214,,,1.0,,,,2.0,3.0,2.0,1.0,True,,,1.0,,,,,,
10385731,away,Liverpool,Fabinho,,,fabinho,Fabinho,M,8,187,9273,M,243585,EUR,751334400,M,3,3,False,46.0,42.0,1.0,,14.0,16.0,28.0,30.0,1.0,1.0,1.0,1.0,2.0,,,,,,57.0,51.0,6.7,5.0,0.0741312,0,,4.0,,1.0,,,,,,,,Fabinho,,,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,
10385731,away,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,927353,EUR,980812800,M,17,17,False,37.0,37.0,1.0,1.0,16.0,16.0,21.0,21.0,,1.0,,,7.0,,,,,,57.0,45.0,6.1,4.0,0.0374965,1,,5.0,3.0,1.0,,,1.0,,,0.021,,curtisjones,,,,,1.0,,,2.0,,,,,,,,1.0,,
10385731,away,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,F,11,11,False,34.0,25.0,2.0,,2.0,3.0,23.0,33.0,,7.0,,,2.0,,,,,,90.0,68.0,7.0,21.0,0.328973,8,,7.0,3.0,6.0,4.0,1.0,2.0,1.0,4.0,1.215,0.568,MoSalah,5.0,,1.0,1.0,1.0,1.0,,2.0,,,,2.0,,1.0,,2.0,2.0,1.0
10385731,away,Liverpool,Roberto Firmino,,,roberto-firmino,R. Firmino,M,9,181,31054,M,143697,EUR,686361600,F,9,9,False,21.0,14.0,,,4.0,4.0,10.0,17.0,1.0,2.0,,1.0,5.0,,,,,,57.0,26.0,7.0,9.0,0.213277,1,,8.0,1.0,1.0,,1.0,1.0,,,0.2448,0.2989,BobbyFirmino,,,,2.0,3.0,,2.0,1.0,,1.0,,,,,,,,
10385731,away,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,31287,M,606164,EUR,849657600,F,20,20,False,21.0,19.0,,,10.0,10.0,9.0,11.0,1.0,4.0,,,3.0,,,,,,90.0,35.0,8.2,6.0,0.0233744,4,,4.0,1.0,1.0,,2.0,3.0,3.0,2.0,0.9774,1.1033,DiogoJ18,,,,2.0,,,,,,2.0,,,,,,2.0,,
10385731,away,Liverpool,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183,6378,M,42694,EUR,645580800,M,14,14,True,30.0,26.0,5.0,4.0,8.0,10.0,19.0,21.0,,1.0,,1.0,4.0,,,,,,33.0,36.0,6.9,4.0,0.218833,1,,,,,,1.0,1.0,1.0,,0.043,0.0553,jordanhenderson,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,
10385731,away,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,862967,EUR,926035200,F,18,18,True,15.0,11.0,,,3.0,5.0,8.0,10.0,1.0,6.0,,,2.0,,,,,,33.0,29.0,7.8,8.0,0.171747,3,,5.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0621,0.9898,CodyGakpo,1.0,,,,3.0,,1.0,2.0,,1.0,,,,1.0,,1.0,,
10385731,away,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,21132,M,955245,EUR,1049414400,M,19,19,True,25.0,22.0,3.0,2.0,4.0,4.0,18.0,24.0,,2.0,,1.0,4.0,,,,,,33.0,36.0,7.2,6.0,0.0525788,4,,1.0,,,,1.0,2.0,2.0,,0.1383,0.0437,harvelliott,2.0,,,,1.0,,,4.0,,,,3.0,,,,1.0,,
10385731,away,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,883537,EUR,853113600,F,23,23,True,25.0,18.0,2.0,2.0,5.0,5.0,13.0,20.0,,5.0,,,4.0,,,,,,33.0,34.0,7.0,9.0,0.0496208,2,,3.0,1.0,5.0,4.0,,1.0,1.0,,0.1085,,LuisDíaz,1.0,,,,1.0,,,2.0,,,,,,,,1.0,,
10385731,away,Liverpool,Adrián,,,adrian,Adrián,G,13,190,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ibrahimakonate,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Rhys Williams,,,williams-rhys,R. Williams,D,46,197,4775,M,902091,EUR,981158400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Arthur,,,arthur,Arthur,M,29,172,8988,M,794927,EUR,839808000,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,arthurmelo,,,,,,,,,,,,,,,,,,
10385731,away,Liverpool,Fabio Carvalho,,,fabio-carvalho,F. Carvalho,F,14,170,4025,M,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,_fabio.10,,,,,,,,,,,,,,,,,,
