match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_ownGoals,stat_fouls,stat_wasFouled,stat_totalContest,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_keyPass,stat_goalAssist,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated
10438158,home,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,27.0,15.0,19.0,7.0,10.0,13.0,5.0,14.0,4.0,11.0,2.0,1.0,2.0,1.0,2.0,2.0,90.0,43.0,6.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438158,home,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,17.0,10.0,4.0,1.0,8.0,12.0,2.0,5.0,3.0,1.0,,,,,,,90.0,25.0,6.7,7.0,0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438158,home,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,25.0,18.0,4.0,1.0,15.0,16.0,3.0,9.0,5.0,2.0,,,,,,,90.0,33.0,6.4,8.0,0,1.0,2.0,,,,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10438158,home,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,False,24.0,17.0,2.0,1.0,12.0,16.0,5.0,8.0,1.0,3.0,,,,,,,90.0,31.0,6.4,8.0,0,,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10438158,home,Vizela,Igor Julião,,,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,M,14,14,False,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,82.0,21.0,7.1,4.0,0,5.0,1.0,1.0,3.0,2.0,1.0,,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,
10438158,home,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,36.0,31.0,2.0,1.0,17.0,20.0,14.0,16.0,,6.0,,,,,,,90.0,45.0,6.8,7.0,0,2.0,,3.0,2.0,,,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
10438158,home,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,30.0,23.0,2.0,1.0,13.0,17.0,10.0,15.0,1.0,1.0,,,,,,,73.0,41.0,6.4,10.0,2,3.0,,,2.0,1.0,2.0,1.0,7.0,2.0,,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,
10438158,home,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,M,24,24,False,29.0,19.0,3.0,1.0,12.0,14.0,7.0,16.0,2.0,7.0,,,,,,,83.0,49.0,6.4,15.0,0,2.0,1.0,,,,,1.0,4.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,True,,,,,,,,,,
10438158,home,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,F,19,19,False,12.0,10.0,,,6.0,8.0,4.0,4.0,1.0,5.0,,,,,,,64.0,22.0,6.5,3.0,2,1.0,,1.0,1.0,,,,3.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,
10438158,home,Vizela,Milutin Osmajić,,,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,10.0,9.0,,,3.0,3.0,6.0,7.0,2.0,2.0,,,,,,,73.0,25.0,7.2,7.0,1,4.0,,,,,2.0,,4.0,,4.0,,,2.0,3.0,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,
