match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,player_sofascoreId,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,captain,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11396352,home,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,False,25.0,22.0,,,5.0,5.0,18.0,21.0,2.0,6.0,5.0,,,,90.0,37.0,7.7,4.0,1.0233,3,,,,1.0,5.0,1.0,1.0,2.0,,1.0,1.0,,0.4246,2.0,2.0,,1.0,,1.0,3.0,0.0973,1.0,,,,1.0,1.0,,,,1.0,True,1.0,,,
11396352,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,21.0,19.0,1.0,1.0,12.0,12.0,7.0,9.0,,1.0,4.0,,,,32.0,25.0,6.7,3.0,0.0181398,0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,home,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,True,8.0,8.0,,,1.0,1.0,7.0,7.0,,1.0,2.0,,,,24.0,13.0,7.6,1.0,0.0188757,2,,,,,1.0,1.0,,,,,,,0.213,1.0,,,2.0,1.0,,,0.7155,,,,,1.0,,,1.0,,,,,,,
11396352,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,True,7.0,5.0,1.0,,5.0,6.0,,1.0,,,,,,,14.0,7.0,6.5,2.0,2.663e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,home,RB Leipzig,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4033,M,991604,EUR,1030665600,M,18,18,True,8.0,6.0,,,3.0,4.0,3.0,4.0,,,1.0,,,,14.0,10.0,6.8,2.0,0.0689075,1,,,,,1.0,,,,,,,,0.0704,1.0,,,,,,,,,,1.0,,1.0,,_fabio.10,,,,,,,,
11396352,home,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,True,2.0,1.0,,,,,1.0,3.0,,,1.0,,,,14.0,9.0,7.0,4.0,0.00119754,1,,,,1.0,1.0,1.0,1.0,,,,,2.0,0.0828,,,,1.0,,,,0.0667,,,,,,,benjamin_sesko,,,,,1.0,,,
11396352,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,home,RB Leipzig,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,home,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,timowerner,,,,,,,,
11396352,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,31.0,26.0,10.0,5.0,23.0,26.0,3.0,5.0,,,9.0,,7.0,7.0,90.0,47.0,8.2,5.0,0.00038493,0,-0.1068,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,1.0,1.0
11396352,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,25.0,21.0,4.0,1.0,18.0,19.0,3.0,6.0,3.0,4.0,3.0,,,,75.0,36.0,7.1,6.0,0.00207233,2,,,,,3.0,,,1.0,2.0,2.0,2.0,2.0,0.2363,,1.0,,1.0,1.0,2.0,1.0,0.093,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,False,60.0,55.0,5.0,2.0,41.0,43.0,15.0,18.0,,3.0,4.0,,,,90.0,78.0,7.0,5.0,0.0697803,0,,,,1.0,2.0,,,,7.0,2.0,2.0,,,,,2.0,,,3.0,1.0,,,,,2.0,,1.0,,,,,,,,,
11396352,away,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,61.0,57.0,7.0,4.0,44.0,46.0,13.0,15.0,,2.0,6.0,,,,90.0,67.0,6.5,4.0,0.0051383,0,,,,,1.0,,,,3.0,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,
11396352,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,24.0,18.0,5.0,3.0,7.0,8.0,11.0,21.0,,1.0,1.0,,,,89.0,42.0,6.6,12.0,0.0199775,0,,,,5.0,1.0,,,,5.0,,,1.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Grischa Prömel,grischa-promel,G. Prömel,M,6,182,280,M,253993,EUR,789609600,M,6,6,False,29.0,25.0,2.0,1.0,12.0,13.0,13.0,17.0,1.0,2.0,3.0,,,,90.0,40.0,6.8,6.0,0.0975966,0,,,,1.0,5.0,,,,2.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,
11396352,away,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,18.0,15.0,,,8.0,10.0,7.0,9.0,1.0,3.0,1.0,,,,75.0,30.0,6.5,4.0,0.00664102,1,,,,1.0,5.0,,,,2.0,2.0,2.0,,0.0935,,2.0,2.0,1.0,,2.0,,0.0365,,1.0,,,1.0,,,,,,,,,,
11396352,away,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,20.0,16.0,3.0,3.0,8.0,11.0,9.0,12.0,1.0,4.0,1.0,,,,45.0,34.0,7.4,10.0,0.116365,1,,,,3.0,2.0,2.0,,1.0,,,,1.0,0.1054,2.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,
11396352,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,False,33.0,29.0,1.0,1.0,12.0,13.0,19.0,23.0,,3.0,5.0,,,,90.0,52.0,7.8,10.0,0.319211,4,,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3238,3.0,1.0,1.0,2.0,,1.0,,0.0653,2.0,,1.0,,1.0,2.0,andrejkramaric,,,1.0,,,,,
11396352,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,False,11.0,7.0,1.0,,4.0,5.0,3.0,6.0,2.0,6.0,2.0,,,,69.0,18.0,6.3,7.0,0.00750281,1,,,,,2.0,2.0,,,,1.0,,,0.0608,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,
11396352,away,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,False,23.0,13.0,3.0,,5.0,11.0,9.0,16.0,1.0,6.0,5.0,,,,90.0,47.0,6.4,21.0,0.241857,0,,,,4.0,3.0,2.0,,,2.0,2.0,1.0,3.0,,1.0,,,,,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,
11396352,away,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,True,25.0,21.0,1.0,1.0,12.0,15.0,9.0,10.0,,3.0,4.0,,,,45.0,29.0,6.4,5.0,0.00916,0,,,,,2.0,,,,,,,,,,1.0,,,,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,
11396352,away,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,,1.0,,,,21.0,8.0,6.5,3.0,0.0211088,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,10.0,9.0,2.0,1.0,5.0,6.0,4.0,4.0,1.0,1.0,,,,,15.0,13.0,6.6,1.0,0.00247087,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,,15.0,6.0,6.4,1.0,0.00673756,0,,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Stanley N'Soki,stanley-nsoki,S. N'Soki,D,34,184,416,M,904991,EUR,923616000,D,34,34,True,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,1.0,4.0,,2.0,0.00052167,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396352,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
