match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalCross,stat_goals,stat_accurateCross,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside
10390069,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,37.0,29.0,1.0,1.0,4.0,5.0,32.0,,1.0,,,,90.0,52.0,8.1,14.0,0.7355,0.4456,0.481047,7,,25.0,3.0,,,,3.0,,,1.0,2.0,,,6.0,,,,,,,3.0,,4.0,,,,,,,1.0,4.0,1.0
10390069,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,True,27.0,25.0,1.0,1.0,21.0,21.0,6.0,1.0,3.0,,,,65.0,35.0,6.7,4.0,0.0,0.0,0.00082009,0,,4.0,5.0,3.0,1.0,1.0,,,,,,2.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,19,19,True,6.0,6.0,,,1.0,1.0,5.0,,1.0,,,,11.0,10.0,6.8,,0.0416,0.0,0.0774461,1,,5.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10390069,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,True,1.0,,,,,,1.0,,1.0,,,,8.0,3.0,6.9,1.0,0.0,0.0,0.0,0,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1695,M,,1048009,EUR,1116201600,D,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,,1113488,EUR,1081555200,M,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Hugo Ekitiké,,,,,,,,
10390069,away,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,,548848,EUR,787276800,G,16,16,False,21.0,20.0,10.0,9.0,19.0,19.0,2.0,,5.0,6.0,8.0,,90.0,33.0,8.1,1.0,0.0,0.0,0.00025824,0,1.3343,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,chancel22,238612,EUR,776304000,D,99,99,False,54.0,50.0,2.0,2.0,23.0,25.0,29.0,3.0,4.0,,,,90.0,71.0,7.6,5.0,0.4008,0.2952,0.0263819,3,,27.0,2.0,4.0,,,1.0,1.0,,1.0,2.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,ericbailly,606346,EUR,766108800,D,3,3,False,13.0,12.0,1.0,1.0,5.0,6.0,7.0,2.0,4.0,,,,44.0,20.0,6.9,1.0,0.0,0.0,0.00413204,0,,7.0,3.0,4.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,,,,,
10390069,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,41.0,38.0,5.0,3.0,25.0,27.0,14.0,,7.0,,,,90.0,51.0,7.4,3.0,0.1186,0.0,0.0211707,1,,13.0,2.0,4.0,1.0,,,,,,,3.0,1.0,,,,1.0,4.0,1.0,1.0,,,1.0,,,,,,,,,
10390069,away,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,,821728,EUR,717379200,M,7,7,False,52.0,45.0,4.0,2.0,20.0,20.0,33.0,2.0,5.0,,,,90.0,64.0,7.1,9.0,0.0931,0.0389,0.113775,2,,26.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,,1.0,,1.0,,,,
10390069,away,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,M,21,21,False,58.0,52.0,6.0,4.0,21.0,24.0,34.0,1.0,9.0,,,,90.0,67.0,6.2,10.0,0.0,0.0,0.0438337,0,,31.0,7.0,,2.0,2.0,1.0,,,,,,,1.0,True,,,,,2.0,1.0,,,,,,,,,,,
10390069,away,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,,151124,EUR,730944000,M,27,27,False,64.0,57.0,8.0,6.0,30.0,32.0,36.0,1.0,7.0,,,,79.0,81.0,7.5,13.0,0.0487,0.0,0.0939623,1,,27.0,5.0,6.0,,1.0,,,,1.0,,4.0,3.0,2.0,,1.0,,1.0,1.0,3.0,1.0,2.0,,,,4.0,,,,,,
10390069,away,Olympique de Marseille,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,nuno_tavares71,944973,EUR,948844800,M,30,30,False,44.0,40.0,1.0,1.0,16.0,17.0,30.0,,3.0,,,,70.0,65.0,6.7,14.0,0.0784,0.1836,0.0754011,2,,24.0,5.0,4.0,1.0,1.0,4.0,1.0,,,1.0,2.0,,,,,,,,,2.0,1.0,1.0,,,3.0,,,,,,
10390069,away,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,MatteoGuendouzi,852404,EUR,924048000,F,6,6,False,45.0,41.0,2.0,2.0,13.0,13.0,32.0,1.0,7.0,,,,90.0,58.0,7.1,7.0,0.072,0.2562,0.0557343,2,,28.0,6.0,5.0,3.0,1.0,2.0,1.0,,1.0,1.0,3.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
10390069,away,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,amineharit,827522,EUR,866592000,F,77,77,False,50.0,43.0,3.0,2.0,8.0,10.0,43.0,,6.0,,,,71.0,72.0,7.3,18.0,0.111,0.1343,0.193959,2,,36.0,6.0,5.0,2.0,1.0,6.0,3.0,,1.0,1.0,,,6.0,,,,,1.0,,5.0,2.0,,,,3.0,,1.0,,,,
10390069,away,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,False,27.0,23.0,2.0,2.0,7.0,8.0,19.0,1.0,4.0,,,,79.0,50.0,6.8,13.0,0.2244,0.0,0.0872034,3,,16.0,8.0,6.0,,1.0,6.0,2.0,,1.0,,2.0,2.0,2.0,,2.0,1.0,,,2.0,4.0,1.0,2.0,,,,,,,,,
10390069,away,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,,339231,EUR,750384000,D,4,4,True,22.0,21.0,,,14.0,14.0,8.0,,2.0,,,,28.0,28.0,6.0,2.0,0.0,0.0,0.00147709,0,,7.0,3.0,2.0,,,,,,,,2.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,D,29,29,True,9.0,9.0,,,1.0,1.0,10.0,,1.0,,,,20.0,20.0,6.5,6.0,0.0,0.0,0.00936739,0,,8.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,
10390069,away,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,cengizunder,758876,EUR,868838400,M,17,17,True,8.0,6.0,1.0,1.0,2.0,3.0,6.0,,1.0,,,,19.0,13.0,6.7,4.0,0.0208,0.026,0.0886322,1,,5.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,
10390069,away,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,p.gueye24,879694,EUR,917136000,M,22,22,True,10.0,9.0,,,5.0,6.0,4.0,,1.0,,,,11.0,14.0,6.6,2.0,0.058,0.0,0.00269978,1,,4.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
10390069,away,Olympique de Marseille,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,12,12,True,2.0,1.0,,,,,2.0,,,,,,11.0,4.0,6.5,2.0,0.0,0.0,0.00040302,0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,Ahmadou Bamba Dieng,,,,,,,,
10390069,away,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,payet27,14216,EUR,543974400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Gerson,gerson,Gerson,M,11,185,29866,M,gerson_santos,611876,EUR,864086400,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390069,away,Olympique de Marseille,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,,914213,EUR,881020800,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Luis,Javier Suárez,,,,,,,
