match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,player_sofascoreId,stat_wonContest,stat_interceptionWon,stat_errorLeadToAShot,player_firstName,player_lastName,stat_penaltyConceded,stat_fouls,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalCross,stat_shotOffTarget,stat_goals,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
14083491,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1941,M,164343,EUR,694310400,G,13,13,False,29.0,14.0,18.0,4.0,0.0,13.0,16.0,1.0,13.0,1.0,1.0,4.0,11.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,90.0,43.0,6.3,15.0,0.00023721,14.283715973365,4.0,2.4185425053473,0.0,0.1613,0,0.0473,0.02,-0.03,-0.1,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Hugo Rincón,rincon-lumbreras-hugo,H. Rincón,D,2,183,292,M,1632454,EUR,1043625600,D,2,2,False,31.0,23.0,2.0,,0.0,16.0,18.0,7.0,13.0,2.0,4.0,5.0,6.0,,,,,,,,90.0,45.0,6.7,12.0,0.0207565,189.72742673459,21.0,39.816533591948,3.0,,1,,0.01,0.23,0.26,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0093,22.718561372778,55.932418568555,-0.06,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,1485300,EUR,1137024000,D,12,12,False,23.0,22.0,1.0,1.0,0.0,20.0,21.0,2.0,2.0,1.0,5.0,9.0,3.0,,,,,,,,90.0,45.0,7.0,3.0,0.00027945,114.51272749788,7.0,66.522334536999,2.0,,0,,0.01,0.16,0.2,,2.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,,24.892751128523,47.901300877148,,vitorreiss_06,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2818,M,44864,EUR,636940800,D,17,17,False,41.0,33.0,9.0,4.0,0.0,29.0,31.0,4.0,10.0,1.0,5.0,7.0,8.0,,,,,,,,90.0,58.0,6.6,8.0,0.00298033,99.386584641126,15.0,39.868750794382,0.0,,0,,0.14,0.12,-0.31,,,3.0,2.0,,2.0,,1.0,1.0,1.0,,1.0,,,,,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,
14083491,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1643,M,1084081,EUR,1051228800,D,4,4,False,28.0,22.0,5.0,2.0,0.0,16.0,18.0,6.0,10.0,,5.0,7.0,3.0,,,,,,,,90.0,61.0,6.9,13.0,0.00818073,61.256598194351,9.0,40.99519343573,0.0,,0,,0.06,0.11,0.38,,,8.0,3.0,2.0,1.0,,3.0,4.0,2.0,1.0,1.0,,,,,,,1.0,,Arnau Martinez,,,2.0,True,1.0,,,,,,,,,,,,
14083491,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,913,M,973699,EUR,918950400,M,23,23,False,31.0,25.0,3.0,2.0,0.0,14.0,16.0,11.0,15.0,1.0,3.0,1.0,5.0,,,,,,,,89.0,39.0,6.8,9.0,0.00812603,97.619937226814,14.0,38.706789479801,2.0,,1,,0.03,0.31,0.14,,,1.0,,,1.0,,,1.0,,1.0,,0.1333,15.046271640922,30.928001479002,-0.13,,1.0,,,,,,1.0,,,1.0,1.0,0.1802,,,,,,,,,
14083491,home,Girona FC,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9822,M,35612,EUR,600566400,M,20,20,False,32.0,27.0,3.0,1.0,0.0,19.0,19.0,8.0,13.0,2.0,4.0,4.0,2.0,,,,,,,,90.0,49.0,6.8,8.0,0.00699816,121.14889794321,13.0,64.389996842669,2.0,,0,,-0.23,0.19,0.35,,1.0,4.0,1.0,,,,2.0,2.0,1.0,2.0,,,19.45264798257,41.715103601361,,axelwitsel28,,2.0,,,,,2.0,,,,,,,,,,,,,,
14083491,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5445,M,319735,EUR,879552000,M,15,15,False,24.0,19.0,1.0,1.0,0.0,5.0,9.0,14.0,15.0,,1.0,3.0,2.0,,,,,,,,90.0,45.0,7.0,10.0,0.125365,136.3115096435,10.0,96.073034827853,6.0,,2,,0.36,0.25,0.26,,1.0,4.0,,2.0,1.0,,1.0,,,,1.0,0.0905,32.369599885269,112.25975879098,-0.07,viktortsygankov,,1.0,,,,,,,2.0,1.0,,0.0711,2.0,1.0,,,,,,,
14083491,home,Girona FC,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,4600,M,191182,EUR,816134400,M,11,11,False,19.0,14.0,1.0,1.0,0.0,7.0,9.0,7.0,10.0,,4.0,,5.0,,,,,,,,68.0,32.0,7.6,10.0,0.00747287,32.18564216412,4.0,21.833612311906,0.0,,1,,0.13,0.1,0.2,,,4.0,,2.0,3.0,,,1.0,1.0,,,0.9089,,,0.43,,3.0,1.0,,,,,2.0,,,1.0,,0.9953,3.0,,1.0,,,,,,
14083491,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3604,M,910026,EUR,981849600,M,21,21,False,18.0,16.0,1.0,1.0,0.0,8.0,8.0,8.0,10.0,,5.0,,3.0,,,,,,,,68.0,44.0,6.7,13.0,0.285616,155.10593877982,16.0,80.622343690765,2.0,,1,,0.32,0.16,-0.05,,1.0,8.0,1.0,5.0,2.0,,,4.0,2.0,3.0,,0.0755,15.323427052755,21.934135750766,0.0,bryan11gil,1.0,1.0,,,,,,,2.0,1.0,1.0,0.2112,2.0,,,1.0,2.0,,,,
14083491,home,Girona FC,Vladyslav Vanat,vladyslav-vanat,V. Vanat,F,19,181,2834,M,976374,EUR,1010102400,F,19,19,False,8.0,5.0,,,1.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,,,,,,,,,73.0,20.0,7.4,7.0,0.595503,30.324236435551,5.0,16.996698014117,1.0,,3,,0.57,0.25,0.16,,,2.0,,1.0,2.0,,,,,,,1.0279,5.6519245498941,5.6525565897211,-0.59,,1.0,,,,,,,,2.0,2.0,2.0,0.5093,2.0,1.0,,,1.0,2.0,,,
14083491,home,Girona FC,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,820,M,835484,EUR,918000000,M,8,8,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,,2.0,1.0,,,,,,,,22.0,10.0,7.7,1.0,0.18574,16.309025167676,4.0,6.8385793613439,0.0,,1,,0.19,0.06,0.19,,2.0,3.0,,,,,,,,,,0.0923,,,0.53,,,,,,,,1.0,,1.0,1.0,,0.5524,1.0,,1.0,1.0,1.0,,,,
14083491,home,Girona FC,Joel Roca,joel-roca,J. Roca,F,3,176,645,M,1391616,EUR,1118102400,M,3,3,True,9.0,6.0,,,1.0,1.0,1.0,5.0,8.0,,4.0,1.0,,,,,,,,,31.0,20.0,6.9,5.0,0.03579,109.32301385692,7.0,69.557129959674,4.0,,3,,-0.17,0.36,0.27,,,2.0,,,2.0,,,3.0,2.0,,,0.5235,28.01377555994,95.104893335276,-0.53,,1.0,,,,,,1.0,,1.0,2.0,,0.8141,1.0,1.0,,,,2.0,,,
14083491,home,Girona FC,Claudio Echeverri,claudio-echeverri,C. Echeverri,M,14,171,37367,M,1482424,EUR,1136160000,M,14,14,True,8.0,7.0,1.0,1.0,0.0,1.0,1.0,6.0,7.0,,3.0,,4.0,,,,,,,,17.0,15.0,7.4,4.0,0.118138,75.017736686513,5.0,47.345547157267,3.0,,0,,0.35,0.33,0.15,,,,,,2.0,,,1.0,,2.0,,,19.123937336701,57.720502345296,,claudio_echeverri,2.0,,,,,,,,2.0,,,,2.0,,,1.0,1.0,,,,
14083491,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,582,M,1002347,EUR,1028160000,D,16,16,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,,,,,9.0,2.0,6.6,1.0,1.047e-05,,,,,,0,,-0.01,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Rubén Blanco,ruben-blanco,R. Blanco,G,1,188,402,M,180515,EUR,806630400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Vladyslav Krapyvtsov,vladyslav-krapyvtsov,V. Krapyvtsov,G,25,188,606,M,1521733,EUR,1119657600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,David López,david-lopez,D. López,D,5,185,548,M,135116,EUR,623894400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Lass Kourouma,lancinet-kourouma,L. Kourouma,M,29,180,741,M,1860172,EUR,1080604800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Lass Kourouma,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1454,M,826013,EUR,949017600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1873,M,32048,EUR,529459200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,away,Barcelona,Joan García,joan-garcia,J. García,G,13,193,112714,M,930267,EUR,988934400,G,13,13,False,29.0,27.0,6.0,4.0,0.0,26.0,26.0,1.0,3.0,,,3.0,17.0,1.0,6.0,,7.0,,5.0,5.0,90.0,53.0,8.3,2.0,0.00064831,34.281399384878,6.0,4.1209330133334,0.0,0.628,0,1.3335,0.09,-0.01,0.26,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083491,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,146374,M,827212,EUR,910828800,D,23,23,False,99.0,91.0,6.0,3.0,1.0,43.0,44.0,48.0,55.0,1.0,6.0,2.0,2.0,,,,,,,,90.0,126.0,6.5,16.0,0.11538,134.02652286082,21.0,74.096463899948,1.0,,0,,0.11,0.12,-0.39,,1.0,7.0,2.0,1.0,3.0,,,4.0,1.0,,,,7.1475816256194,8.1103983256065,,JKoundé,1.0,3.0,,,,,1.0,,2.0,,,,5.0,,,1.0,,,,,
14083491,away,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,1402913,EUR,1169424000,D,5,5,False,129.0,122.0,6.0,3.0,0.0,64.0,65.0,58.0,64.0,3.0,6.0,6.0,5.0,,,,,,,,90.0,144.0,8.1,8.0,0.0485943,464.24166576575,52.0,267.81041063467,3.0,,1,,0.34,0.3,-0.36,,2.0,4.0,2.0,,,,,3.0,1.0,1.0,,0.037,21.581932987142,56.80702027347,0.53,PauCubarsí,,1.0,,Pau Cubarsí,,,,,,1.0,,0.1933,,,1.0,,,,,,
14083491,away,Barcelona,Eric García,eric-garcia,E. García,D,24,182,56781,M,876214,EUR,978998400,D,24,24,False,75.0,71.0,4.0,2.0,0.0,34.0,36.0,37.0,39.0,1.0,2.0,1.0,5.0,,,,,,,,73.0,80.0,6.4,4.0,0.0452994,149.45286583607,13.0,89.922325018317,2.0,,2,,0.37,0.09,-0.35,,2.0,4.0,1.0,,,1.0,,1.0,1.0,,,0.2177,29.595290256037,53.21574410766,-0.35,ericgm3,,,,,,,1.0,,,1.0,,0.5218,,,,,,,,,
14083491,away,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186,43965,M,1094827,EUR,1014681600,D,18,18,False,34.0,32.0,1.0,1.0,0.0,16.0,16.0,16.0,18.0,,2.0,2.0,4.0,,,,,,,,63.0,47.0,6.5,4.0,0.0497864,98.208272594055,8.0,52.717099017827,1.0,,0,,0.06,0.08,-0.19,,1.0,2.0,1.0,,,,,2.0,1.0,1.0,,,25.313678621357,31.258842604933,,gerardmaartin,,2.0,1.0,Gerard,,,,,1.0,,,,2.0,,,1.0,,,,,
14083491,away,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,178798,M,1153270,EUR,1052611200,M,16,16,False,46.0,39.0,1.0,1.0,0.0,13.0,15.0,26.0,31.0,1.0,2.0,1.0,2.0,,,,,,,,90.0,65.0,6.2,13.0,0.116535,148.91362405379,20.0,58.948735774055,2.0,,5,,-0.17,0.16,-0.19,,1.0,4.0,2.0,,1.0,3.0,,1.0,,,,0.1814,17.545124139542,33.611582551277,-0.38,FermínLópez,,,,Fermín López,,,,,1.0,,,,5.0,2.0,,1.0,,,,,
14083491,away,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,191831,M,795222,EUR,863395200,M,21,21,False,101.0,96.0,,,0.0,26.0,27.0,70.0,74.0,1.0,4.0,,2.0,,,,,,,,90.0,107.0,6.8,6.0,0.0852023,368.23709523637,37.0,222.27852791525,3.0,,0,,0.21,0.22,-0.19,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,2.0,,22.129817409982,70.584668556732,,Frenkie,,,,,,,,True,1.0,,,,,,,,,,,,
