match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12530696,home,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175,376,M,916182,EUR,998524800,F,77,77,False,35.0,27.0,4.0,3.0,0.0,10.0,11.0,18.0,27.0,,2.0,,,,67.0,43.0,7.1,10.0,0.0422621,2,,,,,1.0,,,,,,,,,1.0,,,,,0.0482,3.0,,,,,,,1.0,,,1.0,0.0126,1.0,1.0,,,,
12530696,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175,292,M,252207,EUR,728265600,M,23,23,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,1.0,,,,23.0,4.0,6.4,,0.00041865,0,,,,3.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,15,192,199,M,1562294,EUR,1144627200,D,15,15,True,2.0,1.0,,,0.0,1.0,2.0,,,1.0,1.0,,,,10.0,4.0,6.5,2.0,5.09e-06,0,,,,,,,,,,,1.0,,,,Hamza Güreler,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,10.0,3.0,6.3,1.0,0.0007826,0,,,1.0,3.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,2.0,,,,10.0,5.0,6.7,1.0,0.00058473,0,,,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,F,11,11,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,10.0,5.0,6.7,1.0,0.00682146,1,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,0.0631,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,588,M,983059,EUR,1028246400,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Matchoi Djaló,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,False,39.0,24.0,27.0,12.0,0.0,13.0,16.0,11.0,23.0,,8.0,,1.0,1.0,90.0,43.0,6.9,15.0,0.00298466,0,-0.1355,,,,,,,,,,,,,,Deniz Ertas,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
12530696,away,Konyaspor,Alassane Ndao,ndao-alassane,A. Ndao,M,,176,333,M,1016033,EUR,851040000,D,18,18,False,32.0,29.0,4.0,4.0,0.0,14.0,15.0,16.0,18.0,,7.0,,,,90.0,38.0,6.8,4.0,0.125619,1,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,0.1227,1.0,,,,,,,1.0,,,,0.6413,1.0,,,,,
12530696,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,49.0,40.0,5.0,2.0,0.0,24.0,26.0,17.0,26.0,4.0,8.0,,,,90.0,67.0,7.0,12.0,0.218586,1,,,1.0,4.0,2.0,,,,1.0,1.0,1.0,1.0,3.0,,,,,,0.0147,3.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,
12530696,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,32.0,26.0,1.0,,0.0,17.0,19.0,9.0,15.0,4.0,4.0,,,,90.0,50.0,6.9,9.0,0.00440205,0,,,5.0,7.0,9.0,2.0,,4.0,2.0,2.0,1.0,1.0,4.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,8.0,7.0,1.0,,0.0,4.0,4.0,3.0,4.0,2.0,2.0,,,,30.0,13.0,6.7,1.0,0.00056128,0,,True,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Melih İbrahimoğlu,melih-ibrahimoglu,M. Ibrahimoglu,M,77,175,134,M,998462,EUR,963792000,M,77,77,False,41.0,33.0,4.0,1.0,0.0,12.0,14.0,21.0,28.0,,2.0,,,,90.0,62.0,7.2,11.0,0.0558002,1,,,,4.0,9.0,2.0,3.0,5.0,3.0,,1.0,1.0,,3.0,,,3.0,1.0,0.0624,1.0,1.0,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,16,16,False,35.0,32.0,4.0,3.0,0.0,27.0,28.0,5.0,7.0,2.0,,,,,83.0,45.0,6.8,4.0,0.0023922,0,,,1.0,4.0,3.0,,,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Pedrinho,pedrinho,Pedrinho,M,8,173,205,M,1015939,EUR,850953600,M,8,8,False,14.0,11.0,3.0,1.0,0.0,4.0,5.0,8.0,14.0,,2.0,,,,83.0,27.0,7.3,10.0,0.398196,2,,,1.0,5.0,3.0,,2.0,,,,1.0,2.0,1.0,2.0,,,1.0,1.0,0.1367,5.0,1.0,1.0,2.0,,,,1.0,,,,0.3794,1.0,,,,,
12530696,away,Konyaspor,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,9,9,False,17.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,10.0,,4.0,,,,75.0,27.0,5.7,8.0,0.0107369,3,,,1.0,5.0,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,2.0,1.0817,1.0,1.0,,,2.0,,,1.0,,,,0.2,,,,,,1.0
12530696,away,Konyaspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,10,172,204,M,256663,EUR,713145600,M,10,10,False,25.0,20.0,,,0.0,1.0,2.0,22.0,36.0,,2.0,,,,90.0,49.0,7.5,18.0,0.223155,0,,,3.0,4.0,8.0,,1.0,,,,,1.0,1.0,5.0,,,1.0,,,13.0,2.0,1.0,3.0,,,,,,,,,3.0,,,,,
12530696,away,Konyaspor,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191,607,M,804405,EUR,833587200,F,99,99,False,13.0,7.0,,,0.0,3.0,4.0,4.0,10.0,,1.0,,,,90.0,28.0,7.5,12.0,0.0502227,3,,,7.0,6.0,9.0,,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,0.5532,1.0,1.0,1.0,3.0,,,,2.0,,,1.0,0.6547,,,,,,
12530696,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,22.0,17.0,2.0,,0.0,4.0,6.0,14.0,19.0,1.0,2.0,,,,60.0,33.0,6.5,7.0,0.0940565,1,,,,1.0,,,,,,,,1.0,,,,,,1.0,0.0292,3.0,,,,,,,,,,,,1.0,,,,,
12530696,away,Konyaspor,Umut Nayir,mehmet-umut-nayir,U. Nayir,F,18,191,738,M,284767,EUR,741225600,F,22,22,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,15.0,8.0,6.7,,0.0267636,1,,,3.0,1.0,4.0,,,,,,,,1.0,1.0,,,,,0.092,,,,2.0,1.0,,,1.0,,,,0.5655,,,,,,
12530696,away,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,14.0,7.0,6.9,1.0,0.0162227,1,,,1.0,1.0,1.0,,,,,,,,1.0,,Ogulcan Ülgün,,,,0.0441,,,,1.0,,,,1.0,,,,0.3194,,,,,,
12530696,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,F,11,11,True,3.0,3.0,,,0.0,,,3.0,4.0,,,,,,14.0,5.0,6.7,1.0,0.00094868,1,,,,,,,,,,,,,,,,,,1.0,0.0516,1.0,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Ahmet Das,ahmet-das,A. Das,G,43,193,11,M,899493,EUR,954892800,G,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Nikola Boranijašević,nikola-boranijasevic,N. Boranijašević,D,28,180,43,M,150667,EUR,706233600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Abdurrahman Üresin,abdurrahman-uresin,A. Üresin,D,77,178,50,M,1618260,EUR,1073260800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Abdurrahman Üresin,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,356,M,227196,EUR,845078400,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Morten Bjørlo,morten-bjorlo,M. Bjorlo,M,42,176,156,M,921358,EUR,812764800,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530696,away,Konyaspor,Kaan Akyazı,akyazi-kaan,K. Akyazı,F,70,182,101,M,1476229,EUR,1125100800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
