match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_fouls,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,stat_ownGoals,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_bigChanceCreated
11067357,home,Goiás,Matheus Peixoto,matheus-peixoto,Matheus Peixoto,F,11,190,214,M,880169,EUR,816480000,F,17,17,False,10.0,8.0,,,3.0,3.0,5.0,7.0,,1.0,,,,59.0,16.0,6.8,3.0,0.09,0.0798,0.0161721,2,,,,,,4.0,4.0,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,2.0,,,1.0,,1.0,,,,,,
11067357,home,Goiás,Sidimar,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,25.0,20.0,5.0,2.0,14.0,18.0,6.0,7.0,4.0,4.0,,,,47.0,39.0,5.8,5.0,0.0322,0.0,0.00101288,1,,,,,,,,4.0,,,,1.0,1.0,,,2.0,,,,1.0,,1.0,,2.0,,,,1.0,,,,,
11067357,home,Goiás,Apodi,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,4.0,3.0,,,3.0,3.0,,2.0,,1.0,,,,31.0,8.0,6.4,4.0,0.0,0.0,8.307e-05,0,,,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,11,11,True,16.0,13.0,1.0,,8.0,9.0,5.0,7.0,,1.0,,,,31.0,24.0,6.6,5.0,0.0227,0.0,0.00405319,1,,,,,,,4.0,6.0,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,
11067357,home,Goiás,Dodô,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,30,30,True,6.0,5.0,,,3.0,4.0,2.0,2.0,,1.0,,,,9.0,7.0,6.1,2.0,0.0,0.0,0.00065023,0,,Dodô,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067357,home,Goiás,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,27,27,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,9.0,6.0,6.8,,0.0,0.0,0.00251896,0,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11067357,home,Goiás,Matheus Alves,matheus-alves,M. Alves,G,94,189,23,M,795293,EUR,787449600,G,94,94,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Bruno Santos,bruno-santos,B. Santos,D,31,183,53,M,592568,EUR,729043200,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Bruno,Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Edu,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Hugo,hugo,Hugo,D,,179,3173,M,1017827,EUR,872812800,D,66,66,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Fellipe Bastos,fellipe-bastos,F. Bastos,M,,178,60,,42109,EUR,633830400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,home,Goiás,Philippe Costa,philippe-costa,Philippe Costa,F,9,186,29,M,931508,EUR,951868800,F,90,90,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,243529,EUR,566352000,G,21,21,False,31.0,23.0,10.0,2.0,22.0,24.0,1.0,7.0,1.0,12.0,1.0,4.0,1.0,90.0,46.0,7.7,9.0,0.0,0.0,0.00448298,0,0.5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weverton,1.0,,,
11067357,away,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,273329,EUR,721353600,D,12,12,False,33.0,28.0,7.0,5.0,17.0,18.0,11.0,16.0,1.0,2.0,,,,65.0,41.0,6.7,7.0,0.0,0.0,0.0106544,0,,,,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11067357,away,Palmeiras,Luan Garcia,luan,L. Garcia,D,13,186,749,M,250351,EUR,736992000,D,13,13,False,59.0,51.0,10.0,5.0,29.0,32.0,22.0,27.0,3.0,8.0,,,,90.0,69.0,7.6,9.0,0.0321,0.0,0.0167739,1,,,,,,1.0,2.0,6.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,4.0,,2.0,,,,,,,,,
11067357,away,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,64.0,59.0,8.0,3.0,41.0,43.0,18.0,21.0,3.0,4.0,,,,90.0,72.0,6.9,7.0,0.1345,0.1001,0.00668644,1,,,,,,3.0,8.0,5.0,,,,,,,1.0,1.0,,True,1.0,,3.0,4.0,1.0,1.0,1.0,,,,gustavogomez,,,,
11067357,away,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,841128,EUR,887500800,M,14,14,False,29.0,23.0,1.0,,8.0,10.0,15.0,21.0,1.0,4.0,,,,90.0,41.0,7.0,10.0,0.4293,0.6869,0.0405579,2,,,,2.0,,,6.0,2.0,3.0,2.0,1.0,,,,1.0,,,,,,1.0,,4.0,,1.0,,,,,,1.0,,
11067357,away,Palmeiras,Zé Rafael,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,8,8,False,36.0,33.0,6.0,6.0,17.0,17.0,16.0,19.0,2.0,2.0,,,,71.0,52.0,7.7,3.0,0.069,0.0,0.0183888,2,,,,,,,8.0,7.0,,,1.0,,6.0,3.0,,1.0,1.0,,,1.0,5.0,,3.0,1.0,,,,,,,,1.0,1.0
11067357,away,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,974556,EUR,970185600,M,25,25,False,53.0,50.0,3.0,2.0,21.0,23.0,29.0,30.0,2.0,6.0,,,,65.0,61.0,7.0,3.0,0.0,0.0,0.0471251,0,,,,,,,3.0,3.0,,,,,2.0,1.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,
11067357,away,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,881110,EUR,903916800,M,22,22,False,55.0,51.0,,,21.0,23.0,31.0,37.0,3.0,5.0,,,,90.0,79.0,8.1,14.0,0.0,0.0,0.671006,0,,,,5.0,1.0,,8.0,6.0,4.0,1.0,,1.0,1.0,,1.0,1.0,3.0,,2.0,,2.0,3.0,1.0,,,,,,,,,2.0,2.0
11067357,away,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,F,23,23,False,32.0,26.0,3.0,2.0,7.0,7.0,22.0,32.0,2.0,4.0,,,,79.0,58.0,8.2,13.0,0.3364,1.0624,0.554023,5,,,,7.0,3.0,,8.0,6.0,5.0,3.0,2.0,1.0,1.0,,1.0,2.0,5.0,,,1.0,4.0,,2.0,,2.0,,,,raphaelveiga,,1.0,,
11067357,away,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,147464,EUR,694742400,F,7,7,False,46.0,41.0,1.0,1.0,8.0,9.0,33.0,38.0,,4.0,,,,90.0,65.0,7.5,12.0,0.4693,0.7062,0.0891694,5,,,,1.0,,,6.0,8.0,7.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,2.0,,,2.0,,,,7_dudu,,1.0,,
11067357,away,Palmeiras,Rony,rony,Rony,F,11,167,5631,M,835260,EUR,800150400,F,10,10,False,7.0,4.0,,,,1.0,4.0,6.0,,,,,,65.0,14.0,6.5,6.0,0.0,0.0,0.0264585,0,,,,,,2.0,5.0,3.0,1.0,,,,,,,3.0,1.0,,1.0,,1.0,,,,,,1.0,,Rony,,,,
11067357,away,Palmeiras,Gustavo García,gustavo-garcia,G. García,D,2,175,676,M,1002443,EUR,1010102400,D,32,32,True,22.0,21.0,2.0,2.0,9.0,9.0,12.0,15.0,,,,,,25.0,29.0,6.6,5.0,0.0,0.0,0.00456189,0,,,,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,1015292,EUR,959904000,M,27,27,True,24.0,24.0,,,11.0,11.0,13.0,13.0,,4.0,,,,25.0,29.0,6.8,1.0,0.0,0.0,0.00415822,0,,,,,,,1.0,4.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,richardrios,,,,
11067357,away,Palmeiras,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,9,9,True,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,,3.0,,,,25.0,10.0,7.0,2.0,0.5135,0.3976,0.0127027,1,,,,,,,7.0,,2.0,,,,,,,,,,,,4.0,,1.0,,1.0,,,,Endrick,,1.0,,
11067357,away,Palmeiras,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,35,35,True,23.0,21.0,3.0,3.0,6.0,6.0,15.0,17.0,1.0,,,,,19.0,25.0,6.9,2.0,0.0,0.0,0.0205287,0,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178,2841,M,1167069,EUR,1031529600,M,40,40,True,4.0,4.0,,,,,4.0,5.0,,,,,,11.0,7.0,5.9,3.0,0.0,0.0,0.0152929,0,,Jhon Jhon,,1.0,,,5.0,,1.0,,,,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,
11067357,away,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,42,42,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Vanderlan,vanderlan,Vanderlan,D,6,183,1727,M,1067640,EUR,1031356800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Vanderlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Kaiky Naves,kaiky-naves,K. Naves,D,4,186,1828,M,1167068,EUR,1020816000,M,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Kaiky Naves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Giovani,giovani,Giovani,M,21,182,1107,M,1066717,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,Giovani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,M,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,José López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067357,away,Palmeiras,Rafael Navarro,rafael-navarro,R. Navarro,F,9,183,1148,M,985427,EUR,955670400,F,29,29,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
