match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,from,confirmed
11067357,FT,0.0,5.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067357,,0.0,5.0,,90,,,1,,,goal,168812658.0,False,regular,147464.0,Dudu,,,,,,,
11067357,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,,,
11067357,,0.0,4.0,,83,,,8,,,goal,168812647.0,False,regular,1174937.0,Endrick,,,,,,,
11067357,,,,,81,,,10,,,substitution,121765915.0,True,regular,,,,False,,,,,
11067357,,,,,81,,,10,,,substitution,121765914.0,True,regular,,,,False,,,,,
11067357,,,,,79,,,12,,,substitution,121765910.0,False,regular,,,,False,,,,,
11067357,,0.0,3.0,,78,,,13,,,goal,168812639.0,False,regular,840020.0,Raphael Veiga,,,,,,,
11067357,,,,,76,,,15,,,card,120754124.0,False,yellow,1174937.0,Endrick,,,Endrick,Foul,False,,
11067357,,,,,71,,,20,,,substitution,121765898.0,False,regular,,,,False,,,,,
11067357,,,,,70,,,21,,,card,120754119.0,False,yellow,220833.0,Gustavo Gómez,,,Gustavo Gómez,Argument,False,,
11067357,,,,,68,,,23,,,card,120754116.0,True,yellow,1016930.0,Dieguinho,,,Dieguinho,Argument,False,,
11067357,,,,,68,,,23,,,card,120754113.0,False,yellow,329069.0,Zé Rafael,,,Zé Rafael,Foul,False,,
11067357,,,,,66,,,25,,,card,120754111.0,False,yellow,881110.0,Joaquín Piquerez,,,Joaquín Piquerez,,False,,
11067357,,,,,65,,,26,,,substitution,121765880.0,False,regular,,,,False,,,,,
11067357,,,,,65,,,26,,,substitution,121765879.0,False,regular,,,,False,,,,,
11067357,,,,,65,,,26,,,substitution,121765878.0,False,regular,,,,False,,,,,
11067357,,,,,59,,,32,,,substitution,121765867.0,True,regular,,,,False,,,,,
11067357,,,,,59,,,32,,,substitution,121765866.0,True,regular,,,,False,,,,,
11067357,,0.0,2.0,,48,,,43,,,goal,168812596.0,False,ownGoal,312072.0,Sidimar,,,,,,owngoal,
11067357,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067357,,,,,45,5.0,,1,,,card,120754053.0,False,yellow,840020.0,Raphael Veiga,,,Raphael Veiga,Foul,False,,
11067357,,,,,45,0.0,,1,,,injuryTime,,,,,,6.0,,,,,,
11067357,,,,,42,,,4,,,substitution,121765751.0,True,regular,,,,False,,,,,
11067357,,,,,41,,,5,,,card,120754046.0,True,red,905450.0,Lucas Halter,,,Lucas Halter,Professional foul last man,False,,
11067357,,,,,41,,,5,,,varDecision,17308.0,True,cardUpgrade,905450.0,Lucas Halter,,,,,,,False
11067357,,,,,25,,,21,,,card,120754026.0,False,yellow,273329.0,Mayke,,,Mayke,Foul,False,,
11067357,,,,,14,,,32,,,card,120754010.0,True,yellow,870851.0,Bruno Melo,,,Bruno Melo,Foul,False,,
11067357,,0.0,1.0,,10,,,36,,,goal,168812418.0,False,regular,841128.0,Artur,,,,,,,
