match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_fouls,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_punches,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_bigChanceCreated
12624936,home,Al-Taawoun,Mailson,mailson,Mailson,G,1,198,587,M,883367,EUR,840499200,G,1,1,False,20.0,7.0,15.0,2.0,0.0,6.0,8.0,1.0,12.0,10.0,2.0,4.0,6.0,89.0,31.0,7.8,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,14,170,22,M,893514,EUR,800064000,D,14,14,False,26.0,22.0,3.0,1.0,1.0,13.0,15.0,9.0,12.0,10.0,,,,78.0,49.0,7.4,10.0,0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,274,M,794836,EUR,698284800,D,3,3,False,22.0,19.0,3.0,2.0,0.0,18.0,20.0,1.0,2.0,4.0,,,,90.0,36.0,7.0,4.0,0,,,,1.0,4.0,,,5.0,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194,64,M,881830,EUR,904694400,D,93,93,False,8.0,5.0,2.0,1.0,0.0,3.0,5.0,2.0,3.0,1.0,,,,90.0,24.0,6.8,4.0,0,,,1.0,,1.0,,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Waleed Al-Ahmed,waleed-al-ahmed,W. Al-Ahmed,D,23,189,197,M,978400,EUR,925689600,D,23,23,False,38.0,27.0,11.0,3.0,0.0,22.0,27.0,5.0,11.0,1.0,,,,90.0,55.0,7.0,13.0,0,,,1.0,2.0,6.0,1.0,,6.0,2.0,,5.0,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172,581,M,1118494,EUR,978912000,D,8,8,False,39.0,37.0,3.0,2.0,0.0,21.0,22.0,16.0,17.0,4.0,,,,90.0,57.0,7.7,3.0,1,,2.0,,6.0,4.0,2.0,2.0,3.0,,1.0,2.0,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
12624936,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170,41,M,1113791,EUR,981676800,M,29,29,False,35.0,34.0,,,0.0,24.0,25.0,10.0,10.0,2.0,,,,85.0,48.0,6.9,3.0,0,,,,2.0,6.0,,1.0,,,1.0,3.0,3.0,,3.0,,,,1.0,,,,Ahmed Bahusayn,,,,,,,,,,,
12624936,home,Al-Taawoun,Ashraf El Mahdioui,ashraf-el-mahdioui,A. E. Mahdioui,M,18,183,1641,M,788348,EUR,832896000,M,18,18,False,63.0,58.0,5.0,1.0,0.0,43.0,45.0,15.0,18.0,8.0,,,,90.0,82.0,6.8,9.0,0,,2.0,1.0,5.0,5.0,2.0,,6.0,,2.0,3.0,2.0,1.0,1.0,,,,1.0,,,,,,True,,,,,,,,,
12624936,home,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178,1037,M,143786,EUR,586396800,M,76,76,False,51.0,38.0,6.0,,0.0,24.0,27.0,14.0,25.0,4.0,,,,89.0,62.0,6.5,16.0,0,1.0,,,4.0,3.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180,85,M,952442,EUR,788918400,F,9,9,False,24.0,21.0,1.0,1.0,0.0,16.0,18.0,5.0,6.0,4.0,,,,79.0,27.0,6.4,6.0,0,,3.0,,5.0,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183,3277,M,916680,EUR,911001600,F,99,99,False,42.0,35.0,2.0,1.0,0.0,21.0,24.0,14.0,19.0,5.0,,,,90.0,52.0,6.6,14.0,2,1.0,3.0,1.0,5.0,1.0,1.0,,,,,,,4.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,
12624936,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178,311,M,973568,EUR,1048204800,D,16,16,True,5.0,3.0,1.0,,0.0,2.0,4.0,1.0,1.0,,,,,12.0,11.0,6.6,2.0,0,,1.0,,3.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624936,home,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168,92,M,803052,EUR,711244800,M,90,90,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,7.0,1.0,,,,11.0,16.0,7.1,2.0,0,,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
