match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_position,player_height,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_keyPass,stat_wonContest,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,player_lastName,stat_goalAssist,stat_goals
12134249,home,Vereinigung Erzgebirge,Jalen Weatherspoon,Jalen Weatherspoon,jalen-weatherspoon,J. Weatherspoon,17,1,M,1825511,EUR,971222400,F,17,17,False,13.0,9.0,1.0,1.0,4.0,4.0,5.0,9.0,4.0,8.0,7.0,4.0,,1.0,,,,69.0,22.0,6.5,8.0,0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Alec Neumann,Alec Neumann,alec-neumann,A. Neumann,18,0,M,1825588,EUR,791683200,F,18,18,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,4.0,,1.0,,,,,,21.0,5.0,6.2,1.0,0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Adam Bastidas,Adam Bastidas,adam-bastidas,A. Bastidas,4,0,M,1830741,EUR,667526400,M,4,4,True,5.0,4.0,,,1.0,2.0,3.0,3.0,,1.0,,,,1.0,,,,15.0,6.0,6.4,1.0,0,,,,,,,1.0,M,,,,,,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Ammit Bhogal,Ammit Bhogal,ammit-bhogal,A. Bhogal,14,0,M,1830742,EUR,935107200,M,31,31,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,9.0,4.0,6.5,,0,,,,,,,,M,,,,,1.0,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Johnny Ciarlante,Johnny Ciarlante,johnny-ciarlante,J. Ciarlante,7,0,M,1831339,EUR,825897600,D,7,7,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,9.0,4.0,6.3,2.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Sean Peckham,Sean Peckham,sean-peckham,S. Peckham,10,0,M,1825519,EUR,668908800,M,10,10,True,9.0,9.0,2.0,2.0,5.0,5.0,4.0,4.0,,,,,,2.0,,,,9.0,10.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Owen Webster,Owen Webster,owen-webster,O. Webster,16,1,M,1825594,EUR,1051056000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12134249,home,Vereinigung Erzgebirge,Connor Ford,Connor Ford,connor-ford,C. Ford,1,0,M,1825564,EUR,984009600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Austin Pack,,austin-pack,A. Pack,1,8,M,983777,EUR,762134400,G,1,1,False,20.0,14.0,9.0,3.0,12.0,14.0,2.0,6.0,1.0,,1.0,,,10.0,,,1.0,90.0,27.0,6.9,6.0,0,,,,,,1.0,,G,187.0,,,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Clay Dimick,,clay-dimick,C. Dimick,17,5,M,986982,EUR,773971200,D,17,17,False,89.0,82.0,3.0,1.0,41.0,43.0,41.0,47.0,,,,,2.0,2.0,,,,90.0,94.0,7.1,8.0,0,,,,,,,,D,175.0,,,True,,1.0,,,,,,,,,,,,
12134249,away,Charlotte Independence,Hugh Roberts,,hugh-roberts,H. Roberts,,2,M,934847,EUR,717552000,D,3,3,False,67.0,60.0,6.0,2.0,44.0,47.0,16.0,20.0,3.0,3.0,6.0,,5.0,8.0,,,,90.0,77.0,7.2,8.0,0,3.0,,3.0,,1.0,,,D,193.0,,1.0,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Nick Spielman,Nick Spielman,nick-spielman,N. Spielman,4,1,M,1201254,EUR,838944000,D,4,4,False,78.0,70.0,10.0,7.0,34.0,38.0,37.0,41.0,,2.0,3.0,2.0,4.0,6.0,,,,90.0,93.0,7.8,9.0,0,1.0,,1.0,,,,1.0,D,185.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,
12134249,away,Charlotte Independence,Anton Sorenson,Anton Sorenson,anton-sorenson,A. Sorenson,13,130,M,1035505,EUR,1043452800,D,13,13,False,51.0,47.0,8.0,5.0,23.0,25.0,26.0,32.0,1.0,2.0,2.0,1.0,1.0,8.0,,,,90.0,75.0,7.5,11.0,3,,1.0,,,2.0,1.0,,D,168.0,,,,2.0,6.0,2.0,1.0,,,,1.0,,2.0,,,,
12134249,away,Charlotte Independence,Omar Ciss,Omar Ciss,omar-ciss,O. Ciss,,21,M,1034894,EUR,996883200,M,6,6,False,83.0,68.0,11.0,4.0,22.0,22.0,47.0,62.0,,2.0,3.0,2.0,1.0,7.0,,,,89.0,98.0,9.2,19.0,4,,,,,2.0,1.0,1.0,M,175.0,,1.0,,,1.0,1.0,6.0,2.0,1.0,,2.0,,2.0,,,1.0,1.0
12134249,away,Charlotte Independence,Bachir Ndiaye,Bachir Ndiaye,bachir-ndiaye,B. Ndiaye,11,20,M,1478433,EUR,917395200,M,27,27,False,39.0,31.0,4.0,2.0,16.0,18.0,15.0,21.0,1.0,4.0,4.0,,,8.0,,,,45.0,46.0,6.9,9.0,1,2.0,,2.0,1.0,,1.0,1.0,M,191.0,,,,,,,,,1.0,,1.0,,,,,,
12134249,away,Charlotte Independence,Denzel Akyeampong,Denzel Owoahene-Akyeampong,denzel-owoahene-akyeampong,D. Owoahene-Akyeampong,2,6,M,1513779,EUR,1083456000,M,24,24,False,28.0,25.0,1.0,1.0,9.0,10.0,17.0,22.0,1.0,2.0,3.0,,,,,,,62.0,40.0,7.4,7.0,1,,,1.0,1.0,,1.0,1.0,D,175.0,,,,,4.0,1.0,5.0,,1.0,,,,1.0,,,,
12134249,away,Charlotte Independence,Luis Álvarez,Luis Álvarez,luis-alvarez,L. Álvarez,7,30,M,1478432,EUR,1043452800,M,14,14,False,51.0,42.0,4.0,2.0,13.0,13.0,29.0,45.0,1.0,4.0,4.0,2.0,,5.0,,,,89.0,71.0,7.4,20.0,4,,2.0,2.0,2.0,3.0,,1.0,M,178.0,2.0,,,,7.0,,,1.0,,,1.0,,1.0,,,,
12134249,away,Charlotte Independence,Tresor Mbuyu,,tresor-mbuyu,T. Mbuyu,,6,M,1025176,EUR,845424000,M,11,11,False,22.0,17.0,1.0,,4.0,4.0,13.0,20.0,2.0,8.0,6.0,6.0,2.0,3.0,,,,90.0,45.0,6.7,17.0,3,,,2.0,,5.0,1.0,3.0,M,178.0,1.0,,,,2.0,,,1.0,,,1.0,,1.0,,,,
12134249,away,Charlotte Independence,Juan Carlos Obregón Jr.,,juan-carlos-obregon-jr,J. C. Obregón Jr.,,67,M,1025331,EUR,878083200,F,29,29,False,11.0,8.0,,,3.0,3.0,5.0,8.0,,2.0,,,,,,,,62.0,17.0,6.5,5.0,3,2.0,,,,2.0,,,F,170.0,1.0,,,,,,,,,,2.0,1.0,,,,,
12134249,away,Charlotte Independence,Rayan Djedje,,rayan-djedje,R. Djedje,21,12,M,1046602,EUR,995068800,D,7,7,True,39.0,35.0,2.0,2.0,20.0,21.0,15.0,18.0,1.0,2.0,1.0,,1.0,2.0,,,,45.0,43.0,6.8,4.0,0,1.0,,,,,,1.0,D,189.0,,,,3.0,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Joel Johnson Alajarin,,joel-johnson-alajarin,J. J. Alajarin,5,19,M,108187,EUR,716947200,D,8,8,True,28.0,27.0,2.0,2.0,11.0,11.0,17.0,18.0,1.0,1.0,1.0,,,3.0,,,,28.0,33.0,7.3,1.0,3,1.0,,,,,,,M,181.0,,,,1.0,1.0,1.0,2.0,,,,1.0,,2.0,,,,
12134249,away,Charlotte Independence,Kharlton Belmar,,kharlton-belmar,K. Belmar,,4,M,790166,EUR,723168000,F,9,9,True,10.0,7.0,,,,,7.0,10.0,1.0,3.0,1.0,1.0,,,,,,28.0,12.0,7.9,4.0,1,2.0,,,,,,,M,180.0,,,,,,,2.0,,,,1.0,,,,,1.0,1.0
12134249,away,Charlotte Independence,Isaac Scheer,Isaac Scheer,isaac-scheer,I. Scheer,47,3,M,1485401,EUR,1121817600,M,47,47,True,6.0,5.0,,,,,5.0,6.0,,,,,,,,,,1.0,6.0,,1.0,0,,,,,,,,M,,,,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Fabrice Gael Ngah,,fabrice-gael-ngah,F. G. Ngah,2,31,M,919574,EUR,876960000,D,2,2,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,1.0,0,,,,,,,,D,177.0,,,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Matt Levy,Matt Levy,matt-levy,M. Levy,28,2,M,1521677,EUR,946857600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,G,188.0,,,,,,,,,,,,,,,,,
12134249,away,Charlotte Independence,Nathan Gray,Nathan Gray,nathan-gray,N. Gray,10,4,M,1498523,EUR,1195862400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,M,178.0,,,,,,,,,,,,,,,,,
