match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,player_firstName,player_lastName,stat_clearanceOffLine,stat_fouls,stat_totalOffside,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12765101,home,FC Noah,Ognjen Čančarević,ognjen-cancarevic,O. Čančarević,G,55,188,207,M,795899,EUR,622684800,G,22,22,False,True,32.0,23.0,14.0,5.0,0.0,23.0,24.0,8.0,1.0,10.0,4.0,6.0,90.0,44.0,8.4,9.0,8.177e-05,0,0.8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Bryan Mendoza,mendoza-bryan,B. Mendoza,D,,180,17,M,1001795,EUR,731462400,D,14,14,False,,40.0,36.0,5.0,3.0,0.0,21.0,22.0,22.0,,2.0,,,68.0,57.0,6.7,9.0,0.0135136,0,,15.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,76,M,169729,EUR,675993600,D,37,37,False,,53.0,46.0,11.0,6.0,0.0,38.0,39.0,14.0,8.0,4.0,,,90.0,72.0,7.6,9.0,0.00369946,2,,8.0,,3.0,3.0,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.0313,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Sergey Muradyan,sergey-muradyan,S. Muradyan,D,3,189,183,M,1408999,EUR,1093564800,D,3,3,False,,50.0,47.0,6.0,4.0,0.0,37.0,37.0,13.0,1.0,5.0,,,90.0,58.0,7.9,3.0,0.249776,0,,10.0,,2.0,2.0,,3.0,,,,1.0,2.0,,,2.0,,Sergey Muradyan,,1.0,1.0,1.0,,,,,,,,,,,,
12765101,home,FC Noah,Guðmundur Þórarinsson,gudmundur-thorarinsson,G. Þórarinsson,D,4,183,59,M,66758,EUR,703296000,D,4,4,False,,71.0,62.0,11.0,6.0,0.0,32.0,36.0,39.0,2.0,4.0,,,90.0,88.0,7.8,13.0,0.156844,0,,32.0,4.0,1.0,3.0,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,2.0,1.0,4.0,,,,,,,,,
12765101,home,FC Noah,Yan Eteki,yan-eteki,Y. Eteki,M,88,187,120,M,848082,EUR,872553600,M,88,88,False,,38.0,34.0,2.0,,0.0,20.0,22.0,16.0,,4.0,,,86.0,49.0,7.0,6.0,0.0378003,1,,14.0,,5.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,,1.0,,,0.0681,,,,2.0,,,1.0,2.0,,,,,,,,,
12765101,home,FC Noah,Gustavo Sangaré,gustavo-sangare,G. Sangaré,M,17,180,2992,M,1019038,EUR,847411200,M,17,17,False,,45.0,37.0,2.0,,0.0,17.0,18.0,28.0,,11.0,,,90.0,61.0,7.3,11.0,0.0169169,1,,20.0,1.0,4.0,6.0,,1.0,2.0,1.0,1.0,2.0,,1.0,,,0.0184,,,,1.0,,,2.0,1.0,1.0,3.0,3.0,,,,,,
12765101,home,FC Noah,Hélder Ferreira,helder-ferreira,H. Ferreira,M,7,180,120,M,892206,EUR,860198400,M,7,7,False,,47.0,39.0,2.0,2.0,0.0,19.0,19.0,32.0,,3.0,,,90.0,69.0,7.5,12.0,0.166564,3,,22.0,4.0,3.0,6.0,,1.0,4.0,2.0,1.0,1.0,,1.0,2.0,,0.1495,,,,2.0,1.0,2.0,2.0,3.0,,1.0,1.0,,,,,,
12765101,home,FC Noah,Imran Oulad Omar,imran-oulad-omar,I. O. Omar,M,11,181,204,M,858888,EUR,881798400,M,81,81,False,,33.0,29.0,2.0,1.0,0.0,8.0,9.0,24.0,,3.0,,,69.0,45.0,7.4,8.0,0.117443,4,,21.0,,1.0,4.0,,,2.0,3.0,,,,,2.0,,0.1608,,,,1.0,,,,1.0,,2.0,2.0,2.0,0.0757,,,,
12765101,home,FC Noah,Virgile Pinson,pinson-virgile,V. Pinson,M,10,177,60,M,949372,EUR,824947200,M,93,93,False,,35.0,30.0,1.0,1.0,1.0,10.0,13.0,27.0,,6.0,,,89.0,60.0,8.8,15.0,0.209006,5,,21.0,5.0,6.0,6.0,1.0,,3.0,1.0,,,1.0,3.0,1.0,,0.4636,,,,,,1.0,2.0,3.0,2.0,5.0,2.0,1.0,0.9391,1.0,1.0,,
12765101,home,FC Noah,Matheus Aiás,matheus-aias,M. Aiás,F,9,175,296,M,899902,EUR,851904000,F,9,9,False,,21.0,16.0,1.0,1.0,0.0,4.0,4.0,18.0,,2.0,,,69.0,35.0,8.1,8.0,0.0584981,5,,13.0,1.0,5.0,5.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,1.0,,0.3792,,,,1.0,,1.0,3.0,2.0,1.0,,,3.0,0.715,,1.0,,
12765101,home,FC Noah,Gor Manvelyan,gor-manvelyan,G. Manvelyan,M,10,180,193,M,1129370,EUR,1018310400,M,27,27,True,,7.0,5.0,,,0.0,2.0,2.0,5.0,,1.0,,,22.0,10.0,6.8,3.0,0.00106571,1,,3.0,,,1.0,,,,1.0,,,,,,,0.0441,,,,,,,,,,1.0,1.0,1.0,0.05,,,,
12765101,home,FC Noah,Eraldo Cinari,eraldo-cinari,E. Cinari,M,11,181,86,M,891613,EUR,844992000,F,11,11,True,,7.0,6.0,,,0.0,1.0,1.0,6.0,,1.0,,,21.0,14.0,7.0,2.0,0.00774457,3,,5.0,,,1.0,,1.0,,1.0,,,,2.0,,1.0,0.21,,,,,,,,,,1.0,1.0,1.0,0.5148,,,,
12765101,home,FC Noah,Gonçalo Gregório,goncalo-gregorio,G. Gregório,F,8,184,177,M,842288,EUR,803088000,F,8,8,True,,5.0,4.0,,,1.0,1.0,2.0,3.0,,,,,21.0,7.0,7.2,1.0,0.160137,0,,3.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,
12765101,home,FC Noah,Artem Avanesyan,artem-avanesyan,A. Avanesyan,M,18,177,19,M,862988,EUR,932169600,M,18,18,True,,4.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,,1.0,,,9.0,6.0,6.5,3.0,1.113e-05,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Grenik Petrosyan,grenik-petrosyan,G. Petrosyan,M,10,174,24,M,958802,EUR,1007510400,F,30,30,True,,1.0,1.0,,,0.0,,,1.0,,,,,1.0,1.0,,,0.00026678,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Aleksey Ploshchadnyi,aleksey-ploshchadnyi,A. Ploshchadnyi,G,92,190,47,M,1434582,EUR,1082505600,G,92,92,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Aleksandar Miljković,aleksandar-miljkovic,A. Miljković,D,26,181,41,M,39591,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Hovhannes Hambardzumyan,hovhannes-hambardzumyan,H. Hambardzumyan,D,19,179,119,M,57291,EUR,654998400,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,home,FC Noah,Artak Dashyan,artak-dashyan,A. Dashyan,M,10,181,81,M,583996,EUR,627523200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,away,Mladá Boleslav,Matouš Trmal,matous-trmal,M. Trmal,G,29,190,52,M,909632,EUR,907286400,G,29,29,False,,36.0,32.0,11.0,7.0,0.0,28.0,28.0,8.0,,12.0,2.0,7.0,90.0,49.0,7.8,4.0,0.0016024,0,0.2946,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12765101,away,Mladá Boleslav,Denis Donát,denis-donat,D. Donát,D,13,189,4,M,1030196,EUR,1000425600,D,13,13,False,,45.0,40.0,3.0,3.0,0.0,28.0,29.0,16.0,2.0,2.0,,,74.0,57.0,7.1,6.0,0.00909638,0,,12.0,,1.0,5.0,,,4.0,,,,1.0,,,1.0,,,,,,,,3.0,,1.0,,,,,,,,
12765101,away,Mladá Boleslav,Marek Suchý,marek-suchy,M. Suchý,D,17,184,32,M,12189,EUR,575596800,D,17,17,False,True,58.0,53.0,4.0,2.0,0.0,43.0,47.0,11.0,4.0,2.0,,,90.0,72.0,6.7,10.0,0.00483376,0,,10.0,,6.0,1.0,1.0,,1.0,3.0,,2.0,,,,3.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,
12765101,away,Mladá Boleslav,Martin Králik,martin-kralik,M. Králik,D,3,186,28,M,187223,EUR,796867200,D,3,3,False,,56.0,49.0,12.0,5.0,0.0,35.0,36.0,20.0,7.0,3.0,,,74.0,67.0,6.8,7.0,0.00471991,1,,14.0,,1.0,1.0,1.0,,,,,,1.0,,,,0.0216,,,,,,,,,,,,1.0,0.3086,,,,
12765101,away,Mladá Boleslav,Dominik Kostka,dominik-kostka,D. Kostka,M,31,177,3,M,815276,EUR,831168000,M,31,31,False,,31.0,26.0,2.0,1.0,0.0,18.0,21.0,11.0,1.0,3.0,,,90.0,43.0,7.0,7.0,0.0209678,1,,9.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,0.0142,,,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,
12765101,away,Mladá Boleslav,Tomáš Ladra,tomas-ladra,T. Ladra,F,18,178,58,M,827568,EUR,861840000,M,10,10,False,,23.0,18.0,1.0,,0.0,2.0,2.0,25.0,,2.0,,,90.0,42.0,6.9,14.0,0.2321,2,,19.0,4.0,10.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,2.0,,0.0506,,,,1.0,,3.0,1.0,6.0,4.0,4.0,1.0,,,,,,
12765101,away,Mladá Boleslav,Patrik Vydra,patrik-vydra,P. Vydra,M,26,190,155,M,1123855,EUR,1056067200,M,66,66,False,,47.0,34.0,5.0,3.0,0.0,17.0,19.0,28.0,,6.0,,,90.0,61.0,7.1,16.0,0.014902,2,,17.0,,3.0,6.0,1.0,,1.0,2.0,2.0,,1.0,1.0,,,0.0332,Patrik Vydra,,,1.0,,,1.0,1.0,1.0,2.0,2.0,1.0,0.13,,,,
12765101,away,Mladá Boleslav,Daniel Langhamer,daniel-langhamer,D. Langhamer,M,28,173,15,M,1001933,EUR,1048118400,M,6,6,False,,22.0,20.0,1.0,1.0,0.0,13.0,14.0,9.0,1.0,4.0,,,75.0,33.0,6.3,5.0,0.00405852,1,,7.0,1.0,7.0,1.0,3.0,,,,,1.0,1.0,,,,0.0348,,,,1.0,,,,,1.0,1.0,,1.0,0.1035,,,,
12765101,away,Mladá Boleslav,Jakub Fulnek,jakub-fulnek,J. Fulnek,M,22,172,2,M,564088,EUR,767318400,M,11,11,False,,25.0,15.0,3.0,,0.0,5.0,7.0,20.0,3.0,3.0,,,90.0,49.0,6.7,16.0,0.0132934,2,,10.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,2.0,,1.0,0.0671,,,,1.0,,,,,1.0,,,,,,,,
12765101,away,Mladá Boleslav,Vasil Kušej,vasil-kusej,V. Kušej,F,9,168,276,M,876947,EUR,959126400,F,23,23,False,,26.0,18.0,,,0.0,7.0,8.0,18.0,,4.0,,,90.0,41.0,7.0,11.0,0.0162982,3,,11.0,,4.0,4.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,0.1679,,,,,,,,1.0,1.0,2.0,2.0,2.0,0.2357,,,,
12765101,away,Mladá Boleslav,Lukáš Mašek,masek-lukas,L. Masek,F,9,182,53,M,1089218,EUR,1083974400,F,28,28,False,,12.0,9.0,,,0.0,3.0,4.0,8.0,,3.0,,,82.0,19.0,6.6,6.0,0.00822421,1,,6.0,,7.0,3.0,,,,,1.0,3.0,2.0,,,,0.0391,,,,1.0,,,,1.0,2.0,1.0,,1.0,0.0333,,,,
12765101,away,Mladá Boleslav,Tomas Kral,kral-tomas,T. Kral,D,5,185,42,M,1438661,EUR,1098748800,D,14,14,True,,9.0,6.0,2.0,,0.0,5.0,6.0,3.0,,2.0,,,16.0,9.0,6.3,3.0,0.00023662,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765101,away,Mladá Boleslav,Benson Sakala,benson-sakala,B. Sakala,M,6,185,325,M,875106,EUR,842486400,M,5,5,True,,9.0,9.0,,,0.0,5.0,5.0,4.0,1.0,,,,16.0,11.0,6.5,,0.00271265,0,,4.0,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12765101,away,Mladá Boleslav,Daniel Mareček,daniel-marecek,D. Mareček,M,37,177,11,M,839720,EUR,896486400,M,30,30,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,,2.0,,,15.0,7.0,6.6,,0.0032813,1,,1.0,,,1.0,,,,,,,1.0,,1.0,,0.0179,,,,,,,,,,,,,,,,,
12765101,away,Mladá Boleslav,Vojtěch Stránský,vojtech-stransky,V. Stransky,M,12,181,28,M,1030207,EUR,1047513600,M,12,12,True,,4.0,4.0,,,0.0,1.0,1.0,3.0,,,,,7.0,5.0,,1.0,0.00287255,0,,3.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,
12765101,away,Mladá Boleslav,Marek Matějovský,marek-matejovsky,M. Matějovský,M,,180,16,M,11936,EUR,377654400,M,8,8,True,,4.0,2.0,,,0.0,1.0,1.0,4.0,,,,,1.0,6.0,,2.0,0.01111,0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,
