match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_interceptionWon,captain,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_blockedScoringAttempt,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated
10411738,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,24.0,15.0,16.0,7.0,13.0,16.0,2.0,8.0,2.0,2.0,2.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,36.0,7.6,9.0,0.0,0.0,0.00031742,0,0.0976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411738,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,22.0,15.0,7.0,3.0,8.0,11.0,8.0,13.0,,,3.0,5.0,,,,,,,90.0,37.0,7.0,9.0,0.0,0.0,0.0597797,0,,22,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411738,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,28,28,False,30.0,23.0,8.0,3.0,18.0,20.0,5.0,10.0,2.0,2.0,7.0,2.0,,,,,,,90.0,45.0,7.2,9.0,0.0,0.0,0.00229566,0,,6,,,2.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411738,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,26.0,17.0,10.0,4.0,11.0,14.0,6.0,12.0,3.0,8.0,6.0,5.0,,,,,,,90.0,42.0,7.3,9.0,0.0338,0.0,0.00701027,1,,,,,2.0,,,,,1.0,1.0,True,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
10411738,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,18.0,11.0,3.0,1.0,2.0,4.0,9.0,16.0,1.0,6.0,1.0,4.0,,,,,,,90.0,46.0,7.3,11.0,0.0,0.0,0.0238594,0,,13,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,2.0,,,,2.0,2.0,,,,,,,,,,,,,
10411738,home,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,178,5601,M,835600,EUR,937958400,M,16,16,False,10.0,9.0,1.0,1.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,1.0,,,,,,,69.0,18.0,6.7,4.0,0.1433,0.2844,0.00411597,2,,16,,,4.0,1.0,,3.0,1.0,,,,1.0,,,1.0,3.0,,,,,davidefrrattesi_22,1.0,,,,,,,,,,,
10411738,home,Sassuolo,Maxime López,maxime-lopez,M. López,M,167,1284,M,352802,EUR,881193600,M,27,27,False,47.0,40.0,5.0,3.0,16.0,21.0,24.0,29.0,,4.0,1.0,9.0,,,,,,,90.0,64.0,6.6,14.0,0.0,0.0,0.0186356,0,,21,3.0,,7.0,2.0,,,,2.0,1.0,,,3.0,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,
10411738,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,20.0,12.0,3.0,,4.0,5.0,8.0,16.0,3.0,4.0,,4.0,,,,,,,69.0,27.0,6.5,10.0,0.0633,0.2673,0.0135487,1,,42,1.0,,3.0,2.0,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10411738,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,False,18.0,12.0,3.0,1.0,2.0,3.0,10.0,16.0,,4.0,1.0,2.0,,,,,,,52.0,28.0,6.4,9.0,0.7884,0.9678,0.0651208,1,,10,1.0,,6.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,3.0,,,2.0,1.0,berardi25,1.0,,1.0,2.0,1.0,,,,,,,
10411738,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,11.0,3.0,,,1.0,3.0,2.0,9.0,2.0,3.0,1.0,2.0,,,,,,,84.0,21.0,6.6,13.0,0.0374,0.0,0.0100848,1,,99,1.0,,3.0,,,3.0,,1.0,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,
