match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_dispossessed,stat_wonContest,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_hitWoodwork,stat_expectedGoals,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,player_sofascoreId,stat_goalAssist,stat_bigChanceMissed
11450174,home,Hatayspor,Erce Kardeşler,erce-kardesler,E. Kardeşler,G,31,186,93,M,758606,EUR,763603200,G,1,1,False,True,21.0,16.0,10.0,5.0,13.0,14.0,3.0,7.0,3.0,3.0,5.0,90.0,29.0,7.3,5.0,0.00167791,0,-0.0828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,False,,22.0,17.0,2.0,1.0,9.0,10.0,8.0,16.0,3.0,,,80.0,46.0,6.3,16.0,0.0116401,0,,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Guy-Marcelin Kilama,guy-marcelin-kilama,G. M. Kilama,D,,180,314,M,944222,EUR,928022400,D,3,3,False,,67.0,56.0,9.0,3.0,46.0,51.0,10.0,16.0,4.0,,,90.0,82.0,6.6,12.0,0.0082487,0,,,1.0,5.0,10.0,1.0,2.0,3.0,,1.0,5.0,,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,False,,68.0,56.0,9.0,4.0,40.0,45.0,16.0,23.0,3.0,,,90.0,86.0,7.3,12.0,0.00732087,0,,,1.0,1.0,4.0,,,7.0,3.0,2.0,1.0,,2.0,,,1.0,,Nikola,Maksimović,1.0,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Rigoberto Rivas,rigoberto-rivas,R. Rivas,M,99,178,347,M,837742,EUR,901843200,D,99,99,False,,41.0,29.0,6.0,2.0,12.0,19.0,18.0,27.0,1.0,,,90.0,70.0,6.3,24.0,0.0338736,0,,5.0,2.0,8.0,4.0,1.0,3.0,,,,2.0,4.0,,1.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11450174,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,M,10,10,False,,9.0,3.0,2.0,,1.0,3.0,2.0,6.0,2.0,,,45.0,17.0,6.5,8.0,0.00056419,1,,,1.0,3.0,2.0,1.0,,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,0.2084,,,,,,,,,,,
11450174,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,False,,40.0,32.0,7.0,5.0,22.0,24.0,10.0,20.0,5.0,,,68.0,50.0,6.6,14.0,0.0708763,0,,4.0,1.0,4.0,4.0,1.0,,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Chandrel Massanga,chandrel-massanga,C. Massanga,M,8,172,201,M,1083138,EUR,934848000,M,4,4,False,,15.0,12.0,1.0,,10.0,11.0,2.0,4.0,3.0,,,31.0,24.0,6.4,5.0,0.00049321,0,,,,1.0,2.0,,,1.0,1.0,,2.0,1.0,,1.0,,,,Chandrel Massanga,,,,,,,,,1.0,,,,,,,,,,
11450174,home,Hatayspor,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3768,M,910121,EUR,981417600,M,17,17,False,,31.0,29.0,,,13.0,14.0,16.0,18.0,7.0,,,90.0,56.0,7.1,11.0,0.0183858,0,,1.0,1.0,4.0,10.0,,6.0,,,,6.0,5.0,1.0,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,F,7,7,False,,25.0,21.0,1.0,,11.0,14.0,11.0,13.0,7.0,,,68.0,43.0,6.9,7.0,0.0365601,1,,2.0,1.0,5.0,7.0,2.0,2.0,1.0,,1.0,4.0,1.0,,,1.0,2.0,1.0,,,2.0,1.0,,,1.0,,0.0423,,,,,,,,,,,
11450174,home,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,False,,16.0,12.0,1.0,1.0,6.0,6.0,6.0,10.0,1.0,,,90.0,23.0,6.7,5.0,0.0162777,1,,,6.0,7.0,3.0,,,2.0,,,,1.0,3.0,,,,1.0,,,,,,,,,0.1457,,1.0,,,,,,,,,
11450174,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,,16.0,15.0,3.0,3.0,7.0,7.0,9.0,13.0,2.0,,,59.0,39.0,7.1,10.0,0.0769909,3,,4.0,2.0,3.0,6.0,,3.0,,,1.0,1.0,4.0,,1.0,3.0,1.0,1.0,Joelson Mendes,,2.0,1.0,,1.0,3.0,,0.1455,,,,,,,,,,,
11450174,home,Hatayspor,Kamil Ahmet Çörekçi,kamil-ahmet-corekci,K. A. Çörekçi,D,22,173,57,M,124728,EUR,696902400,D,2,2,True,,23.0,19.0,5.0,2.0,8.0,9.0,11.0,14.0,4.0,,,45.0,35.0,6.5,6.0,0.00245316,0,,,,4.0,5.0,2.0,,1.0,,,3.0,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Rayane Aabid,rayane-aabid,R. Aabid,M,14,178,224,M,297510,EUR,695779200,M,20,20,True,,19.0,17.0,3.0,2.0,9.0,9.0,8.0,11.0,2.0,,,22.0,23.0,6.9,3.0,0.0108486,0,,1.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,,3.0,2.0,,,,,2.0,3.0,,,,22.0,8.0,7.3,2.0,0.00509488,1,,,1.0,3.0,2.0,1.0,,1.0,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,0.0714,,,1.0,1.0,0.2793,,,,,,
11450174,home,Hatayspor,Faouzi Ghoulam,faouzi-ghoulam,F. Ghoulam,D,,188,1996,M,133236,EUR,665366400,D,13,13,True,,8.0,8.0,,,5.0,5.0,3.0,4.0,2.0,,,10.0,16.0,6.9,3.0,0.00759532,1,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,Faouzi,Ghoulam,,,,,,,0.0916,,,1.0,,0.2272,,,,,,
11450174,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Cengiz Demir,demir-cengiz,C. Demir,D,5,186,15,M,1015360,EUR,987552000,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Burak Bekaroğlu,burak-bekaroglu,B. Bekaroğlu,D,86,185,23,M,802645,EUR,861148800,D,86,86,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,home,Hatayspor,Giorgi Aburjania,giorgi-aburjania,G. Aburjania,M,29,187,128,M,156569,EUR,789004800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,True,26.0,15.0,21.0,10.0,5.0,5.0,10.0,21.0,7.0,,1.0,90.0,35.0,7.1,11.0,0.0252892,0,-0.4935,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,,,,
11450174,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,False,,19.0,16.0,3.0,3.0,3.0,4.0,13.0,15.0,,,,90.0,43.0,7.2,6.0,0.158283,1,,,,2.0,3.0,1.0,,4.0,,4.0,1.0,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,0.0136,,,,,,,,1.0,,,
11450174,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,D,22,22,False,,42.0,37.0,3.0,1.0,26.0,29.0,11.0,13.0,5.0,,,90.0,51.0,6.9,5.0,0.00766123,0,,,1.0,1.0,2.0,,,3.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,6,6,False,,45.0,43.0,4.0,2.0,31.0,31.0,12.0,14.0,2.0,,,90.0,52.0,7.9,2.0,0.0102641,1,,,1.0,1.0,3.0,,1.0,,2.0,3.0,,,2.0,,1.0,,,,,,,,1.0,,,0.1165,,,1.0,1.0,0.32,,,,,,
11450174,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,,42.0,31.0,6.0,2.0,16.0,21.0,16.0,27.0,4.0,,,90.0,76.0,7.1,23.0,0.0676025,0,,6.0,1.0,6.0,8.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,masuaku26,,
11450174,away,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,308526,EUR,787968000,M,12,12,False,,39.0,33.0,3.0,1.0,19.0,20.0,14.0,19.0,3.0,,,90.0,52.0,7.0,9.0,0.00629533,0,,,,2.0,7.0,,,5.0,,2.0,1.0,2.0,5.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,11,11,False,,18.0,11.0,4.0,2.0,3.0,5.0,9.0,17.0,6.0,,,73.0,38.0,6.6,16.0,0.0865107,4,,4.0,1.0,5.0,3.0,,3.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,4.0,,0.2329,,,,,,,,,MRashica,,
11450174,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,False,,31.0,20.0,3.0,1.0,6.0,7.0,14.0,27.0,3.0,,,88.0,51.0,7.1,18.0,0.534992,0,,3.0,2.0,9.0,10.0,2.0,3.0,,,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,19,19,False,,46.0,35.0,4.0,1.0,12.0,15.0,25.0,35.0,6.0,,,90.0,65.0,8.1,19.0,0.339341,0,,4.0,2.0,8.0,7.0,2.0,1.0,1.0,,1.0,3.0,3.0,3.0,2.0,,2.0,1.0,,,1.0,2.0,,3.0,,,,,,,,,,,1.0,,2.0,
11450174,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,M,90,90,False,,17.0,14.0,1.0,,3.0,5.0,11.0,12.0,4.0,,,80.0,34.0,7.0,12.0,0.0257024,3,,,,7.0,1.0,1.0,3.0,,,1.0,,4.0,,1.0,1.0,,3.0,,,,,,,,,0.437,,1.0,2.0,1.0,1.1965,,,,semihkilicsoy9,,
11450174,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,927649,EUR,938995200,F,40,40,False,,20.0,15.0,,,4.0,4.0,11.0,17.0,3.0,,,90.0,44.0,6.2,17.0,0.014042,4,,1.0,2.0,14.0,5.0,2.0,2.0,,,,1.0,2.0,1.0,8.0,1.0,,1.0,,,2.0,,1.0,,1.0,,0.2944,,1.0,2.0,,0.0869,,,,,,1.0
11450174,away,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,255957,EUR,726710400,D,75,75,True,,9.0,7.0,,,1.0,1.0,6.0,9.0,,,,17.0,18.0,6.6,5.0,0.00313767,3,,1.0,,2.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,0.069,,,2.0,,0.3138,,,,,,
11450174,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,9,9,True,,4.0,3.0,,,1.0,1.0,2.0,4.0,,,,10.0,6.0,6.7,2.0,0.0101261,0,,1.0,3.0,3.0,2.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,1142613,EUR,1092700800,M,21,21,True,,2.0,2.0,,,,,2.0,2.0,,,,8.0,3.0,6.4,,0.0008974,0,,,,2.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Serkan Emrecan Terzi,serkan-emrecan-terzi,S. E. Terzi,D,3,177,716,M,1142614,EUR,1073260800,D,79,79,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Aytug Batur Komec,komec-aytug-batur,A. B. Kömeç,D,,185,101,M,1142608,EUR,1096934400,D,66,66,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,152769,EUR,748569600,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_anterebic,,
11450174,away,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,64,64,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mustafa Hekimoglu,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Emirhan Delibaş,emirhan-delibas,E. Delibaş,F,,184,93,M,1084867,EUR,1041379200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Emirhan Delibas,,,,,,,,,,,,,,,,,,,
11450174,away,Beşiktaş JK,Yakup Arda Kılıç,yakup-arda-kilic,Y. A. Kılıç,F,27,179,769,M,1639816,EUR,1104796800,M,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
