match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_fouls,stat_challengeLost,stat_totalOffside,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_blockedScoringAttempt
10909926,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51063,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,34.0,25.0,,,7.0,8.0,18.0,28.0,2.0,,,,,,84.0,41.0,7.0,13.0,1,,2.0,,1.0,1.0,,,,1.0,,,,,2.0,,,,,1.0,,,,1.0,,,,,1.0,,,,
10909926,home,Liverpool,Naby Keïta,naby-keita,N. Keïta,M,5,172,16796,M,keitanabydeco,365772,EUR,792374400,M,8,8,True,16.0,13.0,1.0,1.0,,1.0,13.0,16.0,4.0,,,,,,22.0,22.0,6.6,6.0,0,,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,,3.0,,,1.0,,,,,,,1.0,,,1.0,,,,,
10909926,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,20968,M,harvelliott,955245,EUR,1049414400,M,19,19,True,13.0,12.0,,,1.0,1.0,11.0,14.0,2.0,,,,,,15.0,18.0,6.7,5.0,0,,2.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,
10909926,home,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,5.0,3.0,1.0,,,,3.0,5.0,1.0,,,,,,12.0,7.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10909926,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,True,7.0,7.0,,,1.0,1.0,6.0,8.0,1.0,,,,,,11.0,9.0,6.4,2.0,0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10909926,home,Liverpool,Ben Gannon-Doak,ben-doak,B. Doak,M,11,174,6772,M,bendoak._,1154861,EUR,1131667200,F,50,50,True,8.0,7.0,,,1.0,1.0,6.0,7.0,1.0,,,,,,11.0,10.0,6.6,2.0,1,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,Ben Doak,,1.0,,,,,,,,,
10909926,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2173,M,,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16094,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4032,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,away,Wolverhampton,Matija Šarkić,matija-sarkic,M. Šarkić,G,,192,166,M,,862812,EUR,869616000,G,13,13,False,31.0,14.0,20.0,3.0,12.0,18.0,2.0,13.0,8.0,,1.0,1.0,,,90.0,40.0,6.1,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10909926,away,Wolverhampton,Dexter Lembikisa,dexter-lembikisa,D. Lembikisa,D,2,180,676,M,,1134725,EUR,1067904000,D,81,81,False,22.0,13.0,5.0,1.0,4.0,6.0,9.0,16.0,2.0,,,,,,68.0,49.0,6.4,13.0,0,,,,3.0,1.0,,,,1.0,1.0,,1.0,2.0,2.0,2.0,,3.0,,3.0,,,,,,,,,,,,,
10909926,away,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1558,M,,958916,EUR,988588800,D,4,4,False,45.0,40.0,7.0,3.0,33.0,34.0,7.0,11.0,6.0,,,,,,90.0,59.0,6.8,5.0,1,,,,2.0,,,,,,,1.0,,2.0,,13.0,,,,,,,,,,,,,,,,,1.0
10909926,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,,973418,EUR,916444800,D,24,24,False,42.0,35.0,2.0,,30.0,35.0,5.0,7.0,4.0,1.0,,,,,90.0,63.0,6.4,8.0,0,,,,8.0,1.0,1.0,,,2.0,1.0,,1.0,4.0,3.0,14.0,,,,,1.0,,,2.0,,,,,,,,,
10909926,away,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,564,M,,235648,EUR,762652800,D,19,19,False,25.0,22.0,2.0,1.0,16.0,17.0,6.0,8.0,6.0,,,,,,90.0,42.0,6.2,8.0,0,,,,3.0,1.0,,,,2.0,1.0,,,,4.0,2.0,,,,1.0,1.0,,,1.0,,,,2.0,,,,,
10909926,away,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12799,M,adamatrd,286165,EUR,822528000,M,37,37,False,15.0,8.0,2.0,,3.0,7.0,6.0,11.0,4.0,,,,,,90.0,36.0,6.6,16.0,1,,3.0,1.0,5.0,1.0,1.0,,1.0,2.0,1.0,1.0,,1.0,5.0,1.0,,2.0,,3.0,1.0,,,1.0,,,,4.0,,,,,
10909926,away,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15472,M,rubenneves,280955,EUR,858211200,M,8,8,False,46.0,35.0,13.0,7.0,26.0,30.0,9.0,17.0,9.0,,,,,,63.0,56.0,7.1,13.0,1,,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,,True,,1.0,,,,
10909926,away,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172,265,M,,988882,EUR,1031961600,M,59,59,False,29.0,23.0,4.0,1.0,14.0,17.0,9.0,13.0,6.0,,,,,,90.0,41.0,6.8,11.0,0,,1.0,,3.0,,,,,2.0,1.0,,,,,,,1.0,,4.0,1.0,,,,,,,,,,,,
10909926,away,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,r_aitnouri,931278,EUR,991785600,M,3,3,False,16.0,16.0,,,8.0,8.0,8.0,11.0,5.0,,,,,,73.0,31.0,6.5,6.0,2,,3.0,,5.0,3.0,2.0,,,1.0,1.0,,,,4.0,,,1.0,,1.0,2.0,,,,2.0,,,1.0,1.0,,1.0,,1.0
10909926,away,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17486,M,RJimenez9,192442,EUR,673401600,F,9,9,False,16.0,9.0,1.0,1.0,5.0,5.0,4.0,11.0,2.0,,,,,,63.0,28.0,6.3,13.0,1,,,,1.0,2.0,,,,,,1.0,1.0,1.0,5.0,1.0,,,,2.0,,,,,,3.0,,2.0,,,,,1.0
10909926,away,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3599,M,,280979,EUR,849225600,F,17,17,False,13.0,12.0,,,9.0,10.0,3.0,3.0,6.0,,,,,,63.0,26.0,7.3,5.0,3,,,,3.0,1.0,,,1.0,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,
10909926,away,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,10.0,8.0,1.0,,6.0,7.0,3.0,4.0,3.0,,,,,,27.0,18.0,7.2,3.0,0,,1.0,1.0,6.0,4.0,3.0,,,3.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
10909926,away,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69685,M,Cunha,886363,EUR,927763200,F,12,12,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,4.0,,,,,,27.0,17.0,6.5,7.0,0,,,,2.0,1.0,1.0,,,,,1.0,2.0,,6.0,1.0,,1.0,,3.0,1.0,,,1.0,1.0,,,2.0,,,,,
10909926,away,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6339,M,Hwangso,786186,EUR,822614400,F,11,11,True,7.0,6.0,,,4.0,5.0,2.0,2.0,1.0,,,,,,27.0,15.0,7.4,3.0,2,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0
10909926,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7755,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,True,6.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,,,,,,22.0,9.0,6.5,3.0,0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
10909926,away,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,796,M,,1013928,EUR,1032307200,D,64,64,True,5.0,5.0,,,5.0,5.0,,,2.0,,,,,,17.0,7.0,6.6,,0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10909926,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4027,M,,252669,EUR,727228800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,away,Wolverhampton,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3197,M,,1014835,EUR,988761600,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1256,M,,894474,EUR,864345600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909926,away,Wolverhampton,Connor Ronan,connor-ronan,C. Ronan,M,20,173,144,M,,989122,EUR,889142400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
