match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,confirmed,playerName,reason,rescinded,from,length,injury
14025224,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14025224,,4.0,1.0,,90,11.0,,1,,,goal,332913772.0,True,regular,889861.0,Anton Stach,,,,,,,
14025224,,,,,90,10.0,,1,,,varDecision,93223.0,True,penaltyAwarded,911679.0,Ilia Gruev,False,,,,,,
14025224,,,,,90,7.0,,1,,,card,124460487.0,False,yellow,1109771.0,Adam Wharton,,Adam Wharton,Argument,False,,,
14025224,,3.0,1.0,,90,2.0,,1,,,goal,332913352.0,False,penalty,1084311.0,Justin Devenny,,,,,penalty,,
14025224,,,,,90,1.0,,1,,,card,124460462.0,True,yellow,871290.0,Lucas Perri,,Lucas Perri,Foul,False,,,
14025224,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,7.0,
14025224,,,,,87,,,4,,,substitution,125280172.0,True,regular,,,,,,,,,False
14025224,,,,,87,,,4,,,substitution,125280165.0,True,regular,,,,,,,,,False
14025224,,,,,86,,,5,,,substitution,125280156.0,False,regular,,,,,,,,,False
14025224,,,,,80,,,11,,,substitution,125280140.0,True,regular,,,,,,,,,False
14025224,,,,,77,,,14,,,substitution,125280119.0,False,regular,,,,,,,,,False
14025224,,,,,77,,,14,,,substitution,125280118.0,False,regular,,,,,,,,,False
14025224,,,,,77,,,14,,,substitution,125280117.0,True,regular,,,,,,,,,False
14025224,,,,,77,,,14,,,substitution,125280105.0,True,regular,,,,,,,,,False
14025224,,,,,65,,,26,,,substitution,125280042.0,False,regular,,,,,,,,,False
14025224,,3.0,0.0,,60,,,31,,,goal,332911721.0,True,regular,847097.0,Ethan Ampadu,,,,,,,
14025224,,,,,46,,,45,,,substitution,125279932.0,False,regular,,,,,,,,,False
14025224,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14025224,,2.0,0.0,,45,4.0,,1,,,goal,332908887.0,True,regular,372344.0,Dominic Calvert-Lewin,,,,,,,
14025224,,,,,45,2.0,,1,,,card,124460214.0,False,yellow,877994.0,Marc Guéhi,,Marc Guéhi,Foul,False,,,
14025224,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,4.0,
14025224,,,,,42,,,4,,,card,124460190.0,False,yellow,879674.0,Maxence Lacroix,,Maxence Lacroix,Foul,False,,,
14025224,,1.0,0.0,,38,,,8,,,goal,332907664.0,True,regular,372344.0,Dominic Calvert-Lewin,,,,,,,
