match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_hitWoodwork,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_interceptionWon,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_wasFouled,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,player_lastName,stat_punches,stat_outfielderBlock,stat_clearanceOffLine
11352315,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,False,39.0,31.0,12.0,4.0,31.0,32.0,7.0,1.0,1.0,1.0,10.0,2.0,3.0,3.0,2.0,90.0,48.0,7.5,8.0,0.00028069,0,0.4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,D,41,41,False,43.0,35.0,2.0,,19.0,20.0,26.0,2.0,1.0,,2.0,,,,,89.0,52.0,6.9,10.0,0.0713452,0,,Jack Hinshelwood,17.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,96.0,86.0,6.0,4.0,51.0,54.0,42.0,2.0,1.0,3.0,6.0,,,,,90.0,110.0,7.9,13.0,0.0405256,2,,,35.0,,,1.0,,,,8.0,13.0,1.0,1.0,1.0,5.0,2.0,2.0,0.3026,0.8869,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,126.0,119.0,5.0,3.0,85.0,89.0,37.0,2.0,,1.0,11.0,,,,,90.0,133.0,7.3,7.0,0.0306438,0,,,34.0,,,,,,,,1.0,,,,1.0,1.0,,,,True,1.0,2.0,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,74.0,70.0,1.0,1.0,36.0,38.0,47.0,1.0,,,5.0,,,,,72.0,93.0,7.9,12.0,0.223396,0,,,37.0,11.0,3.0,,,,2.0,1.0,6.0,,,,1.0,1.0,,,,,2.0,1.0,pervisestupinan,2.0,2.0,2.0,,,,,,,
11352315,home,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,48480,EUR,676944000,M,13,13,False,98.0,87.0,5.0,2.0,29.0,30.0,76.0,6.0,,,3.0,,,,,90.0,119.0,7.6,22.0,0.707168,0,,,62.0,8.0,4.0,,,,4.0,,1.0,,,,1.0,1.0,1.0,,,,,1.0,pascalgross65,2.0,,,3.0,1.0,,,,,
11352315,home,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,11,11,False,118.0,106.0,7.0,3.0,50.0,52.0,68.0,2.0,1.0,,9.0,,,,,90.0,131.0,7.5,15.0,0.072921,1,,,56.0,2.0,,,,,,,6.0,,,1.0,,,,0.0128,,,1.0,,billygilmour,5.0,4.0,2.0,,,,,,,
11352315,home,Brighton & Hove Albion,James Milner,james-milner,J. Milner,M,20,175,3367,M,791,EUR,505180800,M,6,6,False,49.0,47.0,1.0,1.0,8.0,8.0,43.0,1.0,,,2.0,,,,,72.0,63.0,7.3,6.0,0.0498575,0,,,39.0,2.0,,,,,,,2.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,1.0,,,,,,
11352315,home,Brighton & Hove Albion,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,F,40,40,False,24.0,23.0,,,6.0,6.0,18.0,6.0,,,4.0,,,,,65.0,38.0,6.5,7.0,0.0130895,1,,Facundo Buonanotte,17.0,,,,,,,,3.0,1.0,1.0,,1.0,1.0,2.0,0.2243,,,1.0,3.0,facubuonanotte_,,,2.0,3.0,,,,,,
11352315,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,33902,EUR,659577600,F,18,18,False,11.0,10.0,,,1.0,1.0,10.0,5.0,1.0,1.0,1.0,,,,,65.0,18.0,6.9,5.0,0.0292629,2,,,9.0,,,2.0,,2.0,2.0,2.0,2.0,,,1.0,,,2.0,0.138,,,,1.0,,,,,1.0,1.0,1.0,,,,
11352315,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,53.0,48.0,,,6.0,7.0,49.0,4.0,,,1.0,,,,,90.0,81.0,7.5,16.0,0.115787,4,,,42.0,3.0,,,,,,,7.0,,2.0,2.0,1.0,1.0,3.0,0.3615,0.1583,,1.0,,joaopedro,2.0,,6.0,2.0,,,,,,
11352315,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,13.0,12.0,,,3.0,3.0,12.0,1.0,,,1.0,,,,,25.0,18.0,6.5,5.0,0.0278501,0,,,9.0,2.0,,,,,,,,,,,,,1.0,,,,,,TariqLamptey,1.0,,,,,,,,,
11352315,home,Brighton & Hove Albion,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,28,28,True,8.0,6.0,,,1.0,1.0,7.0,2.0,,,,,,,,25.0,12.0,6.5,3.0,0.00650738,1,,,5.0,,,,,,,,1.0,,,1.0,,,,0.0154,,,,1.0,EvanFerguson9,,,1.0,1.0,,,,,,
11352315,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,24.0,23.0,2.0,1.0,7.0,8.0,17.0,2.0,,1.0,,,,,,18.0,30.0,6.5,3.0,0.0151618,0,,,16.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
11352315,home,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,17054,EUR,579225600,M,14,14,True,13.0,13.0,,,3.0,3.0,10.0,2.0,,,,,,,,18.0,17.0,6.6,2.0,0.307905,0,,,10.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,
11352315,home,Brighton & Hove Albion,Benicio Boaitey,boaitey-benicio,B. Boaitey,M,26,162,111,M,1142604,EUR,1073606400,F,47,47,True,2.0,1.0,,,,,2.0,,,,,,,,,1.0,3.0,,1.0,0.00036998,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,kubamoder,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Cameron Peupion,cameron-peupion,C. Peupion,M,21,175,206,M,1002331,EUR,1032739200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352315,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,carlos_baleba,,,,,,,,,,
11352315,away,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,20.0,9.0,14.0,3.0,7.0,7.0,13.0,,,1.0,10.0,3.0,3.0,,,90.0,34.0,7.4,12.0,0.00017236,0,1.0452,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,1.0,,
11352315,away,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,24.0,23.0,2.0,2.0,18.0,19.0,5.0,4.0,,8.0,2.0,,,,,90.0,42.0,7.5,3.0,0.00284494,0,,,5.0,,,1.0,,,,,3.0,,,,3.0,3.0,1.0,,,True,2.0,3.0,,,,,,,,,,1.0,
11352315,away,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,29.0,25.0,5.0,2.0,20.0,20.0,9.0,,,7.0,4.0,,,,,90.0,39.0,7.1,4.0,0.00132213,1,,,5.0,,,,,,,,,,,,,,,0.0355,,,,,,,,,,,1.0,,,1.0,
11352315,away,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,False,36.0,32.0,4.0,1.0,25.0,27.0,9.0,2.0,,2.0,2.0,,,,,90.0,47.0,6.8,7.0,0.00463703,0,,,7.0,,,,,,,2.0,4.0,,,,1.0,,2.0,,,,1.0,2.0,,,,1.0,,,,,,,
11352315,away,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,M,22,22,False,32.0,22.0,7.0,2.0,11.0,17.0,16.0,3.0,2.0,4.0,8.0,,,,,90.0,46.0,6.8,11.0,0.110307,0,,,11.0,1.0,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,nelsonsemedo50,,,1.0,,,,,,1.0,
11352315,away,Wolverhampton,Tommy Doyle,tommy-doyle,T. Doyle,M,7,172,746,M,932628,EUR,1003276800,M,20,20,False,38.0,27.0,4.0,4.0,20.0,25.0,13.0,2.0,,2.0,8.0,,,,,90.0,54.0,7.5,13.0,0.00508031,0,,,7.0,,,,,,,,3.0,,,,3.0,1.0,1.0,,,,3.0,1.0,,,,,1.0,,,,,1.0,1.0
11352315,away,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,25.0,20.0,1.0,1.0,15.0,20.0,6.0,8.0,1.0,7.0,6.0,,,,,90.0,48.0,7.2,7.0,0.0128872,1,,,5.0,1.0,,2.0,,,,,8.0,,1.0,,7.0,2.0,,0.0694,0.0268,,3.0,4.0,,,,1.0,1.0,,,,,1.0,
11352315,away,Wolverhampton,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,143047,EUR,695520000,M,2,2,False,31.0,21.0,1.0,,18.0,21.0,11.0,3.0,,2.0,2.0,,,,,90.0,44.0,6.9,12.0,0.0017114,0,,,3.0,1.0,,3.0,,1.0,,2.0,5.0,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,
