match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_interceptionWon,stat_fouls,stat_totalContest,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_challengeLost,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goalAssist,stat_goals
11451036,home,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,,19.0,13.0,1.0,1.0,2.0,3.0,11.0,16.0,10.0,11.0,1.0,2.0,,,,90.0,32.0,7.5,10.0,0.0343593,4,,,,,,10.0,11.0,,,,3.0,1.0,1.0,3.0,1.0,0.2412,,,,,,,,1.0,1.0,2.0,0.0234,,
11451036,home,Trabzonspor,Anastasios Bakasetas,anastasios-bakasetas,A. Bakasetas,M,11,180,2113,M,114076,EUR,741225600,M,11,11,True,,35.0,30.0,3.0,2.0,10.0,11.0,21.0,26.0,1.0,3.0,,4.0,,,,52.0,48.0,7.2,11.0,0.145198,0,,,,2.0,1.0,1.0,5.0,,2.0,2.0,2.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,,
11451036,home,Trabzonspor,Dimitrios Kourbelis,dimitrios-kourbelis,D. Kourbelis,M,21,182,579,M,128089,EUR,752198400,M,21,21,True,,13.0,11.0,2.0,2.0,7.0,8.0,4.0,5.0,,1.0,,,,,,26.0,18.0,6.4,4.0,0.00214558,1,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,0.0162,,1.0,,,,,,,,,,,
11451036,home,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,,8.0,5.0,,,2.0,2.0,3.0,6.0,1.0,2.0,,1.0,,,,26.0,14.0,6.7,5.0,0.0170796,0,,,,,,1.0,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,
11451036,home,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,True,,6.0,5.0,,,2.0,3.0,3.0,3.0,,,1.0,,,,,12.0,10.0,6.3,1.0,0.00568877,1,,,,,,,2.0,,,,,,,1.0,,0.0368,,,,,,,2.0,,,,,,
11451036,home,Trabzonspor,Tonio Teklić,tonio-teklic,T. Teklić,F,99,182,575,M,904669,EUR,936835200,M,91,91,True,,6.0,5.0,,,3.0,3.0,2.0,4.0,,1.0,,1.0,,,,12.0,11.0,6.0,5.0,0.00261398,0,,,,1.0,,,4.0,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,
11451036,home,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,home,Trabzonspor,Filip Benković,filip-benkovic,F. Benković,D,32,194,532,M,357588,EUR,868752000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,home,Trabzonspor,Hüseyin Türkmen,huseyin-turkmen,H. Türkmen,D,4,183,128,M,913994,EUR,883612800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,home,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,home,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,,28.0,20.0,17.0,9.0,18.0,21.0,2.0,7.0,,,,10.0,,1.0,1.0,90.0,36.0,7.0,8.0,0.00032004,0,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,11,11,False,,36.0,25.0,4.0,3.0,16.0,18.0,10.0,22.0,,1.0,2.0,4.0,,,,90.0,64.0,6.6,20.0,0.200259,0,,,,4.0,1.0,3.0,12.0,,1.0,,1.0,2.0,1.0,,,,1.0,4.0,4.0,,,,1.0,,,,,1.0,
11451036,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,5,187,803,M,359332,EUR,835228800,D,5,5,False,,25.0,18.0,3.0,,15.0,17.0,3.0,8.0,2.0,3.0,3.0,7.0,,,,90.0,38.0,7.2,9.0,0.00052973,1,,,,,,4.0,6.0,1.0,,,1.0,,,1.0,1.0,0.0336,4.0,,1.0,,,,1.0,,,,,,
11451036,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,,35.0,32.0,6.0,3.0,27.0,28.0,5.0,7.0,1.0,3.0,2.0,5.0,,,,90.0,46.0,7.1,4.0,0.00550004,0,,,,,,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,
11451036,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,,17.0,13.0,,,7.0,9.0,6.0,9.0,,,2.0,1.0,,,,59.0,27.0,6.6,5.0,0.00098716,0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11451036,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,827,M,280447,EUR,837820800,M,10,10,False,,32.0,21.0,5.0,3.0,14.0,18.0,7.0,17.0,,1.0,1.0,4.0,,,,70.0,46.0,6.7,20.0,0.0123286,1,,,,3.0,,,2.0,,,,3.0,,1.0,1.0,,0.0205,1.0,1.0,1.0,1.0,,,,,,,,,
11451036,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,411,M,803869,EUR,760924800,M,6,6,False,,54.0,44.0,7.0,3.0,19.0,22.0,25.0,34.0,7.0,13.0,1.0,7.0,,,,90.0,79.0,6.9,17.0,0.0212521,0,,,,2.0,,4.0,13.0,1.0,5.0,1.0,1.0,2.0,2.0,,1.0,,1.0,4.0,3.0,1.0,,,1.0,,,,,,
11451036,away,Kayserispor,Aylton Boa Morte,aylton-boa-morte,A. B. Morte,M,10,182,83,M,883918,EUR,748742400,M,70,70,False,,25.0,18.0,,,3.0,6.0,15.0,20.0,1.0,7.0,,5.0,,,,90.0,40.0,6.7,11.0,0.0689015,0,,,,1.0,,2.0,5.0,,3.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,,,,,,1.0,,,
11451036,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,326,M,344009,EUR,771984000,M,7,7,False,,22.0,15.0,1.0,,4.0,5.0,13.0,23.0,,2.0,,3.0,,,,82.0,34.0,7.1,13.0,0.171371,1,,,,6.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,0.0154,,1.0,,,,,,1.0,,1.0,0.0561,,
11451036,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,28,172,61,M,781408,EUR,822268800,M,28,28,False,,29.0,22.0,1.0,1.0,7.0,11.0,15.0,18.0,2.0,3.0,,5.0,,,,70.0,39.0,6.9,11.0,0.0453242,3,,,,,,1.0,5.0,,1.0,,1.0,1.0,2.0,,,0.16,,,,,,1.0,2.0,2.0,,,0.1948,,
11451036,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,F,9,9,False,True,26.0,22.0,3.0,1.0,8.0,9.0,15.0,19.0,1.0,2.0,,5.0,,,,90.0,37.0,6.4,9.0,0.0817378,1,,,,2.0,1.0,4.0,9.0,,1.0,1.0,2.0,,1.0,1.0,,0.0949,1.0,4.0,1.0,,,,1.0,,,1.0,,,
11451036,away,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,M,17,17,True,,12.0,10.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,5.0,1.0,1.0,,,,31.0,25.0,6.8,5.0,0.0294123,1,,,,,,1.0,1.0,,4.0,1.0,,,,,,0.0303,,,,,,1.0,,,,,,,
11451036,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,True,,11.0,5.0,2.0,,4.0,8.0,1.0,3.0,3.0,3.0,2.0,,,,,20.0,14.0,6.6,6.0,6.627e-05,0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,,15.0,12.0,1.0,1.0,4.0,6.0,8.0,9.0,,,,1.0,,,,20.0,15.0,6.6,3.0,0.208995,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,2.0,4.0,,1.0,,,,8.0,7.0,7.9,1.0,0.00134735,1,,,,,,,,,2.0,2.0,1.0,,,,,0.137,,,,,,,,1.0,,,0.0755,,1.0
11451036,away,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Yiğit Emre Çeltik,yigit-emre-celtik,Y. E. Çeltik,M,21,164,63,M,1035954,EUR,1049673600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,Yigit Celtik,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451036,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,Baran Ali Gezek,,,,,,,,,,,,,,,,,,,,,,,,,,,
