match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_aerialWon,stat_shotOffTarget,stat_keyPass,stat_totalCross,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_punches,stat_ownGoals,stat_goalAssist,stat_dispossessed,stat_goals
11396275,home,SV Werder Bremen,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186,2579,M,286103,EUR,858297600,F,9,9,True,5.0,1.0,,,,1.0,1.0,4.0,,,,13.0,6.0,6.4,4.0,0.00047733,1,,,,2.0,4.0,2.0,1.0,1.0,,,,,,,1.0,0.071,,2.0,,,,,,,,,,,,,,,,,,
11396275,home,SV Werder Bremen,Jiří Pavlenka,jiri-pavlenka,J. Pavlenka,G,1,196,521,M,154040,EUR,703209600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,home,SV Werder Bremen,Cimo Röcker,cimo-rocker,C. Röcker,M,40,186,11,M,138151,EUR,759110400,D,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,home,SV Werder Bremen,Skelly Alvero,skelly-alvero,S. Alvero,M,80,202,456,M,1165722,EUR,1020470400,M,28,28,True,,,,,,,,,,,,,,,,,0,,Skelly Alvero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,home,SV Werder Bremen,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rafaelsantosborre,,,,,
11396275,away,Darmstadt 98,Marcel Schuhen,marcel-schuhen,M. Schuhen,G,1,188,101,M,132654,EUR,726883200,G,1,1,False,45.0,36.0,27.0,18.0,26.0,28.0,10.0,17.0,16.0,2.0,4.0,90.0,58.0,7.7,9.0,0.0361729,0,0.0611,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,
11396275,away,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,False,32.0,25.0,8.0,6.0,19.0,21.0,6.0,11.0,1.0,,,90.0,41.0,6.4,7.0,0.00538677,0,,,,3.0,6.0,4.0,3.0,,6.0,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,
11396275,away,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,D,23,23,False,35.0,31.0,7.0,4.0,14.0,16.0,17.0,19.0,,,,70.0,41.0,6.2,5.0,0.0133101,0,,,,,7.0,2.0,3.0,,2.0,,,2.0,1.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,
11396275,away,Darmstadt 98,Matej Maglica,matej-maglica,M. Maglica,D,5,196,199,M,1082797,EUR,906681600,D,5,5,False,50.0,43.0,10.0,5.0,28.0,28.0,15.0,22.0,,,,77.0,57.0,6.6,7.0,0.0110347,2,,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,3.0,0.1505,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Matthias Bader,matthias-bader,M. Bader,M,26,176,59,M,800444,EUR,866505600,M,26,26,False,32.0,26.0,5.0,3.0,16.0,18.0,10.0,15.0,6.0,,,90.0,57.0,6.8,10.0,0.0192537,0,,,,2.0,8.0,2.0,1.0,,,2.0,,2.0,2.0,,3.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,
11396275,away,Darmstadt 98,Julian Justvan,julian-justvan,J. Justvan,M,10,177,208,M,843132,EUR,891475200,M,17,17,False,19.0,10.0,1.0,,3.0,5.0,8.0,17.0,3.0,,,70.0,35.0,6.8,17.0,0.288017,2,,,,,5.0,1.0,1.0,1.0,,,,,,1.0,,0.0429,,,,2.0,3.0,,1.0,4.0,1.0,,,,1.0,0.1753,,,,,1.0,1.0
11396275,away,Darmstadt 98,Fabian Holland,fabian-holland,F. Holland,M,32,172,44,M,39718,EUR,647654400,M,32,32,False,20.0,17.0,1.0,,8.0,9.0,9.0,13.0,1.0,,,70.0,31.0,6.7,7.0,0.0798777,2,,,,1.0,2.0,2.0,,1.0,1.0,,1.0,,,2.0,1.0,0.1146,True,,1.0,,2.0,2.0,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Marvin Mehlem,marvin-mehlem,M. Mehlem,M,10,174,150,M,797691,EUR,873936000,M,6,6,False,37.0,32.0,2.0,1.0,15.0,17.0,18.0,23.0,6.0,,,90.0,59.0,7.2,12.0,0.19641,1,,,,,3.0,5.0,,,,,1.0,1.0,,2.0,,0.1117,,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,2.0,
11396275,away,Darmstadt 98,Emir Karić,emir-karic,E. Karić,D,17,186,635,M,796032,EUR,865814400,M,19,19,False,67.0,56.0,8.0,5.0,26.0,29.0,30.0,40.0,2.0,,,90.0,89.0,6.9,16.0,0.0494008,0,,,,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,1.0,,,2.0,,,2.0,1.0,,,,,,,,,,,
11396275,away,Darmstadt 98,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,F,27,27,False,27.0,19.0,3.0,1.0,3.0,6.0,19.0,26.0,8.0,,,90.0,48.0,7.2,15.0,0.15108,1,,,,2.0,8.0,7.0,,1.0,,,,2.0,2.0,1.0,3.0,0.0773,,,,4.0,5.0,3.0,3.0,4.0,2.0,,,1.0,,,,,,,2.0,
11396275,away,Darmstadt 98,Sebastian Polter,sebastian-polter,S. Polter,F,91,190,355,M,39733,EUR,670464000,F,40,40,False,25.0,18.0,,,2.0,3.0,16.0,22.0,1.0,,,89.0,38.0,7.0,11.0,0.0427657,4,,,,2.0,4.0,10.0,,,,,,,,,,0.4638,,9.0,2.0,,,1.0,,1.0,,,1.0,,2.0,0.3003,,,,,1.0,
11396275,away,Darmstadt 98,Bartol Franjić,bartol-franjic,B. Franjić,D,4,188,631,M,880742,EUR,947808000,M,28,28,True,12.0,8.0,2.0,1.0,5.0,8.0,3.0,4.0,2.0,,,20.0,14.0,6.6,4.0,0.00219103,0,,,,,,2.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Fabian Nürnberger,fabian-nurnberger,F. Nürnberger,D,15,180,308,M,940886,EUR,933120000,M,15,15,True,5.0,3.0,,,1.0,1.0,2.0,5.0,,,,20.0,12.0,6.4,6.0,0.00155067,0,,,,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,
11396275,away,Darmstadt 98,Tobias Kempe,tobias-kempe,T. Kempe,M,,184,86,M,37630,EUR,614908800,M,11,11,True,10.0,7.0,4.0,2.0,3.0,3.0,4.0,8.0,2.0,,,20.0,13.0,6.6,4.0,0.00869176,0,,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,True,7.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,,,,13.0,9.0,6.8,4.0,0.0014677,0,,,,,,2.0,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Aaron Seydel,aaron-seydel,A. Seydel,F,,199,68,M,558680,EUR,823651200,F,22,22,True,1.0,,,,,,,1.0,,,,9.0,2.0,6.6,2.0,,0,,Aaron,Seydel,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Fabio Torsiello,torsiello-fabio,F. Torsiello,F,17,169,61,M,1391596,EUR,1107302400,F,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396275,away,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
