match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_fouls,player_firstName,player_lastName,stat_goals,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_penaltyFaced,stat_penaltyConceded
10437227,home,Rochdale,Rayhaan Tulloch,rayhaan-tulloch,R. Tulloch,F,77,175.0,29,M,915135,EUR,979948800.0,F,21,21,False,15.0,12.0,2.0,1.0,5.0,8.0,7.0,9.0,5.0,3.0,,,89.0,32.0,6.6,13.0,1,1.0,,5.0,4.0,,,1.0,,2.0,,,,2.0,2.0,,,4.0,1.0,,1.0,,1.0,,,,,,,,,
10437227,home,Rochdale,Richard O'Donnell,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600.0,G,1,1,True,6.0,4.0,5.0,3.0,1.0,1.0,3.0,5.0,3.0,,,,23.0,7.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437227,home,Rochdale,Ethan Brierley,ethan-brierley,E. Brierley,M,6,173.0,46,M,998841,EUR,1069545600.0,M,14,14,True,2.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,3.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10437227,home,Rochdale,Ian Henderson,ian-henderson,I. Henderson,F,40,178.0,42,M,851,EUR,475372800.0,F,40,40,True,1.0,1.0,,,,,1.0,1.0,,,,,1.0,3.0,,1.0,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
10437227,home,Rochdale,Max Taylor,taylor-max,M. Taylor,D,5,180.0,48,M,1008517,EUR,947462400.0,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Max,Taylor,,,,,,
10437227,home,Rochdale,Sam Graham,sam-graham,S. Graham,D,5,191.0,8,M,931857,EUR,966038400.0,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Sam,Graham,,,,,,
10437227,home,Rochdale,Jimmy McNulty,jimmy-mcnulty,J. McNulty,D,,183.0,2,,19957,EUR,477100800.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437227,home,Rochdale,Aidan White,aidan-white,A. White,D,,170.0,3,,42330,EUR,687052800.0,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437227,home,Rochdale,Jordan Scanlon,jordan-scanlon,J. Scanlon,M,29,,1,M,1157878,EUR,,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Jordan Scanlon,,,,,,,
10437227,home,Rochdale,Oscar Kelly,oscar-kelly,O. Kelly,M,39,,4,M,1394953,EUR,,M,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Oscar Kelly,,,,,,,
10437227,away,Burton Albion,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190.0,349,M,995654,EUR,1002758400.0,G,24,24,False,45.0,35.0,21.0,11.0,26.0,27.0,9.0,18.0,11.0,,3.0,3.0,90.0,54.0,6.5,10.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
10437227,away,Burton Albion,Sam Hughes,sam-hughes,S. Hughes,D,5,187.0,24,M,825453,EUR,861062400.0,D,5,5,False,52.0,40.0,7.0,1.0,32.0,36.0,8.0,17.0,6.0,1.0,,,90.0,64.0,6.6,15.0,1,1.0,1.0,2.0,3.0,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,
10437227,away,Burton Albion,John Brayford,john-brayford,J. Brayford,D,,173.0,8,M,42702,EUR,567734400.0,D,2,2,False,58.0,50.0,7.0,3.0,41.0,42.0,9.0,16.0,1.0,,,,90.0,71.0,7.0,8.0,1,1.0,2.0,1.0,3.0,6.0,,,,1.0,True,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,
10437227,away,Burton Albion,Cameron Borthwick-Jackson,cameron-borthwick-jackson,C. Borthwick-Jackson,M,35,190.0,165,M,824457,EUR,854841600.0,D,3,3,False,54.0,42.0,11.0,5.0,21.0,24.0,21.0,30.0,2.0,,,,90.0,72.0,6.7,13.0,0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,Cameron,Borthwick-Jackson,,,,,,
10437227,away,Burton Albion,Thomas Hamer,thomas-hamer,T. Hamer,D,22,188.0,37,M,897567,EUR,942710400.0,M,37,37,False,29.0,17.0,2.0,,6.0,7.0,11.0,23.0,1.0,4.0,,,90.0,55.0,7.0,21.0,0,,4.0,2.0,7.0,2.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,
10437227,away,Burton Albion,Davis Keillor-Dunn,davis-keillor-dunn,D. Keillor-Dunn,F,7,180.0,383,M,881396,EUR,855619200.0,M,10,10,False,25.0,23.0,1.0,1.0,6.0,7.0,20.0,21.0,3.0,1.0,,,90.0,37.0,6.5,4.0,1,4.0,,8.0,1.0,,,,,1.0,,,,4.0,3.0,3.0,1.0,,,1.0,1.0,,,2.0,,,,,,,,1.0
10437227,away,Burton Albion,Calum Butcher,calum-butcher,C. Butcher,D,66,196.0,12,M,47993,EUR,667526400.0,M,6,6,False,41.0,33.0,7.0,3.0,16.0,17.0,17.0,24.0,5.0,1.0,,,80.0,54.0,6.3,11.0,2,,1.0,9.0,3.0,1.0,,2.0,1.0,,,,2.0,,,,5.0,,,,2.0,1.0,1.0,2.0,Calum,Butcher,,,,,,
10437227,away,Burton Albion,Charlie Lakin,charlie-lakin,C. Lakin,M,8,183.0,26,M,924103,EUR,926121600.0,M,19,19,False,30.0,22.0,6.0,2.0,4.0,5.0,18.0,28.0,1.0,,,,67.0,41.0,6.8,12.0,0,2.0,2.0,7.0,4.0,,2.0,2.0,,,,1.0,,1.0,3.0,,2.0,,,,1.0,,,2.0,,,,,,,,
10437227,away,Burton Albion,Jonny Smith,jonny-smith,J. Smith,M,17,178.0,19,M,914889,EUR,870048000.0,F,11,11,False,20.0,17.0,1.0,1.0,3.0,3.0,14.0,18.0,1.0,3.0,,,81.0,27.0,6.7,7.0,1,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
10437227,away,Burton Albion,Gassan Ahadme,gassan-ahadme,G. Ahadme,F,9,187.0,160,M,996542,EUR,974419200.0,F,9,9,False,6.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,,43.0,11.0,6.6,3.0,0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10437227,away,Burton Albion,Joe Powell,joe-powell,J. Powell,M,7,178.0,57,M,920424,EUR,909705600.0,F,7,7,False,32.0,22.0,6.0,3.0,7.0,8.0,15.0,30.0,6.0,2.0,,,66.0,54.0,6.6,22.0,2,,,5.0,2.0,3.0,,,,2.0,,,,,6.0,,,2.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,
10437227,away,Burton Albion,Victor Adeboyejo,victor-adeboyejo,V. Adeboyejo,F,19,178.0,123,M,758446,EUR,884563200.0,F,14,14,True,6.0,3.0,1.0,,1.0,2.0,2.0,4.0,3.0,,,,47.0,11.0,6.7,3.0,1,2.0,1.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,
10437227,away,Burton Albion,Tyler Onyango,tyler-onyango,T. Onyango,M,24,190.0,346,M,1004342,EUR,1046736000.0,M,12,12,True,3.0,2.0,,,2.0,2.0,,1.0,,2.0,,,24.0,9.0,6.2,3.0,0,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,3.0,Tyler,Onyango,,,,,,
10437227,away,Burton Albion,Quevin Castro,quevin-castro,Q. Castro,M,,193.0,38,M,1130347,EUR,997920000.0,M,32,32,True,2.0,,,,,,,2.0,1.0,,,,23.0,7.0,6.4,3.0,0,1.0,,2.0,2.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
10437227,away,Burton Albion,Terry Taylor,terry-taylor,T. Taylor,M,23,185.0,68,M,988965,EUR,993772800.0,M,23,23,True,4.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,10.0,5.0,6.2,,0,1.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10437227,away,Burton Albion,Louis Moult,louis-moult,L. Moult,F,31,183.0,36,M,109512,EUR,705801600.0,F,31,31,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,9.0,2.0,6.4,1.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,Louis,Moult,,,,,,
10437227,away,Burton Albion,Ben Garratt,ben-garratt,B. Garratt,G,,185.0,7,M,123774,EUR,767232000.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ben,Garratt,,,,,,
10437227,away,Burton Albion,Adedeji Oshilaja,adedeji-oshilaja,A. Oshilaja,D,23,181.0,28,M,369034,EUR,742780800.0,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437227,away,Burton Albion,Ciaran Gilligan,ciaran-gilligan,C. Gilligan,M,25,180.0,8,M,1048671,EUR,1012867200.0,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Ciaran Gilligan,,,,,,,
10437227,away,Burton Albion,Charlie Williams,charlie-williams,C. Williams,M,7,,3,M,1066618,EUR,,M,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Charlie Williams,,,,,,,
