match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_aerialLost,stat_dispossessed,stat_goals,stat_outfielderBlock,stat_goalAssist,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalOffside,stat_penaltyConceded
11801747,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3507,M,220223,EUR,756345600,F,11,11,False,9.0,7.0,,,2.0,3.0,6.0,8.0,,,45.0,21.0,6.6,5.0,3,,,2.0,4.0,1.0,,3.0,,1.0,1.0,6.0,1.0,2.0,2.0,,3.0,1.0,,gallobelotti,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,
11801747,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1612,M,921789,EUR,868579200,D,43,43,True,33.0,32.0,4.0,3.0,20.0,20.0,12.0,13.0,1.0,,45.0,44.0,7.2,1.0,0,,,,3.0,,2.0,3.0,,1.0,1.0,4.0,,3.0,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,
11801747,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16345,M,984184,EUR,1011744000,M,59,59,True,37.0,31.0,5.0,1.0,14.0,16.0,17.0,24.0,,,45.0,52.0,7.0,10.0,0,,,3.0,,,,2.0,1.0,,,3.0,,3.0,1.0,,,,,nico_zale,,,,,,,,,,,1.0,,,,,,,
11801747,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117206,M,256219,EUR,753321600,F,21,21,True,24.0,19.0,1.0,1.0,2.0,3.0,18.0,25.0,,,45.0,42.0,8.1,14.0,3,,,4.0,6.0,2.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,3.0,1.0,1.0,2.0,LaJoya,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
11801747,home,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7703,M,150998,EUR,788918400,F,17,17,True,6.0,4.0,1.0,1.0,,,4.0,6.0,,,23.0,8.0,7.2,3.0,0,,,,,,,,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,sardarazmoun,,,,,,,,,,,,1.0,,,,,,
11801747,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3808,M,148899,EUR,733017600,D,37,37,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,16.0,8.0,7.2,,0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,
11801747,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3177,M,17737,EUR,571881600,G,1,1,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,,,,
11801747,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,242,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,home,Roma,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9174,M,318967,EUR,871862400,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,renatosanches,,,,,,,,,,,,,,,,,,
11801747,home,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175,301,M,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2285,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Andreas Jungdal,andreas-jungdal,A. Jungdal,G,99,195,289,M,963038,EUR,1014336000,G,22,22,False,35.0,29.0,10.0,4.0,26.0,28.0,3.0,7.0,2.0,,90.0,48.0,6.8,7.0,0,,,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,
11801747,away,Cremonese,Valentin Antov,valentin-antov,V. Antov,D,26,185,690,M,827640,EUR,973728000,D,26,26,False,51.0,44.0,5.0,2.0,35.0,37.0,9.0,14.0,3.0,,90.0,62.0,6.7,8.0,1,,,,5.0,1.0,,3.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,
11801747,away,Cremonese,Luca Ravanelli,ravanelli-luca,L. Ravanelli,D,13,191,76,M,795794,EUR,852508800,D,5,5,False,51.0,43.0,4.0,2.0,34.0,37.0,9.0,14.0,6.0,,90.0,67.0,6.8,9.0,0,,,,3.0,,3.0,9.0,1.0,1.0,2.0,4.0,,1.0,,,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,
11801747,away,Cremonese,Alessandro Tuia,alessandro-tuia,A. Tuia,D,13,183,76,M,41468,EUR,644803200,D,13,13,False,28.0,25.0,4.0,1.0,20.0,20.0,5.0,8.0,2.0,,53.0,38.0,7.2,4.0,1,,,,,1.0,,3.0,,,2.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11801747,away,Cremonese,Paolo Ghiglione,ghiglione-paolo,P. Ghiglione,M,18,188,100,M,787642,EUR,854841600,M,18,18,False,12.0,8.0,2.0,,3.0,5.0,7.0,10.0,3.0,,45.0,22.0,6.9,7.0,0,,,3.0,3.0,,,,1.0,1.0,1.0,2.0,,,,2.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,
11801747,away,Cremonese,Michele Collocolo,michele-collocolo,M. Collocolo,M,18,188,358,M,839925,EUR,942019200,M,8,8,False,35.0,31.0,2.0,2.0,21.0,22.0,10.0,13.0,1.0,,90.0,44.0,6.7,7.0,0,,,,2.0,,,4.0,2.0,,,3.0,,1.0,,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,
11801747,away,Cremonese,Michele Castagnetti,michele-castagnetti,M. Castagnetti,M,4,180,89,M,131910,EUR,630720000,M,19,19,False,42.0,37.0,2.0,1.0,24.0,25.0,13.0,17.0,2.0,,61.0,52.0,6.6,7.0,0,,,,4.0,,,8.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,True,,,,,,,,,,,,,1.0,
11801747,away,Cremonese,Luca Zanimacchia,luca-zanimacchia,L. Zanimacchia,M,98,178,118,M,847025,EUR,900806400,M,98,98,False,35.0,27.0,,,19.0,21.0,8.0,14.0,,,90.0,57.0,6.9,13.0,4,,,,5.0,2.0,2.0,7.0,2.0,,1.0,7.0,1.0,,,,4.0,,,,5.0,2.0,2.0,,,,,1.0,,,,,,,,,,
11801747,away,Cremonese,Leonardo Sernicola,leonardo-sernicola,L. Sernicola,M,17,188,110,M,812314,EUR,870220800,M,17,17,False,12.0,12.0,1.0,1.0,7.0,7.0,5.0,8.0,1.0,,90.0,24.0,5.8,7.0,0,,,3.0,4.0,,,3.0,,1.0,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,1.0
11801747,away,Cremonese,Frank Tsadjout,frank-tsadjout,F. Tsadjout,F,74,190,197,M,927188,EUR,933120000,F,74,74,False,10.0,8.0,,,5.0,5.0,3.0,5.0,1.0,,62.0,19.0,7.5,2.0,1,,,,3.0,,,2.0,,1.0,1.0,6.0,,,,,4.0,,,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,
11801747,away,Cremonese,David Okereke,david-okereke,D. Okereke,F,77,182,891,M,831290,EUR,872812800,F,77,77,False,10.0,7.0,,,4.0,4.0,3.0,6.0,,,62.0,18.0,6.5,7.0,0,,,,3.0,,,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11801747,away,Cremonese,Žan Majer,zan-majer,Ž. Majer,M,37,180,54,M,172599,EUR,712022400,M,37,37,True,24.0,16.0,3.0,1.0,10.0,16.0,7.0,9.0,1.0,,45.0,30.0,6.4,9.0,0,,,1.0,5.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,
11801747,away,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,179,M,158037,EUR,732326400,D,15,15,True,19.0,17.0,2.0,1.0,10.0,11.0,7.0,8.0,,,37.0,24.0,6.1,3.0,0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Gonzalo Abrego,gonzalo-abrego,G. Abrego,M,26,184,123,M,1084967,EUR,947203200,M,32,32,True,12.0,9.0,,,5.0,5.0,4.0,7.0,,,29.0,22.0,6.5,6.0,0,Gonzalo Abrego,,,2.0,,,2.0,1.0,,,3.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,
11801747,away,Cremonese,Giacomo Quagliata,giacomo-quagliata,G. Quagliata,M,12,177,118,M,973300,EUR,950918400,D,33,33,True,15.0,10.0,2.0,,3.0,4.0,7.0,12.0,1.0,,28.0,26.0,6.3,8.0,0,,,1.0,1.0,,,2.0,1.0,,,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
11801747,away,Cremonese,Massimo Coda,massimo-coda,M. Coda,F,9,184,457,M,41222,EUR,595123200,F,90,90,True,9.0,6.0,,,2.0,3.0,4.0,7.0,1.0,,28.0,17.0,6.4,8.0,1,,,1.0,3.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,
11801747,away,Cremonese,Thomas Brahja,brahja-thomas,T. Brahja,G,12,190,25,M,1618554,EUR,1104537600,G,12,12,True,,,,,,,,,,,,,,,0,Thomas Brahja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Gianluca Saro,gianluca-saro,G. Saro,G,23,179,82,M,962018,EUR,961891200,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Yuri Rocchetti,yuri-rocchetti,Y. Rocchetti,D,3,172,38,M,1067054,EUR,1055635200,D,31,31,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,24,191,1055,M,827473,EUR,896400000,D,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Luca Valzania,luca-valzania,L. Valzania,M,14,182,55,M,541714,EUR,825984000,M,14,14,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Nikola Sekulov,sekulov-nikola,N. Sekulov,F,44,185,217,M,983575,EUR,1013990400,F,7,7,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187,1006,M,215246,EUR,604108800,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Daniel Ciofani,daniel-ciofani,D. Ciofani,F,,191,59,M,132410,EUR,491616000,F,9,9,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801747,away,Cremonese,Felix Afena-Gyan,felix-afena-gyan,F. Afena-Gyan,F,33,175,3195,M,1108921,EUR,1042934400,F,11,11,True,,,,,,,,,,,,,,,0,Felix,Afena-Gyan,,,,,,,,,,,,,,,,,ohenegyanfelix9,,,,,,,,,,,,,,,,,,
