match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalOffside,captain,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_punches,stat_goals
14025056,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,altaybayindir,815890,EUR,892512000,G,1,1,False,45.0,35.0,18.0,8.0,0.0,31.0,31.0,4.0,14.0,2.0,1.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,90.0,56.0,6.4,11.0,0.00084719,0.0435,0,0.2134,0.03,0.01,-0.29,0.05,3.92,1.43,0.1,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,64.0,58.0,7.0,4.0,0.0,37.0,39.0,21.0,25.0,6.0,6.0,4.0,,,,,,,90.0,83.0,7.0,8.0,0.0109845,,0,,0.18,0.14,-0.11,,3.17,4.85,1.34,0.48,0.22,5.0,4.0,1.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Matthijs de Ligt,,,matthijs-de-ligt,M. de Ligt,D,4,188,32684,M,mdeligt,803031,EUR,934416000,D,4,4,False,57.0,49.0,7.0,4.0,0.0,32.0,35.0,17.0,22.0,9.0,6.0,4.0,,,1.0,,,,90.0,74.0,7.4,8.0,0.0641885,,3,,0.15,0.24,0.34,,3.18,4.43,1.09,0.39,0.18,6.0,6.0,1.0,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,0.214,0.0665,1.0,-0.39,,,,,,,
14025056,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,57.0,44.0,7.0,5.0,0.0,24.0,34.0,20.0,23.0,6.0,1.0,5.0,,,,,,,80.0,63.0,6.8,13.0,0.0152338,,0,,-0.03,0.05,-0.21,,2.85,4.04,0.95,0.37,0.14,3.0,2.0,1.0,,,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,
14025056,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,2,2,False,15.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,7.0,1.0,3.0,2.0,,,,,,,55.0,25.0,6.8,2.0,0.146643,,0,,-0.05,0.12,0.23,,1.66,2.87,1.22,0.53,0.28,,,,,,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,
14025056,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,33.0,25.0,7.0,6.0,0.0,11.0,14.0,14.0,19.0,6.0,,2.0,,1.0,2.0,,,,65.0,41.0,7.3,9.0,0.0182008,,0,,0.1,0.1,0.14,,1.98,3.94,1.04,0.37,0.18,1.0,1.0,1.0,,,3.0,,,,,,,,,2.0,,,1.0,,,,,,,,
14025056,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,55.0,46.0,9.0,5.0,0.0,20.0,22.0,26.0,33.0,7.0,2.0,6.0,,,2.0,,,,90.0,77.0,7.8,15.0,0.29828,,2,,0.56,0.3,-0.15,,3.08,5.14,1.66,0.73,0.27,2.0,7.0,4.0,1.0,,3.0,1.0,5.0,1.0,,,,2.0,,,0.1541,,5.0,0.01,,True,2.0,1.0,,,
14025056,home,Manchester United,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,Odogwu,1397168,EUR,1098748800,M,13,13,False,28.0,22.0,,,0.0,9.0,11.0,13.0,17.0,11.0,,2.0,,5.0,4.0,,,,90.0,62.0,6.8,17.0,0.0170438,,2,,-0.18,0.17,0.17,,3.2,5.11,1.5,0.72,0.36,3.0,7.0,,2.0,,4.0,1.0,3.0,,3.0,2.0,,,1.0,3.0,0.0387,,,-0.17,,,2.0,1.0,1.0,,
14025056,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,30.0,24.0,1.0,1.0,0.0,5.0,6.0,19.0,24.0,4.0,1.0,5.0,,4.0,3.0,,,,90.0,54.0,6.8,17.0,0.0525866,,5,,0.16,0.62,0.13,,3.17,4.68,1.32,0.65,0.41,,5.0,,2.0,,,1.0,5.0,1.0,2.0,1.0,2.0,2.0,,,0.4241,0.4539,1.0,-0.6,,,1.0,1.0,,,
14025056,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,F,7,7,False,26.0,20.0,6.0,4.0,0.0,4.0,6.0,16.0,20.0,2.0,,2.0,,1.0,,,,,65.0,33.0,6.9,9.0,0.153348,,2,,0.23,0.15,0.16,,2.1,3.25,1.32,0.51,0.21,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,0.1222,,2.0,-0.25,,,,,,,
14025056,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,10,10,False,16.0,14.0,,,0.0,1.0,2.0,13.0,14.0,8.0,,2.0,,1.0,3.0,,,,90.0,35.0,7.0,9.0,0.0528298,,4,,0.24,0.33,-0.03,,4.19,3.28,1.07,0.58,0.29,1.0,12.0,1.0,4.0,,1.0,,,,5.0,,3.0,1.0,,1.0,0.4023,0.2097,1.0,-0.14,,,6.0,4.0,,,
14025056,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,True,19.0,16.0,2.0,1.0,0.0,3.0,4.0,13.0,15.0,7.0,,1.0,,,2.0,,,,35.0,29.0,7.5,3.0,0.0383313,,1,,0.33,0.27,0.13,,1.37,1.73,0.7,0.35,0.17,,,,,,3.0,,,,,,1.0,,,1.0,0.0309,0.0193,1.0,,,,2.0,2.0,,,
14025056,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,True,19.0,17.0,1.0,1.0,0.0,7.0,9.0,10.0,10.0,,,1.0,,,,,,,25.0,22.0,6.5,3.0,0.0112703,,1,,0.04,0.09,-0.03,,1.09,1.49,0.58,0.14,0.06,,3.0,,1.0,,,2.0,,,,1.0,,,,,0.0274,,1.0,-0.11,,,,,,,
14025056,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,benjamin_sesko,986397,EUR,1054339200,F,30,30,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,,1.0,,1.0,,,,,25.0,7.0,6.3,1.0,0.0636722,,2,,0.03,0.01,0.0,,0.97,1.63,0.38,0.19,0.07,1.0,2.0,,,,,1.0,,,1.0,2.0,,,,,0.1102,,2.0,-0.53,,,,,,,
14025056,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,,3.0,,,,,,,,10.0,11.0,6.4,3.0,0.00160969,,0,,-0.08,0.02,-0.06,,0.48,0.85,0.2,0.08,0.04,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Tyler Fredricson,Tyler,Fredricson,tyler-fredricson,T. Fredricson,D,33,184,5383,M,,1142182,EUR,1109116800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,,1445799,EUR,1158883200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,home,Manchester United,Joshua Zirkzee,,,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025056,away,Arsenal,David Raya,,,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,28.0,13.0,20.0,5.0,0.0,8.0,9.0,5.0,19.0,1.0,1.0,13.0,,,,2.0,5.0,7.0,90.0,47.0,8.1,15.0,0.00065292,0.3451,0,0.7494,0.15,0.0,0.34,0.33,4.07,1.92,0.11,0.01,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14025056,away,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,21.0,17.0,3.0,1.0,0.0,7.0,7.0,10.0,14.0,5.0,4.0,4.0,,,,,,,71.0,40.0,7.2,6.0,0.00890589,,1,,0.13,0.05,0.28,,2.11,3.77,1.34,0.64,0.27,2.0,4.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,0.0121,,1.0,-0.07,,,1.0,1.0,,,
