match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_shotValueNormalized,player_sofascoreId,stat_lastManTackle,stat_errorLeadToAGoal,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot
14994250,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,410,M,578166,EUR,877392000,G,33,33,False,23.0,20.0,5.0,2.0,0.0,19.0,19.0,1.0,4.0,8.0,3.0,3.0,90.0,31.0,6.1,3.0,51.333057650546,7.0,39.795,10.395,0.535,0,0.04,0.01,-0.12,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,65.0,60.0,3.0,,0.0,39.0,40.0,21.0,25.0,7.0,,,90.0,91.0,6.7,12.0,149.65555336918,18.0,15.75,26.565,,0,0.27,0.01,-0.33,,2.0,1.0,4.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1056,M,282229,EUR,844041600,D,30,30,False,96.0,86.0,5.0,2.0,0.0,56.0,62.0,30.0,34.0,5.0,,,90.0,102.0,6.9,10.0,275.73441087943,32.0,203.385,18.165,,1,0.34,0.23,-0.32,,,1.0,1.0,4.0,,,,,3.0,,1.0,1.0,,,,True,3.0,1.0,-0.06,,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14796,M,583806,EUR,844560000,D,4,4,False,95.0,87.0,9.0,5.0,0.0,58.0,60.0,29.0,35.0,3.0,,,86.0,105.0,6.7,10.0,175.0136347125,23.0,51.555,15.435,,0,0.21,0.08,-0.15,,,1.0,2.0,4.0,,,,,2.0,,2.0,2.0,2.0,2.0,,,,,,KevinDiks_,1.0,1.0,1.0,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,723,M,280453,EUR,839721600,M,9,9,False,23.0,18.0,1.0,,1.0,9.0,10.0,9.0,13.0,2.0,,,68.0,36.0,7.4,12.0,74.443486757796,9.0,49.245,19.53,,1,0.53,-0.03,-0.05,,8.0,1.0,2.0,,,,1.0,,1.0,,,,1.0,,3.0,,,,0.0,,,,,3.0,2.0,1.0,,,,,,,,,
14994250,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,43.0,33.0,6.0,2.0,0.0,18.0,23.0,15.0,20.0,1.0,,,86.0,62.0,6.2,17.0,65.033477691674,8.0,18.375,10.605,,3,0.27,0.07,-0.09,,3.0,,2.0,,,1.0,,,1.0,,,,4.0,,1.0,,,,0.13,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,
14994250,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,361,M,990209,EUR,981504000,M,6,6,False,70.0,66.0,3.0,1.0,0.0,42.0,43.0,24.0,27.0,2.0,,,90.0,83.0,6.5,5.0,226.48511341435,23.0,103.53,22.785,,0,0.38,0.09,-0.13,,,1.0,5.0,1.0,1.0,1.0,,,2.0,,,,,1.0,2.0,,,,,,,,2.0,,,,,3.0,,,,,,,
14994250,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,363,M,1083382,EUR,1079395200,M,26,26,False,53.0,37.0,6.0,2.0,0.0,23.0,29.0,14.0,24.0,2.0,,,90.0,74.0,6.3,21.0,102.78192361575,12.0,43.68,17.01,,0,0.15,0.15,-0.04,,2.0,1.0,3.0,,,,2.0,,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,Lukas Ullrich,,1.0,,,,
14994250,home,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185,1747,M,925910,EUR,938649600,F,18,18,False,25.0,17.0,2.0,1.0,0.0,5.0,7.0,12.0,18.0,4.0,,,90.0,41.0,6.4,15.0,92.13810110907,7.0,-34.02,14.07,,1,-0.16,0.03,-0.01,,2.0,2.0,5.0,4.0,,3.0,,,,,,,1.0,1.0,2.0,,3.0,1.0,-0.32,,,,,1.0,,,,1.0,,,,,,,
14994250,home,Borussia M'gladbach,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5021,M,989056,EUR,1037145600,F,13,13,False,29.0,24.0,6.0,5.0,0.0,11.0,11.0,13.0,18.0,2.0,,,68.0,43.0,6.9,12.0,74.133013542575,8.0,4.83,13.23,,0,0.15,0.12,-0.02,,,3.0,8.0,4.0,1.0,2.0,3.0,1.0,,,,,2.0,,1.0,,3.0,,,gioareyna,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2739,M,259803,EUR,772070400,F,15,15,False,21.0,19.0,,,0.0,8.0,8.0,11.0,13.0,3.0,,,86.0,29.0,7.4,6.0,52.019699124326,7.0,-6.195,10.185,,3,-0.09,-0.08,-0.03,,1.0,2.0,4.0,3.0,,,,,,,,,4.0,,,,3.0,1.0,0.44,,,,2.0,1.0,,2.0,,,,,,2.0,1.0,,
14994250,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1023,M,1048650,EUR,1022630400,M,27,27,True,18.0,11.0,5.0,2.0,0.0,4.0,5.0,7.0,13.0,2.0,,,22.0,30.0,6.7,10.0,40.584487724781,3.0,18.06,26.88,,2,0.25,0.03,-0.02,,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,-0.11,,,,,,,1.0,,2.0,,,,,,,
14994250,home,Borussia M'gladbach,Charles Herrmann,charles-herrmann,C. Herrmann,F,11,180,343,M,1470008,EUR,1137801600,M,34,34,True,5.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,,,22.0,10.0,6.2,6.0,42.464269990918,3.0,14.28,20.475,,0,0.01,0.0,-0.05,,,1.0,5.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,2.0,,,,,,Charles Herrmann,,,,,,
14994250,home,Borussia M'gladbach,Wael Mohya,wael-mohya,W. Mohya,M,36,176,523,M,1995809,EUR,1230681600,M,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,10.0,3.0,6.5,1.0,14.247298920165,2.0,2.415,8.295,,1,0.0,0.08,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,-0.17,,,,,,,,1.0,,Wael Mohya,,,,,,
14994250,home,Borussia M'gladbach,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2513,M,228981,EUR,809827200,F,11,11,True,,,,,0.0,,,,,,,,10.0,3.0,6.4,1.0,3.1438513005548,1.0,-1.155,-1.155,,1,,0.11,0.0,,,2.0,2.0,,,,,,,,,,1.0,,,,,,-0.13,,,,,,,1.0,,,,,2.0,,,,
14994250,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,4.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,,,,10.0,6.0,6.5,2.0,6.7934028789751,2.0,-2.94,-0.94499999999999,,0,-0.03,-0.09,0.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,
14994250,home,Borussia M'gladbach,Tiago Pereira Cardoso,cardoso-tiago-pereira,T. P. Cardoso,G,42,190,441,M,1149294,EUR,1144368000,G,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tiago,Pereira Cardoso,,,,,
14994250,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,640,M,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,160,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994250,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14994250,away,FC St. Pauli,Nikola Vasilj,nikola-vasilj,N. Vasilj,G,22,194,1624,M,325061,EUR,817862400,G,22,22,False,39.0,31.0,11.0,3.0,0.0,30.0,30.0,1.0,9.0,9.0,2.0,5.0,90.0,48.0,7.1,8.0,41.601314846792,8.0,-5.145,3.045,0.6661,0,0.09,-0.07,-0.01,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14994250,away,FC St. Pauli,Arkadiusz Pyrka,arkadiusz-pyrka,A. Pyrka,D,11,177,951,M,971481,EUR,1032480000,D,11,11,False,51.0,45.0,1.0,,0.0,24.0,26.0,21.0,25.0,5.0,,,90.0,64.0,6.7,9.0,99.933998879011,9.0,-45.465,7.455,,0,0.14,0.18,-0.19,,3.0,1.0,1.0,4.0,,,1.0,1.0,4.0,,2.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0
14994250,away,FC St. Pauli,Hauke Wahl,hauke-wahl,H. Wahl,D,5,189,150,M,253469,EUR,766368000,D,5,5,False,86.0,82.0,3.0,2.0,0.0,48.0,49.0,34.0,37.0,6.0,,,90.0,97.0,7.0,6.0,200.84496856362,27.0,-126.42,6.3,,0,0.24,0.15,-0.09,,,1.0,1.0,3.0,,,,,6.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14994250,away,FC St. Pauli,Eric Smith,eric-smith,E. Smith,D,8,191,414,M,542038,EUR,852681600,D,8,8,False,103.0,91.0,11.0,6.0,0.0,47.0,51.0,44.0,52.0,6.0,,,90.0,121.0,7.7,13.0,244.35841638497,35.0,-161.805,1.89,,0,0.3,0.26,0.18,,,,,6.0,,,1.0,1.0,6.0,1.0,,,,1.0,1.0,,4.0,,,,,,,,,,,4.0,,,,,,,
14994250,away,FC St. Pauli,Karol Mets,karol-mets,K. Mets,D,3,190,509,M,57627,EUR,737510400,D,3,3,False,84.0,75.0,4.0,1.0,0.0,44.0,47.0,31.0,37.0,2.0,,,90.0,96.0,6.5,9.0,152.73822282888,20.0,-85.68,6.825,,0,0.06,0.03,0.18,,,3.0,4.0,2.0,,,,,7.0,2.0,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,
14994250,away,FC St. Pauli,Louis Oppie,louis-oppie,L. Oppie,D,23,184,183,M,1137900,EUR,1021593600,D,23,23,False,47.0,31.0,2.0,,0.0,14.0,21.0,17.0,26.0,3.0,,,89.0,75.0,7.7,22.0,82.38936591231,16.0,9.66,6.825,,2,-0.4,0.04,-0.14,,4.0,,,8.0,,,,,2.0,,3.0,2.0,1.0,3.0,,,2.0,1.0,0.49,,,,,,,1.0,,,,,,,1.0,,
14994250,away,FC St. Pauli,Joel Chima Fujita,joel-chima-fujita,J. C. Fujita,M,16,175,1439,M,1002461,EUR,1013817600,M,16,16,False,57.0,46.0,5.0,,1.0,13.0,13.0,33.0,44.0,5.0,,,90.0,74.0,6.9,14.0,91.96201175792,11.0,-56.385,3.36,,2,0.09,0.31,-0.14,,,,3.0,8.0,2.0,1.0,1.0,1.0,,,5.0,1.0,2.0,2.0,2.0,,,1.0,-0.1,,,,,,1.0,,1.0,1.0,,,,,,,
14994250,away,FC St. Pauli,James Sands,james-sands,J. Sands,M,6,186,444,M,885892,EUR,962841600,M,6,6,False,63.0,54.0,5.0,3.0,0.0,20.0,23.0,34.0,40.0,4.0,,,89.0,73.0,6.5,10.0,75.209723438458,10.0,-35.07,4.515,,0,0.06,0.02,-0.01,,,3.0,5.0,3.0,,,,,2.0,,2.0,1.0,1.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,
14994250,away,FC St. Pauli,Jackson Irvine,jackson-irvine,J. Irvine,M,7,190,922,M,181581,EUR,731462400,M,7,7,False,57.0,41.0,,,0.0,19.0,25.0,22.0,32.0,7.0,,,90.0,71.0,6.6,19.0,83.174220256393,9.0,-55.125,4.725,,2,-0.11,0.13,-0.01,,1.0,1.0,1.0,5.0,,,,,3.0,,3.0,3.0,2.0,,2.0,True,2.0,,0.31,,,,,,,1.0,1.0,1.0,,,,1.0,,,
14994250,away,FC St. Pauli,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,341,M,831400,EUR,849312000,M,28,28,False,22.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,16.0,2.0,,,89.0,31.0,6.0,10.0,75.72115492274,6.0,-58.17,-2.52,,1,-0.17,0.07,-0.07,,,1.0,5.0,,1.0,2.0,,,1.0,,,,3.0,,1.0,,,1.0,-0.04,,,,1.0,,,,,,,,1.0,,,,
14994250,away,FC St. Pauli,Martijn Kaars,martijn-kaars,M. Kaars,F,19,183,858,M,861850,EUR,920592000,F,19,19,False,24.0,22.0,,,1.0,11.0,13.0,11.0,11.0,3.0,,,89.0,34.0,7.9,7.0,78.816015011556,10.0,-39.48,3.885,,3,-0.1,0.34,0.0,,1.0,,4.0,3.0,,,2.0,,,,1.0,,2.0,,1.0,,2.0,1.0,0.46,,,,2.0,,1.0,2.0,,,,,1.0,,1.0,,
14994250,away,FC St. Pauli,Danel Sinani,danel-sinani,D. Sinani,F,10,185,630,M,887500,EUR,860198400,F,10,10,True,1.0,,,,0.0,,,,1.0,,,,1.0,3.0,,2.0,,,,,,0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
