match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_fouls,stat_challengeLost,stat_interceptionWon,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,captain,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
14613415,home,Samsunspor,Marius Mouandilmadji,marius-mouandilmadji,M. Mouandilmadji,F,9,190.0,1399,M,943593,EUR,885427200,F,9,9,False,20.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,17.0,7.0,,2.0,,,,90.0,33.0,7.0,11.0,0.0301371,,1,,-0.2,0.16,0.15,,1.0,3.0,1.0,,,,,2.0,2.0,4.0,,,,,,2.0,2.0,2.0,,,0.0664,0.01,,,,3.0,,,1.0,0.2638,,,
14613415,home,Samsunspor,Soner Gönül,soner-gonul,S. Gönül,D,28,177.0,50,M,867727,EUR,865987200,D,28,28,True,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,2.0,,,,,21.0,13.0,6.6,6.0,0.00301072,,0,,0.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
14613415,home,Samsunspor,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186.0,539,M,920391,EUR,900720000,M,29,29,True,19.0,13.0,2.0,,0.0,6.0,8.0,7.0,11.0,1.0,,,,,,21.0,23.0,6.4,8.0,0.0100501,,1,,0.09,0.04,-0.04,,,1.0,,1.0,,,,2.0,1.0,3.0,2.0,,,,,,,,,,0.0742,-0.1,,,,,,1.0,,,,,
14613415,home,Samsunspor,Tahsin Bülbül ,tahsin-bulbul,T. Bülbül ,F,16,182.0,20,M,2237105,EUR,1149811200,M,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,,,,,,,2.0,2.0,,1.0,4.32e-05,,0,,,,,,1.0,,,,,,,,,1.0,1.0,,,Tahsin Bülbül ,,,,,,,,,,,,,,,,,,,
14613415,home,Samsunspor,Albert Posiadała,albert-posiadala,A. Posiadała,G,22,191.0,262,M,1164914,EUR,1046131200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Albert Posiadala,,,,,,,,,,,,,,,,,,,
14613415,home,Samsunspor,Efe Berat Törüz,efe-berat-toruz,E. B. Törüz,G,48,194.0,38,M,1417040,EUR,1157673600,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Efe Berat Törüz,,,,,,,,,,,,,,,,,,,
14613415,home,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178.0,204,M,140735,EUR,684028800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613415,home,Samsunspor,Yunus Emre Çift,yunus-emre-cift,Y. E. Çift,D,55,185.0,119,M,1063325,EUR,1062374400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Yunus Cift,,,,,,,,,,,,,,,,,,,
14613415,home,Samsunspor,Polat Yaldır,polat-yaldir,P. Yaldir,F,,184.0,44,M,1135583,EUR,1053129600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Polat Yaldir,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,25.0,16.0,13.0,4.0,0.0,13.0,15.0,3.0,10.0,,6.0,,,1.0,3.0,90.0,34.0,8.0,9.0,0.00032803,0.4075,0,0.5969,0.05,0.02,-0.03,0.37,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14613415,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,40.0,30.0,10.0,4.0,0.0,11.0,11.0,19.0,29.0,3.0,5.0,,,,,90.0,70.0,7.6,15.0,0.12171,,2,,0.45,0.2,0.39,,3.0,3.0,8.0,,,,,1.0,,3.0,2.0,1.0,1.0,,,,,,1.0,,0.049,0.0,,1.0,,,,1.0,1.0,0.0961,,,
14613415,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,35.0,28.0,9.0,4.0,0.0,17.0,20.0,11.0,15.0,2.0,5.0,,,,,90.0,49.0,7.7,7.0,0.0102503,,0,,0.26,0.07,1.0,,,,8.0,3.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
14613415,away,Kasımpaşa,Attila Szalai,attila-szalai,A. Szalai,D,41,192.0,2464,M,823092,EUR,885254400,D,41,41,False,32.0,26.0,9.0,3.0,0.0,20.0,21.0,6.0,11.0,3.0,1.0,,,,,90.0,44.0,6.5,7.0,0.00842235,,1,,0.04,0.01,0.18,,,3.0,6.0,,,,,1.0,3.0,7.0,3.0,1.0,3.0,,,,,,1.0,,0.0621,-0.1,,,,,,,1.0,0.0631,,,
14613415,away,Kasımpaşa,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180.0,172,M,931743,EUR,924652800,D,21,21,False,35.0,26.0,4.0,1.0,0.0,7.0,10.0,19.0,25.0,1.0,1.0,,,,,90.0,51.0,6.6,10.0,0.0635726,,0,,0.27,-0.26,-0.02,,2.0,,2.0,,,,,,1.0,6.0,3.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,
14613415,away,Kasımpaşa,Andri Baldursson,andri-baldursson,A. Baldursson,M,16,187.0,234,M,932856,EUR,1010620800,M,16,16,False,22.0,11.0,7.0,,0.0,4.0,6.0,7.0,16.0,5.0,6.0,2.0,,,,90.0,41.0,6.8,13.0,0.00698238,,3,,-0.14,-0.35,0.31,,,,1.0,1.0,3.0,1.0,,1.0,2.0,4.0,,1.0,1.0,,,1.0,,,,,0.0581,-0.14,,,,,,2.0,1.0,0.0111,,,
14613415,away,Kasımpaşa,Cem Üstündag,cem-ustundag,C. Üstündag,M,6,,49,M,1387006,EUR,979948800,M,6,6,False,17.0,11.0,,,0.0,5.0,7.0,6.0,10.0,4.0,2.0,,,,,77.0,32.0,6.5,11.0,0.00625879,,0,,-0.34,0.11,0.15,,1.0,1.0,1.0,,3.0,2.0,,2.0,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,26.0,21.0,5.0,2.0,0.0,13.0,14.0,8.0,12.0,6.0,3.0,4.0,,,,90.0,45.0,6.6,9.0,0.0628941,,2,,-0.12,0.17,0.46,,3.0,2.0,3.0,1.0,,,,1.0,3.0,6.0,4.0,,1.0,,,1.0,,,,,0.1338,-0.3,,1.0,,,,2.0,,,,,
14613415,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,43.0,35.0,5.0,4.0,0.0,13.0,17.0,22.0,26.0,8.0,6.0,4.0,,,,90.0,64.0,7.2,13.0,0.112112,,2,,0.06,-0.49,-0.03,,6.0,,,,4.0,2.0,,,,1.0,,1.0,2.0,,,,,,2.0,1.0,0.2878,-0.55,True,2.0,,,,1.0,,,,,
14613415,away,Kasımpaşa,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175.0,109,M,910091,EUR,980726400,M,11,11,False,38.0,31.0,1.0,1.0,0.0,10.0,11.0,21.0,27.0,4.0,7.0,,,,,89.0,59.0,6.9,17.0,0.175974,,5,,0.29,0.48,0.15,,4.0,2.0,,,1.0,1.0,,3.0,3.0,7.0,1.0,,,,,,4.0,1.0,2.0,1.0,0.1156,-0.51,,,,,,3.0,1.0,0.0201,,,
14613415,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,9.0,7.0,,,0.0,1.0,2.0,6.0,7.0,5.0,3.0,3.0,,,,77.0,24.0,6.6,7.0,0.00813851,,0,,-0.18,0.39,0.21,,1.0,1.0,1.0,,1.0,1.0,,1.0,,4.0,1.0,,1.0,,,,3.0,,1.0,,,,,,,1.0,,,,,,,
14613415,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,True,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,2.0,1.0,2.0,,,,13.0,12.0,6.7,,0.00544131,,1,,0.01,0.02,0.14,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,0.0262,0.01,,,,,,,,,,,
14613415,away,Kasımpaşa,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,17,17,True,5.0,3.0,,,0.0,,,3.0,5.0,3.0,,,,,,13.0,8.0,6.5,4.0,0.0017399,,0,,-0.05,0.02,0.0,,,3.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1188,,,,,,,1.0,,,,,
14613415,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Berkay Muratoğlu,berkay-muratoglu,B. Muratoğlu,D,47,183.0,16,M,1931424,EUR,1199232000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Berkay Muratoğlu,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Atakan Mujde,mujde-atakan,A. Mujde,M,4,182.0,17,M,1134704,EUR,1067040000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Oguzhan Yilmaz,oguzhan-yilmaz,O. Yilmaz,M,23,181.0,2,M,1480585,EUR,1055808000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Oguzhan Yilmaz,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Yasin Eratilla,yasin-eratilla,Y. Eratilla,F,72,,4,M,2214554,EUR,1081123200,F,72,72,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Yasin Eratilla,,,,,,,,,,,,,,,,,,,
14613415,away,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179.0,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Emirhan Yigit,,,,,,,,,,,,,,,,,,,
