match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_hitWoodwork
12441697,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,,18.0,7.0,,,0.0,,,7.0,18.0,1.0,,90.0,30.0,6.9,16.0,0.168171,2,,,,3.0,4.0,7.0,,,,2.0,,,,4.0,,1.0,,,1.0,6.0,,0.0966,2.0,1.0,,,,,,,,,,
12441697,home,Sparta Rotterdam,Mohamed Nassoh,mohamed-nassoh,M. Nassoh,M,10,186,724,M,1088895,EUR,1043539200,M,17,17,True,,9.0,7.0,2.0,2.0,0.0,3.0,4.0,5.0,8.0,2.0,,21.0,16.0,7.0,5.0,0.0528469,0,,3.0,1.0,,,2.0,,2.0,2.0,1.0,,,,1.0,,1.0,Mohamed Nassoh,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,16,16,True,,9.0,6.0,1.0,1.0,0.0,3.0,5.0,3.0,4.0,3.0,,21.0,13.0,6.7,3.0,0.00959557,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Nökkvi Þórisson,nokkvi-thorisson,N. Þórisson,F,19,188,101,M,987077,EUR,934502400,M,19,19,True,,3.0,2.0,,,0.0,,,2.0,3.0,,,21.0,9.0,6.5,6.0,0.0153911,1,,,,1.0,5.0,,,,,,,,,4.0,3.0,1.0,,,,,1.0,0.1138,,1.0,,,,,,,,,,
12441697,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193,44,M,1048906,EUR,1014508800,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rick Meijssen,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Mike Kleijn,kleijn-mike,M. Kleijn,D,15,175,123,M,1193084,EUR,1107907200,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Max De Ligt,de-ligt-max,M. d. Ligt,D,13,189,36,M,1517610,EUR,1090281600,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Boyd Reith,boyd-reith,B. Reith,D,2,175,53,M,825836,EUR,925862400,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Joel Ideho,joel-ideho,J. Ideho,M,17,176,191,M,1049063,EUR,1058400000,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Joel,Ideho,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,home,Sparta Rotterdam,Ayoub Oufkir,ayoub-oufkir,A. Oufkir,M,24,170,550,M,1648756,EUR,1136332800,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ayoub,Oufkir,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,,31.0,21.0,19.0,9.0,0.0,17.0,26.0,4.0,5.0,10.0,2.0,90.0,40.0,7.1,10.0,0.00229797,0,0.1423,,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,
12441697,away,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,,51.0,42.0,4.0,2.0,0.0,22.0,26.0,22.0,27.0,2.0,,90.0,76.0,7.7,12.0,0.453012,0,,2.0,2.0,,4.0,4.0,4.0,1.0,1.0,2.0,5.0,1.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,
12441697,away,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,,46.0,41.0,8.0,4.0,0.0,23.0,24.0,18.0,22.0,6.0,,90.0,68.0,7.7,7.0,0.00538616,0,,,,1.0,3.0,7.0,,1.0,,3.0,4.0,4.0,4.0,,1.0,,,,2.0,1.0,,,,,1.0,,,,,,meeshilgerss,,,
12441697,away,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,,54.0,45.0,13.0,7.0,0.0,36.0,41.0,9.0,13.0,5.0,,90.0,66.0,7.1,10.0,0.00548762,0,,,,2.0,3.0,5.0,1.0,,,9.0,,,,1.0,,,,,,5.0,,,,,,,,,,,,,,
12441697,away,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,,34.0,27.0,4.0,1.0,0.0,14.0,15.0,13.0,21.0,2.0,,79.0,45.0,6.9,10.0,0.0350566,1,,2.0,,1.0,3.0,3.0,,1.0,,3.0,,,,,1.0,,,,2.0,1.0,1.0,0.0507,,,1.0,,,,,,,,,
12441697,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,,54.0,49.0,5.0,3.0,1.0,18.0,19.0,32.0,36.0,12.0,,90.0,67.0,7.7,7.0,0.0718546,0,,1.0,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,1.0,,
12441697,away,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,,64.0,52.0,9.0,4.0,0.0,32.0,39.0,21.0,29.0,9.0,,90.0,81.0,8.1,16.0,0.136762,2,,4.0,1.0,,1.0,4.0,1.0,,,2.0,3.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,0.1133,,,1.0,1.0,0.8145,,,,,,1.0,
12441697,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,,30.0,22.0,4.0,2.0,0.0,8.0,9.0,14.0,22.0,5.0,,69.0,48.0,6.6,15.0,0.0158052,1,,1.0,,1.0,8.0,4.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,2.0,1.0,1.0,0.1369,,4.0,,,,,,,,,,
12441697,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,,27.0,18.0,3.0,,0.0,6.0,7.0,13.0,22.0,3.0,,89.0,38.0,7.5,12.0,0.0410201,3,,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,2.0,0.2223,,1.0,,1.0,0.5136,,,,,,1.0,1.0
12441697,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,,31.0,23.0,2.0,1.0,0.0,8.0,11.0,15.0,24.0,4.0,,79.0,47.0,7.0,15.0,0.0164949,0,,4.0,,,2.0,4.0,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,
12441697,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,True,26.0,13.0,3.0,3.0,1.0,4.0,6.0,9.0,20.0,2.0,,90.0,38.0,7.4,14.0,0.0572479,2,,,,,4.0,9.0,1.0,,,2.0,,1.0,1.0,,2.0,2.0,,,2.0,6.0,1.0,0.2153,1.0,1.0,1.0,,,,,,,,,
12441697,away,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,M,30,30,True,,7.0,5.0,,,0.0,,1.0,5.0,9.0,2.0,,21.0,18.0,6.9,8.0,0.012361,0,,3.0,,1.0,2.0,4.0,1.0,2.0,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Gerald Alders,gerald-alders,G. Alders,D,3,179,240,M,1403075,EUR,1115424000,M,47,47,True,,1.0,,,,0.0,,,,1.0,,,11.0,9.0,6.8,2.0,1.52e-06,0,,,,,,2.0,,,,3.0,,1.0,1.0,,,,Gerald Alders,,,1.0,,,,,,,,,,,,,,
12441697,away,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,11.0,8.0,6.7,3.0,0.0012829,0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12441697,away,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,0.0,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,
12441697,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Sam Karssies,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Max Bruns,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Younes Taha,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441697,away,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,148,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
