match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_outfielderBlock,stat_goals
11067564,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,28.0,17.0,22.0,11.0,10.0,13.0,7.0,15.0,1.0,1.0,9.0,2.0,2.0,6.0,90.0,41.0,7.9,11.0,0.00222674,0,0.7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,41.0,30.0,6.0,,12.0,15.0,18.0,29.0,3.0,3.0,2.0,,,,90.0,62.0,6.4,19.0,0.0297116,2,,3.0,4.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0585,2.0,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,,39.0,32.0,7.0,4.0,20.0,26.0,12.0,13.0,5.0,8.0,5.0,,,,90.0,51.0,6.9,7.0,0.00401654,0,,,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11067564,home,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,37.0,34.0,8.0,6.0,26.0,26.0,8.0,11.0,2.0,,,,,,90.0,39.0,6.4,3.0,0.00296635,0,,,2.0,1.0,5.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Dieguinho,,,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,D,20,20,False,,36.0,31.0,3.0,1.0,20.0,21.0,11.0,15.0,8.0,3.0,7.0,,,,90.0,65.0,6.7,14.0,0.00835712,1,,,,1.0,3.0,2.0,1.0,,1.0,4.0,,0.0193,,3.0,3.0,1.0,3.0,,,,,,,,,,,,,
11067564,home,Goiás,Higor Meritão,,,higor-meritao,H. Meritão,M,22,186,200,M,973845,EUR,772329600,M,8,8,False,,16.0,15.0,1.0,,9.0,10.0,6.0,6.0,,,2.0,,,,38.0,19.0,6.5,2.0,0.00393198,0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
11067564,home,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,,41.0,34.0,3.0,2.0,17.0,21.0,17.0,20.0,8.0,4.0,11.0,,,,90.0,58.0,7.2,9.0,0.0119439,0,,,1.0,3.0,3.0,,,,5.0,3.0,1.0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,
11067564,home,Goiás,Julián Palacios,,,julian-palacios,J. Palacios,M,20,172,145,M,1005177,EUR,918086400,M,10,10,False,,23.0,21.0,,,5.0,5.0,18.0,25.0,4.0,,2.0,,,,75.0,47.0,6.9,14.0,0.133272,3,,7.0,2.0,,8.0,,6.0,2.0,,2.0,2.0,0.0538,2.0,,,,2.0,,2.0,2.0,1.0,0.0297,,,,,,,,
11067564,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,23.0,20.0,3.0,2.0,7.0,8.0,13.0,19.0,1.0,,5.0,,,,75.0,34.0,6.8,10.0,0.0213391,2,,4.0,,,3.0,,,1.0,,,2.0,0.1117,1.0,1.0,,,2.0,1.0,,,1.0,0.0375,,,,,,,,
11067564,home,Goiás,Vinícius,,,vinicius,Vinícius,F,7,180,199,M,124807,EUR,744336000,M,7,7,False,,27.0,22.0,3.0,2.0,7.0,8.0,15.0,23.0,5.0,3.0,6.0,,,,75.0,42.0,7.0,10.0,0.0801106,1,,4.0,2.0,2.0,5.0,1.0,3.0,,1.0,1.0,2.0,0.0527,,,,,1.0,,,3.0,1.0,0.1434,,,,,,,,
11067564,home,Goiás,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,465,M,1007431,EUR,869184000,F,9,9,False,,6.0,4.0,,,2.0,2.0,2.0,4.0,2.0,1.0,,,,,56.0,14.0,6.4,6.0,0.0210378,0,,,1.0,1.0,5.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11067564,home,Goiás,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,True,,23.0,18.0,2.0,2.0,7.0,10.0,11.0,13.0,2.0,1.0,1.0,,,,52.0,29.0,6.6,6.0,0.0234567,0,,,1.0,1.0,3.0,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11067564,home,Goiás,Apodi,,,apodi,Apodi,M,,176,138,M,33119,EUR,534816000,F,22,22,True,,7.0,3.0,1.0,,,1.0,3.0,6.0,3.0,,2.0,,,,34.0,10.0,6.5,5.0,0.00045506,0,,,1.0,3.0,4.0,,,,1.0,,3.0,,,,,,1.0,,,,,,,,,,,,,
11067564,home,Goiás,Pedrinho,Pedro,Junqueira de Oliveira,pedro-junqueira,Pedrinho,M,17,182,140,M,1217904,EUR,1080000000,F,17,17,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,3.0,,2.0,,,,15.0,8.0,6.6,2.0,0.00358952,0,,,,,1.0,,2.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
11067564,home,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,F,70,70,True,,6.0,1.0,,,,2.0,3.0,6.0,2.0,,1.0,,,,15.0,13.0,6.7,7.0,0.214815,0,,2.0,,,3.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,
11067564,home,Goiás,Breno Herculano,,,breno-herculano,B. Herculano,F,9,189,149,M,1018671,EUR,919123200,F,18,18,True,,6.0,5.0,,,2.0,2.0,3.0,4.0,2.0,,1.0,,,,15.0,8.0,6.8,1.0,0.00184495,1,,,2.0,1.0,2.0,,,1.0,,1.0,,0.1251,1.0,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Marcelo Rangel,,,marcelo-rangel,M. Rangel,G,88,186,371,M,870902,EUR,579830400,G,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Mina,,,mina,Mina,D,,187,9,M,1467704,EUR,1047427200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Sidimar,,,sidimar,Sidimar,D,4,185,39,M,312072,EUR,710640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Xavier,,,xavier,Xavier,D,16,174,13,M,1469621,EUR,1077235200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Dodô,Dodô,,dodo,Dodô,M,10,170,230,M,1018871,EUR,992563200,M,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,home,Goiás,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067564,away,Cruzeiro,Rafael Cabral,,,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,49.0,38.0,18.0,7.0,35.0,35.0,3.0,14.0,1.0,1.0,10.0,,2.0,3.0,90.0,60.0,7.6,12.0,0.0041731,0,0.2106,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11067564,away,Cruzeiro,William,,,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,28.0,22.0,6.0,4.0,10.0,12.0,13.0,22.0,3.0,,8.0,,,,90.0,55.0,6.6,17.0,0.0307627,0,,6.0,,,7.0,4.0,4.0,,2.0,1.0,1.0,,,,,,2.0,,1.0,2.0,,,,,,,,,,
11067564,away,Cruzeiro,Neris,,,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,,37.0,36.0,4.0,4.0,23.0,23.0,13.0,14.0,7.0,3.0,3.0,,,,78.0,46.0,7.4,3.0,0.183764,0,,,,4.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,
11067564,away,Cruzeiro,Luciano Castan,,,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,52.0,49.0,9.0,8.0,35.0,38.0,14.0,14.0,5.0,4.0,1.0,,,,90.0,62.0,7.4,3.0,0.0112014,1,,,3.0,2.0,4.0,,,1.0,1.0,1.0,2.0,0.0313,,2.0,2.0,,,,,,,,,,,,,,,
11067564,away,Cruzeiro,Marlon,,,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,36.0,26.0,7.0,1.0,12.0,16.0,14.0,22.0,11.0,,6.0,,,,90.0,61.0,7.1,14.0,0.0157393,0,,2.0,3.0,5.0,6.0,,,,1.0,4.0,2.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,
11067564,away,Cruzeiro,Ian Luccas,,,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,False,,9.0,8.0,,,3.0,3.0,5.0,6.0,1.0,,2.0,,,,45.0,12.0,6.4,3.0,0.0765418,0,,,1.0,1.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,
11067564,away,Cruzeiro,Filipe Machado,,,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,False,,26.0,21.0,2.0,,10.0,13.0,11.0,14.0,4.0,,2.0,,,,83.0,35.0,6.6,7.0,0.0136565,1,,1.0,,,1.0,,,1.0,2.0,2.0,,0.0666,,2.0,2.0,,,1.0,,,,,,,1.0,,,,,
11067564,away,Cruzeiro,Mateus Vital,,,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,,18.0,16.0,1.0,1.0,3.0,4.0,13.0,14.0,1.0,,3.0,,,,63.0,25.0,6.7,4.0,0.055086,2,,,2.0,,6.0,2.0,1.0,,1.0,,1.0,0.0412,,1.0,1.0,,,,,,2.0,0.4695,,,,,,,,
