match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork
12624370,home,Al Wehda,Ahmed Al Rashidi,Ahmed Al Rashidi,ahmed-al-rashidi,A. A. Rashidi,G,47,180.0,5,M,1549265,EUR,1026864000,G,47,47,False,31.0,18.0,24.0,11.0,0.0,9.0,10.0,9.0,21.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,90.0,41.0,6.8,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624370,home,Al Wehda,Saeed Almuwallad,,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,22.0,15.0,3.0,,0.0,8.0,11.0,7.0,13.0,,1.0,3.0,6.0,,,,,,60.0,36.0,6.6,11.0,0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12624370,home,Al Wehda,Jawad El Yamiq,,jawad-el-yamiq,J. E. Yamiq,D,18,190.0,4432,M,877103,EUR,699321600,D,5,5,False,22.0,15.0,7.0,2.0,0.0,11.0,11.0,4.0,11.0,2.0,2.0,10.0,3.0,,,,,,90.0,34.0,6.7,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624370,home,Al Wehda,Abdullah Al-Hafith,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,25.0,21.0,9.0,5.0,0.0,15.0,16.0,6.0,9.0,3.0,3.0,8.0,2.0,,,,,,90.0,38.0,7.1,4.0,0,,2.0,,,,,,True,2.0,2.0,,,,,,,,,,,,,,,,,,
12624370,home,Al Wehda,Meshal Alaeli,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,12.0,6.0,1.0,,0.0,3.0,5.0,3.0,8.0,,2.0,4.0,3.0,,,,,,60.0,29.0,6.5,11.0,0,1.0,6.0,1.0,3.0,,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,
12624370,home,Al Wehda,Mohamed Al Makahasi,,mohamed-al-makahasi,M. Makaazi,M,23,177.0,475,M,970835,EUR,791942400,M,35,35,False,27.0,25.0,1.0,,0.0,11.0,12.0,14.0,15.0,,6.0,3.0,5.0,,,,,,90.0,44.0,6.9,2.0,0,,5.0,,1.0,3.0,2.0,,,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,
12624370,home,Al Wehda,Ala'a Al-Hejji,,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,False,33.0,28.0,4.0,2.0,0.0,15.0,17.0,13.0,17.0,,4.0,1.0,5.0,,,,,,85.0,47.0,7.3,7.0,0,1.0,1.0,,4.0,1.0,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,
12624370,home,Al Wehda,Juninho Bacuna,,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,24.0,14.0,6.0,2.0,1.0,5.0,9.0,9.0,16.0,3.0,5.0,,4.0,,,,,,90.0,37.0,7.1,15.0,0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,,,,,,,,
12624370,home,Al Wehda,Saad Bguir,Saad,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,M,18,18,False,37.0,33.0,3.0,1.0,0.0,12.0,12.0,21.0,30.0,,,,1.0,,,,,,79.0,50.0,6.9,12.0,3,5.0,,,,,,,,,,,,,,2.0,,,,,Bguir,1.0,1.0,1.0,,,,,
12624370,home,Al Wehda,Odion Ighalo,,odion-ighalo,O. Ighalo,F,,183.0,2180,M,29774,EUR,613958400,F,9,9,False,19.0,15.0,1.0,,0.0,6.0,6.0,9.0,14.0,1.0,5.0,4.0,7.0,,,,,,90.0,32.0,7.0,8.0,0,1.0,3.0,,,3.0,1.0,,,2.0,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,
