match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_clearanceOffLine,player_firstName,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_keyPass,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,stat_goals,player_lastName,stat_punches,stat_hitWoodwork,stat_penaltyMiss
13558930,home,Bournemouth,Evanilson,evanilson,Evanilson,F,9,181,7601,M,evanilsonlima99,998490,EUR,939168000,F,9,9,False,8.0,5.0,,,0.0,3.0,3.0,2.0,5.0,,2.0,,,,,,,,73.0,17.0,7.5,5.0,1,,,1.0,4.0,1.0,,,1.0,2.0,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,,
13558930,home,Bournemouth,James Hill,james-hill,J. Hill,D,23,184,569,M,,1156586,EUR,1010620800,D,23,23,True,12.0,6.0,4.0,1.0,0.0,5.0,6.0,1.0,7.0,3.0,4.0,,,,,,,,33.0,28.0,6.7,11.0,0,,2.0,3.0,4.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Dango Ouattara,dango-ouattara,D. Ouattara,F,19,177,34231,M,d.ouattara15,1106451,EUR,1013385600,F,11,11,True,4.0,2.0,1.0,,0.0,,1.0,2.0,3.0,,1.0,,,,,,,,33.0,9.0,6.5,3.0,0,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,Dango Ouattara,,,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,481,M,,44566,EUR,672883200,D,15,15,True,6.0,4.0,1.0,,0.0,2.0,4.0,3.0,5.0,,2.0,,,,,,,,17.0,14.0,6.8,4.0,0,,,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Alex Scott,alex-scott,A. Scott,M,8,178,2368,M,,1104986,EUR,1061424000,M,8,8,True,7.0,4.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,,2.0,,,,,,,,17.0,12.0,6.4,6.0,0,,,2.0,,1.0,,1.0,,2.0,,,1.0,,,,,Alex Scott,,,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Daniel Jebbison,daniel-jebbison,D. Jebbison,F,9,190,528,M,,1096136,EUR,1057881600,F,21,21,True,,,,,0.0,,,1.0,1.0,,,,,,,,,,13.0,3.0,6.5,1.0,0,,,1.0,1.0,,,,,,1.0,,,1.0,,,,Daniel Jebbison,,1.0,1.0,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Will Dennis,will-dennis,W. Dennis,G,12,188,235,M,,991001,EUR,963187200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Matai Akinmboni,matai-akinmboni,M. Akinmboni,D,45,191,393,M,,1190712,EUR,1161043200,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Matai Akinmboni,,,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Ben Winterburn,ben-winterburn,B. Winterburn,M,16,185,93,M,,2007889,EUR,1094256000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558930,home,Bournemouth,Zain Silcott-Duberry,zain-silcott-duberry,Z. Silcott-Duberry,F,43,177,152,M,,1403063,EUR,1120867200,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Zain Silcott-Duberry,,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,26.0,17.0,12.0,3.0,0.0,15.0,18.0,2.0,8.0,2.0,6.0,,,,,,1.0,1.0,90.0,33.0,6.4,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13558930,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,38.0,32.0,4.0,2.0,0.0,18.0,20.0,16.0,21.0,4.0,8.0,,,,,,,,90.0,76.0,7.3,14.0,0,,5.0,6.0,13.0,2.0,,,3.0,2.0,4.0,2.0,2.0,1.0,,,,,1.0,3.0,2.0,,1.0,2.0,1.0,,1.0,,,,,,,,,
13558930,away,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,False,40.0,35.0,3.0,1.0,0.0,27.0,30.0,8.0,10.0,2.0,2.0,,,,,,,,45.0,46.0,6.5,5.0,1,,,2.0,3.0,,,,2.0,,1.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,50.0,40.0,10.0,4.0,0.0,22.0,23.0,19.0,28.0,4.0,3.0,,,,,,,,90.0,58.0,6.8,10.0,0,,2.0,3.0,3.0,,1.0,,1.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13558930,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,42.0,30.0,8.0,3.0,0.0,13.0,17.0,17.0,27.0,1.0,2.0,,,,,,,,90.0,55.0,6.6,15.0,0,,3.0,4.0,5.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,
13558930,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,52.0,36.0,8.0,,0.0,13.0,18.0,23.0,36.0,1.0,9.0,,,,,,,,90.0,67.0,7.2,20.0,0,,1.0,2.0,8.0,1.0,,1.0,6.0,2.0,,1.0,1.0,,,,,,3.0,2.0,,,1.0,2.0,,,,,,,,,,,,
13558930,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,False,68.0,61.0,6.0,2.0,0.0,37.0,37.0,24.0,31.0,1.0,6.0,,,,,,,,83.0,77.0,6.9,9.0,0,,1.0,2.0,7.0,2.0,,,4.0,,1.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,
13558930,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,19,19,False,63.0,56.0,4.0,4.0,0.0,30.0,31.0,27.0,33.0,2.0,8.0,,,,,,,,83.0,73.0,7.0,8.0,4,,,4.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,,2.0,1.0,,,,,,1.0,
13558930,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,F,47,47,False,28.0,23.0,1.0,1.0,0.0,10.0,10.0,14.0,19.0,,,,,,,,,,69.0,37.0,6.8,9.0,1,,,3.0,1.0,,,,,1.0,1.0,,,3.0,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,
13558930,away,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,1.0,,,,,,,,61.0,19.0,6.0,5.0,4,,,4.0,,,,,,4.0,,1.0,3.0,,3.0,,,,,,,,,1.0,,,,2.0,2.0,,,1.0,,,,1.0
13558930,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,F,17,17,False,42.0,35.0,2.0,1.0,0.0,11.0,13.0,25.0,35.0,1.0,2.0,,,,,,,,90.0,69.0,7.5,16.0,3,True,,3.0,7.0,1.0,,1.0,6.0,1.0,,,,3.0,,2.0,,,2.0,6.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,,,
13558930,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,16113,M,,1142703,EUR,1111363200,M,75,75,True,14.0,10.0,3.0,1.0,2.0,3.0,4.0,7.0,11.0,2.0,4.0,,,,,,,,45.0,30.0,7.9,9.0,0,,1.0,2.0,3.0,,,1.0,2.0,1.0,,,1.0,1.0,,,,Nico,2.0,1.0,,,,2.0,,,1.0,,,,,,O’Reilly,,,
13558930,away,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196101,M,OMarmoush,873554,EUR,918345600,F,7,7,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,2.0,,,,,,,,29.0,15.0,7.4,6.0,2,,1.0,,1.0,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,
13558930,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,True,18.0,15.0,,,0.0,2.0,2.0,13.0,16.0,,,,,,,,,,21.0,23.0,7.1,3.0,0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
13558930,away,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19848,M,nico14,954056,EUR,1010016000,M,14,14,True,12.0,10.0,,,0.0,4.0,6.0,6.0,6.0,,3.0,,,,,,,,15.0,13.0,6.7,2.0,0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10486,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,1.0,2.0,,,,,,,,15.0,14.0,6.4,2.0,2,,,1.0,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,
13558930,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,Vitor Reis,reis-vitor,V. Reis,D,12,186,12928,M,vitorreiss_06,1485300,EUR,1137024000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558930,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
