match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_lastManTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_wasFouled,stat_penaltyWon,stat_errorLeadToAGoal,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyConceded,stat_penaltyFaced,player_sofascoreId
11409022,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,True,36.0,27.0,17.0,8.0,24.0,25.0,3.0,11.0,2.0,2.0,4.0,10.0,3.0,2.0,3.0,3.0,1.0,1.0,90.0,52.0,7.0,11.0,0.00049609,0,-0.4347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,,40.0,30.0,6.0,4.0,28.0,35.0,2.0,5.0,2.0,5.0,1.0,2.0,,,,,,,90.0,49.0,6.0,11.0,0.00054095,0,,84,1.0,6.0,1.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Josué Sá,josue-sa,J. Sá,D,186,48,M,137982,EUR,708739200,D,23,23,False,,35.0,29.0,3.0,2.0,26.0,32.0,3.0,3.0,1.0,3.0,,7.0,,,,,,,90.0,46.0,6.5,6.0,0.0017632,1,,3,,2.0,,2.0,,2.0,,,1.0,2.0,2.0,0.0118,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,False,,39.0,27.0,8.0,1.0,24.0,28.0,4.0,12.0,3.0,7.0,9.0,4.0,,,,,,,90.0,56.0,6.6,13.0,0.0331601,1,,3,,3.0,2.0,4.0,2.0,1.0,,,1.0,,1.0,0.0153,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,,26.0,11.0,5.0,,6.0,13.0,5.0,14.0,,5.0,1.0,7.0,,,,,,,90.0,54.0,6.9,25.0,0.00415421,0,,20,1.0,8.0,2.0,3.0,3.0,3.0,,,,1.0,3.0,,1.0,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,False,,32.0,28.0,2.0,2.0,18.0,19.0,10.0,13.0,,1.0,1.0,5.0,,,,,,,81.0,41.0,6.0,5.0,0.00417174,0,,95,,2.0,1.0,,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,João Graça,joao-graca,J. Graça,M,177,46,M,309296,EUR,803433600,M,21,21,False,,29.0,24.0,3.0,2.0,16.0,18.0,8.0,11.0,1.0,4.0,,4.0,,,,,,,64.0,39.0,6.3,10.0,0.00639431,0,,21,1.0,8.0,2.0,2.0,2.0,4.0,,,,,1.0,,,,,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
11409022,home,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,183,243,M,848521,EUR,899337600,M,27,27,False,,38.0,33.0,2.0,2.0,18.0,18.0,15.0,22.0,,6.0,4.0,7.0,,,,,,,90.0,67.0,7.3,14.0,0.220041,1,,17,2.0,5.0,3.0,5.0,4.0,,,,,,,0.0123,2.0,,,5.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,
11409022,home,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,178,236,M,1134514,EUR,988416000,F,77,77,False,,22.0,13.0,2.0,1.0,5.0,8.0,8.0,14.0,,7.0,1.0,6.0,,,,,,,85.0,38.0,7.1,13.0,0.0124151,1,,11,,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,0.1906,,,,2.0,1.0,3.0,,,4.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,
11409022,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,81,81,False,,18.0,14.0,,,8.0,9.0,6.0,11.0,2.0,3.0,1.0,1.0,,,,,,,90.0,31.0,8.6,9.0,0.0767935,5,,9,4.0,5.0,1.0,,,,,,1.0,,,1.6939,2.0,,,3.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,2.0,2.0,1.9766,,,,,
11409022,home,Rio Ave,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,170,334,M,901857,EUR,989107200,F,11,11,False,,20.0,14.0,2.0,1.0,5.0,5.0,9.0,16.0,,5.0,3.0,4.0,,,,,,,85.0,40.0,7.0,12.0,0.00578875,2,,,,5.0,1.0,1.0,,3.0,,,1.0,,,0.204,1.0,,,4.0,1.0,2.0,,,2.0,2.0,,,,,1.0,,1.0,1.0,0.7609,3.0,,,,
11409022,home,Rio Ave,Adrien Silva,adrien-silva,A. Silva,M,175,380,,30127,EUR,605923200,M,15,15,True,,11.0,6.0,2.0,,4.0,4.0,3.0,9.0,,3.0,1.0,5.0,,,,,,,26.0,19.0,6.6,7.0,0.00823678,0,,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,
11409022,home,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,181,38,M,44739,EUR,567388800,M,8,8,True,,3.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,9.0,4.0,6.6,1.0,0.00086086,0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11409022,home,Rio Ave,João Teixeira,joao-teixeira,J. Teixeira,M,178,78,M,138899,EUR,760492800,M,7,7,True,,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,11.0,6.0,6.4,2.0,1.349e-05,0,,97,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,M,14,14,True,,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,11.0,5.0,6.5,3.0,0.00044052,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Lucas Flores,flores-lucas,L. Flores,G,196,32,M,1170703,EUR,1025740800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Helder Sá,helder-sa,H. Sá,D,184,56,M,1113073,EUR,1036886400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,28,,,,,,,Helder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Leonardo Ruiz,leonardo-ruiz,L. Ruiz,F,185,112,M,605426,EUR,829785600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,home,Rio Ave,Zé Manuel,ze-manuel,Z. Manuel,F,181,50,M,141021,EUR,656640000,F,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409022,away,Sporting CP,Antonio Adán,antonio-adan,A. Adán,G,192,816,M,59623,EUR,547862400,G,1,1,False,,27.0,14.0,18.0,5.0,12.0,19.0,2.0,8.0,,,,5.0,,,,,1.0,1.0,90.0,32.0,5.4,14.0,0.00041215,0,-0.2625,1,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,
11409022,away,Sporting CP,Ousmane Diomande,diomande-ousmane,O. Diomande,D,190,4976,M,1394342,EUR,1070496000,D,26,26,False,,72.0,62.0,5.0,3.0,46.0,49.0,16.0,23.0,2.0,3.0,,5.0,,,,,,,90.0,79.0,6.5,10.0,0.0128364,0,,26,2.0,5.0,1.0,1.0,1.0,2.0,Ousmane,Diomande,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,ousdiomande
11409022,away,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,196,2042,M,47443,EUR,655257600,D,4,4,False,True,60.0,51.0,10.0,4.0,38.0,38.0,13.0,22.0,2.0,3.0,1.0,8.0,,,,,,,90.0,71.0,7.5,10.0,0.0346283,1,,4,1.0,1.0,,,,,Sebastián,Coates,,1.0,2.0,0.1234,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,0.4267,1.0,,,,
11409022,away,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,186,6686,M,1001196,EUR,998697600,D,25,25,False,,37.0,34.0,6.0,6.0,24.0,26.0,10.0,11.0,2.0,2.0,,3.0,,,,,,,45.0,39.0,6.7,3.0,0.00966852,0,,25,2.0,2.0,,,,,Gonçalo,Inácio,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,goncaloinacio_25
11409022,away,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,172,10919,M,1001140,EUR,980467200,M,21,21,False,,23.0,18.0,2.0,2.0,14.0,16.0,4.0,8.0,,6.0,,3.0,,,,,,,90.0,60.0,6.2,19.0,0.00226121,0,,10,1.0,10.0,2.0,,,1.0,,,,,1.0,,1.0,,,4.0,2.0,1.0,,,9.0,5.0,,,,,,,,,,,,,,
11409022,away,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,185,4443,M,859917,EUR,930268800,M,42,42,False,,47.0,37.0,8.0,4.0,24.0,27.0,13.0,20.0,,3.0,1.0,5.0,,,,,,,90.0,59.0,7.2,12.0,0.0161016,3,,42,1.0,3.0,1.0,,,1.0,Morten,Hjulmand,1.0,,,0.1095,,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,0.2499,,,,,
11409022,away,Sporting CP,Hidemasa Morita,hidemasa-morita,H. Morita,M,177,3106,M,926560,EUR,800064000,M,5,5,False,,34.0,28.0,3.0,3.0,13.0,14.0,16.0,22.0,1.0,4.0,,9.0,,,,,,,90.0,50.0,7.2,10.0,0.386673,0,,5,,5.0,2.0,2.0,1.0,2.0,Hidemasa,Morita,,1.0,1.0,,2.0,1.0,,2.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11409022,away,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,179,1386,M,352882,EUR,792547200,M,11,11,False,,32.0,26.0,2.0,2.0,12.0,14.0,14.0,24.0,,3.0,1.0,5.0,,,,,,,61.0,56.0,6.4,14.0,0.0194402,0,,11,,3.0,,1.0,1.0,1.0,Nuno,Santos,,,2.0,,6.0,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,1.0,,
11409022,away,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,184,11949,M,830431,EUR,946425600,F,17,17,False,,7.0,6.0,,,1.0,1.0,5.0,8.0,,2.0,,3.0,,,,,,,45.0,20.0,6.3,9.0,0.00547157,1,,17,,4.0,,1.0,1.0,1.0,Francisco,Trincão,,,1.0,0.1242,2.0,,,2.0,2.0,,,,2.0,1.0,,,,,1.0,,1.0,,0.8315,,,,,trincao
11409022,away,Sporting CP,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,187,198098,M,804508,EUR,896918400,F,9,9,False,,28.0,17.0,1.0,,6.0,6.0,11.0,22.0,1.0,7.0,1.0,3.0,,,,,,,90.0,44.0,8.0,15.0,0.157302,3,,14,2.0,4.0,,,,1.0,,,,,,0.2673,,,,3.0,,5.0,,,2.0,1.0,,,2.0,,,,3.0,1.0,1.0572,,,,,VGyökeres
11409022,away,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,173,8267,M,895764,EUR,898992000,F,8,8,False,,32.0,24.0,1.0,,5.0,7.0,19.0,32.0,,5.0,,4.0,,,,,,,90.0,65.0,7.1,23.0,0.0617152,4,,8,1.0,6.0,,,,1.0,,,2.0,,,0.2278,7.0,,,4.0,1.0,3.0,,,5.0,2.0,,2.0,1.0,,,,,,,,,,,pedroogoncalves28
11409022,away,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,167,2823,M,795066,EUR,912643200,F,10,10,True,,8.0,6.0,,,4.0,4.0,2.0,5.0,,2.0,,2.0,,,,,,,45.0,21.0,6.4,10.0,0.0509012,2,,10,1.0,6.0,,,,,,,1.0,,,0.1217,1.0,,,2.0,3.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,
11409022,away,Sporting CP,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,185,2167,M,989841,EUR,1015027200,D,72,72,True,,25.0,23.0,1.0,1.0,18.0,19.0,5.0,6.0,1.0,7.0,,5.0,,,,,,,45.0,34.0,6.6,4.0,0.00137347,0,,72,,2.0,1.0,3.0,,1.0,Eduardo,Quaresma,,,1.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,
11409022,away,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,183,1301,M,797648,EUR,793065600,D,2,2,True,,20.0,12.0,6.0,2.0,6.0,11.0,6.0,10.0,1.0,3.0,1.0,1.0,,,,,,,29.0,30.0,6.4,10.0,0.00560136,0,,2,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
11409022,away,Sporting CP,Franco Israel,franco-israel,F. Israel,G,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
