match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_wasFouled,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_dispossessed,stat_goodHighClaim,stat_goalsPrevented,stat_blockedScoringAttempt
11409052,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,20.0,16.0,7.0,4.0,14.0,16.0,2.0,4.0,4.0,90.0,22.0,6.8,4.0,0.001855,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,D,72,72,False,41.0,28.0,6.0,4.0,19.0,24.0,9.0,19.0,7.0,90.0,61.0,7.1,16.0,0.00589026,0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,54.0,48.0,5.0,1.0,37.0,37.0,11.0,17.0,3.0,90.0,64.0,7.1,6.0,0.00609129,0,,,2.0,,4.0,7.0,,1.0,1.0,,,True,1.0,,,,,,,,,,,,,,,
11409052,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,61.0,51.0,9.0,2.0,41.0,42.0,10.0,19.0,,90.0,73.0,7.3,10.0,0.00521619,2,,,2.0,,3.0,8.0,1.0,1.0,,,,,,,,2.0,0.0898,,,,,,,,,,,
11409052,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,D,5,5,False,47.0,37.0,7.0,3.0,20.0,24.0,19.0,31.0,5.0,90.0,81.0,7.5,18.0,0.0896953,0,8.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,
11409052,home,Casa Pia,Yuki Soma,soma-yuki,Y. Soma,F,7,165,617,M,945290,EUR,856828800,M,11,11,False,22.0,15.0,3.0,1.0,9.0,11.0,6.0,11.0,3.0,71.0,28.0,6.8,9.0,0.18615,0,,,,1.0,2.0,,,,,2.0,,,2.0,,,,,,1.0,,1.0,,,,,,,
11409052,home,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,False,41.0,36.0,4.0,2.0,28.0,30.0,8.0,11.0,3.0,77.0,48.0,6.5,6.0,0.0325339,1,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,0.0315,,1.0,,,,,,,,,
11409052,home,Casa Pia,Beni Mukendi,beni-mukendi,B. Mukendi,M,16,180,646,M,1002367,EUR,1021939200,M,16,16,False,58.0,51.0,4.0,2.0,34.0,36.0,17.0,22.0,5.0,87.0,69.0,6.8,10.0,0.0125919,0,,1.0,1.0,4.0,5.0,3.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,3.0,1.0,,,,,
11409052,home,Casa Pia,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,7,7,False,22.0,18.0,1.0,,8.0,9.0,10.0,14.0,2.0,77.0,32.0,6.4,9.0,0.0208674,0,1.0,1.0,,5.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,
11409052,home,Casa Pia,Felippe Cardoso,felippe-cardoso,F. Cardoso,F,70,187,417,M,922616,EUR,907459200,F,30,30,False,19.0,17.0,,,4.0,4.0,13.0,15.0,4.0,90.0,28.0,6.3,5.0,0.0126747,0,,6.0,,7.0,2.0,,,,,3.0,3.0,,2.0,,,,,,,,,,,1.0,,,,
11409052,home,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,24.0,18.0,1.0,,9.0,10.0,9.0,15.0,3.0,87.0,45.0,7.0,15.0,0.105923,1,1.0,5.0,2.0,13.0,7.0,,,2.0,2.0,5.0,3.0,,3.0,,,1.0,0.1291,,2.0,1.0,1.0,2.0,,,1.0,,,
11409052,home,Casa Pia,Rúben Lameiras,ruben-lameiras,R. Lameiras,M,22,175,78,M,793154,EUR,788054400,F,10,10,True,2.0,1.0,1.0,,,,1.0,2.0,,19.0,10.0,6.4,3.0,0.00382465,1,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,1.0,0.1079,,,,,1.0,,,1.0,,,
11409052,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,D,77,77,True,2.0,1.0,,,,,3.0,6.0,,13.0,8.0,6.8,3.0,0.128434,0,4.0,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,
11409052,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,8.0,6.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,13.0,8.0,6.5,2.0,0.00637951,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,Samuel Justo,samuel-justo,S. Justo,M,96,178,247,M,1153077,EUR,1080864000,M,96,96,True,3.0,1.0,,,1.0,2.0,,1.0,1.0,3.0,6.0,,4.0,3.392e-05,0,,,,2.0,,1.0,,,,,,,,Samuel,Justo,,,,,,,1.0,,,1.0,,,
11409052,home,Casa Pia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,9,9,True,1.0,1.0,,,1.0,1.0,,,2.0,3.0,3.0,,,7.7e-06,1,,,1.0,,2.0,,,,,,,,1.0,,,1.0,0.0374,,,,,,,,,,,
11409052,home,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,André Geraldes,andre-geraldes,A. Geraldes,D,18,181,32,M,125039,EUR,673142400,D,18,18,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409052,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409052,away,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,16.0,13.0,6.0,3.0,10.0,10.0,3.0,6.0,6.0,90.0,22.0,6.9,3.0,0.00027499,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0541,
11409052,away,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,D,79,79,False,37.0,29.0,4.0,1.0,18.0,19.0,11.0,19.0,3.0,90.0,63.0,6.9,11.0,0.0040484,1,1.0,1.0,1.0,6.0,4.0,2.0,,2.0,1.0,,3.0,,1.0,,,,0.0203,,,,,,,,2.0,,,1.0
11409052,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,D,6,6,False,63.0,50.0,18.0,6.0,44.0,44.0,6.0,19.0,1.0,90.0,72.0,6.9,14.0,0.00214829,0,,1.0,,2.0,1.0,7.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11409052,away,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,87.0,80.0,8.0,4.0,69.0,69.0,11.0,18.0,7.0,90.0,99.0,7.4,8.0,0.00232816,0,,1.0,5.0,2.0,6.0,6.0,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
