match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,captain,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded
10411448,home,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,34.0,21.0,21.0,8.0,1.0,18.0,21.0,3.0,13.0,1.0,1.0,10.0,2.0,3.0,1.0,1.0,90.0,42.0,6.9,13.0,0.0,0.0,0.0174489,1.0,0,-0.5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,38.0,30.0,4.0,1.0,,26.0,28.0,4.0,10.0,,2.0,5.0,,,,,87.0,53.0,6.7,8.0,0.0545,0.0,0.00102311,,2,,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
10411448,home,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,37.0,35.0,7.0,5.0,,33.0,33.0,2.0,4.0,,3.0,2.0,,,,,90.0,44.0,6.3,3.0,0.0,0.0,0.00082609,,0,,1.0,4.0,1.0,,1.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
10411448,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,38.0,33.0,5.0,2.0,,30.0,32.0,3.0,6.0,,2.0,3.0,,,,,90.0,49.0,6.7,5.0,0.2169,0.2032,0.00035656,,2,,1.0,4.0,6.0,1.0,,,1.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,,,,,,,,,,
10411448,home,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,21.0,20.0,2.0,2.0,,10.0,11.0,11.0,13.0,,1.0,5.0,,,,,90.0,42.0,6.6,7.0,0.0,0.0,0.0441721,1.0,0,,,6.0,5.0,,2.0,,,,,,3.0,2.0,1.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,,,,
10411448,home,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,38.0,29.0,6.0,3.0,,18.0,20.0,13.0,20.0,,5.0,7.0,,,,,90.0,57.0,7.3,10.0,0.0,0.0,0.149844,1.0,0,,,3.0,4.0,,,,,,,3.0,,2.0,,,,,4.0,2.0,2.0,2.0,1.0,,,,,,,
10411448,home,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,22.0,19.0,2.0,2.0,,11.0,14.0,8.0,8.0,,,3.0,,,,,68.0,32.0,6.9,5.0,0.7884,0.9872,0.00912548,,1,,,3.0,3.0,2.0,1.0,,,,1.0,,1.0,2.0,,,1.0,,2.0,,,,,1.0,True,1.0,,,,
10411448,home,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,29.0,23.0,3.0,2.0,,14.0,17.0,9.0,13.0,,6.0,3.0,,,,,90.0,56.0,6.7,13.0,0.0168,0.0,0.0207647,3.0,1,,3.0,6.0,7.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,2.0,2.0,,,,,,
10411448,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,8.0,7.0,,,,4.0,4.0,5.0,6.0,1.0,1.0,3.0,,,,,68.0,27.0,6.9,7.0,0.1502,0.0,0.397338,1.0,2,,,5.0,4.0,,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,2.0,2.0,4.0,2.0,,,,,,
10411448,home,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,False,19.0,18.0,2.0,2.0,,5.0,5.0,13.0,16.0,,,3.0,,,,,78.0,39.0,7.7,9.0,0.158,0.0664,0.111755,2.0,3,,,4.0,7.0,2.0,3.0,3.0,1.0,,,,3.0,,,,2.0,,1.0,,2.0,,2.0,4.0,,,,,,
10411448,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,21.0,13.0,,,,7.0,10.0,6.0,12.0,,2.0,3.0,,,,,87.0,35.0,7.5,14.0,0.0418,0.3575,0.00090319,1.0,1,,1.0,5.0,3.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,3.0,2.0,,1.0,1.0,,,
10411448,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,12.0,7.0,5.0,3.0,,4.0,6.0,3.0,6.0,,3.0,1.0,,,,,22.0,24.0,6.8,8.0,0.0,0.0,0.00138483,1.0,0,,1.0,3.0,2.0,,1.0,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,
10411448,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,8.0,6.0,1.0,,,3.0,4.0,3.0,4.0,,2.0,3.0,,,,,22.0,12.0,6.7,2.0,0.0,0.0,0.00127245,,0,,1.0,,3.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
10411448,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,True,1.0,1.0,,,,,,1.0,1.0,,,,,,,,12.0,5.0,6.2,2.0,0.1116,0.0,0.00087246,,1,,,4.0,,,,,,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,
10411448,home,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,True,1.0,,,,,,1.0,,,,,,,,,,10.0,2.0,6.5,1.0,0.0,0.0,0.0,,0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10411448,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,3.0,,1.0,,,,2.0,1.0,2.0,,,2.0,,,,,10.0,6.0,6.6,3.0,0.0,0.0,0.00597503,,0,,1.0,2.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,
10411448,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411448,away,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,False,25.0,23.0,10.0,8.0,,21.0,23.0,2.0,2.0,,,7.0,2.0,3.0,,,90.0,33.0,6.3,2.0,0.0,0.0,0.00067903,,0,-1.3857,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10411448,away,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,D,2,2,False,46.0,42.0,4.0,3.0,,14.0,15.0,28.0,32.0,,,3.0,,,,,80.0,76.0,6.2,12.0,0.0,0.0,0.0390637,,0,,,6.0,8.0,2.0,10.0,6.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,
10411448,away,Fiorentina,Nikola Milenković,,,nikola-milenkovic,N. Milenković,D,31,195,5064,M,milenkovicn_4,836168,EUR,876614400,D,4,4,False,36.0,31.0,7.0,6.0,,21.0,23.0,10.0,13.0,,1.0,2.0,,,,,90.0,43.0,6.5,5.0,0.0,0.0,0.00475827,,0,,1.0,6.0,5.0,,,,,,1.0,,1.0,3.0,3.0,,,,3.0,2.0,,,,,,,,,,
10411448,away,Fiorentina,Lucas Martínez Quarta,,,lucas-martinez-quarta,L. M. Quarta,D,28,183,3115,M,chinomartinezquarta96,795297,EUR,831686400,D,28,28,False,45.0,34.0,9.0,6.0,,17.0,17.0,17.0,28.0,,,4.0,,,,,90.0,59.0,6.5,15.0,0.0,0.0,0.00826826,,0,,1.0,3.0,5.0,1.0,,,,,,2.0,,,1.0,,,,4.0,3.0,,,1.0,1.0,,,,,,
10411448,away,Fiorentina,Cristiano Biraghi,,,cristiano-biraghi,C. Biraghi,D,34,184,1338,M,,122848,EUR,715305600,D,3,3,False,50.0,45.0,7.0,2.0,1.0,22.0,24.0,25.0,33.0,1.0,1.0,7.0,,,,,90.0,72.0,7.1,10.0,0.0,0.0,0.0487322,1.0,0,,,2.0,6.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,4.0,1.0,7.0,2.0,,,True,,,,1.0,
10411448,away,Fiorentina,Sofyan Amrabat,,,sofyan-amrabat,S. Amrabat,M,34,183,27708,M,sofyanamrabat,359272,EUR,840585600,M,34,34,False,60.0,51.0,14.0,13.0,,23.0,27.0,29.0,34.0,,,4.0,,,,,71.0,66.0,6.5,9.0,0.0155,0.0,0.0939041,1.0,1,,,4.0,2.0,1.0,,,,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0
