match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_wonTackle,stat_fouls,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_shotOffTarget,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_totalContest,stat_bigChanceMissed,stat_totalOffside,stat_wonContest,stat_punches,stat_errorLeadToAShot
12501534,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,False,7.0,4.0,,,0.0,,1.0,5.0,8.0,1.0,1.0,,3.0,,,,,57.0,17.0,7.1,8.0,0.553429,2,,2.0,1.0,2.0,,,,LuvumboZito,,,,,1.0,0.0912,,,,1.0,,2.0,2.0,1.0,,2.0,,,,,,
12501534,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,M,70,70,True,12.0,11.0,1.0,,0.0,4.0,4.0,8.0,10.0,3.0,1.0,2.0,1.0,,,,,33.0,24.0,6.8,5.0,0.125634,1,,2.0,,2.0,,2.0,,,,,,1.0,,0.0524,,,,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,,
12501534,home,Cagliari,Matteo Prati,,,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,True,12.0,9.0,2.0,,0.0,5.0,5.0,4.0,7.0,1.0,3.0,,,,,,,16.0,16.0,6.4,5.0,0.00444617,1,,,,2.0,,,,,,,,,,0.0172,,1.0,1.0,,,,,,,,2.0,,,,,
12501534,home,Cagliari,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,8.0,7.0,1.0,1.0,0.0,6.0,7.0,3.0,3.0,2.0,1.0,1.0,,,,,,15.0,14.0,7.2,1.0,0.0457528,1,,2.0,,,,1.0,,,1.0,,,,,0.0203,0.0328,,,2.0,,,1.0,,,,1.0,,,1.0,,
12501534,home,Cagliari,Nicola Pintus,,,nicola-pintus,N. Pintus,D,6,189,78,M,1137733,EUR,1116979200,D,36,36,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,3.0,3.0,,,2.56e-06,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Nicolas Viola,,,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,3.0,3.0,,,0.00022223,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12501534,home,Cagliari,Alen Sherri,,,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190,97,M,992605,EUR,1011830400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Adam Obert,,,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Florinel Coman,,,florinel-coman,F. Coman,M,7,182,5227,M,794254,EUR,892166400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Mattia Felici,,,felici-mattia,M. Felici,M,17,180,329,M,975811,EUR,987465600,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Jakub Jankto,,,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,home,Cagliari,Kingstone Mutandwa,,,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Ionuț Radu,,,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,28,28,False,19.0,15.0,8.0,4.0,0.0,12.0,13.0,3.0,6.0,,13.0,,,1.0,2.0,,,90.0,31.0,6.6,4.0,0.00051046,0,-1.1632,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12501534,away,Venezia,Joel Schingtienne,Joel Schingtienne,,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,False,41.0,34.0,1.0,,0.0,18.0,20.0,16.0,21.0,1.0,6.0,1.0,1.0,,,,,70.0,46.0,6.0,9.0,0.00732424,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0
12501534,away,Venezia,Jay Idzes,,,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,53.0,48.0,5.0,3.0,0.0,30.0,31.0,18.0,22.0,1.0,8.0,,3.0,,,,,90.0,65.0,6.5,8.0,0.0100052,0,,,2.0,4.0,1.0,,2.0,jayidzes,,,3.0,1.0,,,,1.0,,,,,,,True,,,,1.0,,,
12501534,away,Venezia,Fali Candé,,,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,2,2,False,71.0,63.0,7.0,3.0,0.0,27.0,29.0,37.0,43.0,4.0,5.0,1.0,2.0,,,,,90.0,99.0,7.2,12.0,0.0922566,0,,1.0,7.0,8.0,6.0,,,,,,3.0,,,,,1.0,,1.0,,1.0,2.0,1.0,,,2.0,,,2.0,,
12501534,away,Venezia,Alessio Zerbin,,,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,M,24,24,False,26.0,16.0,3.0,1.0,0.0,6.0,7.0,10.0,22.0,3.0,2.0,,6.0,,,,,90.0,52.0,6.7,21.0,0.129151,1,,3.0,2.0,5.0,2.0,,1.0,,1.0,,,2.0,1.0,0.0826,0.2147,1.0,,,,,2.0,1.0,,,2.0,,,1.0,,
12501534,away,Venezia,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,71,71,False,53.0,45.0,5.0,2.0,0.0,10.0,11.0,35.0,44.0,4.0,4.0,2.0,,,,,,75.0,65.0,6.8,11.0,0.0137031,0,,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,,
12501534,away,Venezia,Hans Nicolussi Caviglia,,,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,83.0,71.0,10.0,6.0,0.0,24.0,27.0,49.0,60.0,3.0,6.0,1.0,1.0,,,,,90.0,99.0,7.0,17.0,0.185902,2,,4.0,,2.0,,,1.0,,,,,,1.0,0.0245,,,1.0,2.0,,,3.0,1.0,,1.0,1.0,,,1.0,,
12501534,away,Venezia,Gianluca Busio,,,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,M,6,6,False,48.0,37.0,2.0,1.0,0.0,13.0,15.0,24.0,35.0,4.0,4.0,,4.0,,,,,90.0,66.0,6.5,19.0,0.0415064,3,,2.0,,2.0,,,,,,,,1.0,,0.1831,,4.0,3.0,,,,,1.0,,,1.0,1.0,,,,
12501534,away,Venezia,Mikael Ellertsson,,,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,16.0,13.0,2.0,,0.0,7.0,7.0,7.0,11.0,5.0,2.0,,2.0,,,,,70.0,32.0,6.8,6.0,0.126489,0,,2.0,,,2.0,,,,,,,1.0,3.0,,,1.0,,1.0,,,,,,,1.0,,,1.0,,
12501534,away,Venezia,John Yeboah,,,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,F,10,10,False,21.0,18.0,,,0.0,4.0,4.0,14.0,17.0,1.0,1.0,,1.0,,,,,70.0,28.0,6.5,7.0,0.0805704,1,,,1.0,3.0,,,,,,,,,,0.0147,,1.0,1.0,,,,1.0,,,,2.0,,,,,
12501534,away,Venezia,Gaetano Oristanio,,,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,2.0,1.0,,,0.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,32.0,8.0,6.2,6.0,0.00107658,0,,,,5.0,,,1.0,,,,,,1.0,,,,,,,,,3.0,,,1.0,,,,,
12501534,away,Venezia,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,14.0,9.0,1.0,,0.0,1.0,2.0,8.0,13.0,1.0,3.0,,1.0,,,,,58.0,26.0,6.5,10.0,0.0496319,2,,1.0,1.0,7.0,,,3.0,,,,,,,0.3447,,,2.0,,,,1.0,,,,4.0,,,1.0,,
12501534,away,Venezia,Ridgeciano Haps,,,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,5,5,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,,,,,20.0,14.0,6.5,2.0,0.00070321,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Francesco Zampano,,,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,D,7,7,True,9.0,7.0,2.0,1.0,0.0,4.0,4.0,4.0,6.0,1.0,,1.0,,,,,,20.0,17.0,6.3,3.0,0.0276743,0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,
12501534,away,Venezia,Mirko Marić,,,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,99,99,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,1.0,,1.0,,,,,,20.0,12.0,6.8,2.0,0.00695721,0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12501534,away,Venezia,Issa Doumbia,,,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,9.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,6.0,,2.0,,,,,,,15.0,12.0,6.4,1.0,0.00202399,1,,,1.0,2.0,,,,,,,1.0,,,0.0343,,,,,,,,1.0,,1.0,,,,,,1.0
12501534,away,Venezia,Jesse Joronen,,,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Filip Stanković,,,filip-stankovic,F. Stanković,G,1,185,1020,M,986355,EUR,1014595200,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Matteo Grandi,,,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Alessandro Marcandalli,,,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Marin Šverko,,,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Bjarki Steinn Bjarkason,,,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Richie Sagrado,Richie Sagrado,,richie-sagrado,R. Sagrado,M,20,182,280,M,1198069,EUR,1075420800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501534,away,Venezia,Daniel Fila,,,fila-daniel,D. Fila,F,17,190,449,M,1088870,EUR,1029888000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
