match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_penaltyWon,stat_bigChanceCreated,stat_dispossessed,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyMiss,player_sofascoreId,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12450909,away,RC Strasbourg,Diego Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,D,7,7,False,48.0,43.0,1.0,1.0,0.0,24.0,26.0,19.0,25.0,2.0,7.0,,,90.0,69.0,6.6,14.0,0.0986168,0,,3.0,,6.0,8.0,2.0,3.0,2.0,,,1.0,,2.0,,,1.0,Diego,Moreira,,2.0,,,,4.0,3.0,,,,,,1.0,,,,,diegzyyy,,,,
12450909,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,54.0,48.0,6.0,3.0,0.0,33.0,33.0,16.0,23.0,,5.0,,,84.0,65.0,6.9,9.0,0.103442,0,,2.0,,1.0,3.0,,2.0,1.0,,,1.0,1.0,,,,2.0,Habib,Diarra,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
12450909,away,RC Strasbourg,Andrey Santos,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,44.0,38.0,2.0,2.0,0.0,24.0,27.0,14.0,17.0,1.0,5.0,,,90.0,60.0,7.1,10.0,0.0447764,2,,,1.0,3.0,5.0,1.0,2.0,1.0,1.0,,4.0,2.0,,0.0417,0.0287,1.0,Andrey Santos,,,,,1.0,,2.0,,,,,,1.0,,,,,,andreysantos_5,,,,
12450909,away,RC Strasbourg,Dilane Bakwa,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,45.0,36.0,5.0,2.0,0.0,14.0,14.0,23.0,38.0,1.0,1.0,,,90.0,68.0,6.9,21.0,0.149521,2,,7.0,,5.0,4.0,1.0,2.0,1.0,1.0,,,,2.0,0.0581,0.0318,1.0,,,,,,1.0,,4.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,
12450909,away,RC Strasbourg,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,6,6,False,18.0,16.0,1.0,1.0,0.0,9.0,9.0,7.0,9.0,,2.0,,,69.0,25.0,6.6,5.0,0.00543647,0,,,,2.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,
12450909,away,RC Strasbourg,Sebastian Nanasi,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,962068,EUR,1021507200,M,15,15,False,38.0,29.0,,,1.0,9.0,9.0,21.0,31.0,1.0,5.0,,,90.0,49.0,7.2,12.0,0.116053,2,,2.0,,3.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,0.6232,,2.0,Sebastian Nanasi,,,,1.0,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,
12450909,away,RC Strasbourg,Sékou Mara,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,14,14,False,9.0,7.0,,,0.0,4.0,4.0,3.0,5.0,,,,,45.0,17.0,6.5,5.0,0.0161426,1,,,2.0,4.0,3.0,,,,,,1.0,1.0,1.0,0.0432,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,,,,
12450909,away,RC Strasbourg,Jeremy Sebas,sebas-jeremy,J. Sebas,F,14,187,144,M,1498433,EUR,1050278400,F,40,40,True,6.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,3.0,,,45.0,9.0,6.7,2.0,0.0150376,0,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,Jeremy Sebas,,,,,,,1.0,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Abdoul Ouattara,abdoul-ouattara,A. Ouattara,M,42,180,1131,M,1930811,EUR,1129939200,M,42,42,True,10.0,9.0,,,0.0,5.0,5.0,4.0,5.0,,,,,21.0,13.0,7.1,2.0,0.0304527,1,,,,1.0,,,,,1.0,1.0,,,,0.0994,0.5495,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12450909,away,RC Strasbourg,Óscar Perea,oscar-perea,Ó. Perea,F,14,174,1176,M,1185986,EUR,1127779200,F,20,20,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,13.0,6.0,6.6,1.0,0.00296058,0,,,,,1.0,,1.0,1.0,,,,,,,,,Óscar,Perea,,,,,,1.0,,,,,,,,,,1.0,,,,,,
12450909,away,RC Strasbourg,Karl-Johan Johnsson,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Marvin Senaya,,,,,,,,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Eduard Sobol,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Amadou Cissé,amadou-cisse,A. Cissé,D,33,183,111,M,1935903,EUR,1140998400,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450909,away,RC Strasbourg,Pape Diong,daouda-diongu,P. Diongu,M,6,193,841,M,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Pape Diong,,,,,,,,,,,,,,,,,,,,,,,
