match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialWon,stat_penaltyConceded,stat_fouls,captain,stat_totalCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_keyPass,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_penaltyWon
12421197,home,Sint-Truidense VV,Adriano Bertaccini,,,adriano-bertaccini,A. Bertaccini,F,91,173.0,746,M,867250,EUR,966124800,F,91,91,False,33.0,24.0,3.0,3.0,0.0,10.0,10.0,14.0,24.0,6.0,,,,,,90.0,52.0,7.0,16.0,0.0276829,4,,1.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,4.0,,1.0,,2.0,,2.0,2.0,,3.0,0.3325,,1.0,1.0,,,,,,,,,
12421197,home,Sint-Truidense VV,Simen Juklerød,Simen,Juklerød,simen-juklerod,S. Juklerød,D,18,186.0,64,M,252515,EUR,769219200,D,18,18,True,18.0,17.0,2.0,2.0,0.0,7.0,7.0,11.0,13.0,,,,,,,21.0,27.0,6.9,4.0,0.0808621,1,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,2.0,,2.0,1.0,,,,1.0,0.0718,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Andrés Ferrari,,,andres-ferrari,A. Ferrari,F,9,183.0,452,M,1177406,EUR,1041552000,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,21.0,12.0,6.7,3.0,0.0150705,2,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,0.1056,,1.0,,,,,,,,,,
12421197,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,,,,,,12.0,9.0,6.7,1.0,0.00150082,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,D,60,60,True,9.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,5.0,,,,,,,12.0,12.0,6.7,3.0,0.00063146,0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Hiiro Komori,Hiiro Komori,,komori-hiiro,H. Komori,F,17,177.0,216,M,1218307,EUR,965520000,F,41,41,True,,,,,0.0,,,,,,,,,,,12.0,2.0,6.4,2.0,,0,,1.0,2.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Jo Coppens,,,jo-coppens,J. Coppens,G,12,190.0,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187.0,3379,M,1018822,EUR,921888000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Adam Nhaili,Adam Nhaili,,adam-nhaili,A. Nhaili,M,53,174.0,94,M,1510029,EUR,1123545600,F,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,home,Sint-Truidense VV,Jay David Mbalanda,Jay David Mbalanda,,jay-david-mbalanda,J. D. Mbalanda,F,32,,57,M,1888650,EUR,1178150400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Laurent Henkinet,,,laurent-henkinet,L. Henkinet,G,,189.0,54,M,127405,EUR,716428800,G,30,30,False,18.0,8.0,15.0,5.0,0.0,3.0,6.0,5.0,12.0,6.0,1.0,,1.0,,,90.0,28.0,6.9,10.0,0.00083349,0,-0.3827,,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,
12421197,away,Standard Liège,Daan Dierckx,,,dierckx-daan,D. Dierckx,D,29,192.0,200,M,1099368,EUR,1045958400,D,29,29,False,50.0,45.0,6.0,3.0,0.0,32.0,32.0,13.0,18.0,3.0,,,,,,85.0,63.0,6.9,6.0,0.00526587,0,,,1.0,2.0,,,4.0,,2.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Ibe Hautekiet,,,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,False,71.0,70.0,3.0,3.0,0.0,52.0,52.0,18.0,19.0,,,,,,,90.0,91.0,7.2,2.0,0.0147314,0,,3.0,4.0,7.0,,,14.0,1.0,2.0,1.0,,5.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,
12421197,away,Standard Liège,Henry Lawrence,,,henry-lawrence,H. Lawrence,D,18,171.0,129,M,976265,EUR,1001030400,D,88,88,False,48.0,40.0,4.0,2.0,0.0,22.0,25.0,18.0,24.0,1.0,,,,,,90.0,74.0,7.3,11.0,0.00606317,0,,2.0,3.0,2.0,1.0,,6.0,2.0,1.0,1.0,,,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180.0,286,M,880762,EUR,905299200,M,13,13,False,26.0,21.0,2.0,1.0,0.0,7.0,8.0,14.0,20.0,5.0,,,,,,90.0,49.0,6.6,13.0,0.0163329,0,,1.0,5.0,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,,,True,2.0,,,,2.0,,,,,,,1.0,,,,,1.0,,,,
12421197,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178.0,889,M,1066059,EUR,1064534400,M,8,8,False,56.0,44.0,12.0,5.0,0.0,20.0,20.0,26.0,39.0,6.0,,,,,,89.0,77.0,7.7,14.0,0.282863,2,,2.0,7.0,10.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,,,,3.0,,,2.0,4.0,4.0,,,0.202,,2.0,3.0,,,1.0,1.0,1.0,,,,
12421197,away,Standard Liège,Ibrahim Karamoko,,,karamoko-ibrahim,I. Karamoko,M,20,187.0,135,M,966263,EUR,995846400,M,20,20,False,55.0,44.0,7.0,2.0,0.0,27.0,33.0,17.0,22.0,10.0,,,,,,90.0,70.0,6.9,12.0,0.105951,0,,3.0,6.0,5.0,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Léandre Kuavita,Léandre Kuavita,,leandre-kuavita,L. Kuavita,M,14,180.0,165,M,1198065,EUR,1085961600,M,14,14,False,41.0,32.0,2.0,,0.0,8.0,11.0,24.0,32.0,5.0,,,,,,89.0,59.0,6.4,17.0,0.0257457,0,,,5.0,3.0,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Ilay Camara,Ilay Camara,,camara-ilay,I. Camara,M,7,174.0,4171,M,1397747,EUR,1042848000,M,17,17,False,37.0,27.0,5.0,2.0,0.0,5.0,7.0,22.0,35.0,6.0,,,,,,85.0,70.0,6.8,24.0,0.0879478,1,,2.0,10.0,4.0,2.0,1.0,2.0,3.0,1.0,,,,,,,5.0,1.0,2.0,,8.0,3.0,,1.0,0.0802,,,2.0,,,,,,,,,
12421197,away,Standard Liège,Andi Zeqiri,,,andi-zeqiri,A. Zeqiri,F,9,184.0,672,M,796067,EUR,930009600,F,9,9,False,14.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,9.0,3.0,,,,,,79.0,27.0,7.0,6.0,0.0855255,5,,2.0,6.0,3.0,,1.0,,,1.0,1.0,,2.0,,2.0,,,,4.0,,1.0,,2.0,2.0,1.2645,0.8689,1.0,1.0,1.0,1.0,,,,,,,
12421197,away,Standard Liège,Dennis Eckert Ayensa,,,dennis-eckert-ayensa,D. Eckert,F,10,181.0,542,M,812797,EUR,852768000,F,11,11,False,30.0,23.0,1.0,1.0,0.0,6.0,8.0,17.0,22.0,7.0,,,,,,90.0,52.0,8.7,10.0,0.0822506,3,,2.0,4.0,12.0,,1.0,2.0,1.0,,,4.0,3.0,,1.0,,,,,,6.0,5.0,2.0,,0.8787,1.2034,1.0,2.0,,1.0,,,,,,,1.0
12421197,away,Standard Liège,Andreas Hountondji,,,hountondji-andreas,A. Hountondji,F,27,190.0,3805,M,1112796,EUR,1026345600,F,77,77,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,2.0,,,,,,11.0,10.0,6.3,7.0,0.00143911,0,,1.0,3.0,1.0,,,,,,,,1.0,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Boško Šutalo,,,bosko-sutalo,B. Šutalo,D,21,188.0,725,M,942992,EUR,946684800,D,4,4,True,1.0,,,,0.0,,,,1.0,1.0,,,,,,11.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175.0,137,M,366760,EUR,843523200,D,15,15,True,,,,,0.0,,,,,,,,,,,11.0,5.0,6.5,1.0,,0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Marko Bulat,,,marko-bulat,M. Bulat,M,5,178.0,837,M,905063,EUR,1001462400,M,7,7,True,1.0,,1.0,,0.0,,,,1.0,,,,,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Sotiris Alexandropoulos,,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186.0,870,M,947477,EUR,1006732800,M,6,6,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Tom Poitoux,Tom Poitoux,,tom-poitoux,T. Poitoux,G,99,185.0,74,M,1195762,EUR,1117843200,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Attila Szalai,,,attila-szalai,A. Szalai,D,41,192.0,2460,M,823092,EUR,885254400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421197,away,Standard Liège,Brahim Ghalidi,Brahim Ghalidi,,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
