match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,captain,stat_lastManTackle,stat_outfielderBlock,stat_aerialLost,stat_fouls,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
10913405,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,33.0,16.0,25.0,8.0,9.0,10.0,7.0,23.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,90.0,40.0,7.4,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,40.0,34.0,3.0,1.0,18.0,20.0,16.0,20.0,,5.0,5.0,5.0,,,,90.0,63.0,6.7,9.0,0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170,16,M,921767,EUR,927158400,D,2,2,False,21.0,17.0,8.0,4.0,12.0,13.0,5.0,8.0,,7.0,4.0,6.0,,,,80.0,37.0,7.4,5.0,1,1.0,,1.0,,1.0,5.0,4.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185,15,M,893198,EUR,622080000,D,4,4,False,28.0,22.0,6.0,4.0,22.0,24.0,,4.0,,2.0,9.0,5.0,,,,90.0,44.0,7.4,6.0,0,,,,,1.0,2.0,2.0,,,,True,1.0,,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,43.0,28.0,17.0,7.0,17.0,19.0,11.0,24.0,1.0,5.0,4.0,4.0,,,,90.0,53.0,7.3,15.0,0,,,,,,3.0,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168,13,M,847483,EUR,637372800,D,3,3,False,35.0,28.0,2.0,1.0,13.0,16.0,15.0,19.0,,,,5.0,,,,90.0,47.0,6.7,11.0,0,3.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175,362,M,818568,EUR,782352000,M,27,27,False,41.0,33.0,3.0,1.0,7.0,9.0,27.0,34.0,,7.0,,2.0,,,,89.0,62.0,6.7,16.0,0,10.0,2.0,3.0,4.0,,3.0,2.0,3.0,1.0,,,,,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,,,,
10913405,home,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,37.0,31.0,5.0,3.0,17.0,20.0,14.0,17.0,1.0,4.0,1.0,10.0,,,,90.0,51.0,6.7,10.0,1,6.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,77,172,64,M,975496,EUR,752198400,M,10,10,False,33.0,27.0,1.0,,13.0,15.0,15.0,20.0,1.0,6.0,,4.0,,,,77.0,45.0,6.9,11.0,0,5.0,,,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10913405,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,M,9,9,False,49.0,42.0,1.0,,16.0,18.0,26.0,32.0,6.0,12.0,1.0,5.0,,,,89.0,73.0,6.7,15.0,3,9.0,1.0,3.0,3.0,,2.0,1.0,3.0,2.0,1.0,,,,4.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,
10913405,home,Al-Fayha,Aleksandar Trajkovski,aleksandar-trajkovski,A. Trajkovski,F,7,179,729,M,60184,EUR,715651200,F,7,7,False,28.0,21.0,3.0,2.0,8.0,8.0,14.0,22.0,1.0,6.0,1.0,4.0,,,,90.0,44.0,6.8,13.0,0,4.0,1.0,1.0,2.0,,2.0,1.0,4.0,1.0,,,,,2.0,,1.0,2.0,1.0,2.0,,,1.0,,,,,,,,
10913405,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167,29,M,1084266,EUR,941846400,M,6,6,True,10.0,9.0,,,6.0,6.0,3.0,4.0,,1.0,,,,,,13.0,15.0,6.9,2.0,0,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,Saud Zidan,,,,,,,
10913405,home,Al-Fayha,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176,10,M,830121,EUR,688953600,M,26,26,True,9.0,5.0,,,2.0,4.0,3.0,5.0,2.0,3.0,,1.0,,,,10.0,13.0,6.6,5.0,0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10913405,home,Al-Fayha,Mohammed Abusabaan,mohammed-abusabaan,M. Abusabaan,M,,176,2,M,232202,EUR,632793600,M,66,66,True,2.0,1.0,,,,,1.0,2.0,,,,1.0,,,,8.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
