match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotValueNormalized,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalkeeperValueNormalized,player_sofascoreId
14015649,home,Arminia Bielefeld,Joel Grodowski,,,joel-grodowski,J. Grodowski,F,11,185,218,M,886973,EUR,880848000,F,11,11,False,12.0,8.0,,,0.0,4.0,5.0,4.0,7.0,,1.0,,,,79.0,28.0,6.6,15.0,1,-0.04,0.42,0.0,2.0,2.0,11.0,6.0,1.0,7.0,1.0,,,,5.0,,4.0,-0.1,3.0,,,,,,4.0,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Felix Hagmann,,,felix-hagmann,F. Hagmann,D,2,178,23,M,1197579,EUR,1075334400,D,2,2,True,32.0,23.0,5.0,2.0,0.0,13.0,16.0,10.0,16.0,2.0,3.0,,,,69.0,52.0,7.1,15.0,0,-0.12,0.13,0.22,2.0,,,5.0,,1.0,,,1.0,3.0,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Julian Kania,,,kania-julian,J. Kania,F,9,190,142,M,1514419,EUR,1002672000,F,7,7,True,9.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,1.0,1.0,,,,45.0,18.0,6.3,4.0,4,-0.03,0.18,0.15,1.0,1.0,2.0,2.0,,,3.0,,,,2.0,1.0,1.0,-0.73,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
14015649,home,Arminia Bielefeld,Benjamin Boakye,,,benjamin-boakye,B. Boakye,M,27,180,147,M,1536861,EUR,1110153600,F,27,27,True,4.0,2.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,11.0,15.0,6.8,7.0,1,0.17,0.3,0.13,,,5.0,3.0,1.0,4.0,,,,1.0,2.0,,2.0,-0.22,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,
14015649,home,Arminia Bielefeld,Isaiah Young,,,isaiah-young,I. Young,F,30,181,69,M,886154,EUR,891216000,F,30,30,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,11.0,10.0,7.6,4.0,1,-0.1,0.09,-0.03,2.0,,2.0,2.0,1.0,,,,,,,2.0,,0.51,,1.0,,,,,,1.0,,,,,1.0,,,,,,
14015649,home,Arminia Bielefeld,Leo Oppermann,,,leo-oppermann,L. Oppermann,G,18,191,48,M,995669,EUR,998956800,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Joel Felix,,,felix-joel,J. Felix,D,3,190,53,M,836092,EUR,884649600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Lukas Kunze,,,lukas-kunze,L. Kunze,M,13,189,31,M,892527,EUR,897782400,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Florian Micheler,,,florian-micheler,F. Micheler,M,14,185,68,M,1149349,EUR,1116288000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,home,Arminia Bielefeld,Daniel Richter,Daniel Richter,,daniel-richter,D. Richter,F,43,180,41,M,1995790,EUR,1207612800,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Michael Zetterer,,,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,1,1,False,51.0,29.0,37.0,15.0,0.0,15.0,18.0,14.0,33.0,2.0,17.0,1.0,2.0,1.0,90.0,63.0,7.2,23.0,0,0.27,0.02,0.25,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,3.0,2.0,0.3233,0.17,
14015649,away,SV Werder Bremen,Felix Agu,,,agu-felix,F. Agu,M,27,180,628,M,933398,EUR,938390400,D,27,27,False,32.0,28.0,,,0.0,12.0,12.0,16.0,20.0,3.0,4.0,,,,90.0,63.0,6.7,13.0,1,0.01,0.06,0.2,1.0,2.0,5.0,5.0,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,3.0,-0.36,1.0,,,2.0,,,1.0,,,,1.0,,,,,,,,
14015649,away,SV Werder Bremen,Niklas Stark,,,niklas-stark,N. Stark,D,4,190,249,M,229544,EUR,797817600,D,4,4,False,45.0,35.0,10.0,4.0,0.0,25.0,28.0,10.0,17.0,,3.0,,,,90.0,53.0,6.9,10.0,1,0.04,0.0,-0.04,,2.0,5.0,8.0,,,1.0,,,2.0,,4.0,,-0.15,4.0,1.0,,1.0,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Marco Friedl,,,marco-friedl,M. Friedl,D,32,187,535,M,825771,EUR,890006400,D,32,32,False,44.0,37.0,6.0,4.0,0.0,28.0,30.0,9.0,14.0,2.0,6.0,,,,90.0,54.0,6.7,9.0,0,0.13,0.02,-0.21,,2.0,4.0,6.0,,,,,1.0,4.0,2.0,,2.0,,1.0,1.0,,2.0,,,,,True,,,,,,,,,,
14015649,away,SV Werder Bremen,Maximilian Wöber,,,maximilian-wober,M. Wöber,D,39,188,658,M,794962,EUR,886550400,D,39,39,False,37.0,24.0,5.0,2.0,0.0,11.0,13.0,13.0,24.0,,4.0,,,,79.0,54.0,6.6,18.0,0,-0.14,0.1,-0.13,5.0,1.0,4.0,3.0,,,,,,2.0,,,,,1.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Leonardo Bittencourt,,,leonardo-bittencourt,L. Bittencourt,M,10,171,295,M,111969,EUR,756259200,M,10,10,False,30.0,26.0,4.0,2.0,0.0,12.0,14.0,14.0,16.0,,4.0,,,,54.0,40.0,6.2,5.0,1,0.08,0.1,0.15,,1.0,2.0,5.0,,,1.0,,1.0,3.0,,1.0,1.0,-0.04,1.0,,,3.0,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,400,M,826171,EUR,919382400,M,14,14,False,37.0,30.0,8.0,6.0,0.0,12.0,14.0,18.0,23.0,1.0,6.0,,,,90.0,50.0,6.7,7.0,0,0.07,0.13,-0.15,,,2.0,4.0,,,,,2.0,3.0,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Justin Njinmah,,,justin-njinmah,J. Njinmah,F,11,185,712,M,1005343,EUR,974246400,M,11,11,False,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,,,,,,60.0,18.0,6.5,5.0,2,0.04,0.3,-0.01,,,3.0,2.0,,2.0,2.0,,,,2.0,1.0,,-0.57,2.0,,,,,3.0,1.0,,,,1.0,2.0,,,,,,,
14015649,away,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1022,M,830127,EUR,948931200,M,20,20,False,34.0,28.0,,,0.0,5.0,5.0,23.0,29.0,,4.0,,,,90.0,54.0,6.9,14.0,0,-0.07,0.24,-0.01,5.0,1.0,3.0,7.0,,5.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,3.0,3.0,,,1.0,,,,,,,,,
14015649,away,SV Werder Bremen,Patrice Čović,Patrice,Čović,patrice-covic,P. Čović,M,24,182,573,M,1596105,EUR,1182729600,M,24,24,False,36.0,30.0,4.0,3.0,0.0,12.0,14.0,18.0,22.0,,3.0,,,,72.0,49.0,6.3,11.0,1,0.12,-0.08,-0.07,1.0,,9.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,2.0,0.0,2.0,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,
14015649,away,SV Werder Bremen,Marco Grüll,,,marco-grull,M. Grüll,F,17,182,649,M,815612,EUR,899683200,F,17,17,False,20.0,14.0,1.0,,0.0,2.0,3.0,12.0,17.0,,1.0,,,,90.0,49.0,6.2,20.0,3,-0.06,0.12,-0.02,3.0,,10.0,6.0,3.0,4.0,2.0,1.0,,2.0,6.0,3.0,1.0,-0.52,3.0,,,,1.0,,1.0,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4360,M,1100836,EUR,1074211200,F,7,7,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,30.0,14.0,6.4,4.0,0,-0.11,0.04,0.0,,,4.0,2.0,,3.0,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,Samu
14015649,away,SV Werder Bremen,Keke Topp,,,topp-keke,K. Topp,F,9,192,895,M,1166832,EUR,1080172800,F,9,9,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,18.0,6.0,6.5,1.0,1,0.04,0.02,0.16,1.0,,3.0,1.0,,,,1.0,,1.0,,,,-0.22,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Olivier Deman,,,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,D,2,2,True,9.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,6.0,,2.0,,,,11.0,13.0,6.3,4.0,0,-0.02,0.07,-0.3,,1.0,1.0,2.0,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1078,M,1083390,EUR,1082073600,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Karim Coulibaly,,,karim-coulibaly,K. Coulibaly,D,31,191,704,M,1797852,EUR,1179878400,D,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Julián Malatini,Julian Malatini,,julian-malatini,J. Malatini,D,22,191,563,M,1087043,EUR,991267200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Leon Opitz,Leon Opitz,,opitz-leon,L. Opitz,M,17,183,129,M,1481688,EUR,1113177600,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Wesley Adeh,,,wesley-adeh,W. Adeh,M,34,187,100,M,1864921,EUR,1168214400,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015649,away,SV Werder Bremen,Isak Hansen Aarøen,,,isak-hansen-aaroen,I. H. Aarøen,M,8,173,1167,M,1019011,EUR,1093132800,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
