match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_lastManTackle,stat_accurateCross,stat_challengeLost,stat_errorLeadToAShot,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_totalOffside
12436990,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,22.0,17.0,6.0,2.0,0.0,16.0,18.0,1.0,4.0,8.0,90.0,28.0,6.7,5.0,0.00015787,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,47.0,42.0,1.0,1.0,0.0,26.0,27.0,16.0,21.0,4.0,90.0,66.0,7.4,7.0,0.00764325,0,,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,51.0,43.0,9.0,5.0,0.0,33.0,37.0,10.0,14.0,1.0,90.0,58.0,7.5,8.0,0.00572778,1,,,,1.0,1.0,5.0,,,2.0,2.0,1.0,1.0,,4.0,1.0,0.1318,,,,,,,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,49.0,46.0,5.0,4.0,0.0,35.0,37.0,11.0,12.0,2.0,90.0,55.0,7.2,3.0,0.0411889,1,,,,,1.0,5.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,0.0415,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,False,28.0,24.0,1.0,,0.0,17.0,20.0,7.0,10.0,5.0,59.0,47.0,6.9,11.0,0.123546,1,,,2.0,1.0,5.0,6.0,1.0,,1.0,,5.0,3.0,1.0,,,0.0103,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,45.0,41.0,2.0,2.0,0.0,22.0,25.0,19.0,20.0,6.0,90.0,58.0,7.4,6.0,0.0168591,0,,,,1.0,7.0,4.0,1.0,,,1.0,2.0,1.0,,,,,5.0,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,39.0,35.0,1.0,,0.0,22.0,23.0,14.0,18.0,5.0,59.0,51.0,6.6,8.0,0.120119,0,,,2.0,,4.0,5.0,1.0,,,,4.0,2.0,2.0,,,,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
12436990,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,False,17.0,17.0,,,0.0,4.0,4.0,13.0,17.0,2.0,59.0,28.0,6.7,6.0,0.202628,0,,,4.0,1.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
12436990,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,26.0,22.0,1.0,1.0,0.0,6.0,8.0,18.0,22.0,3.0,90.0,44.0,7.1,9.0,0.074254,3,,,4.0,,5.0,5.0,,,,,1.0,1.0,1.0,,,0.4241,3.0,1.0,1.0,,4.0,2.0,,,2.0,1.0,,True,1.0,2.0,1.1095,,,,,,,,,,,
12436990,home,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,28.0,22.0,2.0,2.0,0.0,6.0,8.0,16.0,20.0,3.0,90.0,45.0,7.3,14.0,0.5557,3,,,,2.0,9.0,5.0,4.0,1.0,1.0,,2.0,1.0,4.0,1.0,,0.1617,2.0,1.0,3.0,,1.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,
