match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
14062196,home,1. FC Köln,Marius Bülter,,,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,30,30,False,,13.0,8.0,,,0.0,,,8.0,13.0,,1.0,,,,,66.0,24.0,6.9,8.0,0.168719,82.187556277684,6.0,52.244768811062,,2,,0.25,0.27,0.0,,2.0,1.0,1.0,2.0,3.0,,1.0,,,,,,1.0,2.0,,26.971899813912,33.658774844014,1.0,2.0,1.0,,,1.0,1.0,0.0799,-0.44,,,,,,1.0
14062196,home,1. FC Köln,Ísak Bergmann Jóhannesson,,,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,True,,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,,1.0,,,,,24.0,8.0,6.5,3.0,0.00529153,14.980947186806,2.0,5.9188812558006,,0,,-0.07,0.05,-0.04,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
14062196,home,1. FC Köln,Said El Mala,,,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,M,13,13,True,,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,,,,,15.0,13.0,7.1,3.0,0.00472,27.016911658326,3.0,-18.38124369277,,2,,-0.02,0.37,0.0,,,,1.0,3.0,5.0,,1.0,4.0,4.0,,,,1.0,,,,,,,2.0,,,1.0,,0.5359,0.09,1.0,,0.4294,,1.0,
14062196,home,1. FC Köln,Jan Thielmann,,,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,True,,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,3.0,2.0,,,,,15.0,10.0,6.5,5.0,0.0008978,16.872208936943,2.0,12.489496641477,,0,,-0.11,0.09,-0.01,,1.0,,,1.0,,1.0,,,,,,,2.0,,,9.345400890912,12.234966652999,1.0,,,,,,,,,,,,,,
14062196,home,1. FC Köln,Rav van den Berg,,,rav-van-den-berg,R. v. d. Berg,D,33,190,1076,M,1014493,EUR,1089158400,D,33,33,True,,,,,,0.0,,,,,2.0,,,,,,10.0,2.0,6.7,,,,,,,0,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,home,1. FC Köln,Youssoupha Niang,,,youssoupha-niang,Y. Niang,F,38,185,27,M,2197599,EUR,1143244800,F,38,38,True,,3.0,1.0,,,0.0,,,1.0,3.0,,1.0,,,,,10.0,7.0,6.5,4.0,0.00028905,,,,,0,,0.0,,0.0,,,,2.0,2.0,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14062196,home,1. FC Köln,Ron-Robert Zieler,,,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,home,1. FC Köln,Denis Huseinbašić,,,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,home,1. FC Köln,Fynn Schenten,Fynn Schenten,,fynn-schenten,F. Schenten,F,40,189,767,M,2245371,EUR,1189728000,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Kamil Grabara,,,grabara-kamil,K. Grabara,G,1,195,3175,M,902080,EUR,915753600,G,1,1,False,,30.0,26.0,8.0,4.0,0.0,23.0,23.0,3.0,7.0,,4.0,,1.0,2.0,2.0,90.0,35.0,7.2,5.0,0.00496526,62.884954340336,7.0,47.110279899272,0.4984,0,-0.0678,0.1,-0.05,-0.06,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Kilian Fischer,,,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,False,,24.0,16.0,4.0,1.0,0.0,9.0,12.0,7.0,12.0,5.0,2.0,,,,,74.0,54.0,7.1,14.0,0.00840602,84.243934829579,10.0,-17.815801411662,,0,,-0.13,0.01,0.57,,2.0,,2.0,3.0,7.0,,,,,2.0,5.0,2.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Denis Vavro,,,denis-vavro,D. Vavro,D,3,187,674,M,293127,EUR,829094400,D,3,3,False,,60.0,48.0,9.0,3.0,0.0,35.0,38.0,13.0,22.0,15.0,1.0,,,,,90.0,82.0,6.9,14.0,0.0387624,83.648244699267,17.0,9.6003313064909,,0,,0.18,0.04,0.2,,2.0,1.0,2.0,3.0,4.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Moritz Jenz,,,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,15,15,False,,71.0,64.0,3.0,1.0,0.0,52.0,53.0,12.0,18.0,7.0,2.0,,,,,90.0,80.0,6.4,8.0,0.00527982,178.42415187626,24.0,67.272409664035,,0,,-0.05,0.07,-0.02,,,,3.0,5.0,3.0,,1.0,,,1.0,,,,,2.0,,,,,3.0,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Yannick Gerhardt,,,yannick-gerhardt,Y. Gerhardt,M,31,184,166,M,169255,EUR,763516800,D,31,31,False,,42.0,33.0,3.0,,0.0,18.0,19.0,15.0,23.0,1.0,5.0,,,,,89.0,70.0,6.1,18.0,0.186598,132.48754085329,16.0,61.369459855455,,2,,-0.02,0.2,-0.06,,2.0,1.0,,6.0,2.0,,1.0,1.0,,1.0,,,5.0,2.0,4.0,20.989609223349,53.938994079332,2.0,2.0,1.0,1.0,,1.0,1.0,0.129,-0.5,,,,,,
14062196,away,VfL Wolfsburg,Vinícius Souza,,,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,5,5,False,,15.0,13.0,1.0,,0.0,4.0,4.0,9.0,11.0,4.0,2.0,,,,,45.0,24.0,6.5,3.0,0.00367116,43.619984632915,2.0,-8.4441344224921,,0,,0.01,0.04,0.26,,,,2.0,6.0,3.0,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,3.0,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Maximilian Arnold,,,maximilian-arnold,M. Arnold,M,27,184,898,M,147289,EUR,769996800,M,27,27,False,True,75.0,63.0,8.0,4.0,0.0,35.0,37.0,28.0,38.0,5.0,5.0,,,,,90.0,89.0,6.9,16.0,0.0159428,188.37714195671,26.0,46.699546550433,,1,,0.11,0.16,-0.01,,3.0,1.0,1.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,0.0154,-0.06,,,,,,
14062196,away,VfL Wolfsburg,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20706,M,105734,EUR,698025600,M,24,24,False,,50.0,42.0,4.0,2.0,0.0,19.0,22.0,23.0,28.0,2.0,6.0,,,,,90.0,68.0,6.9,15.0,0.16148,88.59853973138,13.0,17.963427336919,,2,,0.06,0.15,-0.02,,4.0,1.0,,3.0,3.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,2.0,,,,2.0,,0.1253,-0.02,,,,chriseriksen8,,
14062196,away,VfL Wolfsburg,Lovro Majer,,,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,10,10,False,,12.0,10.0,,,0.0,3.0,5.0,7.0,7.0,1.0,3.0,,,,,45.0,20.0,6.4,4.0,0.00583542,47.428997062615,7.0,-11.553805505208,,0,,-0.12,0.02,-0.06,,,,1.0,4.0,4.0,,1.0,1.0,,,1.0,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,lovromajer,,
14062196,away,VfL Wolfsburg,Patrick Wimmer,,,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,False,,29.0,17.0,3.0,1.0,0.0,6.0,7.0,11.0,22.0,1.0,4.0,,,,,74.0,61.0,6.7,22.0,0.026078,217.29441705585,24.0,93.206966171886,,2,,0.14,0.3,-0.02,,2.0,,,9.0,9.0,1.0,2.0,6.0,3.0,,6.0,1.0,3.0,,,27.099775195018,75.880896117329,3.0,,3.0,,,2.0,,0.0714,-0.45,,,,,,
14062196,away,VfL Wolfsburg,Dženan Pejčinović,,,dzenan-pejcinovic,D. Pejčinović,F,17,188,1114,M,1127790,EUR,1108425600,F,17,17,False,,17.0,10.0,,,0.0,4.0,4.0,6.0,13.0,3.0,3.0,,,,,90.0,27.0,6.8,10.0,0.0112556,22.580715294567,3.0,5.7088564271033,,1,,-0.08,0.13,0.15,,,,4.0,1.0,5.0,,1.0,,,,1.0,1.0,2.0,,,11.95553773352,12.02463675127,1.0,1.0,,,,,,0.0982,-0.16,1.0,,0.0555,,,2.0
14062196,away,VfL Wolfsburg,Adam Daghim,,,adam-daghim,A. Daghim,F,11,186,850,M,1180758,EUR,1127865600,F,11,11,True,,16.0,9.0,,,0.0,,,9.0,16.0,1.0,3.0,,,,,45.0,37.0,6.6,13.0,0.19998,65.638475358692,7.0,34.933491564415,,4,,0.07,0.05,-0.02,,1.0,1.0,4.0,10.0,9.0,2.0,2.0,4.0,1.0,,3.0,2.0,1.0,1.0,2.0,15.21823818793,33.737121691544,2.0,2.0,1.0,,,1.0,2.0,0.4266,-0.59,1.0,,0.195,,2.0,
14062196,away,VfL Wolfsburg,Kento Shiogai,,,shiogai-kento,K. Shiogai,F,7,180,1146,M,1499696,EUR,1111795200,F,7,7,True,,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,1.0,4.0,,,,,45.0,22.0,6.3,7.0,0.00467566,105.78836655887,8.0,-10.680620117691,,2,,-0.17,0.14,0.15,,,,,4.0,1.0,,2.0,1.0,1.0,,,,2.0,,1.0,19.642109469461,32.327562350487,2.0,,1.0,,,1.0,,0.2814,0.0,1.0,,0.6068,,1.0,
14062196,away,VfL Wolfsburg,Saël Kumbedi,,,sael-kumbedi,S. Kumbedi,D,26,175,838,M,1155226,EUR,1111795200,D,26,26,True,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,,,,,16.0,16.0,6.7,3.0,0.086122,24.23917216941,2.0,15.228586143895,,0,,0.1,0.03,-0.04,,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,,,1.0,,1.0,,1.0,12.609760454008,16.982391616024,1.0,1.0,1.0,,,,,,,,,,,,1.0
14062196,away,VfL Wolfsburg,Jesper Lindstrøm,,,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,19,19,True,,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,,,,16.0,17.0,6.8,5.0,0.0628302,53.178431793915,6.0,32.845366542351,,0,,0.12,0.03,0.0,,1.0,1.0,1.0,1.0,3.0,,,2.0,2.0,,,,3.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,
14062196,away,VfL Wolfsburg,Aaron Zehnter,,,aaron-zehnter,A. Zehnter,M,25,180,593,M,1127788,EUR,1099180800,D,25,25,True,,,,,,0.0,,,,,,,,,,,1.0,1.0,,,7.99e-06,,,,,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Marius Müller,,,marius-muller,M. Müller,G,29,192,130,M,136933,EUR,742435200,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Konstantinos Koulierakis,,,konstantinos-koulierakis,K. Koulierakis,D,4,188,3369,M,1184855,EUR,1069977600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Mattias Svanberg,,,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062196,away,VfL Wolfsburg,Pharell Hensel,,,pharell-hensel,P. Hensel,M,37,188,37,M,2114948,EUR,1181260800,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
