match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_wonContest,player_firstName,player_lastName,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot
12530706,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193.0,309,M,840898,EUR,773539200,G,13,13,False,42.0,36.0,14.0,8.0,0.0,31.0,31.0,5.0,11.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,90.0,49.0,6.7,6.0,0.00081349,0,-0.9358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530706,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,967214,EUR,959731200,D,7,7,False,53.0,43.0,3.0,1.0,0.0,26.0,30.0,17.0,24.0,,1.0,4.0,5.0,3.0,4.0,,,,75.0,84.0,6.8,17.0,0.0149385,0,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12530706,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,98276,EUR,585792000,D,89,89,False,63.0,61.0,5.0,4.0,0.0,39.0,40.0,22.0,23.0,,,2.0,4.0,4.0,4.0,,,,90.0,75.0,7.1,4.0,0.00896375,0,,,,1.0,1.0,1.0,2.0,2.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,
12530706,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193.0,60,M,1123371,EUR,1019779200,D,4,4,False,58.0,56.0,3.0,1.0,0.0,44.0,45.0,12.0,13.0,,2.0,,4.0,2.0,2.0,,,,90.0,67.0,6.8,3.0,0.00600626,0,,,,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12530706,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177.0,69,M,43559,EUR,581990400,D,11,11,False,49.0,46.0,4.0,3.0,0.0,31.0,33.0,16.0,20.0,,,3.0,,,3.0,,,,85.0,61.0,6.7,8.0,0.0326248,2,,4.0,,1.0,,,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,0.1016,1.0,,,,,,,,,,,
12530706,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,False,66.0,57.0,6.0,2.0,0.0,30.0,32.0,28.0,39.0,,,4.0,4.0,,2.0,,,,90.0,80.0,6.8,14.0,0.0174389,0,,5.0,1.0,,2.0,2.0,,2.0,2.0,,1.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,
12530706,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,186,M,220155,EUR,732931200,M,22,22,False,31.0,24.0,2.0,2.0,0.0,11.0,14.0,13.0,18.0,1.0,4.0,5.0,6.0,1.0,3.0,,,,90.0,44.0,6.6,12.0,0.0318759,2,,1.0,2.0,,1.0,,2.0,1.0,2.0,,1.0,,,,,,,2.0,0.1043,,,,,,,,,,,,
12530706,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,847782,EUR,746841600,M,5,5,False,31.0,28.0,,,0.0,14.0,14.0,14.0,17.0,1.0,,3.0,5.0,2.0,3.0,,,,90.0,47.0,6.9,5.0,0.0111926,0,,,1.0,,4.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
12530706,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,186949,EUR,814233600,M,8,8,False,27.0,23.0,2.0,1.0,1.0,13.0,13.0,14.0,18.0,,,3.0,4.0,1.0,3.0,,,,75.0,40.0,7.6,6.0,0.342764,1,,4.0,2.0,2.0,,,,2.0,1.0,,,2.0,,,,4.0,1.0,,0.0202,4.0,,,,,,,,,,,
12530706,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180.0,162,M,892933,EUR,819676800,M,81,81,False,29.0,22.0,1.0,,0.0,10.0,12.0,12.0,17.0,1.0,6.0,7.0,12.0,1.0,2.0,,,,85.0,45.0,7.8,11.0,0.0489933,4,,,,2.0,2.0,1.0,3.0,3.0,3.0,,3.0,1.0,,,,,1.0,,0.2982,,3.0,1.0,0.6951,,,,,,,,
