match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,captain,stat_errorLeadToAShot,stat_hitWoodwork
12448258,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,36.0,25.0,16.0,5.0,0.0,23.0,26.0,2.0,10.0,2.0,7.0,3.0,3.0,1.0,1.0,1.0,90.0,46.0,7.4,11.0,0.00038562,0,0.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448258,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,59.0,55.0,6.0,5.0,0.0,26.0,27.0,29.0,34.0,3.0,7.0,,,,,,90.0,79.0,8.4,9.0,0.0522124,1,,,,2.0,2.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,0.1162,0.6138,,,,,,,,,,,,,,,,,
12448258,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,False,73.0,66.0,11.0,6.0,0.0,44.0,46.0,22.0,27.0,9.0,9.0,,,,,,90.0,85.0,7.4,7.0,0.0215937,0,,,,,1.0,3.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12448258,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,72.0,64.0,10.0,5.0,0.0,43.0,46.0,21.0,26.0,3.0,7.0,,,,,,90.0,81.0,7.4,9.0,0.0181696,0,,,,,5.0,1.0,6.0,4.0,,,,1.0,3.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12448258,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,False,51.0,46.0,5.0,2.0,0.0,28.0,29.0,18.0,23.0,2.0,5.0,,,,,,90.0,76.0,6.7,11.0,0.025486,1,,,,1.0,,,5.0,3.0,,,,,2.0,1.0,0.0171,,,1.0,2.0,4.0,1.0,1.0,,,,,,,,,,,
12448258,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,False,33.0,26.0,4.0,3.0,0.0,11.0,13.0,16.0,21.0,3.0,2.0,,,,,,55.0,49.0,7.1,11.0,0.0869169,0,,,,1.0,,2.0,2.0,5.0,2.0,,,2.0,1.0,,,,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,
12448258,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,70.0,64.0,6.0,5.0,0.0,31.0,33.0,34.0,41.0,,5.0,,,,,,71.0,85.0,7.6,13.0,0.299774,0,,,,4.0,1.0,1.0,4.0,2.0,,,,3.0,1.0,,,,,2.0,1.0,2.0,,,1.0,,4.0,1.0,,,,,,,
12448258,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,31.0,25.0,1.0,,2.0,3.0,5.0,23.0,27.0,1.0,3.0,,,,,,86.0,45.0,7.9,10.0,0.149011,1,,,,1.0,1.0,2.0,5.0,5.0,1.0,,,,3.0,2.0,0.2469,,,1.0,1.0,1.0,,,1.0,,3.0,,1.0,1.0,1.0,1.0,,,
12448258,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,27.0,20.0,,,0.0,9.0,11.0,11.0,16.0,1.0,5.0,,,,,,71.0,39.0,7.3,11.0,0.0276273,1,,,,,1.0,,4.0,2.0,1.0,1.0,1.0,,,,0.0857,0.411,,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,
12448258,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,M,9,9,False,18.0,12.0,,,0.0,6.0,7.0,6.0,11.0,4.0,5.0,,,,,,90.0,35.0,6.5,10.0,0.00820608,1,,,,,4.0,3.0,10.0,6.0,1.0,1.0,,2.0,3.0,3.0,0.2318,0.3328,,2.0,4.0,1.0,,,,,,,,1.0,,2.0,True,,
