match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_fouls,captain,stat_interceptionWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle,player_sofascoreId,stat_blockedScoringAttempt
14083157,home,Real Oviedo,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,13,13,False,37.0,24.0,19.0,6.0,0.0,20.0,24.0,4.0,13.0,2.0,8.0,1.0,6.0,6.0,2.0,2.0,90.0,51.0,8.6,13.0,0.00082208,0.8365,0,2.1034,0.04,0.0,0.24,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083157,home,Real Oviedo,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,22,22,False,31.0,25.0,3.0,1.0,0.0,18.0,19.0,7.0,12.0,3.0,3.0,,,,,,90.0,47.0,7.1,10.0,0.0037461,,0,,-0.05,0.11,0.16,,2.0,6.0,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083157,home,Real Oviedo,David Costas,david-costas,D. Costas,D,4,183,276,M,345333,EUR,796176000,D,4,4,False,44.0,40.0,7.0,3.0,0.0,29.0,29.0,11.0,15.0,12.0,1.0,,,,,,90.0,57.0,7.1,4.0,0.00251046,,0,,0.1,0.11,0.33,,1.0,2.0,,,,,,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14083157,home,Real Oviedo,Dani Calvo,dani-calvo,D. Calvo,D,12,190,179,M,560756,EUR,765158400,D,12,12,False,51.0,46.0,4.0,3.0,0.0,38.0,40.0,8.0,11.0,9.0,3.0,,,,,,90.0,64.0,7.3,5.0,0.00231933,,0,,0.04,0.03,0.34,,4.0,4.0,,,,,,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,,,
14083157,home,Real Oviedo,Abdel Rahim,abdel-rahim-alhassane,A. R. Alhassane,D,3,184,3785,M,1120504,EUR,1009843200,D,3,3,False,43.0,36.0,4.0,1.0,0.0,19.0,23.0,17.0,20.0,5.0,3.0,,,,,,90.0,73.0,7.3,13.0,0.0311575,,0,,0.01,0.02,0.38,,2.0,5.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,4.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
14083157,home,Real Oviedo,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,190405,EUR,797904000,M,20,20,False,33.0,26.0,3.0,2.0,0.0,15.0,16.0,11.0,17.0,4.0,7.0,,,,,,90.0,43.0,8.2,7.0,0.00522427,,1,,0.06,0.05,0.37,,2.0,4.0,2.0,2.0,,,,1.0,6.0,,,,,1.0,,,,,,5.0,1.0,1.0,2.0,0.2239,0.8022,0.51,,,,,,,
14083157,home,Real Oviedo,Alberto Reina,alberto-reina-campos,A. Reina,M,5,179,337,M,882475,EUR,873763200,M,5,5,False,59.0,51.0,10.0,7.0,0.0,32.0,35.0,19.0,24.0,3.0,4.0,,,,,,73.0,69.0,6.8,10.0,0.0291779,,0,,0.26,0.1,-0.19,,,2.0,1.0,1.0,2.0,,1.0,3.0,4.0,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
14083157,home,Real Oviedo,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1075,M,885664,EUR,930873600,M,21,21,False,18.0,15.0,1.0,1.0,0.0,5.0,6.0,10.0,12.0,3.0,2.0,,,,,,73.0,37.0,6.4,10.0,0.0103719,,1,,-0.05,0.07,-0.02,,,2.0,1.0,1.0,,3.0,1.0,2.0,7.0,1.0,,,,1.0,,,,,,2.0,,,,0.0351,,-0.12,2.0,1.0,,,,,
14083157,home,Real Oviedo,Ovie Ejaria,ovie-ejaria,O. Ejaria,M,14,188,368,M,845025,EUR,879811200,M,14,14,False,18.0,14.0,,,0.0,6.0,8.0,8.0,10.0,1.0,1.0,,,,,,61.0,30.0,6.7,9.0,0.0339534,,1,,0.1,0.05,0.15,,3.0,6.0,1.0,1.0,,1.0,2.0,2.0,6.0,1.0,,,,,,,,,,,,,,0.0234,,-0.11,3.0,1.0,,,,,
14083157,home,Real Oviedo,Ilyas Chaira,ilyas-chaira,I. Chaira,M,7,179,2481,M,1008037,EUR,981072000,M,7,7,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,1.0,,,,,,31.0,9.0,6.6,3.0,0.00013718,,0,,-0.01,0.03,0.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
