match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_totalClearance,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_wasFouled,stat_keyPass,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_ownGoals,stat_accurateCross,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_goals,stat_hitWoodwork
11360026,home,Energie Cottbus,Cedric Euschen,,,cedric-euschen,C. Euschen,F,18,185,8,M,860766,EUR,889228800,F,18,18,True,3.0,2.0,1.0,1.0,1.0,2.0,,,,,,25.0,9.0,6.3,6.0,0,1.0,1.0,,,3.0,,,,,1.0,,,,,2.0,,,,3.0,,1.0,1.0,1.0,,,,,,,,,
11360026,home,Energie Cottbus,Timmy Thiele,,,timmy-thiele,T. Thiele,F,7,188,45,M,103004,EUR,680918400,F,7,7,True,8.0,4.0,1.0,,4.0,4.0,1.0,,,,,25.0,10.0,6.5,5.0,0,,5.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11360026,home,Energie Cottbus,Alexander Sebald,Alexander,Sebald,alexander-sebald,A. Sebald,G,1,188,11,M,253897,EUR,838425600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,home,Energie Cottbus,Karl Pischon,Karl Pischon,,pischon-karl,K. Pischon,G,30,181,12,M,1518693,EUR,1078185600,G,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,home,Energie Cottbus,Tim Campulka,Tim,Campulka,tim-campulka,T. Campulka,D,4,186,9,M,880801,EUR,925257600,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,home,Energie Cottbus,Janis Juckel,Janis,Juckel,janis-juckel,J. Juckel,M,36,180,9,M,1195380,EUR,1091059200,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Jannik Huth,,,jannik-huth,J. Huth,G,24,185,61,M,174341,EUR,766368000,G,21,21,False,31.0,29.0,6.0,4.0,28.0,29.0,8.0,,4.0,,,90.0,42.0,7.6,2.0,0,1.0,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Laurin Curda,,,laurin-curda,L. Curda,D,17,181,107,M,981788,EUR,1004400000,D,17,17,False,51.0,43.0,9.0,5.0,31.0,33.0,7.0,,,,,90.0,70.0,8.6,13.0,0,13.0,22.0,4.0,1.0,4.0,2.0,1.0,,,6.0,2.0,3.0,,1.0,1.0,1.0,,,1.0,,3.0,3.0,1.0,,1.0,,2.0,2.0,,,,
11360026,away,SC Paderborn 07,Jannis Heuer,,,jannis-heuer,J. Heuer,D,22,189,38,M,941561,EUR,933206400,D,24,24,False,101.0,98.0,6.0,5.0,81.0,83.0,3.0,,,,,90.0,112.0,7.3,3.0,1,17.0,18.0,,4.0,2.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,
11360026,away,SC Paderborn 07,Visar Musliu,Visar,Musliu,visar-musliu,V. Musliu,D,26,186,206,M,134231,EUR,784684800,D,16,16,False,131.0,125.0,10.0,6.0,95.0,96.0,6.0,,,,,90.0,144.0,8.3,7.0,1,30.0,35.0,,3.0,,,3.0,,1.0,3.0,,,,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,
11360026,away,SC Paderborn 07,Kimberly Ezekwem,,,kimberly-ezekwem,K. Ezekwem,D,,187,42,M,1064671,EUR,992908800,D,19,19,False,52.0,49.0,1.0,,31.0,31.0,6.0,,,,,90.0,86.0,7.9,11.0,0,18.0,23.0,2.0,1.0,,,3.0,,,9.0,4.0,,,,2.0,2.0,,,6.0,,3.0,1.0,1.0,,,,,,,,,
11360026,away,SC Paderborn 07,Kai Klefisch,,,kai-klefisch,K. Klefisch,M,17,186,46,M,928416,EUR,944179200,M,27,27,False,87.0,84.0,5.0,3.0,62.0,62.0,9.0,,,,,65.0,98.0,7.4,6.0,1,22.0,25.0,,1.0,1.0,,,,1.0,6.0,,,,,2.0,2.0,1.0,,2.0,,3.0,2.0,1.0,,,,,,,,,
11360026,away,SC Paderborn 07,Mattes Hansen,Mattes Hansen,,mattes-hansen,M. Hansen,M,22,183,80,M,1083387,EUR,1084579200,M,22,22,False,117.0,105.0,5.0,3.0,69.0,73.0,9.0,,,,,90.0,131.0,7.8,14.0,1,36.0,44.0,,2.0,2.0,1.0,,,1.0,7.0,1.0,,,,,,1.0,,2.0,,5.0,1.0,1.0,,,,,,,,1.0,
11360026,away,SC Paderborn 07,David Kinsombi,,,david-kinsombi,D. Kinsombi,M,8,183,42,M,254207,EUR,818726400,M,8,8,False,12.0,10.0,,,7.0,7.0,,,,,,65.0,20.0,6.7,5.0,0,3.0,5.0,,,2.0,,,,,4.0,,,,1.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,
11360026,away,SC Paderborn 07,Florent Muslija,,,florent-muslija,F. Muslija,M,24,172,809,M,882019,EUR,899683200,M,30,30,False,39.0,37.0,4.0,3.0,22.0,22.0,4.0,,,,,65.0,57.0,8.9,8.0,2,18.0,21.0,4.0,1.0,3.0,,,,,5.0,,2.0,,1.0,4.0,2.0,1.0,,2.0,1.0,3.0,2.0,,,3.0,,1.0,,,,1.0,1.0
11360026,away,SC Paderborn 07,Sirlord Conteh,,,sirlord-conteh,S. Conteh,F,31,178,173,M,800400,EUR,836870400,F,11,11,False,9.0,6.0,1.0,1.0,1.0,1.0,,,,,,73.0,17.0,6.6,6.0,1,5.0,9.0,1.0,,2.0,1.0,,,1.0,4.0,1.0,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,
11360026,away,SC Paderborn 07,Filip Bilbija,,,bilbija-filip,F. Bilbija,F,7,189,609,M,989630,EUR,956534400,F,7,7,False,9.0,8.0,,,6.0,6.0,,,,,,73.0,21.0,8.4,6.0,2,3.0,4.0,1.0,,5.0,,,1.0,,1.0,1.0,1.0,,3.0,1.0,,2.0,,1.0,,,,,,1.0,,,1.0,,,2.0,
11360026,away,SC Paderborn 07,Tobias Müller,,,tobias-muller,T. Müller,D,5,188,27,M,289203,EUR,773625600,D,15,15,True,22.0,21.0,,,13.0,14.0,,,,,,25.0,26.0,6.6,3.0,0,8.0,8.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Niclas Tibor Nadj,,,niclas-tibor-nadj,N. T. Nadj,M,,178,27,M,952259,EUR,977616000,M,40,40,True,20.0,17.0,1.0,1.0,9.0,9.0,3.0,,,,,25.0,27.0,7.3,4.0,0,8.0,11.0,,,2.0,,,1.0,,4.0,1.0,1.0,,,2.0,1.0,,,,,2.0,2.0,,,,,1.0,,,,,
11360026,away,SC Paderborn 07,Sebastian Klaas,,,sebastian-klaas,S. Klaas,M,26,180,32,M,878628,EUR,899164800,M,26,26,True,12.0,10.0,,,4.0,6.0,1.0,,,,,25.0,16.0,7.3,3.0,1,6.0,6.0,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,
11360026,away,SC Paderborn 07,Felix Platte,,,felix-platte,F. Platte,F,,190,111,M,352264,EUR,823996800,F,36,36,True,2.0,1.0,,,1.0,1.0,1.0,,,,,17.0,5.0,6.6,3.0,0,,2.0,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,,
11360026,away,SC Paderborn 07,Adriano Grimaldi,,,adriano-grimaldi,A. Grimaldi,F,33,188,174,M,48445,EUR,670809600,F,39,39,True,2.0,2.0,,,,,1.0,,,,,17.0,6.0,6.1,1.0,1,2.0,2.0,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,
11360026,away,SC Paderborn 07,Pelle Boevink,,,pelle-boevink,P. Boevink,G,26,190,50,M,875613,EUR,884044800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Marcel Hoffmeier,,,marcel-hoffmeier,M. Hoffmeier,D,33,180,54,M,930702,EUR,931996800,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Marco Schuster,,,marco-schuster,M. Schuster,M,5,179,28,M,254165,EUR,813283200,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11360026,away,SC Paderborn 07,Robert Leipertz,,,robert-leipertz,R. Leipertz,M,31,182,58,M,169427,EUR,728524800,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
