match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_fouls,stat_interceptionWon,captain,stat_aerialWon,stat_duelWon,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_keyPass,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialLost,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_blockedScoringAttempt,stat_errorLeadToAShot
12437557,home,Real Valladolid,Karl Hein,karl-hein,K. Hein,G,13,193,4102,M,991591,EUR,1018656000,G,13,13,False,47.0,27.0,28.0,8.0,0.0,22.0,22.0,5.0,25.0,1.0,8.0,1.0,1.0,90.0,53.0,6.4,21.0,0.00069617,0,-0.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,862464,EUR,956793600,D,22,22,False,40.0,26.0,13.0,4.0,0.0,13.0,24.0,13.0,16.0,1.0,5.0,2.0,,89.0,56.0,6.3,18.0,0.00643437,0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,15,15,False,60.0,55.0,5.0,3.0,0.0,47.0,48.0,8.0,12.0,4.0,4.0,,,90.0,68.0,6.9,6.0,0.00309462,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Javi Sánchez,javi-sanchez,J. Sánchez,D,15,189,336,M,943713,EUR,858297600,D,5,5,False,57.0,48.0,9.0,2.0,0.0,39.0,41.0,9.0,16.0,3.0,3.0,,,90.0,69.0,6.9,10.0,0.00718542,0,,,,1.0,2.0,1.0,2.0,True,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13456,M,1466124,EUR,1149206400,D,39,39,False,27.0,20.0,5.0,2.0,0.0,14.0,18.0,6.0,10.0,3.0,6.0,1.0,,90.0,50.0,6.9,9.0,0.00213293,0,,3.0,2.0,,,1.0,3.0,,,4.0,,3.0,2.0,,1.0,,Adam Aznou,adamaznou,1.0,1.0,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Tamás Nikitscher,nikitscher-tamas,T. Nikitscher,M,44,193,971,M,1393242,EUR,941587200,M,4,4,False,18.0,16.0,,,0.0,10.0,12.0,6.0,6.0,1.0,3.0,1.0,,90.0,29.0,6.8,3.0,0.00840944,0,,2.0,,1.0,,1.0,1.0,,2.0,6.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Anuar,anuar,Anuar,M,23,172,810,M,601962,EUR,790128000,M,23,23,False,14.0,13.0,,,0.0,6.0,6.0,7.0,10.0,1.0,2.0,1.0,,63.0,22.0,6.8,4.0,0.00842681,0,,2.0,,1.0,,2.0,,,1.0,4.0,1.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,1154549,EUR,1078444800,M,12,12,False,25.0,20.0,3.0,1.0,0.0,15.0,16.0,5.0,10.0,2.0,4.0,2.0,,73.0,44.0,7.3,10.0,0.00357322,2,,5.0,1.0,,,1.0,1.0,,,6.0,,5.0,4.0,,1.0,,,,1.0,1.0,,2.0,2.0,0.0538,0.2101,,,,,,,,,,,,,
12437557,home,Real Valladolid,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,750,M,186719,EUR,807753600,M,8,8,False,26.0,23.0,3.0,2.0,0.0,12.0,13.0,11.0,15.0,1.0,2.0,,,63.0,31.0,6.7,5.0,0.070316,0,,3.0,3.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Raúl Moro,raul-moro,R. Moro,M,18,169,1584,M,980383,EUR,1039046400,M,11,11,False,27.0,20.0,4.0,2.0,0.0,14.0,14.0,7.0,15.0,,3.0,,,90.0,34.0,6.7,9.0,0.0101972,0,,1.0,,2.0,,,,,1.0,3.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,
12437557,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184,1357,M,793761,EUR,764121600,F,7,7,False,8.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,5.0,,2.0,4.0,,89.0,22.0,6.6,11.0,0.00312934,0,,6.0,,2.0,,,1.0,,2.0,6.0,1.0,,,,3.0,,,,,4.0,,1.0,,,,,,,,,,,,,,,,
12437557,home,Real Valladolid,Chuky,chuky,Chuky,M,20,176,232,M,1137584,EUR,1083196800,M,28,28,True,4.0,2.0,,,0.0,1.0,2.0,2.0,3.0,,1.0,1.0,,27.0,7.0,6.5,3.0,0.337669,1,,2.0,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,0.1446,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
12437557,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,10,10,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,,4.0,,,27.0,15.0,6.8,3.0,0.00133584,0,,1.0,,1.0,,,1.0,,,4.0,,3.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12437557,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184,480,M,880157,EUR,845769600,F,9,9,True,1.0,,,,0.0,,,,1.0,,1.0,,,17.0,6.0,6.1,2.0,,2,,3.0,,1.0,,,,,,1.0,,1.0,,,,,,,,2.0,,,,0.4705,,,,,1.0,2.0,,,,,,,,
12437557,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,2.0,2.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,8.0,5.0,7.0,,0.101837,0,,1.0,1.0,,,,,,1.0,3.0,,,,,2.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
12437557,home,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,0.0,,,,,,,,,8.0,,6.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
