match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_keyPass,stat_challengeLost,stat_clearanceOffLine,stat_wonTackle,stat_totalCross,stat_totalContest,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside
10389840,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,28.0,11.0,26.0,9.0,4.0,5.0,7.0,23.0,1.0,10.0,1.0,1.0,2.0,3.0,90.0,40.0,7.6,17.0,0.0,0.0,0.00878912,0,0.9823,,,,,,,,,,,,,,,,,,,,,,,,,,
10389840,home,Angers,Halid Šabanović,,,halid-sabanovic,H. Šabanović,D,,182,68,M,928334,EUR,935280000,D,4,4,False,24.0,19.0,1.0,1.0,10.0,12.0,9.0,12.0,1.0,3.0,,,,,90.0,44.0,6.9,8.0,0.0,0.0,0.0165052,0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389840,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,23.0,16.0,1.0,,13.0,16.0,3.0,7.0,2.0,4.0,,,,,90.0,29.0,6.8,7.0,0.0,0.0,0.0120058,0,,3.0,,5.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10389840,home,Angers,Miha Blažič,,,miha-blazic,M. Blažič,D,16,185,178,M,96552,EUR,736819200,D,5,5,False,38.0,29.0,7.0,3.0,24.0,31.0,5.0,7.0,7.0,5.0,1.0,,,,90.0,48.0,7.1,9.0,0.0,0.0,0.0254526,0,,8.0,,3.0,2.0,,,2.0,2.0,2.0,4.0,,4.0,1.0,1.0,,,,,,,,,,,,
10389840,home,Angers,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,136,M,366760,EUR,843523200,D,3,3,False,52.0,44.0,7.0,3.0,25.0,29.0,19.0,27.0,8.0,10.0,6.0,,,,90.0,79.0,7.8,15.0,0.0,0.0,0.0441455,0,,4.0,,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,5.0,4.0,2.0,1.0,,,,,,,,,
10389840,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,2,2,False,39.0,29.0,1.0,,14.0,15.0,15.0,24.0,7.0,5.0,4.0,,,,90.0,51.0,6.9,13.0,0.0,0.0,0.0226581,0,,5.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
10389840,home,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,False,40.0,32.0,5.0,3.0,12.0,12.0,20.0,30.0,5.0,8.0,3.0,,,,81.0,58.0,6.8,15.0,0.1344,0.5363,0.0205423,2,,4.0,2.0,3.0,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,True,1.0,1.0,,,,,,
10389840,home,Angers,Sada Thioub,,,thioub-sada,S. Thioub,M,,179,120,,787542,EUR,801964800,M,92,92,False,22.0,17.0,,,8.0,8.0,10.0,17.0,2.0,1.0,2.0,,,,63.0,38.0,6.9,11.0,0.0,0.0,0.160818,0,,2.0,1.0,1.0,,,2.0,,,,,2.0,,,,3.0,1.0,,,,,1.0,1.0,,,,
10389840,home,Angers,Azzedine Ounahi,,,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,36.0,32.0,5.0,3.0,3.0,4.0,29.0,35.0,10.0,7.0,1.0,,,,90.0,72.0,7.1,18.0,0.4361,0.1793,0.326721,5,,7.0,1.0,1.0,,,6.0,5.0,3.0,2.0,,4.0,,,,3.0,6.0,4.0,,2.0,,,1.0,azzedine_ounahi,2.0,3.0,
10389840,home,Angers,Adrien Hunou,,,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,23.0,17.0,,,7.0,7.0,10.0,17.0,9.0,4.0,3.0,,,,90.0,46.0,7.1,10.0,0.5351,0.6657,0.0319097,5,,7.0,1.0,,,,,2.0,1.0,3.0,1.0,1.0,,,2.0,1.0,5.0,3.0,,2.0,2.0,,,,1.0,1.0,1.0
10389840,home,Angers,Loïs Diony,,,lois-diony,L. Diony,F,9,183,240,M,294641,EUR,724809600,F,9,9,False,18.0,16.0,,,4.0,4.0,12.0,14.0,5.0,2.0,,,,,63.0,28.0,6.8,7.0,0.0592,0.0,0.0283907,1,,9.0,1.0,,,,3.0,,2.0,5.0,4.0,2.0,,,,,2.0,1.0,,,,,,,,1.0,
10389840,home,Angers,Marin Jakoliš,,,marin-jakolis,M. Jakoliš,M,47,182,550,M,319149,EUR,851558400,F,44,44,True,5.0,4.0,,,,,4.0,7.0,1.0,1.0,1.0,,,,27.0,14.0,6.6,7.0,0.1213,0.1901,0.243235,2,,5.0,1.0,,,,1.0,,1.0,1.0,,,,,1.0,2.0,2.0,,,1.0,,,,,,1.0,
10389840,home,Angers,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,True,9.0,5.0,,,1.0,1.0,4.0,8.0,2.0,1.0,,,,,27.0,11.0,6.9,5.0,0.0,0.0,0.410389,0,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,,,,
